A.lv content.tsv
Level	Esperanto	lv	en-us	Grupo	Alternativoj	Pronoco
level	estis alta, dika, peza, kaj larĝa	bija garš, biezs, smags un liels	was tall, thick, heavy, and large	grupo	alternativoj	prononco
level	donis forton	deva spēku	gave strength	grupo	alternativoj	prononco
level	havinda forto	spēks, ko ir vērts iegūt	a force worth having	grupo	alternativoj	prononco
level	havinda korpoforto	fiziskais spēks, ko vērts iegūt	physical strength worth having	grupo	alternativoj	prononco
level	tio donis	kas deva	that gave	grupo	alternativoj	prononco
level	donis al li	deva viņam	gave him	grupo	alternativoj	prononco
level	tio donis forton	kas deva spēku	that gave strength	grupo	alternativoj	prononco
level	donis havindan korpoforton	deva ķermenim spēku, ko bija vērts iegūt	gave body strength worth having	grupo	alternativoj	prononco
level	lia aspekto	viņa izskats	his appearance	grupo	alternativoj	prononco
level	grandula aspekto	gara auguma cilvēka izskats	appearance of a tall person	grupo	alternativoj	prononco
level	eta rolo	maza loma	a small role	grupo	alternativoj	prononco
level	ludis rolon	spēlēja lomu	played a role	grupo	alternativoj	prononco
level	ne eta rolo	nav maza loma	not a small role	grupo	alternativoj	prononco
level	ludis etan rolon	spēlēja nelielu lomu	played a small role	grupo	alternativoj	prononco
level	ludis ne etan rolon	spēlēja ne mazo lomu	played no small role	grupo	alternativoj	prononco
level	en la fakto, ke ~	faktā, ka ~	in the fact that ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	lielākā daļa cilvēku	the majority of the people	grupo	alternativoj	prononco
level	se ne timis	ja nebaidās	if not afraid	grupo	alternativoj	prononco
level	lin timis	baidījās no viņa	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	ja viņam būtu bail	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	ja nebaidās no viņa	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	noteikti cienījams	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	vismaz padomāju par ~	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	pirms ~	before ~	grupo	alternativoj	prononco
level	kontentigi lin	lai viņu apmierinātu	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	lai viņam nepatiktu	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	pirms neapmierināt ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	pirms izlemt ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	izlemt nepatikt ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	lai izlemtu viņu apmierināt	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	pirms izlemjat viņam nepatikt	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	tas ir noderīgi	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	bieži noder dienas laikā	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	nepatīkams traucēklis	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	pats	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	rada nepatīkamu traucējumu	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	parādās kā nepatīkams traucēklis	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	koku pilnā vietā	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	tad, kad viens apmaldījās	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	necilvēcīgā tuksnesī	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	un haosā nobrauc no ceļa	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	garš liels ķermenis	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	neizdevās nokārtot ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	starp krūmiem	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	papildus pieskarties dabiskajām lietām	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	kopumā slapjš	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	slapjās dabas vidū	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	slapjas dabas lietas, kurām pa vidu ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	viņš gāja ar grūtībām	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	tā bija pieredze	it was an experience	grupo	alternativoj	prononco
level	ne malofte	nav nekas neparasts	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	sāpīgi un vienmēr nepatīkami	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	jo vairāk ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	dzīvē virzījās uz priekšu	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	pils mežā	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	jo tālāk gāja uz priekšu, jo nepatika ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	nepatika nakts daba	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	vīrietis ar skaidri redzamām acīm	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	acis, kas labi redzēja	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	lai labi redzētu tumsā	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	paskatījās uz grūto gaitu	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	no mūsu rūpnieka	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	viņš pasmaidīja	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	blakus tam vīrietim	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	policista apģērbā	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	stāvēja cits cilvēks	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	līdzīgā apģērbā	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	pēdējā bija sieviete	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	ejam	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	vīrietis maigi teica	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	viņa pavadoņa ausī	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	tagad ir īstais brīdis	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	abi piegāja pie personas	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	viņi bija uzmanīgi, lai darītu ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	cik vien iespējams ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	pēc iespējas mazāk trokšņa (ķīl eble)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	pēc iespējas mazāk trokšņa (laŭeble)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	viņiem tas gandrīz pilnībā izdevās	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	šajā nepatīkamajā situācijā	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	nepatīkama situācija, kad koki meta savus zarus	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	paši meta savus slapjos zarus	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	tieši sejās	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	no rūpnieka	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	daudzpēdu mazas radības	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	paņēma kājas	took his feet	grupo	alternativoj	prononco
level	por promenejo	pastaigu ceļam	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	daba viņam nokrita kāja	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	vissāpīgāk	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	iemeta kāju bedrē	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	pilna bedre ar ūdeni	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	slikti smaržojošs ūdens	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	ātri nonācu pie domas	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	vienam jābūt gatavam	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	šeit	here	grupo	alternativoj	prononco
level	iu ajn ~	jebkurš ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	gatavs jebkurai nepatīkamai satikšanai	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	jebkas (vienalga)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	viņš gaidīja jebko	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	malā cilvēka balsi	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	kad izdzirdēja balsi, ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	dzirdēja uzreiz tuvu	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	viņš veica jauku lēcienu uz vietas	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	kurš aizkustināja viņa sirdi	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	augšvārds uz muti	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	ar mēģinājumu atgūt mieru	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	neliels miers	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	lampas gaisma	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	kāds vērsa tieši viņam acīs	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	lampa, kuru kāds vērsa uz acīm	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	novērsa samierināšanos	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	viņam šķita, ka ~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	cilvēka forma, kas turēja lampu	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	valkā drēbes policija	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	ko tu šeit dari?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	skan autoritatīvā balss	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	lūdzu, runājiet ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	mazliet skaidrs	a little clear	grupo	alternativoj	prononco
level	la alia diris	otrs teica	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	vēl svarīgākā tonī	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	es eju	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	tu staigā pa fermu	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	no grāfienes	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	grāfienes saimniecība	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	nakts vidū	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	vai grāfiene tevi uzaicināja?	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	vai viņa zina par ~	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	par tavu klātbūtni	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	jūsu klātbūtne šeit	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	Man tev jājautā ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	lūdz jūs man sekot	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	un viņš paskaidroja ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	paskaidroja, ka ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	kopš nepareizā mēģinājuma	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	nepareizs mēģinājums noķert grāfieni	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	sakarā ar ~	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	teroristu dēļ	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	policija rūpīgi pārbauda	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	pārbauda, kas notiek	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	notiek apkārtnē	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	no pils	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	pils apkārtne	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	rūpniekam	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	likās, ka ~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	šoreiz viņa sirds nokrita	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	nokrita kājās	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	viņš zināja, ka ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	tikai grūti viņš mēģinās atrast	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	lai atrastu pieņemamu skaidrojumu	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	par savu klātbūtni	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	doma, ka grāfiene zina visu	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	šī ideja viņam atņēma maz cerību	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	maz cerību	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	maz cerību palika	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	pēc pirmajiem policijas vārdiem	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	jo vairāk ~ jo vairāk ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	jo ilgāk, jo labāk	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	vienalga cik	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	pirms ceturtdaļas stundas	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	viņi atgriezās	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	pēc šausmīgās nelaimes	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	cilvēki aizgāja	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	un vecās pilsētas sabruka	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	mums vajadzētu tevi redzēt vēlreiz	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	jo biežāk	the more often	grupo	alternativoj	prononco
level	mi pripensas	Es domāju	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	jo dusmīgāka esmu	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	viņa dzīvo ~	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	jebkurā mājā	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	vai mēs atkal satiksimies?	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	jebkur un jebkurā laikā	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	kad es atgriezīšos ~ ?	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	otrā puse no grāmatām	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	vai tev vajadzēs ~ ?	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	nepieciešams vairāk nekā ceturtdaļa gada	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	tiem darbiem	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	kāpēc ir ~?	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	jo aukstāks	the colder	grupo	alternativoj	prononco
level	ju pli longe	jo ilgāk	the longer	grupo	alternativoj	prononco
level	ni atendas ~	mēs gaidām ~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	vai esi apmierināts ar ~ ?	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	ar jebkuru vīrieti	with any man	grupo	alternativoj	prononco
