C.ro content.tsv
Level	Esperanto	ro	en-us	Grupo	Alternativoj	Pronoco
level	paco	pace, o pace	peace, a peace	grupo	alternativoj	prononco
level	rakonti	a povesti, a povesti, a relata	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	culoare, o culoare	color, a color	grupo	alternativoj	prononco
level	pura	curat, pur	clean, pure	grupo	alternativoj	prononco
level	aŭdi	a auzi	to hear	grupo	alternativoj	prononco
level	punkto	un punct, un punct, un punct	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	o gură	a mouth	grupo	alternativoj	prononco
level	araneo	paianjen	a spider	grupo	alternativoj	prononco
level	serĉi	a căuta, a căuta, a căuta	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	O scrisoare	a letter	grupo	alternativoj	prononco
level	frua	precoce, prematur	early, premature	grupo	alternativoj	prononco
level	grava	important, serios	important, serious	grupo	alternativoj	prononco
level	nigra	negru	black	grupo	alternativoj	prononco
level	trankvila	linistit, calm	tranquil, calm	grupo	alternativoj	prononco
level	flanko	o parte	a side	grupo	alternativoj	prononco
level	libroj	cărți	books	grupo	alternativoj	prononco
level	kuri	a alerga	to run	grupo	alternativoj	prononco
level	dolĉa	dulce	sweet	grupo	alternativoj	prononco
level	popolo	oameni, oameni, națiune	people, folk, nation	grupo	alternativoj	prononco
level	hundo	un caine	a dog	grupo	alternativoj	prononco
level	fenestro	o fereastra	a window	grupo	alternativoj	prononco
level	aĝo	varsta (ani)	age (years old)	grupo	alternativoj	prononco
level	libron	o carte (obiectiv, acuzativ)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	un deget	a finger	grupo	alternativoj	prononco
level	resto	rest, odihnă, rămânere	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	un dinte	a tooth	grupo	alternativoj	prononco
level	kuiri	a găti	to cook	grupo	alternativoj	prononco
level	lavi	a spala	to wash	grupo	alternativoj	prononco
level	mia	Ale mele	my	grupo	alternativoj	prononco
level	piedo	un picior, o labă	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	a asculta	to listen	grupo	alternativoj	prononco
level	tablo	o masa	a table	grupo	alternativoj	prononco
level	fali	a cădea, a scăpa	to fall, to drop	grupo	alternativoj	prononco
level	familio	o familie	a family	grupo	alternativoj	prononco
level	via	ta	your	grupo	alternativoj	prononco
level	vizaĝo	o fata	a face	grupo	alternativoj	prononco
level	ĝusta	corect (corect), exact, potrivit	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	o noapte	a night	grupo	alternativoj	prononco
level	mezo	un mediu, mediu, mediu	a middle, average, mean	grupo	alternativoj	prononco
level	historio	istorie, o istorie	history, a history	grupo	alternativoj	prononco
level	interesi	a interesa	to interest	grupo	alternativoj	prononco
level	administri	a gestiona, a administra	to manage, to administer	grupo	alternativoj	prononco
level	aero	aer, un aer (gaz)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	este	its	grupo	alternativoj	prononco
level	maro	o mare	a sea	grupo	alternativoj	prononco
level	fakto	un fapt	a fact	grupo	alternativoj	prononco
level	lasi	a pleca, a elibera, a permite, a lăsa	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	un animal, o fiară	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	a conduce, a îndruma	to lead, to guide	grupo	alternativoj	prononco
level	avo	un bunic	a grandfather	grupo	alternativoj	prononco
level	afabla	amabil, prietenos, amabil, amabil	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	al lor	their	grupo	alternativoj	prononco
level	korpo	un corp	a body	grupo	alternativoj	prononco
level	pordo	o uşă, o poartă	a door, a gate	grupo	alternativoj	prononco
level	forgesi	a uita	to forget	grupo	alternativoj	prononco
level	kafo	cafea, o cafea	coffee, a coffee	grupo	alternativoj	prononco
level	brui	a face zgomot	to make noise	grupo	alternativoj	prononco
level	brili	să strălucească	to shine	grupo	alternativoj	prononco
level	gazeto	o revista, o gazeta, un periodic (=magazino)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	un ochi	an eye	grupo	alternativoj	prononco
level	servi	a servi	to serve	grupo	alternativoj	prononco
level	vento	vânt, un vânt	wind, a wind	grupo	alternativoj	prononco
level	ludi	a juca	to play	grupo	alternativoj	prononco
level	haro	un fir de păr	a hair	grupo	alternativoj	prononco
level	arbo	un copac	a tree	grupo	alternativoj	prononco
level	ŝia	a ei	her	grupo	alternativoj	prononco
level	lia	a lui	his	grupo	alternativoj	prononco
level	plumo	o pană, un stilou	a feather, a pen	grupo	alternativoj	prononco
level	bildo	o imagine, o imagine	a picture, an image	grupo	alternativoj	prononco
level	paŝi	a păși, a merge, a păși, a păși	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	gros, gras, îndrăzneț	thick, fat, bold	grupo	alternativoj	prononco
level	sia	pe cont propriu	one's own	grupo	alternativoj	prononco
level	konsenti	a admite (că), a fi de acord (cu), a aproba (de), a consimți (cu), a consimți	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	vara, o vara	summer, a summer	grupo	alternativoj	prononco
level	lumi	a străluci, a da lumină	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	un cer	a sky	grupo	alternativoj	prononco
level	vintro	iarnă, o iarnă	winter, a winter	grupo	alternativoj	prononco
level	volonta	voinic (din suflet), voluntar	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	toamnă, toamnă, o toamnă	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	a aminti, a aminti	to remember, to recall	grupo	alternativoj	prononco
level	printempo	primavara, un izvor	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	o gradina	a garden	grupo	alternativoj	prononco
level	aĉeti	a cumpăra, a cumpăra	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	o săptămână	a week	grupo	alternativoj	prononco
level	vitro	sticla (material vitros)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	ploaie, o ploaie	rain, a rain	grupo	alternativoj	prononco
level	frukto	un fruct	a fruit	grupo	alternativoj	prononco
level	necesa	necesar	necessary	grupo	alternativoj	prononco
level	bono	bunătate	goodness	grupo	alternativoj	prononco
level	erari	a greși, a greși, a greși	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	o casa	a home	grupo	alternativoj	prononco
level	naturo	natură, o natură, caracter	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	nor, un nor	cloud, a cloud	grupo	alternativoj	prononco
level	bone	bine	well	grupo	alternativoj	prononco
level	momento	un moment	a moment	grupo	alternativoj	prononco
level	direkto	o direcție	a direction	grupo	alternativoj	prononco
level	kontenta	mulțumit, mulțumit, mulțumit, mulțumit	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	apărea	a rose	grupo	alternativoj	prononco
level	fajro	un foc	a fire	grupo	alternativoj	prononco
level	kuraci	a vindeca, a vindeca, a trata	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	a lovi, a bate, a plesni, a lovi, a lovi	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	iubit, prețuit, iubit, drag, scump	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	a accepta	to accept	grupo	alternativoj	prononco
level	minuto	un minut	a minute	grupo	alternativoj	prononco
level	espero	o speranta	a hope	grupo	alternativoj	prononco
level	linio	o linie	a line	grupo	alternativoj	prononco
level	neĝo	zăpadă, o zăpadă	snow, a snow	grupo	alternativoj	prononco
level	koleri	a fi supărat, a simți mânie	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	un succes	a success	grupo	alternativoj	prononco
level	plori	a plânge, a plânge	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	zero, zero	zero, nil	grupo	alternativoj	prononco
level	angulo	un unghi, un colț (un loc îndepărtat)	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	o ordine, o relatie ordonata	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	o nava	a ship	grupo	alternativoj	prononco
level	blua	albastru	blue	grupo	alternativoj	prononco
level	sufiĉa	suficient, suficient, adecvat	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	o strada	a street	grupo	alternativoj	prononco
level	vilaĝo	un sat, un oraș	a village, a town	grupo	alternativoj	prononco
level	utila	util	useful	grupo	alternativoj	prononco
level	rondo	un cerc, un club	a circle, a club	grupo	alternativoj	prononco
level	preta	gata	ready	grupo	alternativoj	prononco
level	orelo	o ureche	an ear	grupo	alternativoj	prononco
level	papero	hârtie, o hârtie	paper, a paper	grupo	alternativoj	prononco
level	rivero	un râu	a river	grupo	alternativoj	prononco
level	zorgi	a îngriji, a îngriji	to care for, to look after	grupo	alternativoj	prononco
level	arto	o arta	an art	grupo	alternativoj	prononco
level	kreski	a crește, a crește	to grow, to increase	grupo	alternativoj	prononco
level	nazo	un nas	a nose	grupo	alternativoj	prononco
level	konsili	a sfătui, a sfătui	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	a trece, a trece pe lângă	to pass, to pass by	grupo	alternativoj	prononco
level	fero	fier (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	a guverna, a guverna, a controla	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	a face	to fare	grupo	alternativoj	prononco
level	larĝa	lat, lat, mare	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	curajos, curajos	courageous, brave	grupo	alternativoj	prononco
level	kolo	un gat	a neck	grupo	alternativoj	prononco
level	propra	proprii, proprii	own, one's own	grupo	alternativoj	prononco
level	plezuro	o plăcere, distracție	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	a ierta, a ierta	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	mulțumit, plin, plin	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	a chema, a chema	to call, to summon	grupo	alternativoj	prononco
level	marto	Martie	March	grupo	alternativoj	prononco
level	seĝo	un scaun	a chair	grupo	alternativoj	prononco
level	majo	Mai	May	grupo	alternativoj	prononco
level	tuŝi	a atinge	to touch	grupo	alternativoj	prononco
level	premi	a apăsa, a strânge	to press, to squeeze	grupo	alternativoj	prononco
level	julio	iulie	July	grupo	alternativoj	prononco
level	kato	o pisica	a cat	grupo	alternativoj	prononco
level	glaso	un pahar de vin)	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	Septembrie	September	grupo	alternativoj	prononco
level	verda	verde	green	grupo	alternativoj	prononco
level	postuli	a cere, a postula, a cere	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	un unchi	an uncle	grupo	alternativoj	prononco
level	novembro	noiembrie	November	grupo	alternativoj	prononco
level	laca	obosit, obosit, obosit	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	lapte, un lapte	milk, a milk	grupo	alternativoj	prononco
level	bruli	a arde	to burn	grupo	alternativoj	prononco
level	decidi	a decide	to decide	grupo	alternativoj	prononco
level	plendi	să se plângă	to complain	grupo	alternativoj	prononco
level	saluti	a saluta, a saluta, a saluta	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	o valoare, o valoare	a value, worth	grupo	alternativoj	prononco
level	sukero	zahăr, un zahăr	sugar, a sugar	grupo	alternativoj	prononco
level	planko	un etaj, un sol	a floor, a ground	grupo	alternativoj	prononco
level	vesto	cârpe, o îmbrăcăminte	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	a trage, a desena, a trage	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	vreme, o vreme	weather, a weather	grupo	alternativoj	prononco
level	turni	a se întoarce, a se întoarce	to turn, to turn around	grupo	alternativoj	prononco
level	peco	o bucată	a piece	grupo	alternativoj	prononco
level	fraŭlo	un burlac, un bărbat necăsătorit	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	o paine	a bread	grupo	alternativoj	prononco
level	salti	a sări, a sări, a izvorî	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	o mașină (într-un tren), un vagon, o trăsură, un vagon	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	o legătură, o ligă	a link, a league	grupo	alternativoj	prononco
level	efektiva	real, real, adevărat	actual, real, true	grupo	alternativoj	prononco
level	decembro	decembrie	December	grupo	alternativoj	prononco
level	korto	o curte, o curte, o terasă, un patrulater	a court, a courtyard, a patio, a quadrangle	grupo	alternativoj	prononco
level	tranĉi	a tăia, a feli	to cut, to slice	grupo	alternativoj	prononco
level	ŝati	a place	to like	grupo	alternativoj	prononco
level	oktobro	octombrie	October	grupo	alternativoj	prononco
level	kalkuli	a socoti, a calcula	to count, to calculate	grupo	alternativoj	prononco
level	rimedo	resurse, mijloace, remediu	resources, means, remedy	grupo	alternativoj	prononco
level	paki	a impacheta	to pack	grupo	alternativoj	prononco
level	klaso	o clasa	a class	grupo	alternativoj	prononco
level	gajni	a câștiga, a câștiga, a câștiga	to gain, to win, to earn	grupo	alternativoj	prononco
level	intereso	un interes	an interest	grupo	alternativoj	prononco
level	floro	o floare, o floare	a flower, a bloom	grupo	alternativoj	prononco
level	marŝi	a marșa, a merge	to march, to walk	grupo	alternativoj	prononco
level	grupo	un grup	a group	grupo	alternativoj	prononco
level	aŭgusto	August	August	grupo	alternativoj	prononco
level	junio	iunie	June	grupo	alternativoj	prononco
level	brako	un braț, un braț superior	an arm, an upper arm	grupo	alternativoj	prononco
level	konstruaĵo	o clădire	a building	grupo	alternativoj	prononco
level	aprilo	Aprilie	April	grupo	alternativoj	prononco
level	februaro	februarie	February	grupo	alternativoj	prononco
level	pentraĵo	un tablou, un tablou	a picture, a painting	grupo	alternativoj	prononco
level	luno	lună, o lună	moon, a moon	grupo	alternativoj	prononco
level	ideo	o idee	an idea	grupo	alternativoj	prononco
level	novaĵo	o stire	a news	grupo	alternativoj	prononco
level	vendi	a vinde, a vinde	to sell, to vend	grupo	alternativoj	prononco
level	kruco	o cruce	a cross	grupo	alternativoj	prononco
level	kokaĵo	pasare, pui	poultry, chicken	grupo	alternativoj	prononco
level	monato	o luna	a month	grupo	alternativoj	prononco
level	porkaĵo	porc	pork	grupo	alternativoj	prononco
level	maniero	un mod, un mod, un mod	a manner, a way, a mode	grupo	alternativoj	prononco
level	bovaĵo	vită	beef	grupo	alternativoj	prononco
level	opinii	a gândi, a avea o părere, a opina	to think, to have an opinion, to opine	grupo	alternativoj	prononco
level	glaciaĵo	o înghețată, înghețată	an ice cream, icecream	grupo	alternativoj	prononco
level	elekti	a alege, a alege, a alege	to choose, to elect, to pick out	grupo	alternativoj	prononco
level	agi	a acționa	to act	grupo	alternativoj	prononco
level	ovaĵo	o omletă, omletă	an omelette, scrambled eggs	grupo	alternativoj	prononco
level	ŝafaĵo	carne de oaie	mutton	grupo	alternativoj	prononco
level	komuna	uzual	common	grupo	alternativoj	prononco
level	dubi	a avea dubii	to doubt	grupo	alternativoj	prononco
level	pakaĵo	un pachet, un bagaj, un bagaj	a package, a luggage, a baggage	grupo	alternativoj	prononco
level	freŝa	proaspăt, recent	fresh, recent	grupo	alternativoj	prononco
level	adreso	o adresa	an address	grupo	alternativoj	prononco
level	araneaĵo	o pânză de păianjen	a spiderweb	grupo	alternativoj	prononco
level	horloĝo	un ceas, un ceas	a clock, a watch	grupo	alternativoj	prononco
level	manĝaĵo	mancare	a food	grupo	alternativoj	prononco
level	male	dimpotrivă	on the contrary	grupo	alternativoj	prononco
level	radio	o rază, un radio, o radiație, un fascicul	a ray, a radio, a radiation, a beam	grupo	alternativoj	prononco
level	manĝado	a mânca, a mânca acțiune	eating, eating action	grupo	alternativoj	prononco
level	dolori	a suferi, a doare, a fi dureros, a răni	to pain, to ache, to be painful, to hurt	grupo	alternativoj	prononco
level	instruado	predare, instruire	teaching, instruction	grupo	alternativoj	prononco
