B.pl content.tsv
Level	Esperanto	pl	en-us	Grupo	Alternativoj	Pronoco
level	post sekunda pripensado kaj ili ridis	po chwili namysłu i roześmiali się	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe powiedział „to jest nasz IJK”	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	wysłałeś formularz zgłoszeniowy?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	złożył formularz rejestracyjny w lokalnym stowarzyszeniu	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	zamówione jako grupa za pośrednictwem stowarzyszenia	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	przesłane e-mailem	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	otrzymał potwierdzenie rejestracji	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	nie udało mi się znaleźć miejsca, w którym można przesłać formularz rejestracyjny	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	czy istnieje formularz zgłoszeniowy online?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	złożyłeś zamówienie w wersji papierowej?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	czy ktoś musi płacić w euro?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	czy można zapłacić na miejscu?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	zapłacił, ale nie otrzymał pokwitowania	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	mogą płacić jako grupa za pośrednictwem społeczności lokalnej	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	czy istnieje zwrot pieniędzy, jeśli nie jest obecny?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	nie zamówił specjalnego programu	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	jak ktoś może zamówić dodatkowo?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	jak ktoś może zapłacić za dodatkowe zamówienie?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	Czy możemy zobaczyć listę zarejestrowanych?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	mojego nazwiska nie ma na liście zarejestrowanych	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	czy mógłbyś sprawdzić listę?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	po terminie realizacji zamówienia	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	czy ktoś może jeszcze dołączyć?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	zarezerwować wspólnie hotel	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	ktoś rezerwuje hotel, chcesz iść z nami?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	jeśli byłby wolny pokój, chcę go zarezerwować	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	czy można zarezerwować hotel na miejscu?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	powinniśmy kupić razem bilet na samolot?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	bilet z jakiej daty	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	odprowadzimy Cię na lotnisko?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	czy na lotnisku jest przewodnik?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	czy ktoś musi sam jechać na miejsce konwencji?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	kasa biletowa miejsca konwentu	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Zapłaciłem, ale nie można znaleźć mojej plakietki	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	chce się zarejestrować na miejscu	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	płatne w grupie, ale dlaczego nie jest to oznaczone?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	torbę konferencyjną zawierającą książkę konferencyjną i inne materiały informacyjne	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	sala rektorska, wystawa	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	otwieranie i zamykanie	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	Miejsce egzaminu KER (Common European Framework of Reference).	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	komisja Kongresu	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	komitet stowarzyszenia	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	bankiet kongresowy	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Wieczór wzajemnego poznania	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	wielkie otwarcie	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Sala Zamenhofa	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Uniwersytet Międzynarodowego Kongresu)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	Egzamin KER na czterech poziomach (Wspólny Europejski System Opisu KER)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	międzynarodowy wieczór artystyczny	international art evening	grupo	alternativoj	prononco
level	solena fermo	uroczyste zakończenie	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	serwis książkowy z książkami w języku esperanckim	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Międzynarodowa Akademia Nauk)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Światowe Stowarzyszenie Anarchistów)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	nudne wykłady	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	oficerowie dyżurni różnych wydziałów	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	ale funkcjonariusze współpracują ze sobą	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	biuro podróży	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	bilet lotniczy	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	anulował bilet hotelowy i lotniczy	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	Kurier konwencyjny	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	pierwszy biuletyn, drugi biuletyn	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	temat kongresu	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	kursy mówienia	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	programy tymczasowe	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	ogólne warunki składania zamówień	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	wycieczki przedkongresowe	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	wycieczka pokongresowa	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	całodniowe wycieczki	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	półdniowe wycieczki	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	tabela wycieczek podczas kongresu	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	wydarzenia w Wielkiej Brytanii (Kongres Powszechny)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	kontakty ze środkami masowego przekazu	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	wiceprezydent przewodniczył programowi	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	z władzami kraju	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	sekretarz, skarbnik	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	wydarzenia artystyczne	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Kongres Dziecięcy	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	serwisy społecznościowe	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	dyrektor tematyczny kongresu	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	rektor IKU (Uniwersytetu Międzynarodowego Kongresu)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	ubezpieczenie zdrowotne i ubezpieczenie podróżne	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	dokumenty i wizy	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	ważny dowód osobisty	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	ważny paszport	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	zasady wydawania wiz	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	uzyskanie wizy	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (centrala) UEA (Powszechnego Stowarzyszenia Esperantystów)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	aby pobrać oficjalny list potwierdzający (zaproszenie)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	za pomocą formularza zamówienia	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	do organu wydającego wizę	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	oficjalny czas trwania Kongresu	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	zarezerwowane zakwaterowanie za pośrednictwem UEA (Universal Esperanto Association)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	informować o ewentualnych zmianach	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	aby wykupić ubezpieczenie podróżne	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	z wyjątkiem odwołania podróży	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	ubezpieczenie obejmuje leczenie	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	w razie wypadków	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	do złożenia walizek	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	międzynarodowe lotnisko	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	jechać autobusem, taksówką lub samochodem	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	podróż trwa około 40 minut	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	dojazd metrem na przystanek autobusowy	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	wylądował także na innym lotnisku	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	w sprawach związanych z Kongresem	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	oficjalną walutą jest euro	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	sklep akceptuje karty kredytowe	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	po zwykłym kursie wymiany	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	uznawany za język urzędowy	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	woda z kranu nadaje się do picia	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	kupić wodę mineralną z gazem	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	napiwek mile widziany, ale nie wymagany	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	transport miejski	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	można kupić w automatycznej kasie biletowej na przystanku autobusowym	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	stoisko informacyjne w miejscu konwencji	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	Program Poniedziałku Oświeceniowego	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	targi ruchu	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Służba Ekumeniczna	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Bal Kongresowy	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Zarząd odpowiada	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	spotkanie specjalistyczne	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	aukcja konwencyjna	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	komitet UEA (Powszechnego Stowarzyszenia Esperantystów)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	zarejestrowany uczestnik kongresu	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	formularz rejestracyjny wraz z numerem kongresowym	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	w celu świadczenia wszystkich usług zgodnie z drugim biuletynem	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	losowe dzielenie pokoju z nieznajomymi	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	dostępne tylko dla osób, które wcześniej wyraziły zgodę	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	chyba że wskazano w innym miejscu	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	wycieczkom towarzyszyć będzie przewodnik	tours will be accompanied by a guide	grupo	alternativoj	prononco
