A.ms content.tsv
Level	Esperanto	ms	en-us	Grupo	Alternativoj	Pronoco
level	ĉu vi povos ekdormi?	adakah anda akan dapat tertidur?	will you be able to fall asleep?	grupo	alternativoj	prononco
level	tiam, kiam silentiĝis	kemudian, apabila ada kesunyian	then, when there was silence	grupo	alternativoj	prononco
level	la sinjoro estis alta	lelaki itu tinggi	the gentleman was tall	grupo	alternativoj	prononco
level	alta, dika	tinggi, gemuk	tall, fat	grupo	alternativoj	prononco
level	dika, peza	tebal, berat	thick, heavy	grupo	alternativoj	prononco
level	peza kaj larĝa	berat dan besar	heavy and large	grupo	alternativoj	prononco
level	estis alta, dika, peza, kaj larĝa	adalah tinggi, tebal, berat, dan besar	was tall, thick, heavy, and large	grupo	alternativoj	prononco
level	donis forton	memberi kekuatan	gave strength	grupo	alternativoj	prononco
level	havinda forto	kekuatan yang patut dimiliki	a force worth having	grupo	alternativoj	prononco
level	havinda korpoforto	kekuatan fizikal yang patut dimiliki	physical strength worth having	grupo	alternativoj	prononco
level	tio donis	yang memberi	that gave	grupo	alternativoj	prononco
level	donis al li	beri dia	gave him	grupo	alternativoj	prononco
level	tio donis forton	yang memberi kekuatan	that gave strength	grupo	alternativoj	prononco
level	donis havindan korpoforton	memberikan kekuatan tubuh yang berbaloi untuk dimiliki	gave body strength worth having	grupo	alternativoj	prononco
level	lia aspekto	penampilannya	his appearance	grupo	alternativoj	prononco
level	grandula aspekto	penampilan seorang yang tinggi	appearance of a tall person	grupo	alternativoj	prononco
level	eta rolo	peranan kecil	a small role	grupo	alternativoj	prononco
level	ludis rolon	memainkan peranan	played a role	grupo	alternativoj	prononco
level	ne eta rolo	bukan peranan kecil	not a small role	grupo	alternativoj	prononco
level	ludis etan rolon	memainkan peranan kecil	played a small role	grupo	alternativoj	prononco
level	ludis ne etan rolon	memainkan peranan yang tidak kecil	played no small role	grupo	alternativoj	prononco
level	en la fakto, ke ~	pada hakikatnya ~	in the fact that ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	majoriti rakyat	the majority of the people	grupo	alternativoj	prononco
level	se ne timis	kalau tak takut	if not afraid	grupo	alternativoj	prononco
level	lin timis	takut kepadanya	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	kalau dia takut	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	kalau tak takut dia	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	pasti dihormati	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	sekurang-kurangnya berfikir tentang ~	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	sebelum ~	before ~	grupo	alternativoj	prononco
level	kontentigi lin	untuk memuaskan hatinya	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	untuk tidak menyenangkan dia	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	sebelum tidak berpuas hati ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	sebelum membuat keputusan ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	untuk membuat keputusan untuk tidak menyenangkan ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	untuk membuat keputusan untuk memuaskannya	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	sebelum membuat keputusan untuk tidak menyenangkan hatinya	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	itu, yang berguna	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	selalunya berguna pada siang hari	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	gangguan yang tidak menyenangkan	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	dengan sendiri	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	menimbulkan gangguan yang tidak menyenangkan	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	menunjukkan dirinya sebagai gangguan yang tidak menyenangkan	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	di tempat yang penuh dengan pokok	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	kemudian, apabila seseorang telah sesat	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	dalam hutan belantara yang tidak berperikemanusiaan	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	dan keluar dari jalan dalam keadaan huru-hara	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	berbadan besar tinggi	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	gagal lulus ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	antara semak	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	di samping menyentuh perkara semula jadi	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	umumnya basah	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	di tengah-tengah alam basah	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	benda alam basah, di tengah-tengahnya ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	dia berjalan dengan susah payah	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	ia adalah satu pengalaman	it was an experience	grupo	alternativoj	prononco
level	ne malofte	tidak jarang	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	menyakitkan dan sentiasa tidak menyenangkan	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	semakin banyak ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	maju ke hadapan dalam kehidupan	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	dalam hutan istana	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	semakin maju semakin tidak disukai ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	tidak menyukai sifat malam	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	seorang lelaki dengan mata yang boleh dilihat dengan jelas	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	mata yang boleh melihat dengan baik	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	untuk melihat dengan baik dalam gelap	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	memandang ke arah yang sukar	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	daripada industrialis kami	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	dia tersenyum	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	sebelah lelaki itu	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	dalam pakaian polis	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	seorang lagi berdiri	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	dalam pakaian yang serupa	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	yang terakhir adalah seorang wanita	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	Mari pergi	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	lelaki itu berkata lembut	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	ke telinga sahabatnya	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	sekarang adalah saat yang tepat	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	kedua-duanya melangkah ke arah orang itu	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	mereka berhati-hati melakukan ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	sebaik mungkin ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	bising sekecil mungkin (kiel eble)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	bising sekecil mungkin (laŭeble)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	mereka hampir berjaya sepenuhnya	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	dalam keadaan yang teruk ini	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	keadaan buruk di mana pokok mencampakkan dahannya	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	membaling dahan basah mereka sendiri	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	terus ke muka	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	daripada golongan industrialis	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	makhluk kecil berbilang kaki	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	mengambil kakinya	took his feet	grupo	alternativoj	prononco
level	por promenejo	untuk jalan kaki	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	alam membuat kakinya jatuh	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	paling menyakitkan	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	menjatuhkan kakinya ke dalam lubang	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	lubang yang penuh dengan air	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	air yang berbau busuk	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	cepat tiba di fikiran	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	seseorang mesti bersedia	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	di sini	here	grupo	alternativoj	prononco
level	iu ajn ~	sesiapa ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	bersedia untuk sebarang pertemuan yang tidak menyenangkan	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	apa-apa (apa sahaja)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	dia menunggu apa sahaja	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	mengetepikan suara manusia	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	apabila terdengar suara, ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	kedengaran segera dekat	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	dia membuat lompatan yang bagus di tapak	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	yang menggerakkan hatinya	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	upword ke mulut	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	dengan cubaan merebut kembali ketenangan	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	sedikit ketenangan	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	cahaya lampu	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	seseorang mengarahkan tepat ke matanya	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	lampu yang diarahkan seseorang ke mata	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	menghalang perdamaian	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	ia seolah-olah bahawa ~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	bentuk manusia yang memegang lampu	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	pakai baju polis	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	awak buat apa kat sini?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	kedengaran suara yang berwibawa	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	sila bincang ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	sedikit jelas	a little clear	grupo	alternativoj	prononco
level	la alia diris	yang lain berkata	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	dalam nada yang lebih penting	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	saya sedang berjalan	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	anda berjalan di ladang	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	daripada countess	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	ladang countess	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	di tengah malam	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	adakah countes menjemput anda?	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	adakah dia tahu tentang ~	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	tentang kehadiran anda	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	kehadiran anda di sini	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	Saya perlu bertanya kepada anda ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	meminta anda mengikuti saya	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	dan dia menerangkan ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	menjelaskan bahawa ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	sejak percubaan yang salah	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	percubaan yang salah untuk menangkap countess	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	disebabkan ~	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	disebabkan pengganas	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	polis memeriksa dengan teliti	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	memeriksa apa yang berlaku	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	berlaku di sekeliling	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	daripada istana	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	sekeliling istana	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	kepada industrialis	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	nampaknya ~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	hatinya jatuh kali ini	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	jatuh bangun	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	dia tahu bahawa ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	hanya sukar dia akan cuba mencari	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	untuk mencari penjelasan yang boleh diterima	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	tentang kehadiran diri sendiri	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	idea bahawa countess mengetahui segala-galanya	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	idea itu menghilangkan sedikit harapannya	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	sedikit harapan	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	sedikit harapan yang tinggal	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	selepas kata-kata pertama polis	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	semakin ~ semakin ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	lagi lama lagi bagus	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	tidak kira berapa banyak	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	seperempat jam yang lalu	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	mereka kembali	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	selepas kemalangan yang dahsyat itu	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	orang ramai pergi	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	dan kota-kota lama runtuh	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	kita patut jumpa awak lagi	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	semakin kerap	the more often	grupo	alternativoj	prononco
level	mi pripensas	saya sedang berfikir	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	semakin saya marah	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	dia tinggal di ~	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	dalam mana-mana rumah	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	adakah kita akan berjumpa lagi?	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	di mana sahaja dan bila-bila masa	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	bila saya nak balik~ ?	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	separuh lagi buku	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	adakah anda perlukan ~ ?	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	memerlukan lebih daripada suku tahun	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	untuk pekerjaan tersebut	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	kenapa ~ ?	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	semakin sejuk	the colder	grupo	alternativoj	prononco
level	ju pli longe	semakin lama	the longer	grupo	alternativoj	prononco
level	ni atendas ~	kami tunggu~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	adakah anda berpuas hati dengan ~ ?	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	dengan mana-mana lelaki	with any man	grupo	alternativoj	prononco
