B.sk content.tsv
Level	Esperanto	sk	en-us	Grupo	Alternativoj	Pronoco
level	mia nomo ne troviĝas en la listo de aliĝintoj	moje meno nie je v zozname registrovaných	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	mohli by ste prosím skontrolovať zoznam?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	po termíne objednávky	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	moze sa niekto pridat dalej?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	rezervovať hotel spolu	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	niekto si rezervuje hotel, chceš prísť?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	ak by bola voľná izba, chcem si ju zarezervovať	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	je možné rezervovať hotel na mieste?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	mali by sme si spolu kúpiť letenku?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	lístok od ktorého dátumu	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	odprevadíme ťa na letisko?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	je na letisku sprievodca?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	musí niekto ísť na miesto zjazdu sám?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	pokladňa miesta zjazdu	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Zaplatil som, ale moja menovka sa nenašla	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	sa chce zaregistrovať na mieste	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	platené v skupine, ale prečo to nie je označené?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	konferenčná taška s konferenčnou knihou a ďalšími informačnými materiálmi	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	rektorská sieň, výstava	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	otváranie a zatváranie	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	Skúšobné miesto KER (Spoločný európsky referenčný rámec).	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	kongresový výbor	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	výbor združenia	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	zjazdový banket	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Večer spoznávania	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	Slávnostné otvorenie	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	sála Zamenhof	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (medzinárodná kongresová univerzita)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	Skúška KER na štyroch úrovniach (Spoločný európsky referenčný rámec)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	medzinárodný umelecký večer	international art evening	grupo	alternativoj	prononco
level	solena fermo	slávnostné ukončenie	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	knižný servis s knihami esperanta	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Medzinárodná akadémia vied)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Svetová anarchistická asociácia)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	nudné prednášky	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	služobných úradníkov pre rôzne oddelenia	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	buty dôstojníci spolupracujú ako tím	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	cestovná kancelária	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	letenku	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	zrušil hotel a letenku	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	kongresový kuriér	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	prvý newsletter, druhý newsletter	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	téma kongresu	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	rečnícke kurzy	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	dočasné programy	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	všeobecné podmienky objednávky	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	predkongresové zájazdy	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	pokongresové turné	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	celodenné túry	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	poldenné túry	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	tabuľka prehliadok počas kongresov	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	udalosti okolo Spojeného kráľovstva (Universal Congress)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	kontakty s masmédiami	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	Programu predsedal viceprezident	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	s orgánmi krajiny	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	tajomník, pokladník	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	umelecké podujatia	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Detský kongres	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	sociálne weby	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	riaditeľ kongresovej témy	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	rektor IKU (International Congress University)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	zdravotné poistenie a cestovné poistenie	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	doklady a víza	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	platný preukaz totožnosti	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	platný cestovný pas	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	pravidlá vydávania víz	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	získanie víza	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (ústredie) UEA (Universal Esperanto Association)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	stiahnuť oficiálny potvrdzujúci list (pozývací list)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	pomocou objednávkového formulára	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	orgánu vydávajúcemu víza	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	oficiálne trvanie kongresu	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	rezervované ubytovanie cez UEA (Universal Esperanto Association)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	informovať o prípadných zmenách	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	získať cestovné poistenie	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	okrem zrušenia zájazdu	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	poistenie pokrýva zdravotné ošetrenie	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	v prípade nehôd	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	uložiť kufre	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	medzinárodné letisko	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	ísť autobusom, taxíkom alebo autom	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	jazda trvá asi 40 minút	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	použiť metro na autobusovú zastávku	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	tiež pristál na inom letisku	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	pre záležitosti súvisiace s kongresom	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	úradnou menou je euro	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	obchod akceptuje kreditné karty	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	bežným výmenným kurzom	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	uznávaný ako úradný jazyk	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	voda z vodovodu je pitná	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	kúpiť minerálnu vodu s plynom	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	sprepitné sa cení, ale nevyžaduje sa	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	mestskej dopravy	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	možno zakúpiť v automatickej pokladni na autobusovej zastávke	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	informačný stánok na mieste zjazdu	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	program Osvetového pondelka	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	veľtrh pohybu	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Ekumenická služba	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Kongresový ples	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Správna rada odpovedá	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	odborné stretnutie	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	zjazdová aukcia	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	výbor UEA (Universal Esperanto Association)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	registrovaný účastník kongresu	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	registračný formulár s kongresovým číslom	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	poskytovať všetky služby ako v druhom newsletteri	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	náhodné zdieľanie izieb cudzími ľuďmi	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	dostupné len pre vopred schválených	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	pokiaľ nie je uvedené na inom mieste	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	prehliadky budú sprevádzané sprievodcom	tours will be accompanied by a guide	grupo	alternativoj	prononco
