A.te content.tsv
Level	Esperanto	te	en-us	Grupo	Alternativoj	Pronoco
level	kompreneble, mi havas	వాస్తవానికి, నా దగ్గర ఉంది	of course, I have	grupo	alternativoj	prononco
level	ho! vi estas riĉa!	ఓహ్! మీరు ధనవంతులు!	oh! you are rich!	grupo	alternativoj	prononco
level	kelnero, kelnerino	ఒక నీరు, ఒక సేవకురాలు	a water, an waitress	grupo	alternativoj	prononco
level	kelnero portas menuon	ఒక వెయిటర్ మెనూని తీసుకువస్తాడు	a waiter brings a menu	grupo	alternativoj	prononco
level	portis tion al ni, alportis tion	అది మాకు తెచ్చింది, తెచ్చింది	brought that to us, brought that	grupo	alternativoj	prononco
level	kelnero alportis multajn kukojn	ఒక వెయిటర్ చాలా కుకీలను తెచ్చాడు	a waiter brought a lot of cookies	grupo	alternativoj	prononco
level	ili manĝis iom	వారు కొంచెం తిన్నారు (కొద్దిగా)	they ate some (a little)	grupo	alternativoj	prononco
level	post la manĝo	తిన్న తర్వాత (భోజనం)	after the eating (meal)	grupo	alternativoj	prononco
level	nova, denove	కొత్త, మళ్ళీ	new, again	grupo	alternativoj	prononco
level	la kelnero denove venis	వెయిటర్ మళ్ళీ వచ్చాడు	the waiter came again	grupo	alternativoj	prononco
level	en iu loko	ఏదో ఒక చోట	in some place	grupo	alternativoj	prononco
level	serĉis en iu loko	కొన్ని చోట్ల వెతికాడు	had searched in some place	grupo	alternativoj	prononco
level	serĉis en alia loko	మరోచోట వెతికారు	searched in other place	grupo	alternativoj	prononco
level	lia vizaĝo estis ĝoja	అతని ముఖం ఆనందంగా ఉంది	his face was joyous	grupo	alternativoj	prononco
level	ŝi estis malĝoja	ఆమె విచారంగా ఉంది	she was sad	grupo	alternativoj	prononco
level	fine kaj finfine	చివరికి మరియు చివరకు	in the end and finally at last	grupo	alternativoj	prononco
level	via forta voĉo	మీ బలమైన స్వరం	your strong voice	grupo	alternativoj	prononco
level	en malforta voĉo	బలహీనమైన స్వరంలో	in weak voice	grupo	alternativoj	prononco
level	ne havas monon	డబ్బు లేదు	doesn't have money	grupo	alternativoj	prononco
level	kio okazis tie?	అక్కడ ఏమి జరిగింది?	what did happen there?	grupo	alternativoj	prononco
level	akcidento okazis poste	ఒక ప్రమాదం తరువాత జరిగింది	an accident happened later	grupo	alternativoj	prononco
level	ĉu vi scias, kiam ĝi okazis?	అది ఎప్పుడు జరిగిందో తెలుసా?	do you know when did it happen?	grupo	alternativoj	prononco
level	scias pri la afero	విషయం గురించి తెలుసు	knows about the matter	grupo	alternativoj	prononco
level	ankoraŭ unu afero restas	ఇప్పటికీ ఒక విషయం మిగిలి ఉంది	still one thing remains	grupo	alternativoj	prononco
level	vi aŭ ŝi, ajna homo	మీరు లేదా ఆమె, ఎవరైనా	you or she, any person	grupo	alternativoj	prononco
level	kiel kantisto	గాయకుడిలా, సంతకం చేసేవాడిగా	like a singer, as a signer	grupo	alternativoj	prononco
level	kantis kiel profesia kantisto	ప్రొఫెషనల్ సింగర్ లాగా పాడాడు	sang like a professional singer	grupo	alternativoj	prononco
level	tie, kie ŝi loĝis	ఆమె నివసించిన ప్రదేశం	a the place, where she lived	grupo	alternativoj	prononco
level	kiel vi scias pri la aŭto?	మీకు కారు గురించి ఎలా తెలుసు?	how do you know about the car?	grupo	alternativoj	prononco
level	nu, vidu la rapidan aŭton	బాగా, వేగంగా కారు చూడండి	well, look at the fast car	grupo	alternativoj	prononco
level	suko sen sukero	చక్కెర లేని రసం	a juice without sugar	grupo	alternativoj	prononco
level	li havis rapidan veturilon	అతనికి వేగవంతమైన వాహనం ఉంది	he has a fast vehicle	grupo	alternativoj	prononco
level	tro forte	చాలా బలంగా	too strongly	grupo	alternativoj	prononco
level	li tro forte malfermis	అతను చాలా గట్టిగా తెరిచాడు	he opened too hard	grupo	alternativoj	prononco
level	veturis tro rapide	చాలా వేగంగా (ప్రయాణం) నడిపాడు	drove (traveled) too fast	grupo	alternativoj	prononco
level	manĝis per kulero	చెంచాతో తిన్నాడు	ate with a spoon	grupo	alternativoj	prononco
level	ni forte dubas	మేము గట్టిగా అనుమానిస్తున్నాము	we strongly doubt	grupo	alternativoj	prononco
level	vera letero de li	అతని నుండి నిజమైన లేఖ	a true letter from him	grupo	alternativoj	prononco
level	amletero kun kvin fotoj	ఐదు ఫోటోలతో ప్రేమ లేఖ	a love letter with five photos	grupo	alternativoj	prononco
level	revenis, revenintoj	తిరిగి, తిరిగి వచ్చిన ప్రజలు	returned, the people who returned	grupo	alternativoj	prononco
level	ankaŭ ses leteroj revenis	ఆరు ఉత్తరాలు కూడా తిరిగి వచ్చాయి	also six letters returned	grupo	alternativoj	prononco
level	volis vidi la foton	ఫోటో చూడాలనిపించింది	wanted to see the photo	grupo	alternativoj	prononco
level	revenis el la lernejo	పాఠశాల నుండి తిరిగి వచ్చాడు	came back from the school	grupo	alternativoj	prononco
level	kiam revenos la fratino?	సోదరి ఎప్పుడు తిరిగి వస్తుంది?	when will the sister return?	grupo	alternativoj	prononco
level	volis legi denove	మళ్లీ చదవాలనుకున్నాడు	wanted to read again	grupo	alternativoj	prononco
level	faris, fariĝis	చేసింది (చేసింది), అయింది	made (did), became	grupo	alternativoj	prononco
level	rapide fariĝis ruĝa	వేగంగా ఎర్రగా మారింది	rapidly became red	grupo	alternativoj	prononco
level	en ĉambro, en ĉambron	ఒక గదిలో, ఒక గదిలోకి	in a room, into a room	grupo	alternativoj	prononco
level	staris kaj sidis	నిలబడి కూర్చున్నాడు	stood and sat	grupo	alternativoj	prononco
level	tie staris antaŭ la foto	అక్కడ ఫోటో ముందు నిలబడ్డాడు	there stood in front of the photo	grupo	alternativoj	prononco
level	mi havas tion	నా దగ్గర అది ఉంది	I have that	grupo	alternativoj	prononco
level	kion vi havas en via mano?	నీ చేతిలో ఏమి ఉంది?	what do you have in your hand?	grupo	alternativoj	prononco
level	antaŭ aŭ malantaŭ?	ముందు లేదా వెనుక?	in front or behind?	grupo	alternativoj	prononco
level	antaŭ aŭ post?	ముందు లేదా తర్వాత?	before or after?	grupo	alternativoj	prononco
level	tie malantaŭ la pordo	అక్కడ తలుపు వెనుక	there behind the door	grupo	alternativoj	prononco
level	aliaj, aliaj homoj	ఇతరులు, ఇతర వ్యక్తులు	others, other people	grupo	alternativoj	prononco
level	leteroj de aliaj	ఇతరుల నుండి లేఖలు	letters from others	grupo	alternativoj	prononco
level	falis el la mano	చేతిలోంచి పడిపోయింది	fell out of the hand	grupo	alternativoj	prononco
level	sur la tablo, sur la tablon	టేబుల్ మీద, టేబుల్ మీద	on the table, onto the table	grupo	alternativoj	prononco
level	ĝi falis sur la tablon	అది టేబుల్ మీద పడింది	it fell on the table	grupo	alternativoj	prononco
level	petis pardonon	క్షమాపణ కోరారు	asked for pardon	grupo	alternativoj	prononco
level	serĉis kvin librojn	ఐదు పుస్తకాల కోసం వెతుకుతున్నాడు	was searching for five books	grupo	alternativoj	prononco
level	pardonu, mi serĉis mian libron	క్షమించండి, నేను నా పుస్తకం కోసం వెతుకుతున్నాను.	sorry, I was looking for my book.	grupo	alternativoj	prononco
level	sed vi bone scias	కానీ నీకు బాగా తెలుసు	but you know well	grupo	alternativoj	prononco
level	ne estas sur mia tablo	నా టేబుల్ మీద లేదు	is not on my table	grupo	alternativoj	prononco
level	viaj libroj ne estas sur mia tablo	మీ పుస్తకాలు నా టేబుల్ మీద లేవు	your books are not on my table	grupo	alternativoj	prononco
level	ree donis, redonis	మళ్ళీ ఇచ్చాడు, తిరిగి ఇచ్చాడు	again gave, returned	grupo	alternativoj	prononco
level	redonu la leteron al mi.	లేఖను నాకు తిరిగి ఇవ్వు	return the letter to me	grupo	alternativoj	prononco
level	ricevis bonan lecionon	మంచి పాఠం అందుకుంది	received a good lesson	grupo	alternativoj	prononco
level	plu lavis, ne plu manĝis	మరింత కడుగుతారు, ఇంకా తిన్నారు	further washed, ate any more	grupo	alternativoj	prononco
level	ne plu legos	ఇక చదవరు	will no longer read	grupo	alternativoj	prononco
level	ankaŭ mi ricevis	నేను కూడా అందుకున్నాను	I also received	grupo	alternativoj	prononco
level	devas fermi	మూసివేయవలసి ఉంది	has to close	grupo	alternativoj	prononco
level	mi devas bone fermi	నేను బాగా మూసివేయాలి	I have to close well	grupo	alternativoj	prononco
level	bone fermis la pordon	తలుపు గట్టిగా మూసేశాడు	closed the door tightly	grupo	alternativoj	prononco
level	trankvila, trankviliĝu	ప్రశాంతత, ప్రశాంతత	calm, calm down	grupo	alternativoj	prononco
level	aŭdis sed ne aŭskultis	విన్నాడు కానీ వినలేదు	heard but did not listen	grupo	alternativoj	prononco
level	aŭdis trankvilan sonon	ప్రశాంతమైన శబ్దం వినిపించింది	heard a calm sound	grupo	alternativoj	prononco
level	ĉe mi estis kvar poŝoj	నా వద్ద, 4 పాకెట్స్ ఉన్నాయి	at me, there are 4 pockets	grupo	alternativoj	prononco
level	dek tagoj post la lasta leciono	చివరి పాఠం పది రోజుల తర్వాత	ten days after the last lesson	grupo	alternativoj	prononco
