C.sl content.tsv
Level	Esperanto	sl	en-us	Grupo	Alternativoj	Pronoco
level	aŭdi	slišati	to hear	grupo	alternativoj	prononco
level	punkto	a point, a dot, a spot	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	usta	a mouth	grupo	alternativoj	prononco
level	araneo	pajek	a spider	grupo	alternativoj	prononco
level	serĉi	iskati, iskati, iskati	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	pismo	a letter	grupo	alternativoj	prononco
level	frua	zgodaj, prezgodaj	early, premature	grupo	alternativoj	prononco
level	grava	pomembno, resno	important, serious	grupo	alternativoj	prononco
level	nigra	Črna	black	grupo	alternativoj	prononco
level	trankvila	miren, umirjen	tranquil, calm	grupo	alternativoj	prononco
level	flanko	stran	a side	grupo	alternativoj	prononco
level	libroj	knjige	books	grupo	alternativoj	prononco
level	kuri	teči	to run	grupo	alternativoj	prononco
level	dolĉa	sladko	sweet	grupo	alternativoj	prononco
level	popolo	ljudje, ljudstvo, narod	people, folk, nation	grupo	alternativoj	prononco
level	hundo	pes	a dog	grupo	alternativoj	prononco
level	fenestro	okno	a window	grupo	alternativoj	prononco
level	aĝo	starost (let)	age (years old)	grupo	alternativoj	prononco
level	libron	knjiga (objekt, tožilnik)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	prst	a finger	grupo	alternativoj	prononco
level	resto	preostanek, počitek, bivanje	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	zob	a tooth	grupo	alternativoj	prononco
level	kuiri	kuhati	to cook	grupo	alternativoj	prononco
level	lavi	prati	to wash	grupo	alternativoj	prononco
level	mia	moj	my	grupo	alternativoj	prononco
level	piedo	noga, šapa	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	poslušati	to listen	grupo	alternativoj	prononco
level	tablo	miza	a table	grupo	alternativoj	prononco
level	fali	padati, padati	to fall, to drop	grupo	alternativoj	prononco
level	familio	družina	a family	grupo	alternativoj	prononco
level	via	tvoje	your	grupo	alternativoj	prononco
level	vizaĝo	obraz	a face	grupo	alternativoj	prononco
level	ĝusta	right (correct), exact, proper	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	noč	a night	grupo	alternativoj	prononco
level	mezo	sredina, povprečje, povprečje	a middle, average, mean	grupo	alternativoj	prononco
level	historio	zgodovina, zgodovina	history, a history	grupo	alternativoj	prononco
level	interesi	zanimati	to interest	grupo	alternativoj	prononco
level	administri	upravljati, upravljati	to manage, to administer	grupo	alternativoj	prononco
level	aero	zrak, zrak (plin)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	njegov	its	grupo	alternativoj	prononco
level	maro	morje	a sea	grupo	alternativoj	prononco
level	fakto	dejstvo	a fact	grupo	alternativoj	prononco
level	lasi	to leave, to release, to leave, to let	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	žival, zver	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	voditi, voditi	to lead, to guide	grupo	alternativoj	prononco
level	avo	dedek	a grandfather	grupo	alternativoj	prononco
level	afabla	affable, prijazen, prijazen, prijazen	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	njihov	their	grupo	alternativoj	prononco
level	korpo	telo	a body	grupo	alternativoj	prononco
level	pordo	vrata, vrata	a door, a gate	grupo	alternativoj	prononco
level	forgesi	pozabiti	to forget	grupo	alternativoj	prononco
level	kafo	kava, kava	coffee, a coffee	grupo	alternativoj	prononco
level	brui	delati hrup	to make noise	grupo	alternativoj	prononco
level	brili	blesteti	to shine	grupo	alternativoj	prononco
level	gazeto	revija, glasilo, časopis (=magazino)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	oko	an eye	grupo	alternativoj	prononco
level	servi	služiti	to serve	grupo	alternativoj	prononco
level	vento	veter, veter	wind, a wind	grupo	alternativoj	prononco
level	ludi	igrati	to play	grupo	alternativoj	prononco
level	haro	las	a hair	grupo	alternativoj	prononco
level	arbo	drevo	a tree	grupo	alternativoj	prononco
level	ŝia	njo	her	grupo	alternativoj	prononco
level	lia	njegov	his	grupo	alternativoj	prononco
level	plumo	pero, pero	a feather, a pen	grupo	alternativoj	prononco
level	bildo	slika, slika	a picture, an image	grupo	alternativoj	prononco
level	paŝi	korakati, hoditi, korakati, korakati	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	debel, debel, drzen	thick, fat, bold	grupo	alternativoj	prononco
level	sia	lastno	one's own	grupo	alternativoj	prononco
level	konsenti	priznati (to), strinjati se (z), odobriti (od), strinjati se (z), soglašati	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	poletje, poletje	summer, a summer	grupo	alternativoj	prononco
level	lumi	sijati, dajati svetlobo	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	nebo	a sky	grupo	alternativoj	prononco
level	vintro	zima, zima	winter, a winter	grupo	alternativoj	prononco
level	volonta	voljno (iz srca), prostovoljno	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	jesen, jesen, jesen	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	spominjati se, spominjati se	to remember, to recall	grupo	alternativoj	prononco
level	printempo	pomlad, pomlad	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	vrt	a garden	grupo	alternativoj	prononco
level	aĉeti	kupiti, kupiti	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	teden	a week	grupo	alternativoj	prononco
level	vitro	steklo (steklast material)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	dež, dež	rain, a rain	grupo	alternativoj	prononco
level	frukto	sadje	a fruit	grupo	alternativoj	prononco
level	necesa	potrebno	necessary	grupo	alternativoj	prononco
level	bono	dobrota	goodness	grupo	alternativoj	prononco
level	erari	to err, to make an error, narediti napako	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	dom	a home	grupo	alternativoj	prononco
level	naturo	narava, narava, značaj	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	oblak, oblak	cloud, a cloud	grupo	alternativoj	prononco
level	bone	dobro	well	grupo	alternativoj	prononco
level	momento	moment	a moment	grupo	alternativoj	prononco
level	direkto	smer	a direction	grupo	alternativoj	prononco
level	kontenta	content, zadovoljen, zadovoljen, zadovoljen	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	vrtnica	a rose	grupo	alternativoj	prononco
level	fajro	Požar	a fire	grupo	alternativoj	prononco
level	kuraci	zdraviti, ozdraviti, zdraviti	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	to hit, to knock, to slap, to smack, to strike	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	beloved, cenjen, ljubljen, drag, drag	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	sprejeti	to accept	grupo	alternativoj	prononco
level	minuto	minuto	a minute	grupo	alternativoj	prononco
level	espero	upanje	a hope	grupo	alternativoj	prononco
level	linio	vrstica	a line	grupo	alternativoj	prononco
level	neĝo	sneg, sneg	snow, a snow	grupo	alternativoj	prononco
level	koleri	biti jezen, čutiti jezo	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	uspeh	a success	grupo	alternativoj	prononco
level	plori	jokati, jokati	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	nič, nič	zero, nil	grupo	alternativoj	prononco
level	angulo	kot, vogal (odročno mesto)	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	red, urejeno razmerje	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	ladja	a ship	grupo	alternativoj	prononco
level	blua	modra	blue	grupo	alternativoj	prononco
level	sufiĉa	zadosten, zadosten, primeren	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	ulica	a street	grupo	alternativoj	prononco
level	vilaĝo	vas, mesto	a village, a town	grupo	alternativoj	prononco
level	utila	uporaben	useful	grupo	alternativoj	prononco
level	rondo	krog, klub	a circle, a club	grupo	alternativoj	prononco
level	preta	pripravljena	ready	grupo	alternativoj	prononco
level	orelo	uho	an ear	grupo	alternativoj	prononco
level	papero	papir, papir	paper, a paper	grupo	alternativoj	prononco
level	rivero	reka	a river	grupo	alternativoj	prononco
level	zorgi	skrbeti za, skrbeti	to care for, to look after	grupo	alternativoj	prononco
level	arto	umetnost	an art	grupo	alternativoj	prononco
level	kreski	rasti, povečevati	to grow, to increase	grupo	alternativoj	prononco
level	nazo	nos	a nose	grupo	alternativoj	prononco
level	konsili	to counsel, svetovati	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	to pass, preiti mimo	to pass, to pass by	grupo	alternativoj	prononco
level	fero	železo (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	vladati, vladati, nadzorovati	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	plačati	to fare	grupo	alternativoj	prononco
level	larĝa	širok, širok, velik	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	pogumen, pogumen	courageous, brave	grupo	alternativoj	prononco
level	kolo	vrat	a neck	grupo	alternativoj	prononco
level	propra	lasten, lasten	own, one's own	grupo	alternativoj	prononco
level	plezuro	užitek, zabava	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	oprostiti, oprostiti	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	satisfied, full, replete	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	poklicati, poklicati	to call, to summon	grupo	alternativoj	prononco
level	marto	marec	March	grupo	alternativoj	prononco
level	seĝo	stol	a chair	grupo	alternativoj	prononco
level	majo	maja	May	grupo	alternativoj	prononco
level	tuŝi	dotakniti se	to touch	grupo	alternativoj	prononco
level	premi	pritisniti, stisniti	to press, to squeeze	grupo	alternativoj	prononco
level	julio	julija	July	grupo	alternativoj	prononco
level	kato	mačka	a cat	grupo	alternativoj	prononco
level	glaso	kozarec (vina)	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	septembra	September	grupo	alternativoj	prononco
level	verda	zelena	green	grupo	alternativoj	prononco
level	postuli	zahtevati, postulat, zahtevati	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	stric	an uncle	grupo	alternativoj	prononco
level	novembro	novembra	November	grupo	alternativoj	prononco
level	laca	weary, tired of, utrujen	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	mleko, mleko	milk, a milk	grupo	alternativoj	prononco
level	bruli	goreti	to burn	grupo	alternativoj	prononco
level	decidi	odločiti	to decide	grupo	alternativoj	prononco
level	plendi	pritoževati se	to complain	grupo	alternativoj	prononco
level	saluti	pozdraviti, pozdraviti, pozdraviti	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	vrednost, vrednost	a value, worth	grupo	alternativoj	prononco
level	sukero	sladkor, sladkor	sugar, a sugar	grupo	alternativoj	prononco
level	planko	tla, tla	a floor, a ground	grupo	alternativoj	prononco
level	vesto	krpe, oblačilo	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	vleči, vleči, vleči	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	vreme, vreme	weather, a weather	grupo	alternativoj	prononco
level	turni	obrniti se, obrniti se	to turn, to turn around	grupo	alternativoj	prononco
level	peco	košček	a piece	grupo	alternativoj	prononco
level	fraŭlo	samec, neporočen moški	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	kruh	a bread	grupo	alternativoj	prononco
level	salti	skakati, skočiti, poskočiti	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	avto (v vlaku), vagon, kočija, kočija	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	povezava, liga	a link, a league	grupo	alternativoj	prononco
level	efektiva	dejansko, resnično, resnično	actual, real, true	grupo	alternativoj	prononco
level	decembro	decembra	December	grupo	alternativoj	prononco
level	korto	a court, dvorišče, patio, štirikotnik	a court, a courtyard, a patio, a quadrangle	grupo	alternativoj	prononco
level	tranĉi	rezati, rezati	to cut, to slice	grupo	alternativoj	prononco
level	ŝati	imeti rad	to like	grupo	alternativoj	prononco
level	oktobro	oktobra	October	grupo	alternativoj	prononco
level	kalkuli	računati, izračunati	to count, to calculate	grupo	alternativoj	prononco
level	rimedo	viri, sredstva, pravna sredstva	resources, means, remedy	grupo	alternativoj	prononco
level	paki	pakirati	to pack	grupo	alternativoj	prononco
level	klaso	razred	a class	grupo	alternativoj	prononco
level	gajni	pridobiti, zmagati, zaslužiti	to gain, to win, to earn	grupo	alternativoj	prononco
level	intereso	zanimanje	an interest	grupo	alternativoj	prononco
level	floro	cvet, cvet	a flower, a bloom	grupo	alternativoj	prononco
level	marŝi	marširati, hoditi	to march, to walk	grupo	alternativoj	prononco
level	grupo	skupina	a group	grupo	alternativoj	prononco
level	aŭgusto	avgusta	August	grupo	alternativoj	prononco
level	junio	junija	June	grupo	alternativoj	prononco
level	brako	roka, nadlaket	an arm, an upper arm	grupo	alternativoj	prononco
level	konstruaĵo	zgradba	a building	grupo	alternativoj	prononco
level	aprilo	aprila	April	grupo	alternativoj	prononco
level	februaro	februar	February	grupo	alternativoj	prononco
level	pentraĵo	slika, slika	a picture, a painting	grupo	alternativoj	prononco
level	luno	luna, luna	moon, a moon	grupo	alternativoj	prononco
level	ideo	ideja	an idea	grupo	alternativoj	prononco
level	novaĵo	novica	a news	grupo	alternativoj	prononco
level	vendi	prodati, prodati	to sell, to vend	grupo	alternativoj	prononco
level	kruco	križ	a cross	grupo	alternativoj	prononco
level	kokaĵo	perutnina, piščanec	poultry, chicken	grupo	alternativoj	prononco
level	monato	mesec	a month	grupo	alternativoj	prononco
level	porkaĵo	svinjina	pork	grupo	alternativoj	prononco
level	maniero	način, način, način	a manner, a way, a mode	grupo	alternativoj	prononco
level	bovaĵo	govedina	beef	grupo	alternativoj	prononco
level	opinii	misliti, imeti mnenje, mnenje	to think, to have an opinion, to opine	grupo	alternativoj	prononco
level	glaciaĵo	sladoled, sladoled	an ice cream, icecream	grupo	alternativoj	prononco
level	elekti	izbrati, izbrati, izbrati	to choose, to elect, to pick out	grupo	alternativoj	prononco
level	agi	igrati	to act	grupo	alternativoj	prononco
level	ovaĵo	omleta, umešana jajca	an omelette, scrambled eggs	grupo	alternativoj	prononco
level	ŝafaĵo	ovčetina	mutton	grupo	alternativoj	prononco
level	komuna	običajni	common	grupo	alternativoj	prononco
level	dubi	dvomiti	to doubt	grupo	alternativoj	prononco
level	pakaĵo	paket, prtljaga, prtljaga	a package, a luggage, a baggage	grupo	alternativoj	prononco
level	freŝa	sveže, nedavno	fresh, recent	grupo	alternativoj	prononco
level	adreso	naslov	an address	grupo	alternativoj	prononco
level	araneaĵo	pajkova mreža	a spiderweb	grupo	alternativoj	prononco
level	horloĝo	ura, ura	a clock, a watch	grupo	alternativoj	prononco
level	manĝaĵo	hrana	a food	grupo	alternativoj	prononco
level	male	ravno nasprotno	on the contrary	grupo	alternativoj	prononco
level	radio	a ray, a radio, a radiation, a beam	a ray, a radio, a radiation, a beam	grupo	alternativoj	prononco
level	manĝado	prehranjevanje, prehranjevanje dejanje	eating, eating action	grupo	alternativoj	prononco
level	dolori	to pain, to ache, biti boleč, boleti	to pain, to ache, to be painful, to hurt	grupo	alternativoj	prononco
level	instruado	poučevanje, inštrukcija	teaching, instruction	grupo	alternativoj	prononco
level	muziko	glasba, glasba	music, a music	grupo	alternativoj	prononco
level	neniom	nobena količina, nič (količina), nič	no amount, nothing (quantity), none	grupo	alternativoj	prononco
level	lerta	spreten, spreten	skillful, dexterous	grupo	alternativoj	prononco
level	administrado	uprava, management	administration, management	grupo	alternativoj	prononco
level	voĉo	glas, glas	a voice, a vote	grupo	alternativoj	prononco
level	preferi	raje	to prefer	grupo	alternativoj	prononco
level	viziti	obiskati, obiskati	to visit, to call on	grupo	alternativoj	prononco
level	nia	naš	our	grupo	alternativoj	prononco
level	sako	a sack, torba	a sack, a bag	grupo	alternativoj	prononco
level	fumado	kajenje, kadilska akcija	smoking, smoking action	grupo	alternativoj	prononco
level	azeno	osel	a donkey	grupo	alternativoj	prononco
level	bruna	rjav	brown	grupo	alternativoj	prononco
level	inviti	povabiti	to invite	grupo	alternativoj	prononco
level	paĝo	stran	a page	grupo	alternativoj	prononco
