B.vi-vn content.tsv
Level	Esperanto	vi-vn	en-us	Grupo	Alternativoj	Pronoco
level	sed, vi aspektas ~	nhưng, bạn nhìn kìa ~	but, you look ~	grupo	alternativoj	prononco
level	vi aspektas ŝokitaj kaj konfuzitaj	bạn trông có vẻ sốc và bối rối	you look shocked and confused	grupo	alternativoj	prononco
level	ŝokita kaj iel konfuzita	bị sốc và bằng cách nào đó bối rối	shocked and somehow confused	grupo	alternativoj	prononco
level	evidente	rõ ràng	obviously	grupo	alternativoj	prononco
level	do, mi supozas ke ~	vậy, tôi đoán vậy ~	so, I guess ~	grupo	alternativoj	prononco
level	vi jam ekkomprenis	bạn đã có nó rồi	you already got it	grupo	alternativoj	prononco
level	ekkomprenis kiel statas, ĉu?	hiểu nó thế nào rồi phải không?	understand how it is, right?	grupo	alternativoj	prononco
level	supozas ke vi jam komprenis	đoán là bạn đã hiểu rồi	guess you already understood	grupo	alternativoj	prononco
level	jam ekkomprenis kiel statas	đã hiểu nó thế nào rồi	already understood how it is	grupo	alternativoj	prononco
level	mi nenion komprenas!	Tôi không hiểu gì cả!	I don't understand anything!	grupo	alternativoj	prononco
level	mi pensas ke mi ne volas ~	Tôi nghĩ tôi không muốn ~	I think I don't want ~	grupo	alternativoj	prononco
level	ne volas kompreni	không muốn hiểu	doesn't want to understand	grupo	alternativoj	prononco
level	mi ne volas kompreni	Tôi không muốn hiểu	I don't want to understand	grupo	alternativoj	prononco
level	sed ne estas komplike!	nhưng nó không phức tạp!	but it's not complicated!	grupo	alternativoj	prononco
level	lasu al mi klarigi	hãy để tôi giải thích	let me explain	grupo	alternativoj	prononco
level	kiam Ina rakontis al mi	khi Ina nói với tôi	when Ina told me	grupo	alternativoj	prononco
level	rakontis al mi pri sia amiko	kể cho tôi nghe về người bạn của anh ấy	told me about his own friend	grupo	alternativoj	prononco
level	amiko kiu lernis Esperanton	một người bạn đã học Esperanto	a friend who learned Esperanto	grupo	alternativoj	prononco
level	lernis Esperanton tre rapide	học Esperanto rất nhanh	learned Esperanto very quickly	grupo	alternativoj	prononco
level	amiko kiu nomiĝas Kabe	một người bạn tên là Kabe	a friend who is called Kabe	grupo	alternativoj	prononco
level	mi kaptis ke ~	Tôi đã bắt được nó ~	I have caught that ~	grupo	alternativoj	prononco
level	mi kaptis ke vi du jam konas	Tôi hiểu rằng hai bạn đã biết nhau rồi	I understood that you two already know each other	grupo	alternativoj	prononco
level	vi du jam konas unu la alian	hai bạn đã biết nhau rồi	you two already know each other	grupo	alternativoj	prononco
level	jes, sed. sed kio?	Đúng nhưng. nhưng cái gì?	yes, but. but what?	grupo	alternativoj	prononco
level	havis la impreson ke ~	có ấn tượng rằng ~	had the impression that ~	grupo	alternativoj	prononco
level	ni ambaŭ havis la impreson	cả hai chúng tôi đều có ấn tượng	we both had the impression	grupo	alternativoj	prononco
level	vi flirtumis kun ni, kaj	bạn tán tỉnh chúng tôi, và	you flirted with us, and	grupo	alternativoj	prononco
level	la impreson ke vi flirtumis kun ni	ấn tượng rằng bạn đang tán tỉnh chúng tôi	the impression that you were flirting with us	grupo	alternativoj	prononco
level	tute prave!	hoàn toàn đúng!	absolutely right!	grupo	alternativoj	prononco
level	pro tio mi volis paroli	đó là lý do tại sao tôi muốn nói chuyện	that's why I wanted to talk	grupo	alternativoj	prononco
level	mi volis paroli kun vi	Tôi muốn nói chuyện với bạn	I wanted to talk to you	grupo	alternativoj	prononco
level	paroli kun vi ambaŭ nun	để nói chuyện với cả hai bạn bây giờ	to talk to you both now	grupo	alternativoj	prononco
level	aŭskultu mi petas	hãy lắng nghe tôi	listen to me please	grupo	alternativoj	prononco
level	mi ofte tre ŝatas ~	Tôi thường thực sự thích ~	I often really like ~	grupo	alternativoj	prononco
level	ŝatas plurajn personojn samtempe	thích nhiều người cùng một lúc	likes several people at once	grupo	alternativoj	prononco
level	mi ŝatas plurajn personojn	Tôi thích nhiều người	I like several people	grupo	alternativoj	prononco
level	ne gravas ĉu estas ~	không thành vấn đề nếu nó ~	it doesn't matter if it's ~	grupo	alternativoj	prononco
level	ĉu estas viro aŭ virino	dù đó là đàn ông hay đàn bà	whether it is a man or a woman	grupo	alternativoj	prononco
level	kaj dum IJK okazis ~	và trong IJK đã xảy ra ~	and during IJK happened ~	grupo	alternativoj	prononco
level	okazis ke mi enamiĝis	Chuyện xảy ra là tôi đã yêu	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	Tôi đã yêu cả hai bạn!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	và cả hai chúng tôi đều dành cho bạn	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	rõ ràng là chúng tôi đối với bạn	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	đợi một chút, tôi mệt rồi	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	mệt đến mức khó có thể ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	Tôi khó có thể nghĩ	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	tôi có hiểu đúng không ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	Đúng! hãy nhìn	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	với vẻ mặt vui tươi	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	đã vẽ một trái tim lớn	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	vẽ một trái tim lớn trên cát	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	trên cát và viết vào đó	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	đã viết trong đó &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	sau một giây suy nghĩ nói	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	sau khi suy nghĩ đã nói &quot;đây là IJK của chúng tôi&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	và họ phá lên cười!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	tất cả đều phá lên cười!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	sau một giây suy nghĩ và họ cười	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe nói &quot;đây là IJK của chúng tôi&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	bạn đã gửi mẫu đơn chưa?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	đã gửi mẫu đăng ký cho một hiệp hội địa phương	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	được đặt hàng như một nhóm thông qua hiệp hội	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	đã gửi qua email	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	đã nhận được xác nhận đăng ký	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	không thể tìm thấy nơi để gửi mẫu đăng ký	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	có mẫu đơn đăng ký trực tuyến không?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	bạn đã gửi một đơn đặt hàng giấy?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	có ai phải trả bằng euro không?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	có thể thanh toán tận nơi được không?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	đã thanh toán nhưng không nhận được biên lai	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	có thể thanh toán theo nhóm thông qua xã hội địa phương	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	có được hoàn tiền nếu không có mặt không?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	đã không đặt một chương trình đặc biệt	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	làm thế nào ai đó có thể đặt hàng bổ sung?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	làm thế nào ai đó có thể trả tiền cho một đơn đặt hàng bổ sung?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	chúng tôi có thể xem danh sách những người đăng ký không?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	tên tôi không có trong danh sách đăng ký	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	bạn có thể vui lòng kiểm tra danh sách được không?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	sau thời hạn đặt hàng	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	ai đó có thể tham gia thêm được không?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	cùng nhau đặt khách sạn	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	Có người đang đặt khách sạn, bạn có muốn đi cùng không?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	nếu có phòng trống thì tôi muốn đặt trước	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	Có thể đặt khách sạn tại chỗ được không?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	chúng ta có nên mua vé máy bay cùng nhau không?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	vé từ ngày nào	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	chúng tôi sẽ đi cùng bạn đến sân bay nhé?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	Có hướng dẫn viên ở sân bay không?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	có ai phải tự mình đến địa điểm hội nghị không?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	phòng vé của nơi hội nghị	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Tôi đã thanh toán nhưng không tìm thấy thẻ tên của tôi	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	muốn đăng ký tại chỗ	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	thanh toán theo nhóm mà tại sao lại không được đánh dấu?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	một túi hội nghị với cuốn sách hội nghị và các tài liệu thông tin khác	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	hội trường hiệu trưởng, triển lãm	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	mở và đóng	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	Địa điểm thi KER (Khung tham chiếu chung châu Âu)	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	ủy ban quốc hội	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	ủy ban hiệp hội	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	tiệc hội nghị	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Buổi tối làm quen với nhau	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	khai mạc	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Hội trường Zamenhof	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Đại học Quốc tế)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	Kỳ thi KER ở bốn cấp độ (Khung tham chiếu chung Châu Âu)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	buổi tối nghệ thuật quốc tế	international art evening	grupo	alternativoj	prononco
level	solena fermo	lễ bế mạc long trọng	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	dịch vụ đặt sách với sách Esperanto	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Viện Hàn lâm Khoa học Quốc tế)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Hiệp hội vô chính phủ thế giới)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	bài giảng nhàm chán	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	cán bộ trực cho các phòng ban khác nhau	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	các sĩ quan buty hợp tác như một đội	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	một đại lý du lịch	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	một tờ vé máy bay	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	hủy khách sạn và vé máy bay	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	chuyển phát nhanh hội nghị	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	bản tin thứ nhất, bản tin thứ hai	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	chủ đề đại hội	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	khóa học nói	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	chương trình tạm thời	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	điều kiện chung của đặt hàng	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	chuyến tham quan trước đại hội	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	chuyến tham quan sau đại hội	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	tour du lịch cả ngày	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	tour du lịch nửa ngày	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	một bảng các chuyến tham quan trong thời gian diễn ra đại hội	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	các sự kiện trên khắp Vương quốc Anh (Đại hội toàn cầu)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	liên hệ với các phương tiện thông tin đại chúng	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	Phó Chủ tịch chủ trì chương trình	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	với chính quyền các nước	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	thư ký, thủ quỹ	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	sự kiện nghệ thuật	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Đại hội trẻ em	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	trang web xã hội	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	chủ đề đại hội	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	hiệu trưởng IKU (Đại học Quốc tế)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	bảo hiểm y tế và bảo hiểm du lịch	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	giấy tờ và thị thực	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	ID hợp lệ	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	hộ chiếu hợp lệ	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	quy định cấp thị thực	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	có được thị thực	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (văn phòng trung tâm) của UEA (Hiệp hội Esperanto toàn cầu)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	để tải thư xác nhận chính thức (thư mời)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	sử dụng mẫu đơn đặt hàng	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	tới cơ quan cấp thị thực	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	thời gian đại hội chính thức	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	đặt chỗ ở thông qua UEA (Hiệp hội Esperanto toàn cầu)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	để thông báo về những thay đổi có thể	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	để nhận bảo hiểm du lịch	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	ngoại trừ việc hủy chuyến đi	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	bảo hiểm bao gồm điều trị sức khỏe	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	trong trường hợp xảy ra tai nạn	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	gửi hành lý	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	sân bay quốc tế	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	đi bằng xe buýt hoặc taxi hoặc xe hơi	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	chuyến đi mất khoảng 40 phút	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	sử dụng tàu điện ngầm đến trạm xe buýt	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	cũng hạ cánh ở một sân bay khác	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	về các vấn đề liên quan đến đại hội	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	tiền tệ chính thức là euro	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	cửa hàng chấp nhận thẻ tín dụng	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	theo tỷ giá hối đoái thông thường	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	được công nhận là ngôn ngữ chính thức	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	nước máy có thể uống được	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	mua nước khoáng có ga	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	tiền boa được đánh giá cao nhưng không bắt buộc	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	giao thông thành phố	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	có thể mua tại hộp bán vé tự động của trạm xe buýt	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	gian hàng thông tin tại nơi hội nghị	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	chương trình Khai sáng thứ hai	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	hội chợ phong trào	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Dịch vụ đại kết	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Bóng Quốc hội	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Ban Giám đốc trả lời	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	cuộc họp chuyên môn	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	đấu giá hội nghị	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	ủy ban của UEA (Hiệp hội Esperanto toàn cầu)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	người tham gia đại hội đã đăng ký	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	mẫu đăng ký có số đại hội	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	để cung cấp tất cả các dịch vụ như trong bản tin thứ hai	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	chia sẻ phòng ngẫu nhiên của người lạ	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	chỉ dành cho những người đồng ý trước	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	trừ khi được chỉ định ở nơi khác	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	các chuyến tham quan sẽ có hướng dẫn viên đi kèm	tours will be accompanied by a guide	grupo	alternativoj	prononco
