A.sl content.tsv
Level	Esperanto	sl	en-us	Grupo	Alternativoj	Pronoco
level	estis travivaĵo	to je bila izkušnja	it was an experience	grupo	alternativoj	prononco
level	ne malofte	ni neobičajno	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	boleče in vedno neprijetno	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	bolj ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	napredoval v življenju	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	v grajskem gozdu	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	bolj kot je šlo naprej, bolj mu ni bilo všeč ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	ni maral nočne narave	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	človek z očmi, ki se jasno vidijo	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	oči, ki so dobro videle	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	dobro videti v temi	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	pogledal težko dogajanje	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	od našega industrialca	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	se je nasmehnil	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	poleg tega človeka	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	v obleki policista	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	stala je druga oseba	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	v podobnih oblačilih	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	slednja je bila ženska	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	pojdimo	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	je tiho rekel moški	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	v uho njegovega spremljevalca	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	zdaj je pravi trenutek	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	oba sta stopila proti osebi	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	pazili so narediti ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	kolikor mogoče ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	čim manj hrupa (kiel eble)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	čim manj hrupa (laŭeble)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	jim je skoraj v celoti uspelo	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	v tej grdi situaciji	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	neprijetna situacija, ko so drevesa vrgla svoje veje	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	metali lastne mokre veje	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	naravnost v obraze	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	industrialca	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	večnožna majhna bitja	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	prijel za noge	took his feet	grupo	alternativoj	prononco
level	por promenejo	za sprehajalno pot	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	narava mu je padla noga	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	najbolj boleče	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	spustil nogo v jamo	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	jama polna vode	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	smrdljivo vodo	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	hitro prišel na misel	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	eden mora biti pripravljen	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	tukaj	here	grupo	alternativoj	prononco
level	iu ajn ~	kdorkoli ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	pripravljeni na vsako neprijetno srečanje	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	karkoli (karkoli)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	karkoli je čakal	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	poleg človeškega glasu	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	ko se zasliši glas, ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	slišal takoj blizu	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	naredil je lep skok na mestu	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	ki je ganil njegovo srce	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	upword do ust	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	s poskusom ponovne umiritve	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	malo miru	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	svetloba svetilke	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	nekdo usmeril neposredno v njegove oči	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	svetilka, ki jo je nekdo usmeril v oči	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	preprečil spravo	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	zdelo se mu je, da ~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	človeška oblika, ki je držala svetilko	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	nositi oblačila policija	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	kaj počneš tukaj?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	se sliši avtoritativni glas	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	prosim govori ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	malo jasno	a little clear	grupo	alternativoj	prononco
level	la alia diris	je rekel drugi	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	v še bolj pomembnem tonu	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	hodim	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	hodiš po kmetiji	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	od grofice	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	grofičina kmetija	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	sredi noči	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	te je grofica povabila?	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	ali ve za ~	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	o vaši prisotnosti	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	tvoja prisotnost tukaj	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	Moram te vprašati ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	te prosi, da mi slediš	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	in je pojasnil ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	pojasnil, da ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	od napačnega poskusa	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	napačen poskus ujeti grofico	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	zaradi ~	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	zaradi teroristov	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	policija skrbno preverja	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	preverja, kaj se dogaja	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	pojavlja v okolici	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	gradu	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	okolici gradu	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	industrialcu	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	zdelo se je, da ~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	tokrat mu je padlo srce	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	padel na noge	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	vedel je, da ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	samo težko bo poskušal najti	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	najti sprejemljivo razlago	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	o lastni prisotnosti	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	ideja, da grofica ve vse	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	ideja mu je vzela malo upanja	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	malo upanja	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	malo upanja je ostalo	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	po prvih besedah policistov	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	več ~ več ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	čim dlje tem bolje	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	ne glede na to, koliko	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	pred četrt ure	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	vrnili so se	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	po strašni nesreči	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	ljudje so odšli	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	in stara mesta so razpadla	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	morali bi te spet videti	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	pogosteje	the more often	grupo	alternativoj	prononco
level	mi pripensas	Premišljujem	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	bolj sem jezna	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	živi v ~	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	v kateri koli hiši	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	se bova še videla?	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	kjerkoli in kadarkoli	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	kdaj pridem nazaj ~?	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	drugo polovico knjig	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	boste potrebovali ~?	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	potrebuje več kot četrt leta	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	za ta delovna mesta	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	zakaj je ~?	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	hladnejše	the colder	grupo	alternativoj	prononco
level	ju pli longe	čim dlje	the longer	grupo	alternativoj	prononco
level	ni atendas ~	čakamo ~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	ste zadovoljni z ~?	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	s katerimkoli moškim	with any man	grupo	alternativoj	prononco
