C.lv content.tsv
Level	Esperanto	lv	en-us	Grupo	Alternativoj	Pronoco
level	rimarki	pamanīt	to notice	grupo	alternativoj	prononco
level	lingvo	valoda, mēle	a language, tongue	grupo	alternativoj	prononco
level	ŝanĝi	mainīt, griezties	to change, to turn	grupo	alternativoj	prononco
level	renkonti	satikties, satikties, sastapties	to meet, to encounter, to come accross	grupo	alternativoj	prononco
level	uzi	izmantot	to use	grupo	alternativoj	prononco
level	timi	baidīties, baidīties	to fear, to be afraid of	grupo	alternativoj	prononco
level	vera	īsts, patiess	real, true	grupo	alternativoj	prononco
level	sola	vientuļš, vienīgais, vienīgais, vientuļš	alone, only, sole, solitary	grupo	alternativoj	prononco
level	paco	miers, miers	peace, a peace	grupo	alternativoj	prononco
level	rakonti	stāstīt, stāstīt, saistīt	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	krāsa, krāsa	color, a color	grupo	alternativoj	prononco
level	pura	tīrs, tīrs	clean, pure	grupo	alternativoj	prononco
level	aŭdi	dzirdēt	to hear	grupo	alternativoj	prononco
level	punkto	punkts, punkts, vieta	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	mute	a mouth	grupo	alternativoj	prononco
level	araneo	zirneklis	a spider	grupo	alternativoj	prononco
level	serĉi	meklēt, meklēt, meklēt	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	vēstule	a letter	grupo	alternativoj	prononco
level	frua	agri, priekšlaicīgi	early, premature	grupo	alternativoj	prononco
level	grava	svarīgs, nopietns	important, serious	grupo	alternativoj	prononco
level	nigra	melns	black	grupo	alternativoj	prononco
level	trankvila	mierīgs, mierīgs	tranquil, calm	grupo	alternativoj	prononco
level	flanko	sānu	a side	grupo	alternativoj	prononco
level	libroj	grāmatas	books	grupo	alternativoj	prononco
level	kuri	skriet	to run	grupo	alternativoj	prononco
level	dolĉa	salds	sweet	grupo	alternativoj	prononco
level	popolo	cilvēki, tauta, tauta	people, folk, nation	grupo	alternativoj	prononco
level	hundo	suns	a dog	grupo	alternativoj	prononco
level	fenestro	logs	a window	grupo	alternativoj	prononco
level	aĝo	vecums (gadus vecs)	age (years old)	grupo	alternativoj	prononco
level	libron	grāmata (objektīvs, akuzatīvs)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	pirksts	a finger	grupo	alternativoj	prononco
level	resto	atlikums, atpūta, palikšana	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	zobs	a tooth	grupo	alternativoj	prononco
level	kuiri	gatavot	to cook	grupo	alternativoj	prononco
level	lavi	mazgāt	to wash	grupo	alternativoj	prononco
level	mia	mans	my	grupo	alternativoj	prononco
level	piedo	pēda, ķepa	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	klausīties	to listen	grupo	alternativoj	prononco
level	tablo	galds	a table	grupo	alternativoj	prononco
level	fali	krist, nokrist	to fall, to drop	grupo	alternativoj	prononco
level	familio	ģimene	a family	grupo	alternativoj	prononco
level	via	jūsu	your	grupo	alternativoj	prononco
level	vizaĝo	seja	a face	grupo	alternativoj	prononco
level	ĝusta	pareizi (pareizi), precīzi, pareizi	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	nakts	a night	grupo	alternativoj	prononco
level	mezo	vidējais, vidējais, vidējais	a middle, average, mean	grupo	alternativoj	prononco
level	historio	vēsture, vēsture	history, a history	grupo	alternativoj	prononco
level	interesi	interesēt	to interest	grupo	alternativoj	prononco
level	administri	vadīt, administrēt	to manage, to administer	grupo	alternativoj	prononco
level	aero	gaiss, gaiss (gāze)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	tā	its	grupo	alternativoj	prononco
level	maro	jūra	a sea	grupo	alternativoj	prononco
level	fakto	fakts	a fact	grupo	alternativoj	prononco
level	lasi	atstāt, atbrīvot, atļaut, ļaut	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	dzīvnieks, zvērs	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	vadīt, vadīt	to lead, to guide	grupo	alternativoj	prononco
level	avo	vectēvs	a grandfather	grupo	alternativoj	prononco
level	afabla	laipns, draudzīgs, laipns, laipns	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	viņu	their	grupo	alternativoj	prononco
level	korpo	ķermenis	a body	grupo	alternativoj	prononco
level	pordo	durvis, vārti	a door, a gate	grupo	alternativoj	prononco
level	forgesi	aizmirst	to forget	grupo	alternativoj	prononco
level	kafo	kafija, kafija	coffee, a coffee	grupo	alternativoj	prononco
level	brui	radīt troksni	to make noise	grupo	alternativoj	prononco
level	brili	spīdēt	to shine	grupo	alternativoj	prononco
level	gazeto	žurnāls, laikraksts, periodisks izdevums (=žurnāls)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	acs	an eye	grupo	alternativoj	prononco
level	servi	kalpot	to serve	grupo	alternativoj	prononco
level	vento	vējš, vējš	wind, a wind	grupo	alternativoj	prononco
level	ludi	spēlēt	to play	grupo	alternativoj	prononco
level	haro	matu	a hair	grupo	alternativoj	prononco
level	arbo	koks	a tree	grupo	alternativoj	prononco
level	ŝia	viņa	her	grupo	alternativoj	prononco
level	lia	viņa	his	grupo	alternativoj	prononco
level	plumo	spalva, pildspalva	a feather, a pen	grupo	alternativoj	prononco
level	bildo	attēls, attēls	a picture, an image	grupo	alternativoj	prononco
level	paŝi	spert soli, iet, soļot, soļot	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	biezs, trekns, trekns	thick, fat, bold	grupo	alternativoj	prononco
level	sia	savējais	one's own	grupo	alternativoj	prononco
level	konsenti	atzīt (ka), piekrist (ar), apstiprināt (no), piekrist (ar), piekrist	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	vasara, vasara	summer, a summer	grupo	alternativoj	prononco
level	lumi	spīdēt, dot gaismu	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	debesis	a sky	grupo	alternativoj	prononco
level	vintro	ziema, ziema	winter, a winter	grupo	alternativoj	prononco
level	volonta	labprātīgs (no sirds), brīvprātīgs	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	rudens, rudens, rudens	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	atcerēties, atcerēties	to remember, to recall	grupo	alternativoj	prononco
level	printempo	pavasaris, pavasaris	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	dārzs	a garden	grupo	alternativoj	prononco
level	aĉeti	pirkt, pirkt	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	nedēļa	a week	grupo	alternativoj	prononco
level	vitro	stikls (stiklveida materiāls)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	lietus, lietus	rain, a rain	grupo	alternativoj	prononco
level	frukto	auglis	a fruit	grupo	alternativoj	prononco
level	necesa	nepieciešams	necessary	grupo	alternativoj	prononco
level	bono	labestība	goodness	grupo	alternativoj	prononco
level	erari	kļūdīties, kļūdīties, kļūdīties	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	mājas	a home	grupo	alternativoj	prononco
level	naturo	daba, daba, raksturs	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	mākonis, mākonis	cloud, a cloud	grupo	alternativoj	prononco
level	bone	labi	well	grupo	alternativoj	prononco
level	momento	brīdis	a moment	grupo	alternativoj	prononco
level	direkto	virziens	a direction	grupo	alternativoj	prononco
level	kontenta	saturs, apmierināts, apmierināts, apmierināts	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	roze	a rose	grupo	alternativoj	prononco
level	fajro	uguns	a fire	grupo	alternativoj	prononco
level	kuraci	izārstēt, dziedēt, ārstēt	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	sist, klauvēt, pļaukāt, sist, sist	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	mīļots, lolots, mīlēts, mīļš, dārgs	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	akceptēt	to accept	grupo	alternativoj	prononco
level	minuto	minūte	a minute	grupo	alternativoj	prononco
level	espero	cerība	a hope	grupo	alternativoj	prononco
level	linio	līnija	a line	grupo	alternativoj	prononco
level	neĝo	sniegs, sniegs	snow, a snow	grupo	alternativoj	prononco
level	koleri	dusmoties, izjust dusmas	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	panākums	a success	grupo	alternativoj	prononco
level	plori	raudāt, raudāt	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	nulle, nulle	zero, nil	grupo	alternativoj	prononco
level	angulo	leņķis, stūris (tālā vieta)	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	pasūtījums, sakārtotas attiecības	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	kuģis	a ship	grupo	alternativoj	prononco
level	blua	zils	blue	grupo	alternativoj	prononco
level	sufiĉa	pietiekami, pietiekami, adekvāti	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	iela	a street	grupo	alternativoj	prononco
level	vilaĝo	ciems, pilsēta	a village, a town	grupo	alternativoj	prononco
level	utila	noderīga	useful	grupo	alternativoj	prononco
level	rondo	aplis, klubs	a circle, a club	grupo	alternativoj	prononco
level	preta	gatavs	ready	grupo	alternativoj	prononco
level	orelo	auss	an ear	grupo	alternativoj	prononco
level	papero	papīrs, papīrs	paper, a paper	grupo	alternativoj	prononco
level	rivero	upe	a river	grupo	alternativoj	prononco
level	zorgi	rūpēties, pieskatīt	to care for, to look after	grupo	alternativoj	prononco
level	arto	māksla	an art	grupo	alternativoj	prononco
level	kreski	augt, vairot	to grow, to increase	grupo	alternativoj	prononco
level	nazo	deguns	a nose	grupo	alternativoj	prononco
level	konsili	konsultēt, konsultēt	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	paiet garām, paiet garām	to pass, to pass by	grupo	alternativoj	prononco
level	fero	dzelzs (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	valdīt, pārvaldīt, kontrolēt	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	maksāt	to fare	grupo	alternativoj	prononco
level	larĝa	plats, plats, liels	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	drosmīgs, drosmīgs	courageous, brave	grupo	alternativoj	prononco
level	kolo	kakls	a neck	grupo	alternativoj	prononco
level	propra	savs, savs	own, one's own	grupo	alternativoj	prononco
level	plezuro	prieks, jautrība	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	piedot, piedot	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	apmierināts, pilns, pilns	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	zvanīt, izsaukt	to call, to summon	grupo	alternativoj	prononco
level	marto	marts	March	grupo	alternativoj	prononco
level	seĝo	krēsls	a chair	grupo	alternativoj	prononco
level	majo	maijā	May	grupo	alternativoj	prononco
level	tuŝi	pieskarties	to touch	grupo	alternativoj	prononco
level	premi	spiest, saspiest	to press, to squeeze	grupo	alternativoj	prononco
level	julio	jūlijā	July	grupo	alternativoj	prononco
level	kato	kaķis	a cat	grupo	alternativoj	prononco
level	glaso	glāze (vīna)	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	septembris	September	grupo	alternativoj	prononco
level	verda	zaļš	green	grupo	alternativoj	prononco
level	postuli	pieprasīt, postulēt, prasīt	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	onkulis	an uncle	grupo	alternativoj	prononco
level	novembro	novembris	November	grupo	alternativoj	prononco
level	laca	noguris, noguris, noguris	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	piens, piens	milk, a milk	grupo	alternativoj	prononco
level	bruli	sadedzināt	to burn	grupo	alternativoj	prononco
level	decidi	izlemt	to decide	grupo	alternativoj	prononco
level	plendi	sūdzēties	to complain	grupo	alternativoj	prononco
level	saluti	sveicināt, sveikt, salutēt	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	vērtība, vērtība	a value, worth	grupo	alternativoj	prononco
level	sukero	cukurs, cukurs	sugar, a sugar	grupo	alternativoj	prononco
level	planko	grīda, zeme	a floor, a ground	grupo	alternativoj	prononco
level	vesto	drēbes, apģērbs	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	vilkt, vilkt, vilkt	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	laikapstākļi, laikapstākļi	weather, a weather	grupo	alternativoj	prononco
level	turni	pagriezties, apgriezties	to turn, to turn around	grupo	alternativoj	prononco
level	peco	gabals	a piece	grupo	alternativoj	prononco
level	fraŭlo	vecpuisis, neprecēts vīrietis	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	maize	a bread	grupo	alternativoj	prononco
level	salti	lēkt, lēkt, atsperties	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	automašīna (vilcienā), vagons, kariete, autobuss	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	saite, līga	a link, a league	grupo	alternativoj	prononco
level	efektiva	patiess, īsts, patiess	actual, real, true	grupo	alternativoj	prononco
level	decembro	decembris	December	grupo	alternativoj	prononco
level	korto	laukums, pagalms, iekšpagalms, četrstūris	a court, a courtyard, a patio, a quadrangle	grupo	alternativoj	prononco
level	tranĉi	griezt, sagriezt	to cut, to slice	grupo	alternativoj	prononco
level	ŝati	patikt	to like	grupo	alternativoj	prononco
level	oktobro	oktobris	October	grupo	alternativoj	prononco
level	kalkuli	skaitīt, rēķināt	to count, to calculate	grupo	alternativoj	prononco
level	rimedo	resursi, līdzekļi, līdzeklis	resources, means, remedy	grupo	alternativoj	prononco
level	paki	iesaiņot	to pack	grupo	alternativoj	prononco
level	klaso	klase	a class	grupo	alternativoj	prononco
level	gajni	iegūt, uzvarēt, nopelnīt	to gain, to win, to earn	grupo	alternativoj	prononco
level	intereso	interese	an interest	grupo	alternativoj	prononco
level	floro	zieds, zieds	a flower, a bloom	grupo	alternativoj	prononco
level	marŝi	maršēt, staigāt	to march, to walk	grupo	alternativoj	prononco
level	grupo	grupa	a group	grupo	alternativoj	prononco
level	aŭgusto	augusts	August	grupo	alternativoj	prononco
level	junio	jūnijs	June	grupo	alternativoj	prononco
level	brako	roka, augšdelms	an arm, an upper arm	grupo	alternativoj	prononco
level	konstruaĵo	celtne	a building	grupo	alternativoj	prononco
level	aprilo	aprīlis	April	grupo	alternativoj	prononco
level	februaro	februāris	February	grupo	alternativoj	prononco
level	pentraĵo	bilde, glezna	a picture, a painting	grupo	alternativoj	prononco
level	luno	mēness, mēness	moon, a moon	grupo	alternativoj	prononco
level	ideo	ideja	an idea	grupo	alternativoj	prononco
level	novaĵo	ziņa	a news	grupo	alternativoj	prononco
level	vendi	pārdot, pārdot	to sell, to vend	grupo	alternativoj	prononco
level	kruco	krusts	a cross	grupo	alternativoj	prononco
level	kokaĵo	mājputni, vistas gaļa	poultry, chicken	grupo	alternativoj	prononco
level	monato	mēnesis	a month	grupo	alternativoj	prononco
level	porkaĵo	cūkgaļa	pork	grupo	alternativoj	prononco
level	maniero	veids, veids, veids	a manner, a way, a mode	grupo	alternativoj	prononco
level	bovaĵo	liellopu gaļa	beef	grupo	alternativoj	prononco
level	opinii	domāt, izteikt viedokli, izteikt viedokli	to think, to have an opinion, to opine	grupo	alternativoj	prononco
level	glaciaĵo	saldējums, saldējums	an ice cream, icecream	grupo	alternativoj	prononco
level	elekti	izvēlēties, ievēlēt, izraudzīties	to choose, to elect, to pick out	grupo	alternativoj	prononco
level	agi	tēlot	to act	grupo	alternativoj	prononco
level	ovaĵo	omlete, olu kultenis	an omelette, scrambled eggs	grupo	alternativoj	prononco
level	ŝafaĵo	aitas gaļa	mutton	grupo	alternativoj	prononco
level	komuna	kopīgs	common	grupo	alternativoj	prononco
level	dubi	šaubīties	to doubt	grupo	alternativoj	prononco
level	pakaĵo	paka, bagāža, bagāža	a package, a luggage, a baggage	grupo	alternativoj	prononco
level	freŝa	svaigs, nesens	fresh, recent	grupo	alternativoj	prononco
level	adreso	adrese	an address	grupo	alternativoj	prononco
level	araneaĵo	zirnekļa tīkls	a spiderweb	grupo	alternativoj	prononco
level	horloĝo	pulkstenis, pulkstenis	a clock, a watch	grupo	alternativoj	prononco
level	manĝaĵo	ēdiens	a food	grupo	alternativoj	prononco
level	male	gluži pretēji	on the contrary	grupo	alternativoj	prononco
level	radio	stars, radio, starojums, stars	a ray, a radio, a radiation, a beam	grupo	alternativoj	prononco
level	manĝado	ēšana, ēšanas darbība	eating, eating action	grupo	alternativoj	prononco
level	dolori	sāpēt, sāpēt, sāpēt, sāpēt	to pain, to ache, to be painful, to hurt	grupo	alternativoj	prononco
level	instruado	mācīšana, pamācība	teaching, instruction	grupo	alternativoj	prononco
level	muziko	mūzika, mūzika	music, a music	grupo	alternativoj	prononco
level	neniom	nav summa, nekas (daudzums), nav	no amount, nothing (quantity), none	grupo	alternativoj	prononco
level	lerta	izveicīgs, veikls	skillful, dexterous	grupo	alternativoj	prononco
level	administrado	administrēšana, vadība	administration, management	grupo	alternativoj	prononco
level	voĉo	balss, balsojums	a voice, a vote	grupo	alternativoj	prononco
