C.sk content.tsv
Level	Esperanto	sk	en-us	Grupo	Alternativoj	Pronoco
level	paco	mier, pokoj	peace, a peace	grupo	alternativoj	prononco
level	rakonti	rozprávať, rozprávať, rozprávať	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	farba, farba	color, a color	grupo	alternativoj	prononco
level	pura	čisté, čisté	clean, pure	grupo	alternativoj	prononco
level	aŭdi	počuť	to hear	grupo	alternativoj	prononco
level	punkto	bodka, bodka, bodka	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	ústa	a mouth	grupo	alternativoj	prononco
level	araneo	pavúk	a spider	grupo	alternativoj	prononco
level	serĉi	hľadať, hľadať, hľadať	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	list	a letter	grupo	alternativoj	prononco
level	frua	skoré, predčasné	early, premature	grupo	alternativoj	prononco
level	grava	dôležité, vážne	important, serious	grupo	alternativoj	prononco
level	nigra	čierna	black	grupo	alternativoj	prononco
level	trankvila	pokojný, pokojný	tranquil, calm	grupo	alternativoj	prononco
level	flanko	strana	a side	grupo	alternativoj	prononco
level	libroj	knihy	books	grupo	alternativoj	prononco
level	kuri	bežať	to run	grupo	alternativoj	prononco
level	dolĉa	sladké	sweet	grupo	alternativoj	prononco
level	popolo	ľudia, ľud, národ	people, folk, nation	grupo	alternativoj	prononco
level	hundo	pes	a dog	grupo	alternativoj	prononco
level	fenestro	okno	a window	grupo	alternativoj	prononco
level	aĝo	vek (rokov)	age (years old)	grupo	alternativoj	prononco
level	libron	kniha (objektívna, akuzatív)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	prst	a finger	grupo	alternativoj	prononco
level	resto	zvyšok, odpočinok, pobyt	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	zub	a tooth	grupo	alternativoj	prononco
level	kuiri	variť	to cook	grupo	alternativoj	prononco
level	lavi	na umývanie	to wash	grupo	alternativoj	prononco
level	mia	môj	my	grupo	alternativoj	prononco
level	piedo	noha, labka	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	počúvať	to listen	grupo	alternativoj	prononco
level	tablo	stôl	a table	grupo	alternativoj	prononco
level	fali	spadnúť, spadnúť	to fall, to drop	grupo	alternativoj	prononco
level	familio	rodina	a family	grupo	alternativoj	prononco
level	via	tvoj	your	grupo	alternativoj	prononco
level	vizaĝo	tvár	a face	grupo	alternativoj	prononco
level	ĝusta	správny (správny), presný, náležitý	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	noc	a night	grupo	alternativoj	prononco
level	mezo	stredný, priemerný, priemerný	a middle, average, mean	grupo	alternativoj	prononco
level	historio	história, história	history, a history	grupo	alternativoj	prononco
level	interesi	zaujať	to interest	grupo	alternativoj	prononco
level	administri	spravovať, spravovať	to manage, to administer	grupo	alternativoj	prononco
level	aero	vzduch, vzduch (plyn)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	jeho	its	grupo	alternativoj	prononco
level	maro	more	a sea	grupo	alternativoj	prononco
level	fakto	fakt	a fact	grupo	alternativoj	prononco
level	lasi	opustiť, prepustiť, povoliť, nechať	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	zviera, šelma	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	viesť, viesť	to lead, to guide	grupo	alternativoj	prononco
level	avo	starý otec	a grandfather	grupo	alternativoj	prononco
level	afabla	vľúdny, priateľský, milý, prívetivý	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	ich	their	grupo	alternativoj	prononco
level	korpo	telo	a body	grupo	alternativoj	prononco
level	pordo	dvere, brána	a door, a gate	grupo	alternativoj	prononco
level	forgesi	zabudnúť	to forget	grupo	alternativoj	prononco
level	kafo	káva, káva	coffee, a coffee	grupo	alternativoj	prononco
level	brui	robiť hluk	to make noise	grupo	alternativoj	prononco
level	brili	svietiť	to shine	grupo	alternativoj	prononco
level	gazeto	časopis, vestník, periodikum (=magazino)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	oko	an eye	grupo	alternativoj	prononco
level	servi	slúžiť	to serve	grupo	alternativoj	prononco
level	vento	vietor, vietor	wind, a wind	grupo	alternativoj	prononco
level	ludi	hrať	to play	grupo	alternativoj	prononco
level	haro	vlas	a hair	grupo	alternativoj	prononco
level	arbo	strom	a tree	grupo	alternativoj	prononco
level	ŝia	jej	her	grupo	alternativoj	prononco
level	lia	jeho	his	grupo	alternativoj	prononco
level	plumo	pierko, pero	a feather, a pen	grupo	alternativoj	prononco
level	bildo	obrázok, obrázok	a picture, an image	grupo	alternativoj	prononco
level	paŝi	kráčať, kráčať, kráčať, kráčať	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	hustý, tučný, tučný	thick, fat, bold	grupo	alternativoj	prononco
level	sia	svoje vlastné	one's own	grupo	alternativoj	prononco
level	konsenti	pripustiť (s tým), súhlasiť (s), schváliť (s), súhlasiť (s), súhlasiť	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	leto, leto	summer, a summer	grupo	alternativoj	prononco
level	lumi	svietiť, dávať svetlo	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	obloha	a sky	grupo	alternativoj	prononco
level	vintro	zima, zima	winter, a winter	grupo	alternativoj	prononco
level	volonta	ochotný (zo srdca), dobrovoľný	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	jeseň, jeseň, jeseň	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	zapamätať si, spomenúť si	to remember, to recall	grupo	alternativoj	prononco
level	printempo	jar, jar	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	záhrada	a garden	grupo	alternativoj	prononco
level	aĉeti	kúpiť, kúpiť	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	týždeň	a week	grupo	alternativoj	prononco
level	vitro	sklo (sklovitý materiál)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	dážď, dážď	rain, a rain	grupo	alternativoj	prononco
level	frukto	ovocie	a fruit	grupo	alternativoj	prononco
level	necesa	nevyhnutné	necessary	grupo	alternativoj	prononco
level	bono	dobrota	goodness	grupo	alternativoj	prononco
level	erari	pomýliť sa, pomýliť sa, pomýliť sa	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	domov	a home	grupo	alternativoj	prononco
level	naturo	povaha, povaha, charakter	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	oblak, oblak	cloud, a cloud	grupo	alternativoj	prononco
level	bone	dobre	well	grupo	alternativoj	prononco
level	momento	moment	a moment	grupo	alternativoj	prononco
level	direkto	smer	a direction	grupo	alternativoj	prononco
level	kontenta	spokojný, spokojný, spokojný	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	ruža	a rose	grupo	alternativoj	prononco
level	fajro	požiar	a fire	grupo	alternativoj	prononco
level	kuraci	liečiť, liečiť, liečiť	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	udrieť, zaklopať, fackovať, plesknúť, udrieť	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	milovaný, milovaný, milovaný, drahý, drahý	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	prijať	to accept	grupo	alternativoj	prononco
level	minuto	minúta	a minute	grupo	alternativoj	prononco
level	espero	nádej	a hope	grupo	alternativoj	prononco
level	linio	riadok	a line	grupo	alternativoj	prononco
level	neĝo	sneh, sneh	snow, a snow	grupo	alternativoj	prononco
level	koleri	hnevať sa, cítiť hnev	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	úspech	a success	grupo	alternativoj	prononco
level	plori	plakať, plakať	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	nula, nula	zero, nil	grupo	alternativoj	prononco
level	angulo	uhol, roh (odľahlé miesto)	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	objednávka, usporiadaný vzťah	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	loď	a ship	grupo	alternativoj	prononco
level	blua	Modrá	blue	grupo	alternativoj	prononco
level	sufiĉa	dostatočný, dostatočný, primeraný	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	ulica	a street	grupo	alternativoj	prononco
level	vilaĝo	dedina, mesto	a village, a town	grupo	alternativoj	prononco
level	utila	užitočné	useful	grupo	alternativoj	prononco
level	rondo	kruh, klub	a circle, a club	grupo	alternativoj	prononco
level	preta	pripravený	ready	grupo	alternativoj	prononco
level	orelo	ucho	an ear	grupo	alternativoj	prononco
level	papero	papier, papier	paper, a paper	grupo	alternativoj	prononco
level	rivero	rieka	a river	grupo	alternativoj	prononco
level	zorgi	starať sa, starať sa	to care for, to look after	grupo	alternativoj	prononco
level	arto	umenie	an art	grupo	alternativoj	prononco
level	kreski	rásť, zväčšovať sa	to grow, to increase	grupo	alternativoj	prononco
level	nazo	nos	a nose	grupo	alternativoj	prononco
level	konsili	poradiť, poradiť	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	prejsť, prejsť okolo	to pass, to pass by	grupo	alternativoj	prononco
level	fero	železo (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	vládnuť, vládnuť, kontrolovať	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	na cestovné	to fare	grupo	alternativoj	prononco
level	larĝa	široký, široký, veľký	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	odvážny, odvážny	courageous, brave	grupo	alternativoj	prononco
level	kolo	krk	a neck	grupo	alternativoj	prononco
level	propra	vlastný, svojský	own, one's own	grupo	alternativoj	prononco
level	plezuro	potešenie, zábava	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	odpustiť, odpustiť	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	spokojný, plný, plný	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	volať, privolávať	to call, to summon	grupo	alternativoj	prononco
level	marto	marca	March	grupo	alternativoj	prononco
level	seĝo	stolička	a chair	grupo	alternativoj	prononco
level	majo	Smieť	May	grupo	alternativoj	prononco
level	tuŝi	na dotyk	to touch	grupo	alternativoj	prononco
level	premi	stlačiť, stlačiť	to press, to squeeze	grupo	alternativoj	prononco
level	julio	júla	July	grupo	alternativoj	prononco
level	kato	mačka	a cat	grupo	alternativoj	prononco
level	glaso	pohár vína)	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	septembra	September	grupo	alternativoj	prononco
level	verda	zelená	green	grupo	alternativoj	prononco
level	postuli	požadovať, postulovať, vyžadovať	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	strýko	an uncle	grupo	alternativoj	prononco
level	novembro	novembra	November	grupo	alternativoj	prononco
level	laca	unavený, unavený, unavený	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	mlieko, mlieko	milk, a milk	grupo	alternativoj	prononco
level	bruli	horieť	to burn	grupo	alternativoj	prononco
level	decidi	rozhodnúť	to decide	grupo	alternativoj	prononco
level	plendi	sťažovať sa	to complain	grupo	alternativoj	prononco
level	saluti	pozdraviť, pozdraviť, pozdraviť	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	hodnotu, hodnotu	a value, worth	grupo	alternativoj	prononco
level	sukero	cukor, cukor	sugar, a sugar	grupo	alternativoj	prononco
level	planko	poschodie, zem	a floor, a ground	grupo	alternativoj	prononco
level	vesto	odevy, odev	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	ťahať, ťahať, ťahať	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	počasie, počasie	weather, a weather	grupo	alternativoj	prononco
level	turni	otočiť sa, otočiť sa	to turn, to turn around	grupo	alternativoj	prononco
level	peco	kúsok	a piece	grupo	alternativoj	prononco
level	fraŭlo	mládenec, slobodný muž	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	chlieb	a bread	grupo	alternativoj	prononco
level	salti	skákať, skákať, skákať	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	auto (vo vlaku), voz, koč, koč	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	odkaz, liga	a link, a league	grupo	alternativoj	prononco
level	efektiva	skutočný, skutočný, pravdivý	actual, real, true	grupo	alternativoj	prononco
level	decembro	December	December	grupo	alternativoj	prononco
level	korto	dvor, nádvorie, patio, štvoruholník	a court, a courtyard, a patio, a quadrangle	grupo	alternativoj	prononco
level	tranĉi	krájať, krájať	to cut, to slice	grupo	alternativoj	prononco
level	ŝati	mať rád	to like	grupo	alternativoj	prononco
level	oktobro	októbra	October	grupo	alternativoj	prononco
level	kalkuli	počítať, počítať	to count, to calculate	grupo	alternativoj	prononco
level	rimedo	prostriedky, prostriedky, náprava	resources, means, remedy	grupo	alternativoj	prononco
level	paki	zbaliť	to pack	grupo	alternativoj	prononco
level	klaso	trieda	a class	grupo	alternativoj	prononco
level	gajni	získať, vyhrať, zarobiť	to gain, to win, to earn	grupo	alternativoj	prononco
level	intereso	záujem	an interest	grupo	alternativoj	prononco
level	floro	kvet, kvet	a flower, a bloom	grupo	alternativoj	prononco
level	marŝi	pochodovať, kráčať	to march, to walk	grupo	alternativoj	prononco
level	grupo	skupina	a group	grupo	alternativoj	prononco
level	aŭgusto	augusta	August	grupo	alternativoj	prononco
level	junio	júna	June	grupo	alternativoj	prononco
level	brako	rameno, nadlaktie	an arm, an upper arm	grupo	alternativoj	prononco
level	konstruaĵo	budova	a building	grupo	alternativoj	prononco
level	aprilo	apríla	April	grupo	alternativoj	prononco
level	februaro	februára	February	grupo	alternativoj	prononco
level	pentraĵo	obraz, maľba	a picture, a painting	grupo	alternativoj	prononco
level	luno	mesiac, mesiac	moon, a moon	grupo	alternativoj	prononco
level	ideo	nápad	an idea	grupo	alternativoj	prononco
level	novaĵo	novinkou	a news	grupo	alternativoj	prononco
level	vendi	predať, predať	to sell, to vend	grupo	alternativoj	prononco
level	kruco	kríž	a cross	grupo	alternativoj	prononco
level	kokaĵo	hydina, kuracie mäso	poultry, chicken	grupo	alternativoj	prononco
level	monato	mesiac	a month	grupo	alternativoj	prononco
level	porkaĵo	bravčové mäso	pork	grupo	alternativoj	prononco
level	maniero	spôsob, spôsob, spôsob	a manner, a way, a mode	grupo	alternativoj	prononco
level	bovaĵo	hovädzie mäso	beef	grupo	alternativoj	prononco
level	opinii	myslieť, mať názor, myslieť si	to think, to have an opinion, to opine	grupo	alternativoj	prononco
level	glaciaĵo	zmrzlina, zmrzlina	an ice cream, icecream	grupo	alternativoj	prononco
level	elekti	voliť, voliť, vyberať	to choose, to elect, to pick out	grupo	alternativoj	prononco
level	agi	konať	to act	grupo	alternativoj	prononco
level	ovaĵo	omeleta, miešané vajíčka	an omelette, scrambled eggs	grupo	alternativoj	prononco
level	ŝafaĵo	baranie mäso	mutton	grupo	alternativoj	prononco
level	komuna	bežné	common	grupo	alternativoj	prononco
level	dubi	pochybovať	to doubt	grupo	alternativoj	prononco
level	pakaĵo	balík, batožina, batožina	a package, a luggage, a baggage	grupo	alternativoj	prononco
level	freŝa	čerstvé, nedávne	fresh, recent	grupo	alternativoj	prononco
level	adreso	adresu	an address	grupo	alternativoj	prononco
level	araneaĵo	pavučina	a spiderweb	grupo	alternativoj	prononco
level	horloĝo	hodiny, hodinky	a clock, a watch	grupo	alternativoj	prononco
level	manĝaĵo	jedlo	a food	grupo	alternativoj	prononco
level	male	naopak	on the contrary	grupo	alternativoj	prononco
level	radio	lúč, rádio, žiarenie, lúč	a ray, a radio, a radiation, a beam	grupo	alternativoj	prononco
level	manĝado	jedenie, jedenie akcie	eating, eating action	grupo	alternativoj	prononco
level	dolori	bolieť, bolieť, bolieť, bolieť	to pain, to ache, to be painful, to hurt	grupo	alternativoj	prononco
level	instruado	vyučovanie, poučenie	teaching, instruction	grupo	alternativoj	prononco
level	muziko	hudba, hudba	music, a music	grupo	alternativoj	prononco
level	neniom	žiadne množstvo, nič (množstvo), žiadne	no amount, nothing (quantity), none	grupo	alternativoj	prononco
level	lerta	šikovný, šikovný	skillful, dexterous	grupo	alternativoj	prononco
level	administrado	administratíva, manažment	administration, management	grupo	alternativoj	prononco
level	voĉo	hlas, hlas	a voice, a vote	grupo	alternativoj	prononco
