C.my content.tsv
Level	Esperanto	my	en-us	Grupo	Alternativoj	Pronoco
level	okupi	သိမ်းပိုက်ရန်၊ ယူရန်	to occupy, to take	grupo	alternativoj	prononco
level	levi	to lever, to lift, to up	to lever, to lift, to raise	grupo	alternativoj	prononco
level	bati	ရိုက်ရန်၊ ရိုက်ရန်၊ ရိုက်ရန်၊ ရိုက်ရန်၊	to beat, to hit, to strike, to smak, to lash	grupo	alternativoj	prononco
level	bezoni	လိုအပ်သည်၊ လိုချင်သည်၊ လိုအပ်သည်။	to need, to want, to require	grupo	alternativoj	prononco
level	kompreni	နားလည်ရန်၊ သဘောပေါက်ရန်	to understand, to realise	grupo	alternativoj	prononco
level	iri	သွားရန်	to go	grupo	alternativoj	prononco
level	veni	လာဖို့	to come	grupo	alternativoj	prononco
level	porti	သယ်ဆောင်ရန်၊ ဝတ်ဆင်ရန်	to carry, to wear	grupo	alternativoj	prononco
level	kovri	ဖုံးအုပ်ရန်	to cover	grupo	alternativoj	prononco
level	hela	တောက်ပ၊ ကြည်လင်ပြီး အလင်းရောင်	bright, clear and light	grupo	alternativoj	prononco
level	sana	ကျန်းမာသည်။	healthy	grupo	alternativoj	prononco
level	aperi	ပေါ်လာဖို့၊ ပေါ်လာဖို့	to appear, to emerge	grupo	alternativoj	prononco
level	libro	စာအုပ်တစ်အုပ်	a book	grupo	alternativoj	prononco
level	atendi	စောင့်ဆိုင်းရန်၊ မျှော်လင့်ရန်၊ စောင့်ဆိုင်းရန်	to wait, to expect, to wait for	grupo	alternativoj	prononco
level	mano	လက်တစ်လုံး	a hand	grupo	alternativoj	prononco
level	pentri	ဆေးသုတ်ရန်	to paint	grupo	alternativoj	prononco
level	instrui	သွန်သင်ရန်၊ သွန်သင်ရန်	to teach, to instruct	grupo	alternativoj	prononco
level	sidi	ထိုင်ရန်	to sit	grupo	alternativoj	prononco
level	stari	ရပ်တည်ရန်	to stand	grupo	alternativoj	prononco
level	afero	အရာတစ်ခု၊ အရာဝတ္ထုတစ်ခု၊ ကိစ္စတစ်ခု၊ စိုးရိမ်မှုတစ်ခု၊ mater	a thing, an object, a case, a concern, a mater	grupo	alternativoj	prononco
level	plena	ပြည့်စုံ၊ ပြည့်စုံ	full, complete	grupo	alternativoj	prononco
level	klara	ရှင်းလင်းသော	clear	grupo	alternativoj	prononco
level	komenci	စတင်ရန်၊ စတင်ရန်	to begin, to commence	grupo	alternativoj	prononco
level	dormi	အိပ်ဖို့၊ အိပ်ပျော်ဖို့	to sleep, to be asleep	grupo	alternativoj	prononco
level	parto	အစိတ်အပိုင်းတစ်ခု၊ မျှဝေမှုတစ်ခု	a part, a share	grupo	alternativoj	prononco
level	mono	ပိုက်ဆံ	money	grupo	alternativoj	prononco
level	ricevi	လက်ခံရန်	to receive	grupo	alternativoj	prononco
level	ami	ချစ်ဖို့	to love	grupo	alternativoj	prononco
level	devi	to have to must, should, ought to	to have to, must, should, ought to	grupo	alternativoj	prononco
level	povi	နိုင်၊ နိုင်	be able to, can	grupo	alternativoj	prononco
level	labori	အလုပ်၊ လုပ်အား	to work, to labor	grupo	alternativoj	prononco
level	dio	ဘုရားတစ်ပါး	a god	grupo	alternativoj	prononco
level	urbo	တစ်မြို့၊ တစ်မြို့	a city, a town	grupo	alternativoj	prononco
level	ofta	မကြာခဏ၊ မကြာခဏ	freqent, often	grupo	alternativoj	prononco
level	soni	အသံထွက်အောင်၊	to sound, to make sound	grupo	alternativoj	prononco
level	tero	မြေ၊ မြေ၊ မြေ	earth, land, soil	grupo	alternativoj	prononco
level	vivi	အသက်ရှင်ရန်၊ အသက်ရှင်ရန်	to live, to be alive	grupo	alternativoj	prononco
level	resti	နေဖို့၊	to stay, to remain	grupo	alternativoj	prononco
level	ridi	ရယ်ဖို့	to laugh	grupo	alternativoj	prononco
level	homo	လူသားတစ်ဦး၊ ယောက်ျား	a human, a man	grupo	alternativoj	prononco
level	akvo	ရေ	water	grupo	alternativoj	prononco
level	vorto	စကားလုံးတစ်လုံး	a word	grupo	alternativoj	prononco
level	certa	သေချာတယ်၊ သေချာတယ်။	certain, sure	grupo	alternativoj	prononco
level	lando	တစ်ပြည်၊ တစ်ပြည်	a land, a country	grupo	alternativoj	prononco
level	sama	အတူတူပါပဲ။	same	grupo	alternativoj	prononco
level	ĵeti	ပစ်ရန်	to throw	grupo	alternativoj	prononco
level	stelo	ကြယ်တစ်လုံး	a star	grupo	alternativoj	prononco
level	domo	အိမ်တစ်အိမ်၊	a house, a home	grupo	alternativoj	prononco
level	nomo	နာမည်တစ်ခု၊ ပလောင်တစ်ခု	a name, an appellation	grupo	alternativoj	prononco
level	vidi	ကြည့်ရန်	to see	grupo	alternativoj	prononco
level	mola	ပျော့ပျောင်း	soft	grupo	alternativoj	prononco
level	horo	တစ်နာရီ၊ နာရီ၊ အချိန်	an hour, o'clock, time	grupo	alternativoj	prononco
level	formo	ပုံစံတစ်ခု၊ ပုံသဏ္ဍာန်တစ်ခု	a form, a shape	grupo	alternativoj	prononco
level	tago	တစ်နေ့	a day	grupo	alternativoj	prononco
level	fumo	မီးခိုး	a smoke	grupo	alternativoj	prononco
level	ĉevalo	မြင်းတစ်ကောင်	a horse	grupo	alternativoj	prononco
level	jaro	တစ်နှစ်	a year	grupo	alternativoj	prononco
level	vojaĝi	ခရီးသွားရန်	to travel	grupo	alternativoj	prononco
level	celo	ပန်းတိုင်တစ်ခု၊ ပန်းတိုင်တစ်ခု၊ ရည်ရွယ်ချက်တစ်ခု၊ ရည်မှန်းချက်တစ်ခု	a goal, a target, a purpose, an objective	grupo	alternativoj	prononco
level	naski	မွေးဖို့၊ မွေးဖို့၊ မွေးဖို့	to give birth, to bear, to generate	grupo	alternativoj	prononco
level	manki	လွဲချော်ခြင်း၊ လစ်ဟင်းခြင်း၊ ပျောက်ဆုံးခြင်း	to miss, to be lacking, to be missing	grupo	alternativoj	prononco
level	birdo	ငှက်တစ်ကောင်	a bird	grupo	alternativoj	prononco
level	halti	ရပ်တန့်ရန်၊ ရပ်တန့်ရန်၊ ရပ်တန့်ရန်	to stop, to halt, to come to a halt	grupo	alternativoj	prononco
level	frato	အစ်ကိုတစ်ယောက်	a brother	grupo	alternativoj	prononco
level	monto	တောင်တစ်လုံး	a mountain	grupo	alternativoj	prononco
level	pensi	စဉ်းစားရန်	to think	grupo	alternativoj	prononco
level	permesi	ခွင့်ပြုရန်၊ ခွင့်ပြုရန်	to permit, to allow	grupo	alternativoj	prononco
level	kosti	ကုန်ကျစရိတ်	to cost	grupo	alternativoj	prononco
level	lito	အိပ်ရာတစ်ခု၊ ဆိုဖာတစ်ခု	a bed, a couch	grupo	alternativoj	prononco
level	perdi	ဆုံးရှုံးရန်	to lose	grupo	alternativoj	prononco
level	miri	အံ့အားသင့်ခြင်း၊ အံ့ဩခြင်း၊	to surprise, to be amased, to be astonished	grupo	alternativoj	prononco
level	persono	လူတစ်ယောက်	a person	grupo	alternativoj	prononco
level	diversa	အမျိုးမျိုး၊ အမျိုးမျိုး၊ အမျိုးမျိုး	diverse, varied, various	grupo	alternativoj	prononco
level	provi	ကြိုးစားရန်၊ ကြိုးစားရန်	to try, to attempt	grupo	alternativoj	prononco
level	pagi	ပေးရန်	to pay	grupo	alternativoj	prononco
level	prezenti	တင်ပြရန်၊ မိတ်ဆက်ပေးရန်	to present, to introduce	grupo	alternativoj	prononco
level	aparta	သီးခြား၊ သီးခြား	apart, particular, separate	grupo	alternativoj	prononco
level	rajto	မှန်တယ်၊ မှန်တယ်။	right, a right	grupo	alternativoj	prononco
level	mateno	နံနက်ခင်း	morning, a morning	grupo	alternativoj	prononco
level	agrabla	နှစ်သက်ဖွယ်၊ နှစ်သက်ဖွယ်ကောင်းသော၊	pleasant, agreeable, nice	grupo	alternativoj	prononco
level	vespero	ညနေ၊ ညနေ	evening, an evening	grupo	alternativoj	prononco
level	muro	နံရံတစ်ခု	a wall	grupo	alternativoj	prononco
level	suno	နေ၊ နေ	sun, a sun	grupo	alternativoj	prononco
level	rigardi	ကြည့်ရှုရန်၊ ကြည့်ရှုရန်	to look, to look at	grupo	alternativoj	prononco
level	senti	ခံစားရန်၊ ခံစားရန်	to feel, to sense	grupo	alternativoj	prononco
level	blanka	အဖြူ၊ အလွတ်	white, blank	grupo	alternativoj	prononco
level	simpla	ရိုးရှင်းသော	simple	grupo	alternativoj	prononco
level	rimarki	သတိပြုရန်	to notice	grupo	alternativoj	prononco
level	lingvo	ဘာသာစကားတစ်ခု၊ လျှာ	a language, tongue	grupo	alternativoj	prononco
level	ŝanĝi	ပြောင်းလဲရန်၊ လှည့်ရန်	to change, to turn	grupo	alternativoj	prononco
level	renkonti	တွေ့ဆုံရန်၊ ဆုံဆည်းရန်၊ ဖြတ်သန်းရန်	to meet, to encounter, to come accross	grupo	alternativoj	prononco
level	uzi	အသုံးပြုရန်	to use	grupo	alternativoj	prononco
level	timi	ကြောက်ဖို့၊ ကြောက်ဖို့	to fear, to be afraid of	grupo	alternativoj	prononco
level	vera	အစစ်အမှန်	real, true	grupo	alternativoj	prononco
level	sola	တစ်ဦးတည်း၊ တစ်ခုတည်း၊ တစ်ဦးတည်း၊ တစ်ယောက်တည်း	alone, only, sole, solitary	grupo	alternativoj	prononco
level	paco	ငြိမ်းချမ်းရေး၊ ငြိမ်းချမ်းရေး	peace, a peace	grupo	alternativoj	prononco
level	rakonti	ပြောပြရန်၊ ပြောပြရန်၊ ဆက်စပ်ရန်	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	အရောင်၊ တစ်ရောင်	color, a color	grupo	alternativoj	prononco
level	pura	သန့်ရှင်း၊ စင်ကြယ်	clean, pure	grupo	alternativoj	prononco
level	aŭdi	ကြားဖို့	to hear	grupo	alternativoj	prononco
level	punkto	အမှတ်တစ်ခု၊ အစက်၊ တစ်ကွက်	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	ပါးစပ်	a mouth	grupo	alternativoj	prononco
level	araneo	ပင့်ကူ	a spider	grupo	alternativoj	prononco
level	serĉi	ရှာဖွေရန်၊ ရှာဖွေရန်၊ ရှာဖွေရန်	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	စာတစ်စောင်	a letter	grupo	alternativoj	prononco
level	frua	စောစော၊ အချိန်မတန်ဘူး။	early, premature	grupo	alternativoj	prononco
level	grava	အရေးကြီးတယ်၊ လေးနက်တယ်။	important, serious	grupo	alternativoj	prononco
level	nigra	အနက်ရောင်	black	grupo	alternativoj	prononco
level	trankvila	ငြိမ်သက်၊ ငြိမ်သက်	tranquil, calm	grupo	alternativoj	prononco
level	flanko	တစ်ခြမ်း	a side	grupo	alternativoj	prononco
level	libroj	စာအုပ်များ	books	grupo	alternativoj	prononco
level	kuri	ပြေးရန်	to run	grupo	alternativoj	prononco
level	dolĉa	ချိုမြိန်	sweet	grupo	alternativoj	prononco
level	popolo	လူမျိုး၊ လူမျိုး၊ လူမျိုး	people, folk, nation	grupo	alternativoj	prononco
level	hundo	ခွေးတစ်ကောင်	a dog	grupo	alternativoj	prononco
level	fenestro	ပြတင်းပေါက်တစ်ခု	a window	grupo	alternativoj	prononco
level	aĝo	အသက်(နှစ်)	age (years old)	grupo	alternativoj	prononco
level	libron	စာအုပ်တစ်အုပ် (ဦးတည်ချက်၊ စွပ်စွဲချက်)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	လက်ချောင်း	a finger	grupo	alternativoj	prononco
level	resto	အကြွင်း၊ အကြွင်း၊	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	သွားတစ်ချောင်း	a tooth	grupo	alternativoj	prononco
level	kuiri	ချက်ပြုတ်ရန်	to cook	grupo	alternativoj	prononco
level	lavi	ဆေးကြောရန်	to wash	grupo	alternativoj	prononco
level	mia	ငါ့	my	grupo	alternativoj	prononco
level	piedo	ခြေတစ်ချောင်း၊	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	နားထောင်ဖို့	to listen	grupo	alternativoj	prononco
level	tablo	စားပွဲတစ်လုံး	a table	grupo	alternativoj	prononco
level	fali	ပြုတ်ကျခြင်း၊ ပြုတ်ကျခြင်း။	to fall, to drop	grupo	alternativoj	prononco
level	familio	မိသားစုတစ်ခု	a family	grupo	alternativoj	prononco
level	via	သင်၏	your	grupo	alternativoj	prononco
level	vizaĝo	မျက်နှာတစ်ခု	a face	grupo	alternativoj	prononco
level	ĝusta	မှန်သည် (မှန်ပါ့)၊ အတိအကျ၊ မှန်သည်	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	တစ်ည	a night	grupo	alternativoj	prononco
level	mezo	အလယ်၊ ပျမ်းမျှ၊ ဆိုလိုရင်း	a middle, average, mean	grupo	alternativoj	prononco
level	historio	သမိုင်း၊ သမိုင်း	history, a history	grupo	alternativoj	prononco
level	interesi	စိတ်ဝင်စားဖို့	to interest	grupo	alternativoj	prononco
level	administri	စီမံခန့်ခွဲရန်၊ စီမံရန်	to manage, to administer	grupo	alternativoj	prononco
level	aero	လေ၊ လေ (ဓာတ်ငွေ့)၊	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	င်း	its	grupo	alternativoj	prononco
