B.eo content.tsv
Level	Esperanto	eo	en-us	Grupo	Alternativoj	Pronoco
level	ĉu eblas pagi surloke?	ĉu eblas pagi surloke?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	pagis sed ne ricevis kvitancon	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	povas pagi grupe pere de loka societo	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	ĉu oni repagas se ne ĉeestus?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	ne mendis specialan programon	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	kiel oni povas mendi aldone?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	kiel oni povas pagi por aldona mendo?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	ĉu ni povas vidi liston de aliĝintoj?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	mia nomo ne troviĝas en la listo de aliĝintoj	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	ĉu vi bonvolus kontroli la liston?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	post la limdato de mendado	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	ĉu oni povas aliĝi plu?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	rezervi hotelon kune	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	oni rezervas hotelon, ĉu vi volas akompani?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	se estus libera ĉambro, mi volas tion rezervi	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	ĉu eblas rezervi hotelon surloke?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	ĉu ni aĉetu aviadilan bileton kune?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	bileto de kiu dato	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	ĉu ni akompanu al la flug-haveno?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	ĉu estas iu gvidanto ĉe la flug-haveno?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	ĉu oni devas iri al la kongresejo per si mem?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	giĉeto de la kongresejo	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	mi pagis tamen mia nomŝildo ne troviĝas	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	volas registriĝi surloke	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	pagis grupe, tamen kial ne estas markita?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	kongresa sako kun kongresa libro kaj aliaj informiloj	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	rektora halo, ekspozicio	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	malfermo kaj fermo	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	ekzamenejo de KER (Kadro de Eŭropa Referenco)	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	kongresa komitato	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	komitato de asocio	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	kongresa bankedo	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Interkona Vespero	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	solena inaŭguro	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Zamenhofa halo	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Internacia Kongresa Universitato)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	internacia arta vespero	international art evening	grupo	alternativoj	prononco
level	solena fermo	solena fermo	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	libroservo kun esperanto-libroj	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Akademio Internacia de la Sciencoj)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Sennacieca Asocio Tutmonda)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	prelegoj enuaj	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	deĵorantoj por diversaj fakoj	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	deĵorantoj skipe kunlaboras	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	vojaĝa agento	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	aviadila bileto	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	nuligis la hotelon kaj aviadilan bileton	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	kongresa kuriero	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	unua bulteno, dua bulteno	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	kongresa temo	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	paroligaj kursoj	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	provizoraj programoj	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	ĝeneralaj kondiĉoj de mendado	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	antaŭ-kongresaj ekskursoj	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	post-kongresa ekskurso	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	tut-tagaj ekskursoj	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	duon-tagaj ekskursoj	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	tabelo de dum-kongresaj ekskursoj	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	kontaktoj kun amas-komunikiloj	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	vic-prezidanto prezidis la programon	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	kun landaj aŭtoritatoj	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	sekretario, kasisto	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	artaj aranĝoj	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Infana Kongreseto	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	sociaj retejoj	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	reĝisoro de la kongresa temo	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	rektoro de IKU (Internacia Kongresa Universitato)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	san-asekuro kaj asekuro de vojaĝo	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	dokumentoj kaj vizoj	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	valida identigilo	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	pasporto valida	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	reguloj pri viz-donado	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	akiro de vizo	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	elŝuti la oficialan konfirmilon (invitilon)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	uzante la mendilon	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	al la viz-dona instanco	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	la oficiala kongres-daŭro	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	informi pri eventualaj ŝanĝoj	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	akiri vojaĝan asekuron	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	krom la nuligon de la vojaĝo	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	asekuro kovras san-traktadon	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	kaze de la akcidentoj	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	deponi la valizojn	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	internacia flug-haveno	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	iri buse aŭ taksie aŭ aŭtomobile	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	la veturo daŭras ĉirkaŭ 40 minutojn	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	utiligi metroon ĝis la bus-haltejo	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	ankaŭ alteriĝis en alia flug-haveno	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	por kongres-rilataj aferoj	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	oficiala mon-unuo estas eŭro	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	vendejo akceptas kredit-kartojn	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	je ordinara kurzo	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	agnoskita kiel oficiala lingvo	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	kran-akvo estas trinkebla	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	aĉeti mineralan akvon kun-gasan	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	trinkmono aprezata sed ne deviga	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	urba transportilo	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	aĉetebla ĉe aŭtomata giĉeto de haltejo	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	informa budo en kongresejo	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	programo de la Kleriga Lundo	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	movada foiro	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Ekumena Diservo	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Kongresa Balo	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Estraro Respondas	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	faka kunsido	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	kongresa aŭkcio	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	komitato de UEA (Universala Esperanto Asocio)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	registrita kongresano	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	aliĝilo kun kongresa numero	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	liveri ĉiujn servojn laŭ dua bulteno	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	hazarda kunloĝigo de nekonatoj	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	disponigas nur al anticipaj konsentitoj	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	krom se aliloke indikite	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	ekskursojn akompanos gvidanto	tours will be accompanied by a guide	grupo	alternativoj	prononco
