B.uk content.tsv
Level	Esperanto	uk	en-us	Grupo	Alternativoj	Pronoco
level	solena inaŭguro	Урочисте відкриття	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Зал Заменгофа	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Міжнародний університет конгресу)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	Іспит KER на чотирьох рівнях (Загальноєвропейська компетенція)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	міжнародний мистецький вечір	international art evening	grupo	alternativoj	prononco
level	solena fermo	урочисте закриття	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	книжковий сервіс з книгами есперанто	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Міжнародна академія наук)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Всесвітня асоціація анархістів)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	нудні лекції	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	чергові по різних відділах	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	але офіцери співпрацюють як одна команда	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	туристичний агент	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	квиток на літак	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	скасували готель і квиток на літак	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	з'їзд кур'єр	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	перший інформаційний бюлетень, другий інформаційний бюлетень	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	тема конгресу	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	розмовні курси	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	тимчасові програми	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	загальні умови замовлення	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	передконгресові тури	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	післяконгресовий тур	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	тури на цілий день	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	тури на півдня	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	таблиця екскурсій під час з'їзду	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	події навколо Великобританії (Всесвітній конгрес)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	контакти із ЗМІ	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	віце-президент керував програмою	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	з владою країни	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	секретар, скарбник	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	мистецькі заходи	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Конгрес дітей	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	соціальні сайти	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	керівник тем конгресу	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	ректор IKU (International Congress University)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	медичне страхування та страхування подорожей	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	документи та візи	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	дійсне посвідчення особи	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	дійсний паспорт	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	правила видачі віз	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	отримання візи	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (центральний офіс) UEA (Універсальна асоціація есперанто)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	завантажити офіційний лист-підтвердження (лист-запрошення)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	за допомогою форми замовлення	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	до органу видачі віз	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	офіційна тривалість конгресу	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	заброньовано житло через UEA (Універсальна асоціація есперанто)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	інформувати про можливі зміни	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	отримати туристичну страховку	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	крім скасування поїздки	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	страхування покриває лікування	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	у разі аварій	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	здати валізи	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	міжнародний аеропорт	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	їхати автобусом, таксі чи автомобілем	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	їзда займає близько 40 хвилин	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	на метро до зупинки	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	також приземлився в іншому аеропорту	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	для питань, пов'язаних з конгресом	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	офіційна валюта - євро	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	магазин приймає кредитні картки	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	за звичайним обмінним курсом	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	визнана офіційною мовою	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	водопровідна вода придатна для пиття	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	купити мінеральну воду з газом	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	чайові вдячні, але не потрібні	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	міський транспорт	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	можна придбати в автоматичній касі на зупинці	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	інформаційний стенд у місці з'їзду	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	програма Понеділка Просвіти	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	ярмарок руху	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Екуменічна служба	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	бал Конгрессу	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Рада директорів відповідає	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	нарада спеціалістів	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	конвенційний аукціон	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	комітет UEA (Всесвітня асоціація есперанто)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	зареєстрований учасник конгресу	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	реєстраційна форма з номером конгресу	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	надавати всі послуги, як у другій розсилці	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	випадковий спільний доступ до кімнати незнайомців	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	доступний лише для попередніх згодників	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	якщо не зазначено в іншому місці	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	Екскурсії будуть супроводжуватися гідом	tours will be accompanied by a guide	grupo	alternativoj	prononco
