A.vi-vn content.tsv
Level	Esperanto	vi-vn	en-us	Grupo	Alternativoj	Pronoco
level	ol cent moneroj	hơn một trăm xu	than a hundred coins	grupo	alternativoj	prononco
level	ne forgesu, ke ~	đừng quên điều đó ~	don't forget that ~	grupo	alternativoj	prononco
level	ke li laboras por tiuj	rằng anh ấy làm việc cho họ	that he works for them	grupo	alternativoj	prononco
level	por tiuj, kiuj havas sufiĉe da mono	dành cho những người có đủ tiền	for those who have enough money	grupo	alternativoj	prononco
level	por pagi al li	trả tiền cho anh ta	to pay him	grupo	alternativoj	prononco
level	en Venecio estas ~	ở Venice có ~	in Venice there is ~	grupo	alternativoj	prononco
level	tiuj aferoj	Nhũng thứ đó	those things	grupo	alternativoj	prononco
level	forgesi tiujn aferojn	quên đi những điều đó	to forget those things	grupo	alternativoj	prononco
level	aferoj, kiujn estas pli bone forgesi	những điều tốt hơn nên quên đi	things that are better forgotten	grupo	alternativoj	prononco
level	se vi volas trankvile manĝi	nếu bạn muốn ăn trong yên bình	if you want to eat in peace	grupo	alternativoj	prononco
level	trankvile manĝi vian panon	ăn bánh mì của bạn trong hòa bình	to eat your bread in peace	grupo	alternativoj	prononco
level	estis iom da silento	có một chút im lặng	there was some silence	grupo	alternativoj	prononco
level	kaj poste	và sau đó	and later	grupo	alternativoj	prononco
level	la gondolisto denove ekparolis	người chèo thuyền lại nói	the gondolier spoke again	grupo	alternativoj	prononco
level	vi venis ĝustatempe	bạn đã đến đúng lúc	you came just in time	grupo	alternativoj	prononco
level	por vidi ŝipkuron	để xem một cuộc đua thuyền	to see a boat race	grupo	alternativoj	prononco
level	iu diris malforte	ai đó nói yếu ớt	someone said weakly	grupo	alternativoj	prononco
level	proksime de la gondolisto	gần người chèo thuyền	near the gondolier	grupo	alternativoj	prononco
level	la estro de la urbo	thị trưởng thành phố	the mayor of the city	grupo	alternativoj	prononco
level	senvorte montris al la gondolo	không nói một lời chỉ vào chiếc thuyền gondola	wordlessly pointed to the gondola	grupo	alternativoj	prononco
level	diris la gondolisto	người chèo thuyền nói	said the gondolier	grupo	alternativoj	prononco
level	kaj prenis la manon de sia amiko	và nắm lấy tay bạn mình	and took his friend's hand	grupo	alternativoj	prononco
level	ĵetas la paperon	ném tờ giấy	throws the paper	grupo	alternativoj	prononco
level	en la paperujon	vào thùng giấy	into the paper bin	grupo	alternativoj	prononco
level	la knabinoj ĵetis la paperojn	các cô gái đã ném giấy tờ	the girls threw the papers	grupo	alternativoj	prononco
level	kie estas mia skribilo?	bút của tôi đâu	where is my pen	grupo	alternativoj	prononco
level	mi volas respondi al li	Tôi muốn trả lời anh ấy	I want to answer him	grupo	alternativoj	prononco
level	la suno malaperis	mặt trời biến mất	the sun disappeared	grupo	alternativoj	prononco
level	kaj nun estas preskaŭ malhele	và bây giờ trời đã gần tối	and now it is almost dark	grupo	alternativoj	prononco
level	bonvolu manĝi	mời ăn	please eat	grupo	alternativoj	prononco
level	bonvolu manĝi la panon	xin vui lòng ăn bánh mì	please eat the bread	grupo	alternativoj	prononco
level	per manĝiloj	bằng dao kéo	with cutlery	grupo	alternativoj	prononco
level	pardonu min	xin lỗi	excuse me	grupo	alternativoj	prononco
level	rajtas resti	được phép ở lại	is allowed to stay	grupo	alternativoj	prononco
level	mi ne rajtas resti	Tôi không có quyền ở lại	I have no right to stay	grupo	alternativoj	prononco
level	ĉu vi povas kunporti ~ ?	bạn có thể mang theo ~?	can you bring ~ ?	grupo	alternativoj	prononco
level	de mia fratino	từ chị gái tôi	from my sister	grupo	alternativoj	prononco
level	kiam vi aĉetis ~ ?	bạn mua khi nào ~?	when did you buy ~ ?	grupo	alternativoj	prononco
level	aĉetis tiun muzikilon	đã mua nhạc cụ đó	bought that musical instrument	grupo	alternativoj	prononco
level	kiu laste uzis ?	ai đã sử dụng lần cuối?	who used last?	grupo	alternativoj	prononco
level	uzis mian ŝlosilon	đã sử dụng chìa khóa của tôi	used my key	grupo	alternativoj	prononco
level	ĉu vi veturis?	Bạn đã lái xe phải không?	did you drive?	grupo	alternativoj	prononco
level	en Venecio	ở Venice	in Venice	grupo	alternativoj	prononco
level	ankaŭ per gondolo	cũng bằng thuyền gondola	also by gondola	grupo	alternativoj	prononco
level	ĉu vi povos ekdormi?	bạn có thể ngủ được không?	will you be able to fall asleep?	grupo	alternativoj	prononco
level	tiam, kiam silentiĝis	sau đó, khi có sự im lặng	then, when there was silence	grupo	alternativoj	prononco
level	la sinjoro estis alta	quý ông đó cao	the gentleman was tall	grupo	alternativoj	prononco
level	alta, dika	cao, mập	tall, fat	grupo	alternativoj	prononco
level	dika, peza	dày, nặng	thick, heavy	grupo	alternativoj	prononco
level	peza kaj larĝa	nặng và lớn	heavy and large	grupo	alternativoj	prononco
level	estis alta, dika, peza, kaj larĝa	cao, dày, nặng và to	was tall, thick, heavy, and large	grupo	alternativoj	prononco
level	donis forton	đã cho sức mạnh	gave strength	grupo	alternativoj	prononco
level	havinda forto	một sức mạnh đáng có	a force worth having	grupo	alternativoj	prononco
level	havinda korpoforto	sức mạnh thể chất đáng có	physical strength worth having	grupo	alternativoj	prononco
level	tio donis	điều đó đã cho	that gave	grupo	alternativoj	prononco
level	donis al li	đã cho anh ấy	gave him	grupo	alternativoj	prononco
level	tio donis forton	điều đó đã mang lại sức mạnh	that gave strength	grupo	alternativoj	prononco
level	donis havindan korpoforton	đã cho cơ thể sức mạnh đáng có	gave body strength worth having	grupo	alternativoj	prononco
level	lia aspekto	Ngoại hình của anh ấy	his appearance	grupo	alternativoj	prononco
level	grandula aspekto	vẻ ngoài của một người cao	appearance of a tall person	grupo	alternativoj	prononco
level	eta rolo	một vai trò nhỏ	a small role	grupo	alternativoj	prononco
level	ludis rolon	Đóng một vai trò	played a role	grupo	alternativoj	prononco
level	ne eta rolo	một vai diễn không hề nhỏ	not a small role	grupo	alternativoj	prononco
level	ludis etan rolon	đóng một vai trò nhỏ	played a small role	grupo	alternativoj	prononco
level	ludis ne etan rolon	đóng vai trò không nhỏ	played no small role	grupo	alternativoj	prononco
level	en la fakto, ke ~	thực tế là ~	in the fact that ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	phần lớn người dân	the majority of the people	grupo	alternativoj	prononco
level	se ne timis	nếu không sợ	if not afraid	grupo	alternativoj	prononco
level	lin timis	đã sợ anh ấy	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	nếu anh ấy sợ	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	nếu không sợ anh ta	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	chắc chắn được tôn trọng	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	ít nhất là nghĩ về ~	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	trước ~	before ~	grupo	alternativoj	prononco
level	kontentigi lin	để thỏa mãn anh ấy	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	làm mất lòng anh ấy	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	trước khi không hài lòng ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	trước khi quyết định ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	quyết định không hài lòng ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	quyết định làm hài lòng anh ấy	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	trước khi quyết định làm mất lòng anh ấy	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	cái đó hữu ích	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	thường hữu ích trong ngày	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	một sự phiền toái khó chịu	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	bằng chính anh ấy	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	gây phiền toái khó chịu	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	thể hiện bản thân như một mối phiền toái khó chịu	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	ở một nơi có nhiều cây cối	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	rồi khi một người lạc lối	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	ở nơi hoang vu vô nhân đạo	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	và lao ra đường trong hỗn loạn	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	một cơ thể to lớn cao lớn	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	không vượt qua được ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	giữa những bụi cây	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	ngoài việc chạm vào những thứ tự nhiên	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	nói chung là ướt	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	giữa thiên nhiên ẩm ướt	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	những thứ tự nhiên ẩm ướt, ở giữa ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	anh ấy bước đi một cách khó khăn	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	đó là một trải nghiệm	it was an experience	grupo	alternativoj	prononco
level	ne malofte	không phải là hiếm	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	đau đớn và luôn khó chịu	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	càng nhiều ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	tiến về phía trước trong cuộc sống	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	trong rừng lâu đài	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	Càng tiến xa càng không thích ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	không thích thiên nhiên về đêm	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	một người đàn ông có đôi mắt có thể nhìn thấy rõ ràng	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	đôi mắt có thể nhìn rõ	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	để nhìn rõ trong bóng tối	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	nhìn vào sự khó khăn đang diễn ra	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	từ nhà công nghiệp của chúng tôi	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	anh ấy đã mỉm cười	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	bên cạnh người đàn ông đó	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	trong trang phục cảnh sát	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	một người khác đang đứng	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	trong trang phục tương tự	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	người sau là một phụ nữ	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	Đi nào	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	người đàn ông nhẹ nhàng nói	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	vào tai người bạn đồng hành của mình	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	bây giờ là thời điểm thích hợp	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	cả hai bước về phía người	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	họ đã cẩn thận làm điều đó ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	nhất có thể ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	càng ít tiếng ồn càng tốt (kiel eble)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	càng ít tiếng ồn càng tốt (laŭeble)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	họ gần như đã thành công hoàn toàn	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	trong tình huống khó chịu này	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	một tình huống khó chịu khi cây ném cành	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	ném những cành cây ướt của mình	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	thẳng vào mặt	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	của nhà công nghiệp	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	sinh vật nhỏ nhiều chân	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	lấy đôi chân của anh ấy	took his feet	grupo	alternativoj	prononco
level	por promenejo	cho một con đường đi bộ	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	thiên nhiên đã khiến chân anh vấp ngã	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	đau đớn nhất	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	rớt chân xuống hố	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	một cái hố đầy nước	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	nước có mùi hôi	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	nhanh chóng nảy ra ý nghĩ	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	người ta phải sẵn sàng	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	đây	here	grupo	alternativoj	prononco
level	iu ajn ~	bất cứ ai ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	sẵn sàng cho mọi cuộc chạm trán khó chịu	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	bất cứ điều gì (bất cứ điều gì)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	anh ấy đã chờ đợi bất cứ điều gì	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	ngoài tiếng nói của con người	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	khi nghe thấy một giọng nói, ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	nghe gần ngay lập tức	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	anh ấy đã thực hiện một cú nhảy đẹp tại chỗ	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	ai đã lay động trái tim anh	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	nói lên miệng	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	với nỗ lực lấy lại sự bình tĩnh	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	một chút bình yên	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	ánh sáng của một ngọn đèn	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	ai đó hướng thẳng vào mắt anh ấy	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	cái đèn mà ai đó hướng vào mắt	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	ngăn cản hòa giải	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	đối với anh ấy dường như vậy ~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	hình dáng con người cầm đèn	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	mặc quần áo cảnh sát	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	Cậu đang làm gì ở đây?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	nghe giọng nói có thẩm quyền	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	hãy nói chuyện đi ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	rõ ràng một chút	a little clear	grupo	alternativoj	prononco
level	la alia diris	người kia nói	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	với giọng điệu thậm chí còn quan trọng hơn	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	tôi đang đi bộ	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	bạn đi dạo trong trang trại	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	của nữ bá tước	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	trang trại của nữ bá tước	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	vào giữa đêm	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	nữ bá tước có mời bạn không?	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	cô ấy có biết về không ~	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	về sự hiện diện của bạn	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	sự hiện diện của bạn ở đây	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	Tôi phải hỏi bạn ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	yêu cầu bạn đi theo tôi	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	và anh ấy giải thích ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	giải thích thế ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	kể từ khi cố gắng sai lầm	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	nỗ lực sai lầm để bắt nữ bá tước	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	do ~	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	vì bọn khủng bố	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	cảnh sát kiểm tra cẩn thận	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	kiểm tra những gì đang xảy ra	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	xảy ra xung quanh	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	của lâu đài	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	xung quanh lâu đài	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	đến nhà công nghiệp	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	có vẻ như vậy ~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	trái tim anh ấy đã rơi lần này	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	ngã xuống chân anh ấy	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	anh ấy biết điều đó ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	thật khó khăn anh ấy sẽ cố gắng tìm	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	để tìm một lời giải thích có thể chấp nhận được	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	về sự hiện diện của chính mình	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	ý tưởng rằng nữ bá tước biết tất cả mọi thứ	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	ý tưởng đó đã tước đi chút hy vọng của anh ấy	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	chút hy vọng	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	chút hy vọng còn sót lại	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	sau những lời đầu tiên của cảnh sát	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	càng nhiều ~ càng nhiều ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	càng lâu càng tốt	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	không cần biết là bao nhiêu	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	một phần tư giờ trước	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	họ đã quay lại	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	sau sự bất hạnh khủng khiếp	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	mọi người đã rời đi	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	và những thành phố cổ đã sụp đổ	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	chúng ta nên gặp lại bạn	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	càng thường xuyên hơn	the more often	grupo	alternativoj	prononco
level	mi pripensas	tôi đang nghĩ	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	tôi càng tức giận hơn	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	cô ấy sống ở ~	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	trong bất kỳ ngôi nhà nào	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	chúng ta sẽ gặp lại nhau chứ?	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	bất cứ nơi nào và bất cứ khi nào	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	khi nào tôi sẽ quay lại ~?	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	nửa còn lại của cuốn sách	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	bạn có cần không ~?	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	cần hơn một phần tư năm	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	cho những công việc đó	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	tại sao vậy ~ ?	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	càng lạnh	the colder	grupo	alternativoj	prononco
level	ju pli longe	cái dài hơn	the longer	grupo	alternativoj	prononco
level	ni atendas ~	chúng tôi đang chờ đợi ~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	bạn có hài lòng với ~ không?	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	với bất kỳ người đàn ông nào	with any man	grupo	alternativoj	prononco
