A.nl content.tsv
Level	Esperanto	nl	en-us	Grupo	Alternativoj	Pronoco
level	malplaĉa ĝeno	een onaangename overlast	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	door hemzelf	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	geeft een onaangename overlast	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	presenteert zich als een onaangename overlast	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	op een plek vol bomen	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	toen iemand op een dwaalspoor raakte	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	in een onmenselijke wildernis	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	en gaat in chaos van de weg	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	een groot groot lichaam	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	slaagde er niet in ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	tussen de struiken	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	naast het aanraken van de natuurlijke dingen	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	over het algemeen nat	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	midden in de natte natuur	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	natte natuurlijke dingen, in het midden waarvan ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	hij liep moeilijk	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	het was een ervaring	it was an experience	grupo	alternativoj	prononco
level	ne malofte	niet ongewoon	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	pijnlijk en altijd onaangenaam	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	hoe meer ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	vooruit gegaan in het leven	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	in het kasteelbos	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	hoe verder vooruit ging, hoe meer hekel aan ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	had een hekel aan de nachtelijke natuur	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	een man met ogen die duidelijk zichtbaar zijn	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	ogen die goed konden zien	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	om goed te kunnen zien in het donker	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	keek naar de moeilijke situatie	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	van onze industrieel	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	Hij glimlachte	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	naast die man	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	in politiekleding	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	er stond nog een persoon	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	in soortgelijke kleding	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	de laatste was een vrouw	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	laten we gaan	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	zei de man zacht	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	in het oor van zijn metgezel	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	nu is het juiste moment	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	beiden stapten in de richting van de persoon	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	ze waren voorzichtig om te doen ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	zo mogelijk als ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	zo min mogelijk geluid (kiel eble)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	zo weinig mogelijk geluid (lauble)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	ze zijn er bijna volledig in geslaagd	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	in deze nare situatie	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	een nare situatie waarbij bomen hun takken gooiden	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	gooiden hun eigen natte takken	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	recht in de gezichten	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	van de industrieel	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	meervoetige kleine wezens	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	nam zijn voeten	took his feet	grupo	alternativoj	prononco
level	por promenejo	voor een wandelweg	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	de natuur deed zijn voet vallen	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	meest pijnlijk	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	liet zijn voet in een kuil vallen	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	een put vol water	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	stinkend water	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	kwam snel op de gedachte	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	men moet klaar zijn	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	hier	here	grupo	alternativoj	prononco
level	iu ajn ~	iedereen ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	klaar voor elke onaangename ontmoeting	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	alles (wat dan ook)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	hij wachtte op iets	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	menselijke stem buiten beschouwing gelaten	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	toen een stem hoorde, ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	hoorde onmiddellijk dichtbij	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	hij maakte een mooie sprong ter plaatse	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	die zijn hart bewoog	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	opwaarts woord naar de mond	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	met een poging de rust te herwinnen	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	een beetje rust	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	het licht van een lamp	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	iemand richtte zich rechtstreeks op zijn ogen	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	de lamp die iemand op de ogen richtte	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	verzoening verhinderde	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	het leek hem dat ~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	de menselijke vorm die de lamp vasthield	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	draag kledingpolitie	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	wat doe je hier?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	klinkt de gezaghebbende stem	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	praat alsjeblieft ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	een beetje duidelijk	a little clear	grupo	alternativoj	prononco
level	la alia diris	zei de ander	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	op een nog belangrijker toon	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	ik ben aan het lopen	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	je loopt over de boerderij	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	van de gravin	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	de boerderij van de gravin	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	midden in de nacht	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	Heeft de gravin u uitgenodigd?	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	weet ze van ~	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	over jouw aanwezigheid	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	jouw aanwezigheid hier	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	Ik moet je vragen ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	vraagt je om mij te volgen	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	en hij legde uit ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	legde uit dat ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	sinds de verkeerde poging	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	de verkeerde poging om de gravin te vangen	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	vanwege ~	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	vanwege terroristen	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	de politie controleert zorgvuldig	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	controleert wat er gebeurt	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	gebeurt in de omgeving	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	van het kasteel	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	de omgeving van het kasteel	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	aan de industrieel	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	het leek erop dat ~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	zijn hart viel deze keer	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	viel op zijn voeten	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	hij wist dat ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	gewoon moeilijk dat hij zal proberen te vinden	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	om een aanvaardbare verklaring te vinden	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	over de eigen aanwezigheid	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	het idee dat de gravin alles weet	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	het idee beroofde hem van weinig hoop	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	een beetje hoop	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	er bleef weinig hoop over	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	na de eerste woorden van de politie	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	hoe meer ~ hoe meer ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	hoe langer hoe beter	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	maakt niet uit hoeveel	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	een kwartier geleden	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	ze kwamen terug	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	na het verschrikkelijke ongeluk	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	de mensen vertrokken	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	en de oude steden vielen uiteen	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	we zouden je weer moeten zien	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	hoe vaker	the more often	grupo	alternativoj	prononco
level	mi pripensas	Ik denk na	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	hoe bozer ik ben	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	ze woont in ~	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	in elk huis	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	zien wij elkaar nog eens?	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	waar en wanneer dan ook	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	wanneer kom ik terug ~?	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	de andere helft van de boeken	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	heb je ~ nodig?	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	heeft ruim een kwart jaar nodig	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	voor die banen	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	waarom is ~?	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	hoe kouder	the colder	grupo	alternativoj	prononco
level	ju pli longe	hoe langer	the longer	grupo	alternativoj	prononco
level	ni atendas ~	we wachten ~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	ben je tevreden met ~ ?	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	met welke man dan ook	with any man	grupo	alternativoj	prononco
