B.bn content.tsv
Level	Esperanto	bn	en-us	Grupo	Alternativoj	Pronoco
level	mi planas iri al ĝi	আমি এটা জন্য যেতে পরিকল্পনা করছি	I am planning to go for it	grupo	alternativoj	prononco
level	ĉu ankaŭ vi volas iri?	তুমিও কি যেতে চাও?	do you want to go too?	grupo	alternativoj	prononco
level	nu, "kongreso" ne sonas tre interese	ভাল, &quot;কংগ্রেস&quot; খুব আকর্ষণীয় শোনাচ্ছে না	well, "congress" doesn't sound very interesting	grupo	alternativoj	prononco
level	sed estas (interese)!	কিন্তু এটা (আকর্ষণীয়)	but it is (interesting)	grupo	alternativoj	prononco
level	ne pensu pri iu teda malvigla kongreso	বিরক্তিকর অলস কংগ্রেস কিছু মনে করবেন না	do not think of something boring sluggish congress	grupo	alternativoj	prononco
level	simple temas pri ~	এটা প্রায় ~	it's just about ~ 	grupo	alternativoj	prononco
level	simple temas pri renkonto kun junuloj	এটা শুধু অল্পবয়সিদের সাথে দেখা করার বিষয়ে	it's just about meeting young people	grupo	alternativoj	prononco
level	renkonto kun junuloj de multaj landoj	অনেক দেশের তরুণদের সঙ্গে একটি বৈঠক	a meeting with young people from many countries	grupo	alternativoj	prononco
level	300 ĝis 400 homoj estos tie	300 থেকে 400 লোক থাকবে	300 to 400 people will be there	grupo	alternativoj	prononco
level	verŝajne estos 300 ĝis 400 homoj tie	সেখানে সম্ভবত 300 থেকে 400 লোক থাকবে	there will probably be 300 to 400 people there	grupo	alternativoj	prononco
level	preskaŭ ĉiuj	প্রায় সবাই	almost everybody	grupo	alternativoj	prononco
level	kaj preskaŭ ĉiuj parolos Esperanton	এবং প্রায় সবাই এস্পেরান্তো কথা বলবে	and almost everybody will speak Esperanto	grupo	alternativoj	prononco
level	ne bone parolas	ভালো কথা বলে না	does not speak well	grupo	alternativoj	prononco
level	bone, sed mi ne bone parolas Esperanton	ঠিক আছে, কিন্তু আমি এস্পেরান্তো ভালো বলতে পারি না	ok, but I don't speak Esperanto well	grupo	alternativoj	prononco
level	ne gravas	এটা কোন ব্যাপার না	it doesn't matter	grupo	alternativoj	prononco
level	eblas partopreni en ~	~তে অংশ নেওয়া সম্ভব	it is possible to take part in ~	grupo	alternativoj	prononco
level	partopreni en Esperanto-kursoj tie	সেখানে এস্পেরান্তো কোর্সে অংশ নিতে	to take part in Esperanto courses there	grupo	alternativoj	prononco
level	kutime	সাধারণত	usually	grupo	alternativoj	prononco
level	kutime estas du niveloj	সাধারণত দুটি স্তর আছে	usually there are two levels	grupo	alternativoj	prononco
level	homoj, kiuj jam eklernis la lingvon	যারা ইতিমধ্যে ভাষা শিখেছে	people who had already learned the language	grupo	alternativoj	prononco
level	unu por komencantoj	নতুনদের জন্য একটি	one for beginners	grupo	alternativoj	prononco
level	kaj alia por homoj kiuj jam eklernis la lingvon	এবং অন্যটি তাদের জন্য যারা ইতিমধ্যে ভাষা শিখেছেন	and the other for those who already learned the language	grupo	alternativoj	prononco
level	jes, kio?	হ্যাঁ, কি?	jes, what?	grupo	alternativoj	prononco
level	vi diris, "kutime"	আপনি বলেছেন, &quot;সাধারণত&quot;	you said, "usually"	grupo	alternativoj	prononco
level	ha, IJK okazas ĉiu-jare	ওহ, IJK প্রতি বছর ঘটে	oh, IJK happens every year	grupo	alternativoj	prononco
level	ĉiu-foje en alia lando	অন্য দেশে প্রতিবার	every time in other country	grupo	alternativoj	prononco
level	pro tio, ĉiu IJK estas alispeca	এই কারণে, প্রতিটি আইজেকে আলাদা	for this reason, every IJK is different	grupo	alternativoj	prononco
level	sed ankaŭ estas programeroj	কিন্তু প্রোগ্রাম আছে	but there are also programs	grupo	alternativoj	prononco
level	programeroj, kiuj ofte revenas	প্রোগ্রাম যে প্রায়ই ফিরে	programs that returns often	grupo	alternativoj	prononco
level	sed ankaŭ estas programeroj, kiuj ofte revenas	কিন্তু এমন প্রোগ্রামও আছে যা প্রায়ই ফিরে আসে	but there're also programs that returns often	grupo	alternativoj	prononco
level	ekzemple	উদাহরণ স্বরূপ	for example	grupo	alternativoj	prononco
level	ekzemple, preskaŭ ĉiam eblas sportumi, kart-ludi	উদাহরণস্বরূপ, খেলাধুলা এবং কার্ড খেলা প্রায় সবসময়ই সম্ভব	for example, it is almost always possible to play sports and cards	grupo	alternativoj	prononco
level	babili kun amikoj dum la tuta nokto	সারা রাত বন্ধুদের সাথে কথা বলতে	to talk with friends all night	grupo	alternativoj	prononco
level	kanti ĉirkaŭ fajro kaj danci	আগুনের চারপাশে গান গাইতে এবং নাচতে	to sing around fire and to dance	grupo	alternativoj	prononco
level	partopreni koncertojn, ktp	কনসার্টে অংশ নিতে, ইত্যাদি	to take part in concerts, and so forth	grupo	alternativoj	prononco
level	nu, tion mi povas fari ankaŭ hejme	আচ্ছা, আমি বাড়িতেও এটা করতে পারি	well, I can do that at home too	grupo	alternativoj	prononco
level	prave, sed	ঠিক আছে, কিন্তু	right, but	grupo	alternativoj	prononco
level	sed la grava afero dum IJK estas ~	কিন্তু IJK সময় গুরুত্বপূর্ণ জিনিস ~	but the important thing during IJK is ~	grupo	alternativoj	prononco
level	venas de multaj diversaj landoj	বিভিন্ন দেশ থেকে আসে	comes from many different countries	grupo	alternativoj	prononco
level	estas ke la partoprenantoj venas de diversaj landoj	যে অংশগ্রহণকারীরা বিভিন্ন দেশ থেকে আসা	is that the participants come from different countries	grupo	alternativoj	prononco
level	pro tiu mikso de diversaj homoj	বিভিন্ন লোকের মিশ্রণের কারণে	because of that mix of different people	grupo	alternativoj	prononco
level	estas bona etoso, kiu tre plaĉas al mi	এটি একটি ভাল পরিবেশ যা আমি খুব পছন্দ করি	it's a good atmosphere that I like very much	grupo	alternativoj	prononco
level	bone, sonas interese	ঠিক আছে, আগ্রহের মত শোনাচ্ছে	all right, sounds like interest	grupo	alternativoj	prononco
level	mi pripensos	আমি চিন্তা করব	I will think about	grupo	alternativoj	prononco
level	certe	নিশ্চিতভাবে	for sure	grupo	alternativoj	prononco
level	tamen, problemo estas ~	যাইহোক, একটি সমস্যা ~	however, a problem is ~	grupo	alternativoj	prononco
level	tiom da mono	এত টাকা	that much money	grupo	alternativoj	prononco
level	mi ne havas tiom da mono nun	আমার কাছে এখন এত টাকা নেই	I don't have that much money right now	grupo	alternativoj	prononco
level	problemo estas ke mi ne havas tiom da mono	সমস্যা হল আমার কাছে এত টাকা নেই	problem is I don't have that much money	grupo	alternativoj	prononco
level	mi komprenas, sed ne estus multe-koste	আমি বুঝতে পারি, কিন্তু এটা খুব খরচ হবে না	I understand, but it wouldn't cost much	grupo	alternativoj	prononco
level	ne estus multe-koste, mia-krede	এটা অনেক ব্যয়বহুল হবে না, আমি বিশ্বাস করি	it would not be much expensive, I believe	grupo	alternativoj	prononco
level	tabelo de kotizo de programeroj	প্রোগ্রাম ফি একটি টেবিল	a table of fees of programs	grupo	alternativoj	prononco
level	jen, se vi rigardas la kotiztabelon	অর্থাৎ, আপনি যদি শেয়ার/ফি টেবিলটি দেখেন	that is, if you look at the share/fees table	grupo	alternativoj	prononco
level	la kotiztabelo de la IJK-invitilo	IJK-আমন্ত্রণের ভাগ/ফির টেবিল	the share/fees table of IJK-invitation	grupo	alternativoj	prononco
level	vi vidas, ke ~	আপনি যে খুঁজে ~	you find that ~	grupo	alternativoj	prononco
level	temas pri entute nur 50 eŭroj	এটা মোট মাত্র 50 ইউরো	it's only 50 euros in total	grupo	alternativoj	prononco
level	vi vidas, ke por vi temas pri entute nur 50 eŭroj	আপনি দেখতে পাচ্ছেন যে আপনার জন্য এটি মোট 50 ইউরো	you see that for you it's only 50 euros in total	grupo	alternativoj	prononco
level	se ni dormas surplanke	যদি আমরা মেঝেতে ঘুমাই	if we sleep on the floor	grupo	alternativoj	prononco
level	en ordo	ঠিক আছে	all right	grupo	alternativoj	prononco
level	bone, tio sonas en ordo	ভাল, যে ভাল শোনাচ্ছে	well, that sounds fine	grupo	alternativoj	prononco
level	sed kio pri la vojaĝo	কিন্তু ভ্রমণ সম্পর্কে কি	but what about the travel	grupo	alternativoj	prononco
level	trajno kostus ĉirkaŭ 70 eŭrojn	একটি ট্রেন প্রায় 70 ইউরো খরচ হবে	a train would cost around 70 euros	grupo	alternativoj	prononco
level	ĉu tio eblus por vi?	এটা কি আপনার পক্ষে সম্ভব হবে?	would that be possible for you?	grupo	alternativoj	prononco
level	espereble	আশা করি	hopefully	grupo	alternativoj	prononco
