B.he content.tsv
Level	Esperanto	he	en-us	Grupo	Alternativoj	Pronoco
level	mi apenaŭ povas pensi	אני בקושי יכול לחשוב	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	האם הבנתי נכון ש~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	כן! להסתכל	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	עם פרצוף שמח	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	משך לב גדול	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	משך לב גדול בחול	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	בחול וכתב בו	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	כתב בו &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	לאחר מחשבה שנייה אמר	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	לאחר מחשבה אמר &quot;זה ה-IJK שלנו&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	והם פרצו בצחוק!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	כולם פרצו בצחוק!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	אחרי שנייה של מחשבה והם צחקו	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	קייב אמר &quot;זה ה-IJK שלנו&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	שלחתם את טופס הבקשה?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	הגיש טופס הרשמה לעמותה מקומית	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	הוזמן כקבוצה דרך העמותה	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	הוגש באמצעות דואר אלקטרוני	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	קיבל אישור רישום	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	לא מצא היכן לשלוח טופס הרשמה	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	יש טופס בקשה מקוון?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	הגשת הזמנה מנייר?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	מישהו צריך לשלם ביורו?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	האם ניתן לשלם במקום?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	שילם אך לא קיבל קבלה	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	יכול לשלם כקבוצה דרך החברה המקומית	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	האם יש החזר אם לא קיים?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	לא הזמין תוכנית מיוחדת	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	איך מישהו יכול להזמין בנוסף?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	איך מישהו יכול לשלם עבור הזמנה נוספת?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	האם נוכל לראות רשימה של נרשמים?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	השם שלי לא מופיע ברשימת הנרשמים	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	אתה יכול בבקשה לבדוק את הרשימה?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	לאחר המועד האחרון להזמנה	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	מישהו יכול להצטרף עוד?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	להזמין מלון ביחד	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	מישהו מזמין מלון, אתה רוצה לבוא?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	אם היה חדר פנוי, אני רוצה להזמין אותו	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	האם ניתן להזמין מלון במקום?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	האם לקנות כרטיס טיסה ביחד?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	כרטיס מאיזה תאריך	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	נלווה אותך לשדה התעופה?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	יש מדריך בשדה התעופה?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	מישהו צריך ללכת למקום הכינוס בעצמו?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	הקופה של מקום הכינוס	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	שילמתי אבל לא ניתן למצוא את תג השם שלי	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	רוצה להירשם במקום	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	שולם בקבוצה, אבל למה זה לא מסומן?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	תיק ועידה עם ספר ועידה וחומרי מידע נוספים	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	אולם הרקטור, תערוכה	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	פתיחה וסגירה	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	מקום הבחינה של KER (מסגרת התייחסות אירופאית משותפת).	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	ועדת הקונגרס	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	ועד העמותה	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	משתה כינוס	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	ערב היכרות	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	פתיחה חגיגית	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	אולם זמנהוף	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (אוניברסיטת הקונגרס הבינלאומי)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	בחינת KER בארבע רמות (מסגרת התייחסות אירופאית משותפת)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	ערב אמנות בינלאומי	international art evening	grupo	alternativoj	prononco
level	solena fermo	סיום חגיגי	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	שירות ספרים עם ספרי אספרנטו	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (האקדמיה הבינלאומית למדעים)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (האגודה האנרכיסטית העולמית)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	הרצאות משעממות	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	קציני משמרת למחלקות שונות	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	קציני buty משתפים פעולה כצוות	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	סוכן נסיעות	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	כרטיס טיסה	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	ביטל את כרטיס המלון וכרטיס הטיסה	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	שליח כינוס	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	ניוזלטר ראשון, ניוזלטר שני	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	נושא הקונגרס	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	קורסי דיבור	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	תוכניות זמניות	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	תנאי הזמנה כלליים	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	סיורים לפני הקונגרס	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	סיור שלאחר הקונגרס	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	סיורים של יום שלם	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	סיורים של חצי יום	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	טבלה של סיורים במהלך הקונגרס	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	אירועים ברחבי בריטניה (הקונגרס האוניברסלי)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	מגעים עם תקשורת ההמונים	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	סגן הנשיא ניהל את התוכנית	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	עם רשויות המדינה	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	מזכיר, גזבר	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	אירועי אמנות	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	קונגרס הילדים	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	אתרים חברתיים	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	מנהל נושא הקונגרס	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	רקטור IKU (אוניברסיטת הקונגרס הבינלאומי)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	ביטוח בריאות וביטוח נסיעות	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	מסמכים וויזה	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	תעודה מזהה תקפה	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	דרכון בתוקף	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	כללי הוצאת ויזה	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	קבלת ויזה	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (המשרד המרכזי) של UEA (איגוד האספרנטו האוניברסלי)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	להורדת מכתב האישור הרשמי (מכתב הזמנה)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	באמצעות טופס ההזמנה	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	לרשות הוצאת הויזה	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	משך הקונגרס הרשמי	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	מקום לינה שהזמין דרך UEA (התאחדות האספרנטו האוניברסלית)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	להודיע על שינויים אפשריים	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	לקבל ביטוח נסיעות	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	למעט ביטול הטיול	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	הביטוח מכסה טיפול רפואי	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	במקרה של התאונות	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	להפקיד את המזוודות	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	שדה תעופה בינלאומי	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	לנסוע באוטובוס או מונית או רכב	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	הנסיעה אורכת כ-40 דקות	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	להשתמש ברכבת התחתית לתחנת האוטובוס	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	גם נחת בשדה תעופה אחר	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	לעניינים הקשורים לקונגרס	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	המטבע הרשמי הוא אירו	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	החנות מקבלת כרטיסי אשראי	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	לפי שער חליפין רגיל	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	מוכרת כשפה רשמית	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	מי ברז ניתנים לשתייה	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	לקנות מים מינרלים עם גז	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	טיפ מוערך אך לא חובה	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	תחבורה עירונית	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	ניתן לרכוש בקופה האוטומטית של תחנת אוטובוס	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	דוכן מידע במקום הכינוס	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	תוכנית יום שני ההשכלה	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	יריד תנועה	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	שירות אקומני	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	נשף הקונגרס	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	מועצת המנהלים מגיבה	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	פגישת מומחים	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	מכירה פומבית של כנסים	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	ועדת UEA (התאחדות האספרנטו האוניברסלית)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	משתתף רשום בקונגרס	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	טופס הרשמה עם מספר הקונגרס	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	לספק את כל השירותים כמו בניוזלטר השני	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	שיתוף חדרים אקראי של זרים	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	זמין רק למבקשים מראש	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	אלא אם כן מצוין במקום אחר	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	הסיורים ילוו על ידי מדריך	tours will be accompanied by a guide	grupo	alternativoj	prononco
