B.sl content.tsv
Level	Esperanto	sl	en-us	Grupo	Alternativoj	Pronoco
level	se estus libera ĉambro, mi volas tion rezervi	če je bila prosta soba, jo želim rezervirati	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	ali je možno rezervirati hotel na mestu?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	naj skupaj kupiva letalsko karto?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	vstopnica od katerega datuma	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	vas bomo pospremili na letališče?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	ali je na letališču vodič?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	ali mora nekdo sam na kongresni kraj?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	blagajna kongresnega kraja	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Plačal sem, vendar moje ploščice z imenom ni mogoče najti	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	se želi prijaviti na licu mesta	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	plačano v skupini, zakaj pa ni označeno?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	konferenčna torba s konferenčno knjigo in drugim informativnim gradivom	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	rektorjeva dvorana, razstava	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	odpiranje in zapiranje	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	Izpitno mesto KER (Skupni evropski referenčni okvir).	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	kongresni odbor	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	društveni odbor	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	kongresni banket	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Večer spoznavanja	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	otvoritev	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	dvorana Zamenhof	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Mednarodna kongresna univerza)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	Izpit KER na štirih ravneh (Skupni evropski referenčni okvir)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	mednarodni umetniški večer	international art evening	grupo	alternativoj	prononco
level	solena fermo	slovesni zaključek	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	knjižni servis z esperantskimi knjigami	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Mednarodna akademija znanosti)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Svetovno združenje anarhistov)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	dolgočasna predavanja	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	dežurni za različne oddelke	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	vendar policisti sodelujejo kot ekipa	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	potovalni agent	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	letalsko karto	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	odpovedal hotel in letalsko karto	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	kongresni kurir	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	prvo glasilo, drugo glasilo	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	kongresna tema	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	govorni tečaji	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	začasni programi	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	splošni pogoji naročanja	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	predkongresne ture	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	pokongresno turnejo	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	celodnevne ture	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	poldnevne ture	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	preglednica medkongresnih ogledov	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	dogodki po Veliki Britaniji (Univerzalni kongres)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	stiki z množičnimi mediji	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	program je vodil podpredsednik	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	z državnimi oblastmi	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	tajnik, blagajnik	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	umetniški dogodki	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Otroški kongres	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	družbena spletna mesta	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	direktor kongresne teme	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	rektor IKU (International Congress University)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	zdravstveno zavarovanje in potovalno zavarovanje	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	dokumente in vizume	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	veljaven osebni dokument	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	veljaven potni list	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	pravila za izdajanje vizumov	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	pridobitev vizuma	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (centralni urad) UEA (Univerzalno esperantsko združenje)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	za prenos uradnega potrditvenega pisma (vabilo)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	z uporabo naročilnice	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	organu, ki je izdal vizume	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	uradno trajanje kongresa	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	rezervirana nastanitev preko UEA (Universal Esperanto Association)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	obveščati o morebitnih spremembah	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	pridobiti potovalno zavarovanje	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	razen odpovedi potovanja	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	zavarovanje krije zdravstveno oskrbo	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	v primeru nesreč	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	odložiti kovčke	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	mednarodno letališče	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	iti z avtobusom, taksijem ali avtomobilom	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	vožnja traja približno 40 minut	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	za uporabo podzemne železnice do avtobusne postaje	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	pristal tudi na drugem letališču	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	za zadeve, povezane s kongresom	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	uradna valuta je evro	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	trgovina sprejema kreditne kartice	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	po običajnem tečaju	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	priznan kot uradni jezik	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	voda iz pipe je pitna	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	za nakup mineralne vode s plinom	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	napitnina je cenjena, vendar ni potrebna	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	mestni promet	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	lahko kupite na avtomatski blagajni avtobusne postaje	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	informacijska stojnica v kongresnem prostoru	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	program Razsvetljenega ponedeljka	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	gibalni sejem	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Ekumenska služba	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	kongresni ples	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Upravni odbor odgovarja	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	specialistično srečanje	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	kongresna dražba	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	odbor UEA (Univerzalno esperantsko združenje)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	prijavljeni udeleženec kongresa	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	prijavnica s kongresno številko	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	za zagotavljanje vseh storitev kot v drugem glasilu	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	naključna souporaba neznancev	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	na voljo samo vnaprejšnjim soglasnikom	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	razen če je navedeno na drugem mestu	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	ogledi bodo v spremstvu vodnika	tours will be accompanied by a guide	grupo	alternativoj	prononco
