B.te content.tsv
Level	Esperanto	te	en-us	Grupo	Alternativoj	Pronoco
level	en kafejo, post pluraj semajnoj	చాలా వారాల తర్వాత ఒక కేఫ్‌లో	in a cafe' after several weeks	grupo	alternativoj	prononco
level	li sukcesis lerni Esperanton	అతను ఎస్పెరాంటో నేర్చుకోగలిగాడు	he managed to learn Esperanto	grupo	alternativoj	prononco
level	kaj ili nun uzas la lingvon	మరియు వారు భాషను ఉపయోగిస్తున్నారు	and they are using the language	grupo	alternativoj	prononco
level	inviti, invitilo	ఆహ్వానించడానికి, ఆహ్వానం	to invite, an invitation	grupo	alternativoj	prononco
level	jen, rigardu, invitilo por IJK!	ఇక్కడ చూడండి, IJK కోసం ఆహ్వానం!	here, look, an invitation for IJK!	grupo	alternativoj	prononco
level	kio? I-J-kio?	ఏమిటి? ఈ-యో-ఏమిటి?	what? Ee-yo-what?	grupo	alternativoj	prononco
level	junulo, junularo	ఒక యువకుడు, యువకుల సమూహం	a young person, a group of young people	grupo	alternativoj	prononco
level	I-J-K estas "Internacia Junulara Kongreso"	IJK అనేది అంతర్జాతీయ యువజన కాంగ్రెస్	IJK is an International Youth Congress	grupo	alternativoj	prononco
level	mi planas iri al ĝi	నేను దాని కోసం వెళ్ళడానికి ప్లాన్ చేస్తున్నాను	I am planning to go for it	grupo	alternativoj	prononco
level	ĉu ankaŭ vi volas iri?	మీరు కూడా వెళ్లాలనుకుంటున్నారా?	do you want to go too?	grupo	alternativoj	prononco
level	nu, "kongreso" ne sonas tre interese	బాగా, &quot;కాంగ్రెస్&quot; చాలా ఆసక్తికరంగా లేదు	well, "congress" doesn't sound very interesting	grupo	alternativoj	prononco
level	sed estas (interese)!	కానీ అది (ఆసక్తికరమైనది)	but it is (interesting)	grupo	alternativoj	prononco
level	ne pensu pri iu teda malvigla kongreso	ఏదో బోరింగ్ నిదానంగా ఉన్న కాంగ్రెస్ గురించి ఆలోచించవద్దు	do not think of something boring sluggish congress	grupo	alternativoj	prononco
level	simple temas pri ~	ఇది దాదాపు ~	it's just about ~ 	grupo	alternativoj	prononco
level	simple temas pri renkonto kun junuloj	ఇది యువకులను కలవడం గురించి మాత్రమే	it's just about meeting young people	grupo	alternativoj	prononco
level	renkonto kun junuloj de multaj landoj	అనేక దేశాల యువకులతో సమావేశం	a meeting with young people from many countries	grupo	alternativoj	prononco
level	300 ĝis 400 homoj estos tie	300 నుంచి 400 మంది ఉంటారు	300 to 400 people will be there	grupo	alternativoj	prononco
level	verŝajne estos 300 ĝis 400 homoj tie	అక్కడ 300 నుండి 400 మంది వరకు ఉండవచ్చు	there will probably be 300 to 400 people there	grupo	alternativoj	prononco
level	preskaŭ ĉiuj	దాదాపు అందరూ	almost everybody	grupo	alternativoj	prononco
level	kaj preskaŭ ĉiuj parolos Esperanton	మరియు దాదాపు అందరూ ఎస్పరాంటో మాట్లాడతారు	and almost everybody will speak Esperanto	grupo	alternativoj	prononco
level	ne bone parolas	బాగా మాట్లాడడు	does not speak well	grupo	alternativoj	prononco
level	bone, sed mi ne bone parolas Esperanton	సరే, కానీ నేను ఎస్పరాంటో బాగా మాట్లాడను	ok, but I don't speak Esperanto well	grupo	alternativoj	prononco
level	ne gravas	అది పట్టింపు లేదు	it doesn't matter	grupo	alternativoj	prononco
level	eblas partopreni en ~	~లో పాల్గొనడం సాధ్యమవుతుంది	it is possible to take part in ~	grupo	alternativoj	prononco
level	partopreni en Esperanto-kursoj tie	అక్కడ ఎస్పెరాంటో కోర్సుల్లో పాల్గొనడానికి	to take part in Esperanto courses there	grupo	alternativoj	prononco
level	kutime	సాధారణంగా	usually	grupo	alternativoj	prononco
level	kutime estas du niveloj	సాధారణంగా రెండు స్థాయిలు ఉంటాయి	usually there are two levels	grupo	alternativoj	prononco
level	homoj, kiuj jam eklernis la lingvon	అప్పటికే భాష నేర్చుకున్న వ్యక్తులు	people who had already learned the language	grupo	alternativoj	prononco
level	unu por komencantoj	ప్రారంభకులకు ఒకటి	one for beginners	grupo	alternativoj	prononco
level	kaj alia por homoj kiuj jam eklernis la lingvon	మరియు ఇప్పటికే భాష నేర్చుకున్న వారికి మరొకటి	and the other for those who already learned the language	grupo	alternativoj	prononco
level	jes, kio?	జెస్, ఏమిటి?	jes, what?	grupo	alternativoj	prononco
level	vi diris, "kutime"	మీరు చెప్పారు, &quot;సాధారణంగా&quot;	you said, "usually"	grupo	alternativoj	prononco
level	ha, IJK okazas ĉiu-jare	ఓహ్, IJK ప్రతి సంవత్సరం జరుగుతుంది	oh, IJK happens every year	grupo	alternativoj	prononco
level	ĉiu-foje en alia lando	ఇతర దేశంలో ప్రతిసారీ	every time in other country	grupo	alternativoj	prononco
level	pro tio, ĉiu IJK estas alispeca	ఈ కారణంగా, ప్రతి IJK భిన్నంగా ఉంటుంది	for this reason, every IJK is different	grupo	alternativoj	prononco
level	sed ankaŭ estas programeroj	కానీ కార్యక్రమాలు కూడా ఉన్నాయి	but there are also programs	grupo	alternativoj	prononco
level	programeroj, kiuj ofte revenas	తరచుగా తిరిగి వచ్చే కార్యక్రమాలు	programs that returns often	grupo	alternativoj	prononco
level	sed ankaŭ estas programeroj, kiuj ofte revenas	కానీ తరచుగా తిరిగి వచ్చే ప్రోగ్రామ్‌లు కూడా ఉన్నాయి	but there're also programs that returns often	grupo	alternativoj	prononco
level	ekzemple	ఉదాహరణకి	for example	grupo	alternativoj	prononco
level	ekzemple, preskaŭ ĉiam eblas sportumi, kart-ludi	ఉదాహరణకు, క్రీడలు మరియు కార్డులు ఆడటం దాదాపు ఎల్లప్పుడూ సాధ్యపడుతుంది	for example, it is almost always possible to play sports and cards	grupo	alternativoj	prononco
level	babili kun amikoj dum la tuta nokto	రాత్రంతా స్నేహితులతో మాట్లాడటానికి	to talk with friends all night	grupo	alternativoj	prononco
level	kanti ĉirkaŭ fajro kaj danci	అగ్ని చుట్టూ పాడటానికి మరియు నృత్యం చేయడానికి	to sing around fire and to dance	grupo	alternativoj	prononco
level	partopreni koncertojn, ktp	కచేరీలలో పాల్గొనడం మొదలైనవి	to take part in concerts, and so forth	grupo	alternativoj	prononco
level	nu, tion mi povas fari ankaŭ hejme	బాగా, నేను ఇంట్లో కూడా చేయగలను	well, I can do that at home too	grupo	alternativoj	prononco
level	prave, sed	సరైనది, కానీ	right, but	grupo	alternativoj	prononco
level	sed la grava afero dum IJK estas ~	కానీ IJK సమయంలో ముఖ్యమైన విషయం ~	but the important thing during IJK is ~	grupo	alternativoj	prononco
level	venas de multaj diversaj landoj	అనేక దేశాల నుండి వస్తుంది	comes from many different countries	grupo	alternativoj	prononco
level	estas ke la partoprenantoj venas de diversaj landoj	పాల్గొనేవారు వివిధ దేశాల నుండి వచ్చారు	is that the participants come from different countries	grupo	alternativoj	prononco
level	pro tiu mikso de diversaj homoj	విభిన్న వ్యక్తుల కలయిక కారణంగా	because of that mix of different people	grupo	alternativoj	prononco
level	estas bona etoso, kiu tre plaĉas al mi	ఇది నాకు చాలా నచ్చిన మంచి వాతావరణం	it's a good atmosphere that I like very much	grupo	alternativoj	prononco
level	bone, sonas interese	సరే, ఆసక్తిగా అనిపిస్తుంది	all right, sounds like interest	grupo	alternativoj	prononco
level	mi pripensos	నేను ఆలోచిస్తాను	I will think about	grupo	alternativoj	prononco
level	certe	ఖచ్చితంగా	for sure	grupo	alternativoj	prononco
level	tamen, problemo estas ~	అయితే, ఒక సమస్య ~	however, a problem is ~	grupo	alternativoj	prononco
level	tiom da mono	అంత డబ్బు	that much money	grupo	alternativoj	prononco
level	mi ne havas tiom da mono nun	ప్రస్తుతం నా దగ్గర అంత డబ్బు లేదు	I don't have that much money right now	grupo	alternativoj	prononco
level	problemo estas ke mi ne havas tiom da mono	సమస్య ఏమిటంటే నా దగ్గర అంత డబ్బు లేదు	problem is I don't have that much money	grupo	alternativoj	prononco
level	mi komprenas, sed ne estus multe-koste	నేను అర్థం చేసుకున్నాను, కానీ దీనికి ఎక్కువ ఖర్చు ఉండదు	I understand, but it wouldn't cost much	grupo	alternativoj	prononco
level	ne estus multe-koste, mia-krede	ఇది చాలా ఖరీదైనది కాదు, నేను నమ్ముతున్నాను	it would not be much expensive, I believe	grupo	alternativoj	prononco
level	tabelo de kotizo de programeroj	ప్రోగ్రామ్‌ల ఫీజుల పట్టిక	a table of fees of programs	grupo	alternativoj	prononco
