C.ru content.tsv
Level	Esperanto	ru	en-us	Grupo	Alternativoj	Pronoco
level	grava	важный, серьезный	important, serious	grupo	alternativoj	prononco
level	nigra	черный	black	grupo	alternativoj	prononco
level	trankvila	спокойный, спокойный	tranquil, calm	grupo	alternativoj	prononco
level	flanko	в стороне	a side	grupo	alternativoj	prononco
level	libroj	книги	books	grupo	alternativoj	prononco
level	kuri	бежать	to run	grupo	alternativoj	prononco
level	dolĉa	сладкий	sweet	grupo	alternativoj	prononco
level	popolo	люди, народ, нация	people, folk, nation	grupo	alternativoj	prononco
level	hundo	собака	a dog	grupo	alternativoj	prononco
level	fenestro	окно	a window	grupo	alternativoj	prononco
level	aĝo	возраст (лет)	age (years old)	grupo	alternativoj	prononco
level	libron	книга (объективный, винительный падеж)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	палец	a finger	grupo	alternativoj	prononco
level	resto	остаток, отдых, пребывание	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	зуб	a tooth	grupo	alternativoj	prononco
level	kuiri	готовить	to cook	grupo	alternativoj	prononco
level	lavi	мыть	to wash	grupo	alternativoj	prononco
level	mia	мой	my	grupo	alternativoj	prononco
level	piedo	нога, лапа	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	слушать	to listen	grupo	alternativoj	prononco
level	tablo	стол	a table	grupo	alternativoj	prononco
level	fali	падать, падать	to fall, to drop	grupo	alternativoj	prononco
level	familio	семья	a family	grupo	alternativoj	prononco
level	via	твой	your	grupo	alternativoj	prononco
level	vizaĝo	лицо	a face	grupo	alternativoj	prononco
level	ĝusta	правильный (правильный), точный, надлежащий	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	ночь	a night	grupo	alternativoj	prononco
level	mezo	средний, средний, средний	a middle, average, mean	grupo	alternativoj	prononco
level	historio	история, история	history, a history	grupo	alternativoj	prononco
level	interesi	заинтересовать	to interest	grupo	alternativoj	prononco
level	administri	управлять, администрировать	to manage, to administer	grupo	alternativoj	prononco
level	aero	воздух, воздух (газ)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	его	its	grupo	alternativoj	prononco
level	maro	море	a sea	grupo	alternativoj	prononco
level	fakto	факт	a fact	grupo	alternativoj	prononco
level	lasi	оставить, отпустить, позволить, позволить	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	животное, зверь	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	вести, направлять	to lead, to guide	grupo	alternativoj	prononco
level	avo	дедушка	a grandfather	grupo	alternativoj	prononco
level	afabla	приветливый, дружелюбный, добрый, любезный	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	их	their	grupo	alternativoj	prononco
level	korpo	тело	a body	grupo	alternativoj	prononco
level	pordo	дверь, ворота	a door, a gate	grupo	alternativoj	prononco
level	forgesi	забывать	to forget	grupo	alternativoj	prononco
level	kafo	кофе, кофе	coffee, a coffee	grupo	alternativoj	prononco
level	brui	шуметь	to make noise	grupo	alternativoj	prononco
level	brili	сиять	to shine	grupo	alternativoj	prononco
level	gazeto	журнал, газета, периодическое издание (=magazino)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	глаз	an eye	grupo	alternativoj	prononco
level	servi	служить	to serve	grupo	alternativoj	prononco
level	vento	ветер, ветер	wind, a wind	grupo	alternativoj	prononco
level	ludi	играть	to play	grupo	alternativoj	prononco
level	haro	волосы	a hair	grupo	alternativoj	prononco
level	arbo	дерево	a tree	grupo	alternativoj	prononco
level	ŝia	ее	her	grupo	alternativoj	prononco
level	lia	его	his	grupo	alternativoj	prononco
level	plumo	перо, ручка	a feather, a pen	grupo	alternativoj	prononco
level	bildo	картина, изображение	a picture, an image	grupo	alternativoj	prononco
level	paŝi	шагать, шагать, шагать, шагать	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	толстый, толстый, жирный	thick, fat, bold	grupo	alternativoj	prononco
level	sia	свой	one's own	grupo	alternativoj	prononco
level	konsenti	признать (что), согласиться (с), одобрить (с), согласиться (с), согласиться	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	лето, лето	summer, a summer	grupo	alternativoj	prononco
level	lumi	сиять, давать свет	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	небо	a sky	grupo	alternativoj	prononco
level	vintro	зима, зима	winter, a winter	grupo	alternativoj	prononco
level	volonta	желающий (от души), добровольный	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	осень, осень, осень	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	помнить, вспоминать	to remember, to recall	grupo	alternativoj	prononco
level	printempo	весна, весна	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	сад	a garden	grupo	alternativoj	prononco
level	aĉeti	купить, приобрести	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	неделя	a week	grupo	alternativoj	prononco
level	vitro	стекло (стекловидный материал)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	дождь, дождь	rain, a rain	grupo	alternativoj	prononco
level	frukto	фрукт	a fruit	grupo	alternativoj	prononco
level	necesa	необходимый	necessary	grupo	alternativoj	prononco
level	bono	доброта	goodness	grupo	alternativoj	prononco
level	erari	ошибиться, ошибиться, ошибиться	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	дом	a home	grupo	alternativoj	prononco
level	naturo	природа, характер, характер	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	облако, облако	cloud, a cloud	grupo	alternativoj	prononco
level	bone	хорошо	well	grupo	alternativoj	prononco
level	momento	момент	a moment	grupo	alternativoj	prononco
level	direkto	направление	a direction	grupo	alternativoj	prononco
level	kontenta	довольный, довольный, довольный, довольный	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	роза	a rose	grupo	alternativoj	prononco
level	fajro	огонь	a fire	grupo	alternativoj	prononco
level	kuraci	лечить, лечить, лечить	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	ударить, ударить, ударить, ударить, ударить	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	любимый, заветный, любимый, родной, дорогой	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	принять	to accept	grupo	alternativoj	prononco
level	minuto	минута	a minute	grupo	alternativoj	prononco
level	espero	Надежда	a hope	grupo	alternativoj	prononco
level	linio	линия	a line	grupo	alternativoj	prononco
level	neĝo	снег, снег	snow, a snow	grupo	alternativoj	prononco
level	koleri	злиться, испытывать гнев	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	успех	a success	grupo	alternativoj	prononco
level	plori	плакать, плакать	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	ноль, ноль	zero, nil	grupo	alternativoj	prononco
level	angulo	угол, угол (удалённое место)	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	порядок, упорядоченное отношение	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	корабль	a ship	grupo	alternativoj	prononco
level	blua	синий	blue	grupo	alternativoj	prononco
level	sufiĉa	достаточный, достаточно, адекватный	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	улица	a street	grupo	alternativoj	prononco
level	vilaĝo	деревня, город	a village, a town	grupo	alternativoj	prononco
level	utila	полезный	useful	grupo	alternativoj	prononco
level	rondo	кружок, клуб	a circle, a club	grupo	alternativoj	prononco
level	preta	готовый	ready	grupo	alternativoj	prononco
level	orelo	ухо	an ear	grupo	alternativoj	prononco
level	papero	бумага, бумага	paper, a paper	grupo	alternativoj	prononco
level	rivero	река	a river	grupo	alternativoj	prononco
level	zorgi	заботиться, присматривать	to care for, to look after	grupo	alternativoj	prononco
level	arto	искусство	an art	grupo	alternativoj	prononco
level	kreski	расти, увеличиваться	to grow, to increase	grupo	alternativoj	prononco
level	nazo	нос	a nose	grupo	alternativoj	prononco
level	konsili	советовать, советовать	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	пройти, пройти мимо	to pass, to pass by	grupo	alternativoj	prononco
level	fero	железо (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	править, управлять, контролировать	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	платить за проезд	to fare	grupo	alternativoj	prononco
level	larĝa	широкий, широкий, большой	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	смелый, храбрый	courageous, brave	grupo	alternativoj	prononco
level	kolo	шея	a neck	grupo	alternativoj	prononco
level	propra	собственный, свой	own, one's own	grupo	alternativoj	prononco
