A.pa content.tsv
Level	Esperanto	pa	en-us	Grupo	Alternativoj	Pronoco
level	mi nun kuiris	ਮੈਂ ਹੁਣ ਪਕਾਇਆ	I now cooked	grupo	alternativoj	prononco
level	dankon. tiel li diris	ਤੁਹਾਡਾ ਧੰਨਵਾਦ. ਇਸ ਲਈ ਉਸ ਨੇ ਕਿਹਾ.	thank you. so he said.	grupo	alternativoj	prononco
level	povas trinki kaj manĝi	ਪੀ ਅਤੇ ਖਾ ਸਕਦਾ ਹੈ	can drink and eat	grupo	alternativoj	prononco
level	trinkis malvarman kafon	ਠੰਡੀ ਕੌਫੀ ਪੀਤੀ	drank cold coffee	grupo	alternativoj	prononco
level	ankaŭ varma kafo	ਅਜੇ ਵੀ ਗਰਮ ਕੌਫੀ	still warm coffee	grupo	alternativoj	prononco
level	trinkas ankaŭ malvarman kafon	ਕੋਲਡ ਕੌਫੀ ਵੀ ਪੀਂਦਾ ਹੈ	drinks cold coffee too	grupo	alternativoj	prononco
level	povas trinki ankaŭ malvarman kafon	ਕੋਲਡ ਕੌਫੀ ਵੀ ਪੀ ਸਕਦੇ ਹੋ	can also drink cold coffee	grupo	alternativoj	prononco
level	rigardas ŝian okulon	ਉਸਦੀ ਅੱਖ ਵੱਲ ਵੇਖਦਾ ਹੈ	looks at her eye	grupo	alternativoj	prononco
level	la plej bela okulo	ਸਭ ਸੁੰਦਰ ਅੱਖ	the most beautiful eye	grupo	alternativoj	prononco
level	la belaj okuloj	ਸੁੰਦਰ ਅੱਖਾਂ	the beautiful eyes	grupo	alternativoj	prononco
level	rigardis la belajn okulojn	ਸੁੰਦਰ ਅੱਖਾਂ ਨੂੰ ਦੇਖਿਆ	looked the beautiful eyes	grupo	alternativoj	prononco
level	la belaj okuloj de ŝi	ਉਸ ਦੀਆਂ ਸੁੰਦਰ ਅੱਖਾਂ	the beautiful eyes of her	grupo	alternativoj	prononco
level	vidas kaj komprenas	ਦੇਖਦਾ ਅਤੇ ਸਮਝਦਾ ਹੈ	sees and understands	grupo	alternativoj	prononco
level	mi vidas, ke ~	ਮੈਂ ਦੇਖਦਾ ਹਾਂ ਕਿ ~	I see that ~	grupo	alternativoj	prononco
level	ke li amas ŝin	ਕਿ ਉਹ ਉਸਨੂੰ ਪਿਆਰ ਕਰਦਾ ਹੈ	that he loves her	grupo	alternativoj	prononco
level	ŝi sentis, ke li amas ŝin	ਉਸਨੂੰ ਲੱਗਦਾ ਹੈ ਕਿ ਉਹ ਉਸਨੂੰ ਪਿਆਰ ਕਰਦਾ ਹੈ	she feels that he loves her	grupo	alternativoj	prononco
level	demandas, ĉu tio estis granda	ਪੁੱਛਦਾ ਹੈ ਕਿ ਕੀ ਇਹ ਵੱਡਾ ਸੀ	asks whether that was big	grupo	alternativoj	prononco
level	pri facila demando	ਇੱਕ ਆਸਾਨ ਸਵਾਲ ਬਾਰੇ	about an easy question	grupo	alternativoj	prononco
level	diris pri nova mono	ਇੱਕ ਨਵੇਂ ਪੈਸੇ ਬਾਰੇ ਕਿਹਾ	said about a new money	grupo	alternativoj	prononco
level	tre belaj okuloj	ਬਹੁਤ ਸੁੰਦਰ ਅੱਖਾਂ	very beautiful eyes	grupo	alternativoj	prononco
level	rigardis la grandan fraton	ਵੱਡੇ ਭਰਾ ਨੂੰ ਦੇਖਿਆ	looked the big brother	grupo	alternativoj	prononco
level	malgranda fratino forgesis ĝin	ਇੱਕ ਛੋਟੀ ਭੈਣ ਇਸ ਨੂੰ ਭੁੱਲ ਗਈ	a little sister forgot it	grupo	alternativoj	prononco
level	akuzativo	ਇੱਕ ਦੋਸ਼ (ਉਦੇਸ਼)	an accusative (objective)	grupo	alternativoj	prononco
level	ne forgesu akuzativon	ਦੋਸ਼ਪੂਰਨ ਅੰਤ ਨੂੰ ਨਾ ਭੁੱਲੋ	don't forget the accusative ending	grupo	alternativoj	prononco
level	kiun vi vidas?	ਤੁਸੀਂ ਕਿਸਨੂੰ ਦੇਖ ਰਹੇ ਹੋ? ਤੁਸੀਂ ਕਿਸ ਨੂੰ ਦੇਖਦੇ ਹੋ?	whom are you seeing? which one do you see?	grupo	alternativoj	prononco
level	mi vidas amikon	ਮੈਂ ਇੱਕ ਦੋਸਤ ਨੂੰ ਵੇਖਦਾ ਹਾਂ	I see a friend	grupo	alternativoj	prononco
level	havas bonajn geamikojn	ਚੰਗੇ ਮਰਦ-ਔਰਤ ਦੋਸਤ ਹਨ	has good male-and-female friends	grupo	alternativoj	prononco
level	ili laboras pri la malnova domo	ਉਹ ਪੁਰਾਣੇ ਘਰ ਬਾਰੇ ਕੰਮ ਕਰ ਰਹੇ ਹਨ	they are working about the old house	grupo	alternativoj	prononco
level	laboras, laboris, laboros	ਕੰਮ ਕਰਦਾ ਹੈ, ਕੰਮ ਕਰਦਾ ਹੈ, ਕੰਮ ਕਰੇਗਾ	works, worked, will work	grupo	alternativoj	prononco
level	vidas, ke mi manĝas	ਦੇਖਦਾ ਹੈ, ਜੋ ਮੈਂ ਖਾਂਦਾ ਹਾਂ	sees, that I eat	grupo	alternativoj	prononco
level	diris, ke li iros	ਕਿਹਾ, ਉਹ ਜਾਵੇਗਾ	said, that he will go	grupo	alternativoj	prononco
level	malbela kaj malbona	ਬਦਸੂਰਤ ਅਤੇ ਮਾੜਾ	ugly and bad	grupo	alternativoj	prononco
level	kion ŝi diris?	ਉਸ ਨੇ ਕੀ ਕਿਹਾ ਸੀ?	what did she say?	grupo	alternativoj	prononco
level	kion vi atendas?	ਤੁਸੀਂ ਕਿਸ ਦੀ ਉਡੀਕ ਕਰ ਰਹੇ ਹੋ?	what are you waiting for?	grupo	alternativoj	prononco
level	eniris en la ĉambron	ਕਮਰੇ ਵਿੱਚ ਚਲਾ ਗਿਆ	went into the room	grupo	alternativoj	prononco
level	enhavo estis tre malfacila	ਇੱਕ ਸਮੱਗਰੀ ਬਹੁਤ ਮੁਸ਼ਕਲ ਹੈ	a content is very difficult	grupo	alternativoj	prononco
level	alvenis al la kunsido	ਮੀਟਿੰਗ ਵਿੱਚ ਪਹੁੰਚੇ	arrived at the meeting	grupo	alternativoj	prononco
level	bonvenon, al la kunveno	ਮੀਟਿੰਗ ਵਿੱਚ ਤੁਹਾਡਾ ਸੁਆਗਤ ਹੈ	welcome to the meeting	grupo	alternativoj	prononco
level	maljuna viro donis trinkmonon	ਇੱਕ ਬੁੱਢੇ ਆਦਮੀ ਨੇ ਇੱਕ ਸੁਝਾਅ ਦਿੱਤਾ	an old man gave a tip	grupo	alternativoj	prononco
level	alvenis kaj estis bonvena	ਪਹੁੰਚੇ ਅਤੇ ਸਵਾਗਤ ਕੀਤਾ ਗਿਆ	arrived and was welcomed	grupo	alternativoj	prononco
level	ili malamas sed kunlaboras.	ਉਹ ਨਫ਼ਰਤ ਕਰਦੇ ਹਨ ਪਰ ਸਹਿਯੋਗ ਕਰਦੇ ਹਨ	they hate but cooperate	grupo	alternativoj	prononco
level	iris al la hotelo	ਹੋਟਲ ਗਿਆ	went to the hotel	grupo	alternativoj	prononco
level	havas facilajn lernolibrojn	ਆਸਾਨ ਪਾਠ ਪੁਸਤਕਾਂ ਹਨ	has easy textbooks	grupo	alternativoj	prononco
level	kia estis via patrino?	ਤੁਹਾਡੀ ਮਾਂ ਕਿਵੇਂ ਸੀ?	how was your mother?	grupo	alternativoj	prononco
level	via malnova hejmo	ਤੁਹਾਡਾ ਪੁਰਾਣਾ ਘਰ	your old home	grupo	alternativoj	prononco
level	kiujn librojn vi legis?	ਤੁਸੀਂ ਕਿਹੜੀਆਂ ਕਿਤਾਬਾਂ ਪੜ੍ਹੀਆਂ?	which books did you read?	grupo	alternativoj	prononco
level	ĉu ili estis bonaj?	ਕੀ ਉਹ ਚੰਗੇ ਸਨ?	were they good?	grupo	alternativoj	prononco
level	kion faris hieraŭ?	ਕੱਲ ਕੀ ਕੀਤਾ?	did what yesterday?	grupo	alternativoj	prononco
level	en la malgranda ĉambro	ਛੋਟੇ ਕਮਰੇ ਵਿੱਚ	in the small room	grupo	alternativoj	prononco
level	tre longe parolis	ਬਹੁਤ ਦੇਰ ਤੱਕ ਬੋਲਿਆ	spoke very long while	grupo	alternativoj	prononco
level	antaŭ la lernejo	ਸਕੂਲ ਦੇ ਸਾਹਮਣੇ, ਸਕੂਲ ਦੇ ਸਾਹਮਣੇ	in front of the school, before the school	grupo	alternativoj	prononco
level	parolis antaŭ la lernejo	ਸਕੂਲ ਅੱਗੇ ਬੋਲਿਆ	spoke before the school	grupo	alternativoj	prononco
level	poste parolis pri la libro	ਬਾਅਦ ਵਿੱਚ ਕਿਤਾਬ ਬਾਰੇ ਗੱਲ ਕੀਤੀ	later spoke about the book	grupo	alternativoj	prononco
level	ĝoje iris al la lernejo	ਖੁਸ਼ੀ ਨਾਲ ਸਕੂਲ ਗਿਆ	gladly went to the school	grupo	alternativoj	prononco
level	tra la strato	ਗਲੀ ਦੁਆਰਾ	through the street	grupo	alternativoj	prononco
level	iris tra la strato	ਗਲੀ ਵਿੱਚੋਂ ਲੰਘਿਆ	went through the street	grupo	alternativoj	prononco
level	estis varma tago	ਇੱਕ ਨਿੱਘਾ ਦਿਨ ਸੀ	was a warm day	grupo	alternativoj	prononco
level	ili vidis kafejon	ਉਨ੍ਹਾਂ ਨੇ ਇੱਕ ਕੈਫੇ ਦੇਖਿਆ'	they saw a cafe'	grupo	alternativoj	prononco
level	vidis ruĝajn kukojn	ਲਾਲ ਕੂਕੀਜ਼ ਨੂੰ ਦੇਖਿਆ	saw red cookies	grupo	alternativoj	prononco
level	vidis kukojn en ĝi	ਇਸ ਵਿੱਚ ਕੂਕੀਜ਼ ਵੇਖੀਆਂ	saw cookies in it	grupo	alternativoj	prononco
level	vidis kafejon kaj en ĝi kukojn	ਇੱਕ ਕੈਫੇ ਦੇਖਿਆ' ਅਤੇ ਇਸ ਵਿੱਚ ਕੂਕੀਜ਼	saw a cafe' and in it  cookies	grupo	alternativoj	prononco
level	eniru kaj manĝu!	ਅੰਦਰ ਜਾਓ ਅਤੇ ਖਾਓ!	go in and eat!	grupo	alternativoj	prononco
level	ni eniru kaj manĝu	ਚਲੋ ਅੰਦਰ ਆ ਕੇ ਖਾਂਦੇ ਹਾਂ	let's come in and eat	grupo	alternativoj	prononco
level	havas sufiĉan monon	ਕੋਲ ਕਾਫੀ ਪੈਸਾ ਹੈ	has sufficient money	grupo	alternativoj	prononco
level	ĉu vi havas sufiĉan monon?	ਕੀ ਤੁਹਾਡੇ ਕੋਲ ਕਾਫ਼ੀ ਪੈਸਾ ਹੈ?	do you have sufficient money?	grupo	alternativoj	prononco
level	ĉu vi komprenas?	ਕੀ ਤੁਸੀਂ ਸਮਝਦੇ ਹੋ?	do you understand?	grupo	alternativoj	prononco
level	kompreneble!	ਜ਼ਰੂਰ!	of course!	grupo	alternativoj	prononco
level	tio ne sufiĉas	ਇਹ ਕਾਫ਼ੀ ਨਹੀਂ ਹੈ	that is not enough	grupo	alternativoj	prononco
level	cent dolaroj sufiĉas	ਸੌ ਡਾਲਰ ਕਾਫ਼ੀ ਹੈ	a hundred dollars is enough	grupo	alternativoj	prononco
level	dolaro, dolaroj, dolarojn	ਇੱਕ ਡਾਲਰ, ਡਾਲਰ, ਡਾਲਰ (ਬਹੁਵਚਨ ਉਦੇਸ਼)	a dollar, dollars, dollars (plural objective)	grupo	alternativoj	prononco
level	havas cent dolarojn	ਸੌ ਡਾਲਰ ਹਨ	has a hundred dollars	grupo	alternativoj	prononco
level	kompreneble, mi havas	ਬੇਸ਼ੱਕ, ਮੇਰੇ ਕੋਲ ਹੈ	of course, I have	grupo	alternativoj	prononco
level	ho! vi estas riĉa!	ਓਹ! ਤੁਸੀਂ ਅਮੀਰ ਹੋ!	oh! you are rich!	grupo	alternativoj	prononco
level	kelnero, kelnerino	ਇੱਕ ਪਾਣੀ, ਇੱਕ ਵੇਟਰਸ	a water, an waitress	grupo	alternativoj	prononco
level	kelnero portas menuon	ਇੱਕ ਵੇਟਰ ਇੱਕ ਮੀਨੂ ਲਿਆਉਂਦਾ ਹੈ	a waiter brings a menu	grupo	alternativoj	prononco
level	portis tion al ni, alportis tion	ਉਹ ਸਾਡੇ ਕੋਲ ਲਿਆਇਆ, ਉਹ ਲਿਆਇਆ	brought that to us, brought that	grupo	alternativoj	prononco
level	kelnero alportis multajn kukojn	ਇੱਕ ਵੇਟਰ ਬਹੁਤ ਸਾਰੀਆਂ ਕੂਕੀਜ਼ ਲੈ ਕੇ ਆਇਆ	a waiter brought a lot of cookies	grupo	alternativoj	prononco
level	ili manĝis iom	ਉਨ੍ਹਾਂ ਨੇ ਕੁਝ ਖਾਧਾ (ਥੋੜਾ ਜਿਹਾ)	they ate some (a little)	grupo	alternativoj	prononco
level	post la manĝo	ਖਾਣ ਤੋਂ ਬਾਅਦ (ਭੋਜਨ)	after the eating (meal)	grupo	alternativoj	prononco
level	nova, denove	ਨਵਾਂ, ਦੁਬਾਰਾ	new, again	grupo	alternativoj	prononco
level	la kelnero denove venis	ਵੇਟਰ ਫਿਰ ਆਇਆ	the waiter came again	grupo	alternativoj	prononco
level	en iu loko	ਕਿਸੇ ਜਗ੍ਹਾ ਵਿੱਚ	in some place	grupo	alternativoj	prononco
level	serĉis en iu loko	ਕਿਸੇ ਥਾਂ ਖੋਜ ਕੀਤੀ ਸੀ	had searched in some place	grupo	alternativoj	prononco
level	serĉis en alia loko	ਹੋਰ ਜਗ੍ਹਾ 'ਤੇ ਖੋਜ ਕੀਤੀ	searched in other place	grupo	alternativoj	prononco
level	lia vizaĝo estis ĝoja	ਉਸਦਾ ਚਿਹਰਾ ਖੁਸ਼ੀ ਨਾਲ ਭਰਿਆ ਹੋਇਆ ਸੀ	his face was joyous	grupo	alternativoj	prononco
level	ŝi estis malĝoja	ਉਹ ਉਦਾਸ ਸੀ	she was sad	grupo	alternativoj	prononco
level	fine kaj finfine	ਅੰਤ ਵਿੱਚ ਅਤੇ ਅੰਤ ਵਿੱਚ ਅੰਤ ਵਿੱਚ	in the end and finally at last	grupo	alternativoj	prononco
level	via forta voĉo	ਤੁਹਾਡੀ ਮਜ਼ਬੂਤ ਆਵਾਜ਼	your strong voice	grupo	alternativoj	prononco
level	en malforta voĉo	ਕਮਜ਼ੋਰ ਆਵਾਜ਼ ਵਿੱਚ	in weak voice	grupo	alternativoj	prononco
level	ne havas monon	ਪੈਸੇ ਨਹੀਂ ਹਨ	doesn't have money	grupo	alternativoj	prononco
level	kio okazis tie?	ਉੱਥੇ ਕੀ ਹੋਇਆ?	what did happen there?	grupo	alternativoj	prononco
level	akcidento okazis poste	ਬਾਅਦ ਵਿੱਚ ਇੱਕ ਹਾਦਸਾ ਹੋਇਆ	an accident happened later	grupo	alternativoj	prononco
level	ĉu vi scias, kiam ĝi okazis?	ਕੀ ਤੁਸੀਂ ਜਾਣਦੇ ਹੋ ਕਿ ਇਹ ਕਦੋਂ ਹੋਇਆ?	do you know when did it happen?	grupo	alternativoj	prononco
level	scias pri la afero	ਮਾਮਲੇ ਬਾਰੇ ਜਾਣਦਾ ਹੈ	knows about the matter	grupo	alternativoj	prononco
level	ankoraŭ unu afero restas	ਅਜੇ ਵੀ ਇੱਕ ਗੱਲ ਬਾਕੀ ਹੈ	still one thing remains	grupo	alternativoj	prononco
level	vi aŭ ŝi, ajna homo	ਤੁਸੀਂ ਜਾਂ ਉਹ, ਕੋਈ ਵੀ ਵਿਅਕਤੀ	you or she, any person	grupo	alternativoj	prononco
level	kiel kantisto	ਇੱਕ ਗਾਇਕ ਵਾਂਗ, ਇੱਕ ਹਸਤਾਖਰ ਦੇ ਰੂਪ ਵਿੱਚ	like a singer, as a signer	grupo	alternativoj	prononco
level	kantis kiel profesia kantisto	ਇੱਕ ਪੇਸ਼ੇਵਰ ਗਾਇਕ ਵਾਂਗ ਗਾਇਆ	sang like a professional singer	grupo	alternativoj	prononco
level	tie, kie ŝi loĝis	ਇੱਕ ਜਗ੍ਹਾ, ਜਿੱਥੇ ਉਹ ਰਹਿੰਦੀ ਸੀ	a the place, where she lived	grupo	alternativoj	prononco
level	kiel vi scias pri la aŭto?	ਤੁਸੀਂ ਕਾਰ ਬਾਰੇ ਕਿਵੇਂ ਜਾਣਦੇ ਹੋ?	how do you know about the car?	grupo	alternativoj	prononco
level	nu, vidu la rapidan aŭton	ਠੀਕ ਹੈ, ਤੇਜ਼ ਕਾਰ ਨੂੰ ਦੇਖੋ	well, look at the fast car	grupo	alternativoj	prononco
level	suko sen sukero	ਖੰਡ ਤੋਂ ਬਿਨਾਂ ਇੱਕ ਜੂਸ	a juice without sugar	grupo	alternativoj	prononco
level	li havis rapidan veturilon	ਉਸ ਕੋਲ ਇੱਕ ਤੇਜ਼ ਗੱਡੀ ਹੈ	he has a fast vehicle	grupo	alternativoj	prononco
level	tro forte	ਬਹੁਤ ਜ਼ੋਰਦਾਰ	too strongly	grupo	alternativoj	prononco
level	li tro forte malfermis	ਉਸਨੇ ਬਹੁਤ ਮੁਸ਼ਕਿਲ ਨਾਲ ਖੋਲ੍ਹਿਆ	he opened too hard	grupo	alternativoj	prononco
level	veturis tro rapide	ਬਹੁਤ ਤੇਜ਼ ਚਲਾਇਆ (ਸਫ਼ਰ ਕੀਤਾ)	drove (traveled) too fast	grupo	alternativoj	prononco
level	manĝis per kulero	ਇੱਕ ਚਮਚੇ ਨਾਲ ਖਾਧਾ	ate with a spoon	grupo	alternativoj	prononco
level	ni forte dubas	ਸਾਨੂੰ ਸਖ਼ਤ ਸ਼ੱਕ ਹੈ	we strongly doubt	grupo	alternativoj	prononco
level	vera letero de li	ਉਸ ਵੱਲੋਂ ਇੱਕ ਸੱਚੀ ਚਿੱਠੀ	a true letter from him	grupo	alternativoj	prononco
level	amletero kun kvin fotoj	ਪੰਜ ਫੋਟੋਆਂ ਵਾਲਾ ਇੱਕ ਪਿਆਰ ਪੱਤਰ	a love letter with five photos	grupo	alternativoj	prononco
level	revenis, revenintoj	ਵਾਪਸ ਆਏ, ਉਹ ਲੋਕ ਜੋ ਵਾਪਸ ਆਏ	returned, the people who returned	grupo	alternativoj	prononco
level	ankaŭ ses leteroj revenis	ਛੇ ਚਿੱਠੀਆਂ ਵੀ ਵਾਪਸ ਕੀਤੀਆਂ	also six letters returned	grupo	alternativoj	prononco
level	volis vidi la foton	ਫੋਟੋ ਦੇਖਣਾ ਚਾਹੁੰਦਾ ਸੀ	wanted to see the photo	grupo	alternativoj	prononco
level	revenis el la lernejo	ਸਕੂਲ ਤੋਂ ਵਾਪਸ ਆਇਆ	came back from the school	grupo	alternativoj	prononco
level	kiam revenos la fratino?	ਭੈਣ ਕਦੋਂ ਵਾਪਸ ਆਵੇਗੀ?	when will the sister return?	grupo	alternativoj	prononco
level	volis legi denove	ਦੁਬਾਰਾ ਪੜ੍ਹਨਾ ਚਾਹੁੰਦਾ ਸੀ	wanted to read again	grupo	alternativoj	prononco
level	faris, fariĝis	ਬਣਾਇਆ (ਕੀਤਾ), ਬਣ ਗਿਆ	made (did), became	grupo	alternativoj	prononco
level	rapide fariĝis ruĝa	ਤੇਜ਼ੀ ਨਾਲ ਲਾਲ ਹੋ ਗਿਆ	rapidly became red	grupo	alternativoj	prononco
level	en ĉambro, en ĉambron	ਇੱਕ ਕਮਰੇ ਵਿੱਚ, ਇੱਕ ਕਮਰੇ ਵਿੱਚ	in a room, into a room	grupo	alternativoj	prononco
level	staris kaj sidis	ਖੜ੍ਹਾ ਹੋ ਗਿਆ ਅਤੇ ਬੈਠ ਗਿਆ	stood and sat	grupo	alternativoj	prononco
level	tie staris antaŭ la foto	ਫੋਟੋ ਦੇ ਸਾਹਮਣੇ ਖੜ੍ਹਾ ਸੀ	there stood in front of the photo	grupo	alternativoj	prononco
level	mi havas tion	ਮੇਰੇ ਕੋਲ ਹੈ	I have that	grupo	alternativoj	prononco
level	kion vi havas en via mano?	ਤੁਹਾਡੇ ਹੱਥ ਵਿੱਚ ਕੀ ਹੈ?	what do you have in your hand?	grupo	alternativoj	prononco
level	antaŭ aŭ malantaŭ?	ਅੱਗੇ ਜਾਂ ਪਿੱਛੇ?	in front or behind?	grupo	alternativoj	prononco
level	antaŭ aŭ post?	ਪਹਿਲਾਂ ਜਾਂ ਬਾਅਦ ਵਿੱਚ?	before or after?	grupo	alternativoj	prononco
level	tie malantaŭ la pordo	ਉੱਥੇ ਦਰਵਾਜ਼ੇ ਦੇ ਪਿੱਛੇ	there behind the door	grupo	alternativoj	prononco
level	aliaj, aliaj homoj	ਹੋਰ, ਹੋਰ ਲੋਕ	others, other people	grupo	alternativoj	prononco
level	leteroj de aliaj	ਹੋਰਾਂ ਦੇ ਪੱਤਰ	letters from others	grupo	alternativoj	prononco
level	falis el la mano	ਹੱਥੋਂ ਡਿੱਗ ਗਿਆ	fell out of the hand	grupo	alternativoj	prononco
level	sur la tablo, sur la tablon	ਮੇਜ਼ ਉੱਤੇ, ਮੇਜ਼ ਉੱਤੇ	on the table, onto the table	grupo	alternativoj	prononco
level	ĝi falis sur la tablon	ਇਹ ਮੇਜ਼ 'ਤੇ ਡਿੱਗ ਗਿਆ	it fell on the table	grupo	alternativoj	prononco
level	petis pardonon	ਮਾਫੀ ਮੰਗੀ	asked for pardon	grupo	alternativoj	prononco
level	serĉis kvin librojn	ਪੰਜ ਕਿਤਾਬਾਂ ਦੀ ਖੋਜ ਕਰ ਰਿਹਾ ਸੀ	was searching for five books	grupo	alternativoj	prononco
level	pardonu, mi serĉis mian libron	ਮਾਫ਼ ਕਰਨਾ, ਮੈਂ ਆਪਣੀ ਕਿਤਾਬ ਲੱਭ ਰਿਹਾ ਸੀ।	sorry, I was looking for my book.	grupo	alternativoj	prononco
level	sed vi bone scias	ਪਰ ਤੁਸੀਂ ਚੰਗੀ ਤਰ੍ਹਾਂ ਜਾਣਦੇ ਹੋ	but you know well	grupo	alternativoj	prononco
level	ne estas sur mia tablo	ਮੇਰੇ ਮੇਜ਼ 'ਤੇ ਨਹੀਂ ਹੈ	is not on my table	grupo	alternativoj	prononco
level	viaj libroj ne estas sur mia tablo	ਤੁਹਾਡੀਆਂ ਕਿਤਾਬਾਂ ਮੇਰੇ ਮੇਜ਼ 'ਤੇ ਨਹੀਂ ਹਨ	your books are not on my table	grupo	alternativoj	prononco
level	ree donis, redonis	ਮੁੜ ਦਿੱਤਾ, ਵਾਪਸ ਕੀਤਾ	again gave, returned	grupo	alternativoj	prononco
level	redonu la leteron al mi.	ਮੈਨੂੰ ਚਿੱਠੀ ਵਾਪਸ ਕਰੋ	return the letter to me	grupo	alternativoj	prononco
level	ricevis bonan lecionon	ਇੱਕ ਚੰਗਾ ਸਬਕ ਪ੍ਰਾਪਤ ਕੀਤਾ	received a good lesson	grupo	alternativoj	prononco
level	plu lavis, ne plu manĝis	ਹੋਰ ਧੋਤੇ, ਹੋਰ ਖਾ ਲਿਆ	further washed, ate any more	grupo	alternativoj	prononco
level	ne plu legos	ਹੁਣ ਨਹੀਂ ਪੜ੍ਹੇਗਾ	will no longer read	grupo	alternativoj	prononco
level	ankaŭ mi ricevis	ਮੈਂ ਵੀ ਪ੍ਰਾਪਤ ਕੀਤਾ	I also received	grupo	alternativoj	prononco
level	devas fermi	ਬੰਦ ਕਰਨਾ ਹੈ	has to close	grupo	alternativoj	prononco
level	mi devas bone fermi	ਮੈਨੂੰ ਚੰਗੀ ਤਰ੍ਹਾਂ ਬੰਦ ਕਰਨਾ ਪਏਗਾ	I have to close well	grupo	alternativoj	prononco
level	bone fermis la pordon	ਦਰਵਾਜ਼ਾ ਕੱਸ ਕੇ ਬੰਦ ਕਰ ਦਿੱਤਾ	closed the door tightly	grupo	alternativoj	prononco
level	trankvila, trankviliĝu	ਸ਼ਾਂਤ, ਸ਼ਾਂਤ ਹੋ ਜਾਓ	calm, calm down	grupo	alternativoj	prononco
level	aŭdis sed ne aŭskultis	ਸੁਣਿਆ ਪਰ ਸੁਣਿਆ ਨਹੀਂ	heard but did not listen	grupo	alternativoj	prononco
level	aŭdis trankvilan sonon	ਇੱਕ ਸ਼ਾਂਤ ਆਵਾਜ਼ ਸੁਣੀ	heard a calm sound	grupo	alternativoj	prononco
level	ĉe mi estis kvar poŝoj	ਮੇਰੇ 'ਤੇ, 4 ਜੇਬਾਂ ਹਨ	at me, there are 4 pockets	grupo	alternativoj	prononco
level	dek tagoj post la lasta leciono	ਆਖਰੀ ਪਾਠ ਤੋਂ ਦਸ ਦਿਨ ਬਾਅਦ	ten days after the last lesson	grupo	alternativoj	prononco
level	inter la du tabloj	ਦੋ ਟੇਬਲ ਦੇ ਵਿਚਕਾਰ	between the two tables	grupo	alternativoj	prononco
level	tri leteroj, ses paperoj	ਤਿੰਨ ਅੱਖਰ, ਛੇ ਕਾਗਜ਼	three letters, six papers	grupo	alternativoj	prononco
level	de kapo ĝis piedo	ਸਿਰ ਤੋਂ ਪੈਰਾਂ ਤੱਕ	from head to foot	grupo	alternativoj	prononco
level	kvar, kvara, kvaropo, kvarono	ਚਾਰ, ਚੌਥਾ, ਇੱਕ ਚੌਥਾਈ, ਇੱਕ ਚੌਥਾਈ	four, fourth, a quartet, a quarter	grupo	alternativoj	prononco
level	kien iris la triopo?	ਤਿੰਨਾਂ ਕਿੱਥੇ ਗਈਆਂ	where did the trio go	grupo	alternativoj	prononco
level	kvin fingroj en ambaŭaj manoj	ਦੋਹਾਂ ਹੱਥਾਂ ਵਿੱਚ ਪੰਜ ਉਂਗਲਾਂ	five fingers in both hands	grupo	alternativoj	prononco
level	si mem, sia poŝo	ਆਪਣੇ ਆਪ ਦੁਆਰਾ, ਆਪਣੀ ਜੇਬ	by oneself, one's own pocket	grupo	alternativoj	prononco
level	meti, kunmeti, kunmetaĵo	ਪਾ, ਇਕੱਠੇ ਪਾ, ਇੱਕ ਮਿਸ਼ਰਣ	put, put together, a compound	grupo	alternativoj	prononco
level	metis en sian poŝon	ਆਪਣੀ ਜੇਬ ਵਿੱਚ ਪਾਓ	put in one's own pocket	grupo	alternativoj	prononco
level	du cent nacioj en la mondo	ਸੰਸਾਰ ਵਿੱਚ ਦੋ ਸੌ ਰਾਸ਼ਟਰ	two hundred nations in the world	grupo	alternativoj	prononco
level	prenis, forprenis	ਲੈ ਲਿਆ, ਲੈ ਲਿਆ	took, took away	grupo	alternativoj	prononco
level	prenis sep el siaj naŭ libroj	ਆਪਣੀਆਂ ਨੌਂ ਵਿੱਚੋਂ ਸੱਤ ਕਿਤਾਬਾਂ ਲੈ ਲਈਆਂ	took seven out of his own nine books	grupo	alternativoj	prononco
