B.nl content.tsv
Level	Esperanto	nl	en-us	Grupo	Alternativoj	Pronoco
level	ĉu oni devas pagi per eŭro?	moet iemand in euro betalen?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	Is het mogelijk om ter plaatse te betalen?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	betaald maar geen ontvangstbewijs ontvangen	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	kunnen als groep betalen via de lokale samenleving	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	Is er een terugbetaling als deze niet aanwezig is?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	heb geen speciaal programma besteld	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	hoe kan iemand extra bestellen?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	Hoe kan iemand een extra bestelling betalen?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	Kunnen we een lijst met registranten zien?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	mijn naam staat niet in de lijst met inschrijvers	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	Kunt u alstublieft de lijst controleren?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	na de besteldeadline	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	kan iemand nog meedoen?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	samen een hotel boeken	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	iemand boekt een hotel, wil je mee?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	Als er een vrije kamer was, wil ik deze boeken	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	Is het mogelijk om ter plaatse een hotel te boeken?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	moeten we samen een vliegticket kopen?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	kaartje vanaf welke datum	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	zullen wij u begeleiden naar het vliegveld?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	Is er een gids op de luchthaven?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	Moet iemand alleen naar de congreslocatie gaan?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	kassa van de congresplaats	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Ik heb betaald, maar mijn naamplaatje kan niet worden gevonden	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	wil zich ter plekke inschrijven	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	in groep betaald, maar waarom wordt dit niet gemarkeerd?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	een conferentietas met conferentieboek en ander informatiemateriaal	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	rectorzaal, tentoonstelling	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	openen en sluiten	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	KER-examenplaats (Common European Framework of Reference).	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	congres commissie	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	verenigingscommissie	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	congres banket	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Avond om elkaar te leren kennen	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	grote opening	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Zamenhofzaal	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Internationale Congresuniversiteit)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	KER-examen op vier niveaus (Common European Framework of Reference)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	internationale kunstavond	international art evening	grupo	alternativoj	prononco
level	solena fermo	plechtige afsluiting	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	boekenservice met Esperantoboeken	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Internationale Academie van Wetenschappen)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Wereld Anarchistische Vereniging)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	saaie lezingen	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	dienstdoende functionarissen voor diverse afdelingen	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	buty-officieren werken samen als een team	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	een reisagent	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	een vliegtuig ticket	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	annuleerde het hotel en het vliegticket	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	congres koerier	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	eerste nieuwsbrief, tweede nieuwsbrief	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	congres thema	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	spreekcursussen	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	tijdelijke programma's	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	algemene bestelvoorwaarden	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	rondleidingen vóór het congres	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	een post-congrestour	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	rondleidingen van een hele dag	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	rondleidingen van een halve dag	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	een tabel met rondleidingen tijdens het congres	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	evenementen in het Verenigd Koninkrijk (Universal Congress)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	contacten met massamedia	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	vice-president zat het programma voor	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	met de autoriteiten van het land	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	secretaris, penningmeester	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	kunstevenementen	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Kindercongres	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	sociale websites	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	directeur van het congresthema	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	rector van IKU (International Congress University)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	zorgverzekering en reisverzekering	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	documenten en visa	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	een geldig identiteitsbewijs	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	een geldig paspoort	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	regels voor de afgifte van visa	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	verkrijgen van een visum	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (centraal kantoor) van UEA (Universal Esperanto Association)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	om de officiële bevestigingsbrief (uitnodigingsbrief) te downloaden	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	met behulp van het bestelformulier	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	aan de visumafgevende autoriteit	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	de officiële congresduur	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	geboekte accommodatie via UEA (Universal Esperanto Association)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	informeren over eventuele wijzigingen	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	een reisverzekering af te sluiten	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	behalve de annulering van de reis	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	verzekering dekt medische behandelingen	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	in het geval van de ongelukken	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	om de koffers neer te zetten	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	internationaal vliegveld	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	om met de bus, taxi of auto te gaan	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	de rit duurt ongeveer 40 minuten	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	om de metro naar de bushalte te gebruiken	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	landde ook op een ander vliegveld	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	voor congresgerelateerde zaken	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	officiële munteenheid is de euro	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	winkel accepteert creditcards	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	tegen de gewone wisselkoers	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	erkend als officiële taal	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	kraanwater is drinkbaar	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	mineraalwater met gas kopen	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	fooi gewaardeerd maar niet verplicht	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	stadsvervoer	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	kan worden gekocht bij de automatische ticketautomaat van een bushalte	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	informatiestand op de congresplaats	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	programma van de Verlichtingsmaandag	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	beweging eerlijk	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Oecumenische dienst	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Congresbal	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Raad van Bestuur reageert	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	gespecialiseerde bijeenkomst	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	congres veiling	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	commissie van UEA (Universele Esperanto Vereniging)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	geregistreerde congresdeelnemer	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	inschrijfformulier met congresnummer	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	om alle diensten te leveren zoals in de tweede nieuwsbrief	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	willekeurig delen van kamers met vreemden	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	alleen beschikbaar voor voorafgaande toestemming	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	tenzij anders aangegeven	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	rondleidingen worden begeleid door een gids	tours will be accompanied by a guide	grupo	alternativoj	prononco
