A.km content.tsv
Level	Esperanto	km	en-us	Grupo	Alternativoj	Pronoco
level	vidis kafejon kaj en ĝi kukojn	បានឃើញហាងកាហ្វេមួយ ហើយខូឃីនៅក្នុងនោះ។	saw a cafe' and in it  cookies	grupo	alternativoj	prononco
level	eniru kaj manĝu!	ចូល​ទៅ​ញ៉ាំ!	go in and eat!	grupo	alternativoj	prononco
level	ni eniru kaj manĝu	តោះចូលមកញ៉ាំ	let's come in and eat	grupo	alternativoj	prononco
level	havas sufiĉan monon	មានលុយគ្រប់គ្រាន់	has sufficient money	grupo	alternativoj	prononco
level	ĉu vi havas sufiĉan monon?	តើអ្នកមានលុយគ្រប់គ្រាន់ទេ?	do you have sufficient money?	grupo	alternativoj	prononco
level	ĉu vi komprenas?	តើ​អ្នក​យល់​ទេ?	do you understand?	grupo	alternativoj	prononco
level	kompreneble!	ពិតប្រាកដ​ណាស់!	of course!	grupo	alternativoj	prononco
level	tio ne sufiĉas	នោះមិនគ្រប់គ្រាន់ទេ។	that is not enough	grupo	alternativoj	prononco
level	cent dolaroj sufiĉas	មួយរយដុល្លារគឺគ្រប់គ្រាន់ហើយ។	a hundred dollars is enough	grupo	alternativoj	prononco
level	dolaro, dolaroj, dolarojn	ដុល្លារ, ដុល្លារ, ដុល្លារ (គោលបំណងពហុវចនៈ)	a dollar, dollars, dollars (plural objective)	grupo	alternativoj	prononco
level	havas cent dolarojn	មានមួយរយដុល្លារ	has a hundred dollars	grupo	alternativoj	prononco
level	kompreneble, mi havas	ជាការពិតណាស់ខ្ញុំមាន	of course, I have	grupo	alternativoj	prononco
level	ho! vi estas riĉa!	អូ! អ្នកគឺជាអ្នកមាន!	oh! you are rich!	grupo	alternativoj	prononco
level	kelnero, kelnerino	ទឹក អ្នកបម្រើ	a water, an waitress	grupo	alternativoj	prononco
level	kelnero portas menuon	អ្នករត់តុនាំយកម៉ឺនុយ	a waiter brings a menu	grupo	alternativoj	prononco
level	portis tion al ni, alportis tion	នាំវាមកយើង នាំមក	brought that to us, brought that	grupo	alternativoj	prononco
level	kelnero alportis multajn kukojn	អ្នករត់តុបាននាំយកខូឃីជាច្រើន។	a waiter brought a lot of cookies	grupo	alternativoj	prononco
level	ili manĝis iom	ពួកគេបានញ៉ាំខ្លះ (បន្តិច)	they ate some (a little)	grupo	alternativoj	prononco
level	post la manĝo	បន្ទាប់ពីញ៉ាំ (អាហារ)	after the eating (meal)	grupo	alternativoj	prononco
level	nova, denove	ថ្មីទៀតហើយ	new, again	grupo	alternativoj	prononco
level	la kelnero denove venis	អ្នករត់តុបានមកម្តងទៀត	the waiter came again	grupo	alternativoj	prononco
level	en iu loko	នៅកន្លែងណាមួយ។	in some place	grupo	alternativoj	prononco
level	serĉis en iu loko	បានស្វែងរកនៅកន្លែងណាមួយ។	had searched in some place	grupo	alternativoj	prononco
level	serĉis en alia loko	បានស្វែងរកនៅកន្លែងផ្សេង	searched in other place	grupo	alternativoj	prononco
level	lia vizaĝo estis ĝoja	ទឹកមុខរបស់គាត់រីករាយ	his face was joyous	grupo	alternativoj	prononco
level	ŝi estis malĝoja	នាងមានការសោកសៅ	she was sad	grupo	alternativoj	prononco
level	fine kaj finfine	នៅទីបញ្ចប់ និងចុងក្រោយ	in the end and finally at last	grupo	alternativoj	prononco
level	via forta voĉo	សំឡេងខ្លាំងរបស់អ្នក។	your strong voice	grupo	alternativoj	prononco
level	en malforta voĉo	នៅក្នុងសំឡេងខ្សោយ	in weak voice	grupo	alternativoj	prononco
level	ne havas monon	មិនមានលុយទេ។	doesn't have money	grupo	alternativoj	prononco
level	kio okazis tie?	តើមានអ្វីកើតឡើងនៅទីនោះ?	what did happen there?	grupo	alternativoj	prononco
level	akcidento okazis poste	គ្រោះថ្នាក់មួយបានកើតឡើងនៅពេលក្រោយ	an accident happened later	grupo	alternativoj	prononco
level	ĉu vi scias, kiam ĝi okazis?	តើអ្នកដឹងទេថាវាកើតឡើងនៅពេលណា?	do you know when did it happen?	grupo	alternativoj	prononco
level	scias pri la afero	ដឹងអំពីបញ្ហា	knows about the matter	grupo	alternativoj	prononco
level	ankoraŭ unu afero restas	នៅតែមានរឿងមួយ។	still one thing remains	grupo	alternativoj	prononco
level	vi aŭ ŝi, ajna homo	អ្នក ឬនាង មនុស្សណាម្នាក់	you or she, any person	grupo	alternativoj	prononco
level	kiel kantisto	ដូចជាអ្នកចម្រៀង ជាអ្នកចុះហត្ថលេខា	like a singer, as a signer	grupo	alternativoj	prononco
level	kantis kiel profesia kantisto	ច្រៀងដូចអ្នកចម្រៀងអាជីព	sang like a professional singer	grupo	alternativoj	prononco
level	tie, kie ŝi loĝis	កន្លែងដែលនាងរស់នៅ	a the place, where she lived	grupo	alternativoj	prononco
level	kiel vi scias pri la aŭto?	តើអ្នកដឹងអំពីឡានដោយរបៀបណា?	how do you know about the car?	grupo	alternativoj	prononco
level	nu, vidu la rapidan aŭton	មើលឡានលឿន	well, look at the fast car	grupo	alternativoj	prononco
level	suko sen sukero	ទឹកដោយគ្មានជាតិស្ករ	a juice without sugar	grupo	alternativoj	prononco
level	li havis rapidan veturilon	គាត់មានឡានលឿន	he has a fast vehicle	grupo	alternativoj	prononco
level	tro forte	ខ្លាំងពេក	too strongly	grupo	alternativoj	prononco
level	li tro forte malfermis	គាត់បើកខ្លាំងពេក	he opened too hard	grupo	alternativoj	prononco
level	veturis tro rapide	បើកឡាន (ធ្វើដំណើរ) លឿនពេក	drove (traveled) too fast	grupo	alternativoj	prononco
level	manĝis per kulero	ញ៉ាំជាមួយស្លាបព្រា	ate with a spoon	grupo	alternativoj	prononco
level	ni forte dubas	យើងសង្ស័យយ៉ាងខ្លាំង	we strongly doubt	grupo	alternativoj	prononco
level	vera letero de li	លិខិតពិតពីគាត់	a true letter from him	grupo	alternativoj	prononco
level	amletero kun kvin fotoj	សំបុត្រស្នេហាដែលមានរូបថតប្រាំ	a love letter with five photos	grupo	alternativoj	prononco
level	revenis, revenintoj	បានត្រឡប់មកវិញ, មនុស្សដែលត្រឡប់មកវិញ	returned, the people who returned	grupo	alternativoj	prononco
level	ankaŭ ses leteroj revenis	សំបុត្រប្រាំមួយក៏ត្រឡប់មកវិញ	also six letters returned	grupo	alternativoj	prononco
level	volis vidi la foton	ចង់មើលរូបថត	wanted to see the photo	grupo	alternativoj	prononco
level	revenis el la lernejo	បាន​ត្រឡប់​មក​ពី​សាលា​	came back from the school	grupo	alternativoj	prononco
level	kiam revenos la fratino?	តើពេលណាបងស្រីនឹងត្រឡប់មកវិញ?	when will the sister return?	grupo	alternativoj	prononco
level	volis legi denove	ចង់អានម្តងទៀត	wanted to read again	grupo	alternativoj	prononco
level	faris, fariĝis	បានធ្វើ (ធ្វើ) បានក្លាយជា	made (did), became	grupo	alternativoj	prononco
level	rapide fariĝis ruĝa	យ៉ាងឆាប់រហ័សក្លាយជាក្រហម	rapidly became red	grupo	alternativoj	prononco
level	en ĉambro, en ĉambron	នៅក្នុងបន្ទប់មួយ, នៅក្នុងបន្ទប់មួយ។	in a room, into a room	grupo	alternativoj	prononco
level	staris kaj sidis	ឈរហើយអង្គុយ	stood and sat	grupo	alternativoj	prononco
level	tie staris antaŭ la foto	នៅទីនោះឈរនៅពីមុខរូបថត	there stood in front of the photo	grupo	alternativoj	prononco
level	mi havas tion	ខ្ញុំមាននោះ។	I have that	grupo	alternativoj	prononco
level	kion vi havas en via mano?	តើអ្នកមានអ្វីនៅក្នុងដៃរបស់អ្នក?	what do you have in your hand?	grupo	alternativoj	prononco
level	antaŭ aŭ malantaŭ?	នៅខាងមុខឬខាងក្រោយ?	in front or behind?	grupo	alternativoj	prononco
level	antaŭ aŭ post?	មុនឬក្រោយ?	before or after?	grupo	alternativoj	prononco
level	tie malantaŭ la pordo	នៅទីនោះនៅពីក្រោយទ្វារ	there behind the door	grupo	alternativoj	prononco
level	aliaj, aliaj homoj	អ្នកផ្សេងទៀត មនុស្សផ្សេងទៀត។	others, other people	grupo	alternativoj	prononco
level	leteroj de aliaj	សំបុត្រពីអ្នកដទៃ	letters from others	grupo	alternativoj	prononco
level	falis el la mano	បានធ្លាក់ចេញពីដៃ	fell out of the hand	grupo	alternativoj	prononco
level	sur la tablo, sur la tablon	នៅលើតុ, នៅលើតុ	on the table, onto the table	grupo	alternativoj	prononco
level	ĝi falis sur la tablon	វាធ្លាក់លើតុ	it fell on the table	grupo	alternativoj	prononco
level	petis pardonon	បានស្នើសុំការលើកលែងទោស	asked for pardon	grupo	alternativoj	prononco
level	serĉis kvin librojn	កំពុងស្វែងរកសៀវភៅប្រាំក្បាល	was searching for five books	grupo	alternativoj	prononco
level	pardonu, mi serĉis mian libron	សូមអភ័យទោស ខ្ញុំកំពុងស្វែងរកសៀវភៅរបស់ខ្ញុំ។	sorry, I was looking for my book.	grupo	alternativoj	prononco
level	sed vi bone scias	ប៉ុន្តែអ្នកដឹងច្បាស់	but you know well	grupo	alternativoj	prononco
level	ne estas sur mia tablo	មិននៅលើតុរបស់ខ្ញុំទេ។	is not on my table	grupo	alternativoj	prononco
level	viaj libroj ne estas sur mia tablo	សៀវភៅរបស់អ្នកមិននៅលើតុរបស់ខ្ញុំទេ។	your books are not on my table	grupo	alternativoj	prononco
level	ree donis, redonis	ជាថ្មីម្តងទៀតបានផ្តល់ឱ្យ, ត្រឡប់មកវិញ	again gave, returned	grupo	alternativoj	prononco
level	redonu la leteron al mi.	ប្រគល់សំបុត្រមកខ្ញុំវិញ។	return the letter to me	grupo	alternativoj	prononco
level	ricevis bonan lecionon	បានទទួលមេរៀនដ៏ល្អមួយ។	received a good lesson	grupo	alternativoj	prononco
level	plu lavis, ne plu manĝis	លាងបន្ថែមទៀត ញ៉ាំទៀត។	further washed, ate any more	grupo	alternativoj	prononco
level	ne plu legos	នឹងមិនអានទៀតទេ	will no longer read	grupo	alternativoj	prononco
level	ankaŭ mi ricevis	ខ្ញុំក៏បានទទួល	I also received	grupo	alternativoj	prononco
level	devas fermi	ត្រូវតែបិទ	has to close	grupo	alternativoj	prononco
level	mi devas bone fermi	ខ្ញុំត្រូវបិទឱ្យបានល្អ។	I have to close well	grupo	alternativoj	prononco
level	bone fermis la pordon	បិទទ្វារយ៉ាងតឹង	closed the door tightly	grupo	alternativoj	prononco
level	trankvila, trankviliĝu	ស្ងប់ស្ងាត់, ស្ងប់ស្ងាត់	calm, calm down	grupo	alternativoj	prononco
level	aŭdis sed ne aŭskultis	ឮតែមិនស្តាប់	heard but did not listen	grupo	alternativoj	prononco
level	aŭdis trankvilan sonon	ឮសំឡេងស្ងប់ស្ងាត់	heard a calm sound	grupo	alternativoj	prononco
level	ĉe mi estis kvar poŝoj	នៅខ្ញុំមាន 4 ហោប៉ៅ	at me, there are 4 pockets	grupo	alternativoj	prononco
level	dek tagoj post la lasta leciono	ដប់ថ្ងៃបន្ទាប់ពីមេរៀនចុងក្រោយ	ten days after the last lesson	grupo	alternativoj	prononco
level	inter la du tabloj	រវាងតារាងទាំងពីរ	between the two tables	grupo	alternativoj	prononco
level	tri leteroj, ses paperoj	អក្សរបី ក្រដាសប្រាំមួយ។	three letters, six papers	grupo	alternativoj	prononco
level	de kapo ĝis piedo	ពីក្បាលដល់ជើង	from head to foot	grupo	alternativoj	prononco
level	kvar, kvara, kvaropo, kvarono	បួន, ទីបួន, មួយភាគបួន, មួយភាគបួន	four, fourth, a quartet, a quarter	grupo	alternativoj	prononco
