C.sv content.tsv
Level	Esperanto	sv	en-us	Grupo	Alternativoj	Pronoco
level	punkto	en punkt, en prick, en punkt	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	en mun	a mouth	grupo	alternativoj	prononco
level	araneo	en spindel	a spider	grupo	alternativoj	prononco
level	serĉi	att söka, att leta efter, att söka	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	ett brev	a letter	grupo	alternativoj	prononco
level	frua	tidigt, för tidigt	early, premature	grupo	alternativoj	prononco
level	grava	viktig, seriös	important, serious	grupo	alternativoj	prononco
level	nigra	svart	black	grupo	alternativoj	prononco
level	trankvila	lugn, lugn	tranquil, calm	grupo	alternativoj	prononco
level	flanko	en sida	a side	grupo	alternativoj	prononco
level	libroj	böcker	books	grupo	alternativoj	prononco
level	kuri	att springa	to run	grupo	alternativoj	prononco
level	dolĉa	ljuv	sweet	grupo	alternativoj	prononco
level	popolo	folk, folk, nation	people, folk, nation	grupo	alternativoj	prononco
level	hundo	en hund	a dog	grupo	alternativoj	prononco
level	fenestro	ett fönster	a window	grupo	alternativoj	prononco
level	aĝo	ålder (år gammal)	age (years old)	grupo	alternativoj	prononco
level	libron	en bok (objektiv, ackusativ)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	ett finger	a finger	grupo	alternativoj	prononco
level	resto	rest, vila, stanna	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	en tand	a tooth	grupo	alternativoj	prononco
level	kuiri	att laga	to cook	grupo	alternativoj	prononco
level	lavi	att tvätta	to wash	grupo	alternativoj	prononco
level	mia	min	my	grupo	alternativoj	prononco
level	piedo	en fot, en tass	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	att lyssna	to listen	grupo	alternativoj	prononco
level	tablo	ett bord	a table	grupo	alternativoj	prononco
level	fali	att falla, att släppa	to fall, to drop	grupo	alternativoj	prononco
level	familio	en familj	a family	grupo	alternativoj	prononco
level	via	din	your	grupo	alternativoj	prononco
level	vizaĝo	ett ansikte	a face	grupo	alternativoj	prononco
level	ĝusta	rätt (rätt), exakt, korrekt	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	en natt	a night	grupo	alternativoj	prononco
level	mezo	ett medel, medelvärde	a middle, average, mean	grupo	alternativoj	prononco
level	historio	historia, en historia	history, a history	grupo	alternativoj	prononco
level	interesi	att intressera	to interest	grupo	alternativoj	prononco
level	administri	att förvalta, att administrera	to manage, to administer	grupo	alternativoj	prononco
level	aero	luft, en luft (gas)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	dess	its	grupo	alternativoj	prononco
level	maro	ett hav	a sea	grupo	alternativoj	prononco
level	fakto	ett faktum	a fact	grupo	alternativoj	prononco
level	lasi	att lämna, att släppa, att tillåta, att låta	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	ett djur, ett odjur	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	att leda, att vägleda	to lead, to guide	grupo	alternativoj	prononco
level	avo	en farfar	a grandfather	grupo	alternativoj	prononco
level	afabla	vänlig, vänlig, snäll, älskvärd	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	deras	their	grupo	alternativoj	prononco
level	korpo	en kropp	a body	grupo	alternativoj	prononco
level	pordo	en dörr, en grind	a door, a gate	grupo	alternativoj	prononco
level	forgesi	att glömma	to forget	grupo	alternativoj	prononco
level	kafo	kaffe, en kaffe	coffee, a coffee	grupo	alternativoj	prononco
level	brui	att göra oväsen	to make noise	grupo	alternativoj	prononco
level	brili	att lysa	to shine	grupo	alternativoj	prononco
level	gazeto	en tidning, en tidning, en tidskrift (=tidskrift)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	ett öga	an eye	grupo	alternativoj	prononco
level	servi	att tjäna	to serve	grupo	alternativoj	prononco
level	vento	vind, en vind	wind, a wind	grupo	alternativoj	prononco
level	ludi	att spela	to play	grupo	alternativoj	prononco
level	haro	ett hår	a hair	grupo	alternativoj	prononco
level	arbo	ett träd	a tree	grupo	alternativoj	prononco
level	ŝia	henne	her	grupo	alternativoj	prononco
level	lia	hans	his	grupo	alternativoj	prononco
level	plumo	en fjäder, en penna	a feather, a pen	grupo	alternativoj	prononco
level	bildo	en bild, en bild	a picture, an image	grupo	alternativoj	prononco
level	paŝi	att kliva, att gå, att gå, att gå	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	tjock, fet, djärv	thick, fat, bold	grupo	alternativoj	prononco
level	sia	ens egen	one's own	grupo	alternativoj	prononco
level	konsenti	att erkänna (att), att instämma (med), att godkänna (av), att instämma (med), att samtycka	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	sommar, en sommar	summer, a summer	grupo	alternativoj	prononco
level	lumi	att lysa, att ge ljus	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	en himmel	a sky	grupo	alternativoj	prononco
level	vintro	vinter, en vinter	winter, a winter	grupo	alternativoj	prononco
level	volonta	villig (från hjärtat), frivillig	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	höst, höst, en höst	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	att minnas, att minnas	to remember, to recall	grupo	alternativoj	prononco
level	printempo	vår, en vår	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	en trädgård	a garden	grupo	alternativoj	prononco
level	aĉeti	att köpa, att köpa	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	en vecka	a week	grupo	alternativoj	prononco
level	vitro	glas (glasaktigt material)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	regn, ett regn	rain, a rain	grupo	alternativoj	prononco
level	frukto	en frukt	a fruit	grupo	alternativoj	prononco
level	necesa	nödvändig	necessary	grupo	alternativoj	prononco
level	bono	godhet	goodness	grupo	alternativoj	prononco
level	erari	att fela, att göra ett misstag, att göra ett misstag	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	ett hem	a home	grupo	alternativoj	prononco
level	naturo	natur, en natur, karaktär	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	moln, ett moln	cloud, a cloud	grupo	alternativoj	prononco
level	bone	väl	well	grupo	alternativoj	prononco
level	momento	en stund	a moment	grupo	alternativoj	prononco
level	direkto	en riktning	a direction	grupo	alternativoj	prononco
level	kontenta	nöjd, nöjd, nöjd, nöjd	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	en ros	a rose	grupo	alternativoj	prononco
level	fajro	en eld	a fire	grupo	alternativoj	prononco
level	kuraci	att bota, att läka, att behandla	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	att slå, att slå, att smälla, att smälla, att slå	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	älskade, omhuldade, älskade, kära, dyra	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	att acceptera	to accept	grupo	alternativoj	prononco
level	minuto	en minut	a minute	grupo	alternativoj	prononco
level	espero	ett hopp	a hope	grupo	alternativoj	prononco
level	linio	en rad	a line	grupo	alternativoj	prononco
level	neĝo	snö, en snö	snow, a snow	grupo	alternativoj	prononco
level	koleri	att vara arg, att känna ilska	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	en succé	a success	grupo	alternativoj	prononco
level	plori	att gråta, att gråta	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	noll, noll	zero, nil	grupo	alternativoj	prononco
level	angulo	en vinkel, ett hörn (en avlägsen plats)	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	en order, en ordnad relation	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	ett skepp	a ship	grupo	alternativoj	prononco
level	blua	blå	blue	grupo	alternativoj	prononco
level	sufiĉa	tillräcklig, nog, tillräcklig	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	en gata	a street	grupo	alternativoj	prononco
level	vilaĝo	en by, en stad	a village, a town	grupo	alternativoj	prononco
level	utila	användbar	useful	grupo	alternativoj	prononco
level	rondo	en cirkel, en klubb	a circle, a club	grupo	alternativoj	prononco
level	preta	redo	ready	grupo	alternativoj	prononco
level	orelo	ett öra	an ear	grupo	alternativoj	prononco
level	papero	papper, ett papper	paper, a paper	grupo	alternativoj	prononco
level	rivero	en flod	a river	grupo	alternativoj	prononco
level	zorgi	att vårda, att ta hand om	to care for, to look after	grupo	alternativoj	prononco
level	arto	en konst	an art	grupo	alternativoj	prononco
level	kreski	att växa, att öka	to grow, to increase	grupo	alternativoj	prononco
level	nazo	en näsa	a nose	grupo	alternativoj	prononco
level	konsili	råda, råda	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	passera, gå förbi	to pass, to pass by	grupo	alternativoj	prononco
level	fero	järn (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	att styra, att styra, att kontrollera	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	att klara sig	to fare	grupo	alternativoj	prononco
level	larĝa	bred, bred, stor	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	modig, modig	courageous, brave	grupo	alternativoj	prononco
level	kolo	en hals	a neck	grupo	alternativoj	prononco
level	propra	egen, sin egen	own, one's own	grupo	alternativoj	prononco
level	plezuro	ett nöje, roligt	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	att förlåta, att förlåta	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	nöjd, mätt, mättad	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	ringa, kalla	to call, to summon	grupo	alternativoj	prononco
level	marto	Mars	March	grupo	alternativoj	prononco
level	seĝo	en stol	a chair	grupo	alternativoj	prononco
level	majo	Maj	May	grupo	alternativoj	prononco
level	tuŝi	att röra	to touch	grupo	alternativoj	prononco
level	premi	att trycka, att klämma	to press, to squeeze	grupo	alternativoj	prononco
level	julio	juli	July	grupo	alternativoj	prononco
level	kato	en katt	a cat	grupo	alternativoj	prononco
level	glaso	ett glas vin)	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	september	September	grupo	alternativoj	prononco
level	verda	grön	green	grupo	alternativoj	prononco
level	postuli	att kräva, att postulera, att kräva	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	en morbror	an uncle	grupo	alternativoj	prononco
level	novembro	november	November	grupo	alternativoj	prononco
level	laca	trött, trött på, trött	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	mjölk, en mjölk	milk, a milk	grupo	alternativoj	prononco
level	bruli	att brinna	to burn	grupo	alternativoj	prononco
level	decidi	att bestämma	to decide	grupo	alternativoj	prononco
level	plendi	att klaga	to complain	grupo	alternativoj	prononco
level	saluti	att hälsa, att säga hej, att hälsa	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	ett värde, värt	a value, worth	grupo	alternativoj	prononco
level	sukero	socker, ett socker	sugar, a sugar	grupo	alternativoj	prononco
level	planko	ett golv, en mark	a floor, a ground	grupo	alternativoj	prononco
level	vesto	dukar, en klädsel	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	dra, dra, dra	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	väder, ett väder	weather, a weather	grupo	alternativoj	prononco
level	turni	vända, vända	to turn, to turn around	grupo	alternativoj	prononco
level	peco	en bit	a piece	grupo	alternativoj	prononco
level	fraŭlo	en ungkarl, en ogift man	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	ett bröd	a bread	grupo	alternativoj	prononco
level	salti	hoppa, hoppa, springa	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	en bil (i ett tåg), en vagn, en vagn, en buss	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	en länk, en liga	a link, a league	grupo	alternativoj	prononco
level	efektiva	verklig, verklig, sann	actual, real, true	grupo	alternativoj	prononco
level	decembro	december	December	grupo	alternativoj	prononco
level	korto	en domstol, en innergård, en uteplats, en fyrkant	a court, a courtyard, a patio, a quadrangle	grupo	alternativoj	prononco
level	tranĉi	att skära, att skiva	to cut, to slice	grupo	alternativoj	prononco
level	ŝati	att gilla	to like	grupo	alternativoj	prononco
level	oktobro	oktober	October	grupo	alternativoj	prononco
level	kalkuli	att räkna, att beräkna	to count, to calculate	grupo	alternativoj	prononco
level	rimedo	resurser, medel, botemedel	resources, means, remedy	grupo	alternativoj	prononco
level	paki	att packa	to pack	grupo	alternativoj	prononco
level	klaso	en klass	a class	grupo	alternativoj	prononco
level	gajni	att vinna, att vinna, att tjäna	to gain, to win, to earn	grupo	alternativoj	prononco
level	intereso	ett intresse	an interest	grupo	alternativoj	prononco
level	floro	en blomma, en blomning	a flower, a bloom	grupo	alternativoj	prononco
level	marŝi	att marschera, att gå	to march, to walk	grupo	alternativoj	prononco
level	grupo	en grupp	a group	grupo	alternativoj	prononco
level	aŭgusto	augusti	August	grupo	alternativoj	prononco
level	junio	juni	June	grupo	alternativoj	prononco
level	brako	en arm, en överarm	an arm, an upper arm	grupo	alternativoj	prononco
level	konstruaĵo	en byggnad	a building	grupo	alternativoj	prononco
level	aprilo	april	April	grupo	alternativoj	prononco
level	februaro	februari	February	grupo	alternativoj	prononco
level	pentraĵo	en bild, en målning	a picture, a painting	grupo	alternativoj	prononco
level	luno	måne, en måne	moon, a moon	grupo	alternativoj	prononco
level	ideo	en idé	an idea	grupo	alternativoj	prononco
level	novaĵo	en nyhet	a news	grupo	alternativoj	prononco
level	vendi	sälja, sälja	to sell, to vend	grupo	alternativoj	prononco
level	kruco	tvärs över	a cross	grupo	alternativoj	prononco
level	kokaĵo	fågel, kyckling	poultry, chicken	grupo	alternativoj	prononco
level	monato	en månad	a month	grupo	alternativoj	prononco
level	porkaĵo	fläsk	pork	grupo	alternativoj	prononco
level	maniero	ett sätt, ett sätt, ett sätt	a manner, a way, a mode	grupo	alternativoj	prononco
level	bovaĵo	nötkött	beef	grupo	alternativoj	prononco
level	opinii	att tänka, att ha en åsikt, att tycka	to think, to have an opinion, to opine	grupo	alternativoj	prononco
level	glaciaĵo	en glass, glass	an ice cream, icecream	grupo	alternativoj	prononco
level	elekti	välja, välja, välja ut	to choose, to elect, to pick out	grupo	alternativoj	prononco
level	agi	att agera	to act	grupo	alternativoj	prononco
level	ovaĵo	en omelett, äggröra	an omelette, scrambled eggs	grupo	alternativoj	prononco
level	ŝafaĵo	fårkött	mutton	grupo	alternativoj	prononco
level	komuna	allmänning	common	grupo	alternativoj	prononco
level	dubi	att tvivla	to doubt	grupo	alternativoj	prononco
level	pakaĵo	ett paket, ett bagage, ett bagage	a package, a luggage, a baggage	grupo	alternativoj	prononco
level	freŝa	fräsch, ny	fresh, recent	grupo	alternativoj	prononco
level	adreso	en adress	an address	grupo	alternativoj	prononco
level	araneaĵo	ett spindelnät	a spiderweb	grupo	alternativoj	prononco
level	horloĝo	en klocka, en klocka	a clock, a watch	grupo	alternativoj	prononco
level	manĝaĵo	en mat	a food	grupo	alternativoj	prononco
level	male	tvärtom	on the contrary	grupo	alternativoj	prononco
level	radio	en stråle, en radio, en strålning, en stråle	a ray, a radio, a radiation, a beam	grupo	alternativoj	prononco
level	manĝado	äta, äta action	eating, eating action	grupo	alternativoj	prononco
