B.ms content.tsv
Level	Esperanto	ms	en-us	Grupo	Alternativoj	Pronoco
level	okazis ke mi enamiĝis	kebetulan saya jatuh cinta	it happened that I fell in love	grupo	alternativoj	prononco
level	mi enamiĝis al vi ambaŭ!	Saya jatuh cinta dengan kamu berdua!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	dan kami berdua kepada anda	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	rupanya kami kepada anda	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	tunggu sekejap, saya penat	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	sangat letih sehingga saya sukar ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	Saya hampir tidak boleh berfikir	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	adakah saya faham dengan betul bahawa ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	Ya! Tengoklah	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	dengan wajah ceria	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	menarik hati yang besar	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	menarik hati yang besar di pasir	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	dalam pasir dan menulis di dalamnya	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	menulis di dalamnya &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	selepas berfikir panjang berkata	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	setelah berfikir berkata &quot;ini IJK kami&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	dan mereka ketawa terbahak-bahak!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	mereka semua meledak ketawa!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	selepas berfikir sejenak dan mereka ketawa	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe berkata &quot;ini IJK kami&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	adakah anda telah menghantar borang permohonan?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	menyerahkan borang pendaftaran kepada persatuan tempatan	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	diperintahkan secara berkumpulan melalui persatuan	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	dihantar melalui e-mel	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	menerima pengesahan pendaftaran	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	tidak dapat mencari tempat untuk menyerahkan borang pendaftaran	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	adakah borang permohonan dalam talian?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	adakah anda menghantar pesanan kertas?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	adakah seseorang perlu membayar dalam euro?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	adakah boleh bayar on the spot?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	dibayar tetapi tidak menerima resit	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	boleh membayar secara berkumpulan melalui masyarakat tempatan	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	adakah ada bayaran balik jika tidak hadir?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	tidak memerintahkan program khas	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	bagaimana seseorang boleh memesan tambahan?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	bagaimana seseorang boleh membayar untuk pesanan tambahan?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	boleh kita lihat senarai pendaftar?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	nama saya tiada dalam senarai pendaftar	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	boleh tolong semak senarai?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	selepas tarikh akhir pesanan	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	boleh seseorang menyertai lagi?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	untuk menempah hotel bersama	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	ada yang menempah hotel, nak ikut tak?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	kalau ada bilik free nak tempah	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	adakah mungkin untuk menempah hotel di lokasi?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	patutkah kita membeli tiket kapal terbang bersama-sama?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	tiket dari tarikh mana	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	adakah kami akan menemani anda ke lapangan terbang?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	Adakah terdapat pemandu di lapangan terbang?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	adakah seseorang perlu pergi ke tempat konvensyen sendiri?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	box office tempat konvensyen	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Saya dah bayar tapi tag nama saya tak jumpa	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	nak daftar on the spot	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	dibayar dalam kumpulan, namun mengapa ia tidak ditanda?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	beg persidangan dengan buku persidangan dan bahan maklumat lain	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	dewan rektor, pameran	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	pembukaan dan penutup	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	KER (Common European Framework of Reference) tempat peperiksaan	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	jawatankuasa kongres	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	jawatankuasa persatuan	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	jamuan konvensyen	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Petang berkenalan antara satu sama lain	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	pembukaan besar-besaran	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Dewan Zamenhof	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Universiti Kongres Antarabangsa)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	Peperiksaan KER pada empat peringkat (Rangka Kerja Rujukan Eropah Biasa)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	malam seni antarabangsa	international art evening	grupo	alternativoj	prononco
level	solena fermo	penutup yang khusyuk	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	perkhidmatan buku dengan buku Esperanto	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Akademi Sains Antarabangsa)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Persatuan Anarkis Dunia)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	kuliah yang membosankan	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	pegawai bertugas untuk pelbagai jabatan	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	pegawai buty bekerjasama sebagai satu pasukan	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	seorang ejen pelancongan	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	tiket kapal terbang	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	membatalkan tiket hotel dan kapal terbang	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	kurier konvensyen	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	surat berita pertama, surat berita kedua	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	tema kongres	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	kursus pertuturan	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	program sementara	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	syarat am pesanan	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	lawatan sebelum kongres	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	lawatan selepas kongres	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	lawatan sehari penuh	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	lawatan separuh hari	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	jadual lawatan semasa kongres	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	acara di sekitar UK (Kongres Sejagat)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	hubungan dengan media massa	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	naib presiden mempengerusikan program tersebut	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	dengan pihak berkuasa negara	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	setiausaha, bendahari	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	acara kesenian	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Kongres Kanak-kanak	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	laman web sosial	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	pengarah tema kongres	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	rektor IKU (Universiti Kongres Antarabangsa)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	insurans kesihatan dan insurans perjalanan	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	dokumen dan visa	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	ID yang sah	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	pasport yang sah	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	peraturan pengeluaran visa	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	mendapatkan visa	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (pejabat pusat) UEA (Universal Esperanto Association)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	untuk memuat turun surat pengesahan rasmi (surat jemputan)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	menggunakan borang pesanan	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	kepada pihak berkuasa yang mengeluarkan visa	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	tempoh kongres rasmi	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	menempah penginapan melalui UEA (Universal Esperanto Association)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	untuk memaklumkan tentang kemungkinan perubahan	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	untuk mendapatkan insurans perjalanan	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	kecuali pembatalan perjalanan	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	insurans meliputi rawatan kesihatan	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	sekiranya berlaku kemalangan	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	untuk menyimpan beg pakaian	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	Lapangan Terbang Antarabangsa	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	untuk pergi dengan bas atau teksi atau kereta	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	perjalanan mengambil masa lebih kurang 40 minit	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	untuk menggunakan kereta bawah tanah untuk ke perhentian bas	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	juga mendarat di lapangan terbang lain	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	untuk urusan kongres	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	mata wang rasmi ialah euro	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	kedai menerima kad kredit	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	pada kadar pertukaran biasa	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	diiktiraf sebagai bahasa rasmi	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	air paip boleh diminum	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	untuk membeli air mineral dengan gas	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	tip dihargai tetapi tidak diperlukan	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	pengangkutan bandar	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	boleh dibeli di peti tiket automatik perhentian bas	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	gerai maklumat di tempat konvensyen	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	program hari Isnin Pencerahan	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	pameran pergerakan	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Perkhidmatan Ekumenikal	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Bola Kongres	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Lembaga Pengarah Memberi Balas	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	mesyuarat pakar	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	lelongan konvensyen	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	jawatankuasa UEA (Persatuan Esperanto Sejagat)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	peserta kongres berdaftar	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	borang pendaftaran dengan nombor kongres	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	untuk menyampaikan semua perkhidmatan seperti dalam surat berita kedua	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	perkongsian bilik secara rawak orang yang tidak dikenali	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	tersedia hanya untuk memajukan persetujuan	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	melainkan dinyatakan di tempat lain	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	lawatan akan diiringi oleh pemandu	tours will be accompanied by a guide	grupo	alternativoj	prononco
