A.sk content.tsv
Level	Esperanto	sk	en-us	Grupo	Alternativoj	Pronoco
level	tiam, kiam oni devojiĝis	potom, keď človek zablúdil	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	v neľudskej divočine	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	a v chaose zíde z cesty	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	vysoké veľké telo	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	nepodarilo prejsť ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	medzi kríkmi	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	okrem dotyku s prírodnými vecami	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	všeobecne mokré	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	uprostred vlhkej prírody	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	mokré prírodné veci, uprostred ktorých ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	chodil s ťažkosťami	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	bol to zážitok	it was an experience	grupo	alternativoj	prononco
level	ne malofte	nie je nezvyčajné	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	bolestivé a vždy nepríjemné	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	čím viac ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	posunul v živote dopredu	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	v hradnom lese	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	čím ďalej, tým viac sa mi nepáči ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	nemal rád nočnú povahu	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	muž s jasne viditeľnými očami	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	oči, ktoré dobre videli	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	dobre vidieť v tme	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	pozrel na ťažký priebeh	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	od nášho priemyselníka	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	usmial sa	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	vedľa toho muža	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	v policajnom odeve	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	stála ďalšia osoba	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	v podobnom oblečení	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	tá posledná bola žena	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	Poďme	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	povedal muž jemne	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	do ucha svojho spoločníka	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	teraz je tá správna chvíľa	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	obaja pristúpili k osobe	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	boli opatrní robiť ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	pokiaľ možno ako ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	čo najmenší hluk (kiel eble)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	čo najmenší hluk (laŭeble)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	takmer úplne uspeli	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	v tejto nepríjemnej situácii	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	nepríjemná situácia, keď stromy hádzali svoje konáre	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	hádzali vlastné mokré konáre	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	priamo do tvárí	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	priemyselníka	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	mnohonohé malé stvorenia	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	vzal nohy	took his feet	grupo	alternativoj	prononco
level	por promenejo	na prechádzkovú cestu	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	príroda mu spadla nohu	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	najbolestivejšie	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	spustil nohu do jamy	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	jama plná vody	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	zapáchajúca voda	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	rýchlo prišiel na myšlienku	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	človek musí byť pripravený	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	tu	here	grupo	alternativoj	prononco
level	iu ajn ~	ktokoľvek ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	pripravený na každé nepríjemné stretnutie	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	čokoľvek (čokoľvek)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	čakal na čokoľvek	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	stranou ľudského hlasu	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	keď počul hlas, ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	počul okamžite blízko	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	urobil pekný skok na mieste	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	ktorý pohol jeho srdcom	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	doslov do úst	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	s pokusom znovu získať pokoj	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	trochu kľudu	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	svetlo lampy	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	niekto namieril priamo do jeho očí	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	lampa, ktorú niekto nasmeroval do očí	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	zabránila zmiereniu	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	zdalo sa mu, že ~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	ľudská podoba, ktorá držala lampu	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	nosiť policajné oblečenie	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	čo tu robíš?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	znie autoritatívny hlas	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	prosím hovor ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	trochu jasné	a little clear	grupo	alternativoj	prononco
level	la alia diris	povedal druhý	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	v ešte dôležitejšom tóne	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	kráčam	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	chodíš po farme	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	grófky	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	grófkina farma	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	uprostred noci	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	pozvala ťa grófka?	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	vie o ~	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	o vašej prítomnosti	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	vaša prítomnosť tu	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	Musím sa ťa spýtať ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	žiada, aby ste ma nasledovali	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	a vysvetlil ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	vysvetlil, že ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	od nesprávneho pokusu	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	nesprávny pokus chytiť grófku	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	kvôli ~	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	kvôli teroristom	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	polícia pozorne kontroluje	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	kontroluje, čo sa deje	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	sa vyskytuje v okolí	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	hradu	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	okolie hradu	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	k priemyselníkovi	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	zdalo sa, že ~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	tentoraz mu padlo srdce	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	padol na nohy	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	vedel, že ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	len ťažko sa bude snažiť nájsť	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	nájsť prijateľné vysvetlenie	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	o vlastnej prítomnosti	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	myšlienka, že grófka vie všetko	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	myšlienka ho pripravila o malú nádej	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	malá nádej	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	zostala malá nádej	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	po prvých slovách polície	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	čím viac ~ tým viac ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	čím dlhšie, tým lepšie	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	bez ohľadu na to, koľko	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	pred štvrť hodinou	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	vrátili sa	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	po hroznom nešťastí	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	ľudia odišli	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	a staré mestá sa rozpadli	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	mali by sme ťa znova vidieť	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	tým častejšie	the more often	grupo	alternativoj	prononco
level	mi pripensas	Rozmýšľam	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	tým viac sa hnevám	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	žije v ~	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	v akomkoľvek dome	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	uvidíme sa ešte?	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	kdekoľvek a kedykoľvek	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	kedy sa vrátim ~?	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	druhá polovica kníh	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	budete potrebovať ~?	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	potrebuje viac ako štvrť roka	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	pre tie práce	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	prečo je ~?	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	tým chladnejšie	the colder	grupo	alternativoj	prononco
level	ju pli longe	čím dlhšie	the longer	grupo	alternativoj	prononco
level	ni atendas ~	čakáme ~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	si spokojný s ~?	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	s akýmkoľvek mužom	with any man	grupo	alternativoj	prononco
