C.mr content.tsv
Level	Esperanto	mr	en-us	Grupo	Alternativoj	Pronoco
level	fumo	एक धूर	a smoke	grupo	alternativoj	prononco
level	ĉevalo	घोडा	a horse	grupo	alternativoj	prononco
level	jaro	एक वर्ष	a year	grupo	alternativoj	prononco
level	vojaĝi	प्रवासासाठी	to travel	grupo	alternativoj	prononco
level	celo	एक ध्येय, एक लक्ष्य, एक उद्देश, एक उद्दिष्ट	a goal, a target, a purpose, an objective	grupo	alternativoj	prononco
level	naski	जन्म देणे, सहन करणे, उत्पन्न करणे	to give birth, to bear, to generate	grupo	alternativoj	prononco
level	manki	चुकणे, उणीव असणे, उणीव असणे	to miss, to be lacking, to be missing	grupo	alternativoj	prononco
level	birdo	पक्षी	a bird	grupo	alternativoj	prononco
level	halti	थांबणे, थांबणे, थांबणे	to stop, to halt, to come to a halt	grupo	alternativoj	prononco
level	frato	एक भाऊ	a brother	grupo	alternativoj	prononco
level	monto	एक डोंगर	a mountain	grupo	alternativoj	prononco
level	pensi	विचार करणे	to think	grupo	alternativoj	prononco
level	permesi	परवानगी देणे, परवानगी देणे	to permit, to allow	grupo	alternativoj	prononco
level	kosti	खर्च करणे	to cost	grupo	alternativoj	prononco
level	lito	एक पलंग, एक पलंग	a bed, a couch	grupo	alternativoj	prononco
level	perdi	गमावू	to lose	grupo	alternativoj	prononco
level	miri	आश्चर्यचकित होणे, चकित होणे, चकित होणे	to surprise, to be amased, to be astonished	grupo	alternativoj	prononco
level	persono	व्यक्ती	a person	grupo	alternativoj	prononco
level	diversa	विविध, विविध, विविध	diverse, varied, various	grupo	alternativoj	prononco
level	provi	प्रयत्न करणे, प्रयत्न करणे	to try, to attempt	grupo	alternativoj	prononco
level	pagi	पैसे देणे	to pay	grupo	alternativoj	prononco
level	prezenti	सादर करणे, परिचय देणे	to present, to introduce	grupo	alternativoj	prononco
level	aparta	वेगळे, विशिष्ट, वेगळे	apart, particular, separate	grupo	alternativoj	prononco
level	rajto	बरोबर, हक्क	right, a right	grupo	alternativoj	prononco
level	mateno	सकाळी, एक सकाळ	morning, a morning	grupo	alternativoj	prononco
level	agrabla	आनंददायी, अनुकूल, छान	pleasant, agreeable, nice	grupo	alternativoj	prononco
level	vespero	संध्याकाळ, संध्याकाळ	evening, an evening	grupo	alternativoj	prononco
level	muro	एक भिंत	a wall	grupo	alternativoj	prononco
level	suno	सूर्य, एक सूर्य	sun, a sun	grupo	alternativoj	prononco
level	rigardi	पाहणे, पाहणे	to look, to look at	grupo	alternativoj	prononco
level	senti	अनुभवणे, जाणणे	to feel, to sense	grupo	alternativoj	prononco
level	blanka	पांढरा, रिक्त	white, blank	grupo	alternativoj	prononco
level	simpla	सोपे	simple	grupo	alternativoj	prononco
level	rimarki	लक्षात घेणे	to notice	grupo	alternativoj	prononco
level	lingvo	एक भाषा, जीभ	a language, tongue	grupo	alternativoj	prononco
level	ŝanĝi	बदलणे, वळणे	to change, to turn	grupo	alternativoj	prononco
level	renkonti	भेटणे, भेटणे, भेटणे	to meet, to encounter, to come accross	grupo	alternativoj	prononco
level	uzi	वापरणे	to use	grupo	alternativoj	prononco
level	timi	घाबरणे, घाबरणे	to fear, to be afraid of	grupo	alternativoj	prononco
level	vera	वास्तविक, खरे	real, true	grupo	alternativoj	prononco
level	sola	एकटा, फक्त, एकमेव, एकटा	alone, only, sole, solitary	grupo	alternativoj	prononco
level	paco	शांतता, शांतता	peace, a peace	grupo	alternativoj	prononco
level	rakonti	कथन करणे, सांगणे, संबंधित करणे	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	रंग, एक रंग	color, a color	grupo	alternativoj	prononco
level	pura	स्वच्छ, शुद्ध	clean, pure	grupo	alternativoj	prononco
level	aŭdi	ऐकण्यासाठी	to hear	grupo	alternativoj	prononco
level	punkto	एक बिंदू, एक बिंदू, एक ठिपका	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	एक तोंड	a mouth	grupo	alternativoj	prononco
level	araneo	कोळी	a spider	grupo	alternativoj	prononco
level	serĉi	शोधणे, शोधणे, शोधणे	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	एक पत्र	a letter	grupo	alternativoj	prononco
level	frua	लवकर, अकाली	early, premature	grupo	alternativoj	prononco
level	grava	महत्वाचे, गंभीर	important, serious	grupo	alternativoj	prononco
level	nigra	काळा	black	grupo	alternativoj	prononco
level	trankvila	शांत, शांत	tranquil, calm	grupo	alternativoj	prononco
level	flanko	एक बाजू	a side	grupo	alternativoj	prononco
level	libroj	पुस्तके	books	grupo	alternativoj	prononco
level	kuri	चालविण्यासाठी	to run	grupo	alternativoj	prononco
level	dolĉa	गोड	sweet	grupo	alternativoj	prononco
level	popolo	लोक, लोक, राष्ट्र	people, folk, nation	grupo	alternativoj	prononco
level	hundo	कुत्रा	a dog	grupo	alternativoj	prononco
level	fenestro	खिडकी	a window	grupo	alternativoj	prononco
level	aĝo	वय (वर्षे)	age (years old)	grupo	alternativoj	prononco
level	libron	एक पुस्तक (उद्दिष्ट, आरोपात्मक)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	एक बोट	a finger	grupo	alternativoj	prononco
level	resto	उर्वरित, विश्रांती, राहणे	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	एक दात	a tooth	grupo	alternativoj	prononco
level	kuiri	शिजविणे	to cook	grupo	alternativoj	prononco
level	lavi	धुणे	to wash	grupo	alternativoj	prononco
level	mia	माझे	my	grupo	alternativoj	prononco
level	piedo	एक पाय, एक पंजा	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	ऐकण्यासाठी	to listen	grupo	alternativoj	prononco
level	tablo	एक टेबल	a table	grupo	alternativoj	prononco
level	fali	पडणे, पडणे	to fall, to drop	grupo	alternativoj	prononco
level	familio	एक कुटुंब	a family	grupo	alternativoj	prononco
level	via	आपले	your	grupo	alternativoj	prononco
level	vizaĝo	चेहरा	a face	grupo	alternativoj	prononco
level	ĝusta	योग्य (योग्य), अचूक, योग्य	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	एक रात्र	a night	grupo	alternativoj	prononco
level	mezo	मध्यम, सरासरी, मध्यम	a middle, average, mean	grupo	alternativoj	prononco
level	historio	इतिहास, एक इतिहास	history, a history	grupo	alternativoj	prononco
level	interesi	स्वारस्य	to interest	grupo	alternativoj	prononco
level	administri	व्यवस्थापित करणे, प्रशासन करणे	to manage, to administer	grupo	alternativoj	prononco
level	aero	हवा, हवा (वायू)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	त्याचे	its	grupo	alternativoj	prononco
level	maro	एक समुद्र	a sea	grupo	alternativoj	prononco
level	fakto	सत्य	a fact	grupo	alternativoj	prononco
level	lasi	सोडणे, सोडणे, परवानगी देणे, सोडणे	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	एक प्राणी, एक पशू	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	नेतृत्व करणे, मार्गदर्शन करणे	to lead, to guide	grupo	alternativoj	prononco
level	avo	एक आजोबा	a grandfather	grupo	alternativoj	prononco
level	afabla	मिलनसार, मैत्रीपूर्ण, दयाळू, मिलनसार	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	त्यांचे	their	grupo	alternativoj	prononco
level	korpo	शरीर	a body	grupo	alternativoj	prononco
level	pordo	एक दरवाजा, एक गेट	a door, a gate	grupo	alternativoj	prononco
level	forgesi	विसरणे	to forget	grupo	alternativoj	prononco
level	kafo	कॉफी, एक कॉफी	coffee, a coffee	grupo	alternativoj	prononco
level	brui	आवाज करणे	to make noise	grupo	alternativoj	prononco
level	brili	प्रकाशणे	to shine	grupo	alternativoj	prononco
level	gazeto	मासिक, राजपत्र, नियतकालिक (=मॅगझिनो)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	एक डोळा	an eye	grupo	alternativoj	prononco
level	servi	सेवा करण्यासाठी	to serve	grupo	alternativoj	prononco
level	vento	वारा, वारा	wind, a wind	grupo	alternativoj	prononco
level	ludi	खेळणे	to play	grupo	alternativoj	prononco
level	haro	एक केस	a hair	grupo	alternativoj	prononco
level	arbo	झाड	a tree	grupo	alternativoj	prononco
level	ŝia	तिला	her	grupo	alternativoj	prononco
level	lia	त्याचा	his	grupo	alternativoj	prononco
level	plumo	एक पंख, एक पेन	a feather, a pen	grupo	alternativoj	prononco
level	bildo	एक चित्र, एक प्रतिमा	a picture, an image	grupo	alternativoj	prononco
level	paŝi	पाऊल टाकणे, चालणे, गती करणे, पाऊल टाकणे	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	जाड, चरबी, ठळक	thick, fat, bold	grupo	alternativoj	prononco
level	sia	स्वतःचे	one's own	grupo	alternativoj	prononco
level	konsenti	मान्य करणे (ते), सहमत (सह), मंजूर करणे (चे), सहमत (सह), संमती देणे	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	उन्हाळा, एक उन्हाळा	summer, a summer	grupo	alternativoj	prononco
level	lumi	चमकणे, प्रकाश देणे	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	एक आकाश	a sky	grupo	alternativoj	prononco
level	vintro	हिवाळा, हिवाळा	winter, a winter	grupo	alternativoj	prononco
level	volonta	इच्छुक (मनापासून), ऐच्छिक	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	शरद ऋतूतील, शरद ऋतूतील, एक शरद ऋतूतील	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	लक्षात ठेवणे, आठवणे	to remember, to recall	grupo	alternativoj	prononco
level	printempo	वसंत ऋतु, एक वसंत ऋतु	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	एक बाग	a garden	grupo	alternativoj	prononco
level	aĉeti	खरेदी करणे, खरेदी करणे	to buy, to purchase	grupo	alternativoj	prononco
