B.zh-tw content.tsv
Level	Esperanto	zh-tw	en-us	Grupo	Alternativoj	Pronoco
level	dokumentoj kaj vizoj	文件和簽證	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	有效身分證件	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	有效護照	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	簽證簽發規則	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	取得簽證	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	UEA（世界世界語協會）CO（中央辦公室）	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	下載官方確認函（邀請函）	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	使用訂單	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	到簽證簽發機構	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	正式大會持續時間	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	透過UEA（世界語協會）預訂住宿	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	告知可能的變化	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	獲得旅遊保險	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	除非行程取消	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	保險涵蓋健康治療	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	萬一發生事故	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	寄放行李箱	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	國際機場	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	搭乘公車、計程車或汽車	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	車程約40 分鐘	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	搭乘地鐵前往巴士站	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	也降落在另一個機場	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	與國會有關的事宜	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	官方貨幣是歐元	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	商店接受信用卡	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	以普通匯率計算	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	被承認為官方語言	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	自來水可以飲用	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	用瓦斯買礦泉水	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	小費值得讚賞，但不是必需的	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	城市交通	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	可以在公車站的自動售票處購買	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	會議地點的資訊亭	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	啟蒙運動星期一的節目	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	運動博覽會	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	普世服務	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	國會舞會	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	董事會回應	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	專家會議	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	會議拍賣	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	UEA（世界世界語協會）委員會	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	註冊大會參與者	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	附有大會編號的登記表	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	提供第二份時事通訊中的所有服務	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	陌生人隨機共享房間	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	僅適用於事先同意者	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	除非在其他地方註明	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	旅行將有導遊陪同	tours will be accompanied by a guide	grupo	alternativoj	prononco
