C.nl content.tsv
Level	Esperanto	nl	en-us	Grupo	Alternativoj	Pronoco
level	renkonti	ontmoeten, tegenkomen, tegenkomen	to meet, to encounter, to come accross	grupo	alternativoj	prononco
level	uzi	gebruiken	to use	grupo	alternativoj	prononco
level	timi	vrezen, bang zijn voor	to fear, to be afraid of	grupo	alternativoj	prononco
level	vera	echt waar	real, true	grupo	alternativoj	prononco
level	sola	alleen, alleen, alleen, eenzaam	alone, only, sole, solitary	grupo	alternativoj	prononco
level	paco	vrede, een vrede	peace, a peace	grupo	alternativoj	prononco
level	rakonti	vertellen, vertellen, vertellen	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	kleur, een kleur	color, a color	grupo	alternativoj	prononco
level	pura	schoon, puur	clean, pure	grupo	alternativoj	prononco
level	aŭdi	horen	to hear	grupo	alternativoj	prononco
level	punkto	een punt, een punt, een vlek	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	een mond	a mouth	grupo	alternativoj	prononco
level	araneo	een spin	a spider	grupo	alternativoj	prononco
level	serĉi	zoeken, zoeken, zoeken	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	een brief	a letter	grupo	alternativoj	prononco
level	frua	vroeg, voorbarig	early, premature	grupo	alternativoj	prononco
level	grava	belangrijk, serieus	important, serious	grupo	alternativoj	prononco
level	nigra	zwart	black	grupo	alternativoj	prononco
level	trankvila	rustig, kalm	tranquil, calm	grupo	alternativoj	prononco
level	flanko	een kant	a side	grupo	alternativoj	prononco
level	libroj	boeken	books	grupo	alternativoj	prononco
level	kuri	rennen	to run	grupo	alternativoj	prononco
level	dolĉa	zoet	sweet	grupo	alternativoj	prononco
level	popolo	volk, volk, natie	people, folk, nation	grupo	alternativoj	prononco
level	hundo	een hond	a dog	grupo	alternativoj	prononco
level	fenestro	een raam	a window	grupo	alternativoj	prononco
level	aĝo	leeftijd (jaar oud)	age (years old)	grupo	alternativoj	prononco
level	libron	een boek (objectief, accusatief)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	een vinger	a finger	grupo	alternativoj	prononco
level	resto	rest, rust, blijven	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	een tand	a tooth	grupo	alternativoj	prononco
level	kuiri	koken	to cook	grupo	alternativoj	prononco
level	lavi	Wassen	to wash	grupo	alternativoj	prononco
level	mia	Mijn	my	grupo	alternativoj	prononco
level	piedo	een voet, een poot	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	luisteren	to listen	grupo	alternativoj	prononco
level	tablo	een tafel	a table	grupo	alternativoj	prononco
level	fali	vallen, vallen	to fall, to drop	grupo	alternativoj	prononco
level	familio	een familie	a family	grupo	alternativoj	prononco
level	via	jouw	your	grupo	alternativoj	prononco
level	vizaĝo	een gezicht	a face	grupo	alternativoj	prononco
level	ĝusta	juist (correct), exact, correct	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	een nacht	a night	grupo	alternativoj	prononco
level	mezo	een midden, gemiddeld, gemiddeld	a middle, average, mean	grupo	alternativoj	prononco
level	historio	geschiedenis, een geschiedenis	history, a history	grupo	alternativoj	prononco
level	interesi	interesseren	to interest	grupo	alternativoj	prononco
level	administri	beheren, administreren	to manage, to administer	grupo	alternativoj	prononco
level	aero	lucht, een lucht (gas)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	zijn	its	grupo	alternativoj	prononco
level	maro	een zee	a sea	grupo	alternativoj	prononco
level	fakto	een feit	a fact	grupo	alternativoj	prononco
level	lasi	vertrekken, loslaten, toestaan, laten	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	een dier, een beest	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	leiden, begeleiden	to lead, to guide	grupo	alternativoj	prononco
level	avo	een grootvader	a grandfather	grupo	alternativoj	prononco
level	afabla	minzaam, vriendelijk, vriendelijk, beminnelijk	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	hun	their	grupo	alternativoj	prononco
level	korpo	een lichaam	a body	grupo	alternativoj	prononco
level	pordo	een deur, een poort	a door, a gate	grupo	alternativoj	prononco
level	forgesi	vergeten	to forget	grupo	alternativoj	prononco
level	kafo	koffie, een koffie	coffee, a coffee	grupo	alternativoj	prononco
level	brui	geluid maken	to make noise	grupo	alternativoj	prononco
level	brili	om te schijnen	to shine	grupo	alternativoj	prononco
level	gazeto	een tijdschrift, een gazette, een tijdschrift (=magazino)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	een oog	an eye	grupo	alternativoj	prononco
level	servi	serveren	to serve	grupo	alternativoj	prononco
level	vento	wind, een wind	wind, a wind	grupo	alternativoj	prononco
level	ludi	spelen	to play	grupo	alternativoj	prononco
level	haro	een haar	a hair	grupo	alternativoj	prononco
level	arbo	een boom	a tree	grupo	alternativoj	prononco
level	ŝia	haar	her	grupo	alternativoj	prononco
level	lia	zijn	his	grupo	alternativoj	prononco
level	plumo	een veer, een pen	a feather, a pen	grupo	alternativoj	prononco
level	bildo	een plaatje, een beeld	a picture, an image	grupo	alternativoj	prononco
level	paŝi	stappen, lopen, lopen, stappen	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	dik, dik, vet	thick, fat, bold	grupo	alternativoj	prononco
level	sia	iemands eigen	one's own	grupo	alternativoj	prononco
level	konsenti	toegeven (dat), het eens zijn (met), goedkeuren (van), het eens zijn (met), instemmen	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	zomer, een zomer	summer, a summer	grupo	alternativoj	prononco
level	lumi	laten schijnen, licht geven	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	een hemel	a sky	grupo	alternativoj	prononco
level	vintro	winter, een winter	winter, a winter	grupo	alternativoj	prononco
level	volonta	bereid (vanuit het hart), vrijwillig	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	herfst, herfst, een herfst	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	herinneren, herinneren	to remember, to recall	grupo	alternativoj	prononco
level	printempo	lente, een lente	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	een tuin	a garden	grupo	alternativoj	prononco
level	aĉeti	kopen, kopen	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	een week	a week	grupo	alternativoj	prononco
level	vitro	glas (glasachtig materiaal)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	regen, een regen	rain, a rain	grupo	alternativoj	prononco
level	frukto	fruit	a fruit	grupo	alternativoj	prononco
level	necesa	nodig	necessary	grupo	alternativoj	prononco
level	bono	goedheid	goodness	grupo	alternativoj	prononco
level	erari	zich vergissen, een fout maken, een fout maken	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	een thuis	a home	grupo	alternativoj	prononco
level	naturo	natuur, een natuur, karakter	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	wolk, een wolk	cloud, a cloud	grupo	alternativoj	prononco
level	bone	Goed	well	grupo	alternativoj	prononco
level	momento	een moment	a moment	grupo	alternativoj	prononco
level	direkto	een richting	a direction	grupo	alternativoj	prononco
level	kontenta	inhoud, tevreden, tevreden, tevreden	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	een roos	a rose	grupo	alternativoj	prononco
level	fajro	een vuur	a fire	grupo	alternativoj	prononco
level	kuraci	genezen, genezen, behandelen	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	slaan, slaan, slaan, slaan, slaan	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	geliefd, gekoesterd, geliefd, dierbaar, duur	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	accepteren	to accept	grupo	alternativoj	prononco
level	minuto	een minuut	a minute	grupo	alternativoj	prononco
level	espero	een hoop	a hope	grupo	alternativoj	prononco
level	linio	een lijn	a line	grupo	alternativoj	prononco
level	neĝo	sneeuw, een sneeuw	snow, a snow	grupo	alternativoj	prononco
level	koleri	boos zijn, boosheid voelen	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	een succes	a success	grupo	alternativoj	prononco
level	plori	huilen, huilen	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	nul, nul	zero, nil	grupo	alternativoj	prononco
level	angulo	een hoek, een hoek (een afgelegen plek)	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	een orde, een geordende relatie	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	een schip	a ship	grupo	alternativoj	prononco
level	blua	blauw	blue	grupo	alternativoj	prononco
level	sufiĉa	voldoende, genoeg, voldoende	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	een straat	a street	grupo	alternativoj	prononco
level	vilaĝo	een dorp, een stad	a village, a town	grupo	alternativoj	prononco
level	utila	bruikbaar	useful	grupo	alternativoj	prononco
level	rondo	een cirkel, een club	a circle, a club	grupo	alternativoj	prononco
level	preta	klaar	ready	grupo	alternativoj	prononco
level	orelo	een oor	an ear	grupo	alternativoj	prononco
level	papero	papier, een papier	paper, a paper	grupo	alternativoj	prononco
level	rivero	een rivier	a river	grupo	alternativoj	prononco
level	zorgi	verzorgen, verzorgen	to care for, to look after	grupo	alternativoj	prononco
level	arto	een kunst	an art	grupo	alternativoj	prononco
level	kreski	groeien, toenemen	to grow, to increase	grupo	alternativoj	prononco
level	nazo	een neus	a nose	grupo	alternativoj	prononco
level	konsili	adviseren, adviseren	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	passeren, voorbijgaan	to pass, to pass by	grupo	alternativoj	prononco
level	fero	ijzer (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	regeren, regeren, controleren	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	te tarief	to fare	grupo	alternativoj	prononco
level	larĝa	breed, breed, groot	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	moedig, moedig	courageous, brave	grupo	alternativoj	prononco
level	kolo	een nek	a neck	grupo	alternativoj	prononco
level	propra	eigen, iemands eigen	own, one's own	grupo	alternativoj	prononco
level	plezuro	een genoegen, leuk	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	vergeven, vergeven	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	tevreden, vol, vol	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	roepen, oproepen	to call, to summon	grupo	alternativoj	prononco
level	marto	Maart	March	grupo	alternativoj	prononco
level	seĝo	een stoel	a chair	grupo	alternativoj	prononco
level	majo	Kunnen	May	grupo	alternativoj	prononco
level	tuŝi	aanraken	to touch	grupo	alternativoj	prononco
level	premi	drukken, knijpen	to press, to squeeze	grupo	alternativoj	prononco
level	julio	juli	July	grupo	alternativoj	prononco
level	kato	een kat	a cat	grupo	alternativoj	prononco
level	glaso	een glas wijn)	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	september	September	grupo	alternativoj	prononco
level	verda	groente	green	grupo	alternativoj	prononco
level	postuli	eisen, stellen, eisen	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	een oom	an uncle	grupo	alternativoj	prononco
level	novembro	November	November	grupo	alternativoj	prononco
level	laca	moe, moe, vermoeid	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	melk, een melk	milk, a milk	grupo	alternativoj	prononco
level	bruli	verbranden	to burn	grupo	alternativoj	prononco
level	decidi	beslissen	to decide	grupo	alternativoj	prononco
level	plendi	klagen	to complain	grupo	alternativoj	prononco
level	saluti	begroeten, hallo zeggen, groeten	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	een waarde, waarde	a value, worth	grupo	alternativoj	prononco
level	sukero	suiker, een suiker	sugar, a sugar	grupo	alternativoj	prononco
level	planko	een vloer, een grond	a floor, a ground	grupo	alternativoj	prononco
level	vesto	doeken, een kledingstuk	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	trekken, trekken, slepen	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	weer, een weer	weather, a weather	grupo	alternativoj	prononco
level	turni	omdraaien, omdraaien	to turn, to turn around	grupo	alternativoj	prononco
level	peco	een stuk	a piece	grupo	alternativoj	prononco
level	fraŭlo	een vrijgezel, een ongehuwde man	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	een brood	a bread	grupo	alternativoj	prononco
level	salti	springen, springen, springen	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	een auto (in een trein), een wagen, een rijtuig, een koets	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	een link, een competitie	a link, a league	grupo	alternativoj	prononco
level	efektiva	feitelijk, echt, waar	actual, real, true	grupo	alternativoj	prononco
level	decembro	December	December	grupo	alternativoj	prononco
level	korto	een hof, een binnenplaats, een patio, een vierhoek	a court, a courtyard, a patio, a quadrangle	grupo	alternativoj	prononco
level	tranĉi	snijden, snijden	to cut, to slice	grupo	alternativoj	prononco
level	ŝati	leuk vinden	to like	grupo	alternativoj	prononco
level	oktobro	oktober	October	grupo	alternativoj	prononco
level	kalkuli	tellen, berekenen	to count, to calculate	grupo	alternativoj	prononco
level	rimedo	middelen, middelen, remedie	resources, means, remedy	grupo	alternativoj	prononco
level	paki	inpakken	to pack	grupo	alternativoj	prononco
level	klaso	een klas	a class	grupo	alternativoj	prononco
level	gajni	winnen, winnen, verdienen	to gain, to win, to earn	grupo	alternativoj	prononco
level	intereso	een interesse	an interest	grupo	alternativoj	prononco
level	floro	een bloem, een bloei	a flower, a bloom	grupo	alternativoj	prononco
level	marŝi	marcheren, lopen	to march, to walk	grupo	alternativoj	prononco
level	grupo	een groep	a group	grupo	alternativoj	prononco
level	aŭgusto	augustus	August	grupo	alternativoj	prononco
level	junio	juni	June	grupo	alternativoj	prononco
level	brako	een arm, een bovenarm	an arm, an upper arm	grupo	alternativoj	prononco
level	konstruaĵo	een gebouw	a building	grupo	alternativoj	prononco
level	aprilo	april	April	grupo	alternativoj	prononco
level	februaro	Februari	February	grupo	alternativoj	prononco
level	pentraĵo	een foto, een schilderij	a picture, a painting	grupo	alternativoj	prononco
level	luno	maan, een maan	moon, a moon	grupo	alternativoj	prononco
level	ideo	een idee	an idea	grupo	alternativoj	prononco
level	novaĵo	Een nieuwtje	a news	grupo	alternativoj	prononco
level	vendi	verkopen, verkopen	to sell, to vend	grupo	alternativoj	prononco
level	kruco	over	a cross	grupo	alternativoj	prononco
level	kokaĵo	gevogelte, kip	poultry, chicken	grupo	alternativoj	prononco
level	monato	een maand	a month	grupo	alternativoj	prononco
level	porkaĵo	varkensvlees	pork	grupo	alternativoj	prononco
level	maniero	een manier, een manier, een modus	a manner, a way, a mode	grupo	alternativoj	prononco
level	bovaĵo	rundvlees	beef	grupo	alternativoj	prononco
level	opinii	een mening hebben, een mening hebben, een mening hebben	to think, to have an opinion, to opine	grupo	alternativoj	prononco
level	glaciaĵo	een ijsje, ijsje	an ice cream, icecream	grupo	alternativoj	prononco
level	elekti	kiezen, kiezen, uitkiezen	to choose, to elect, to pick out	grupo	alternativoj	prononco
level	agi	acteren	to act	grupo	alternativoj	prononco
level	ovaĵo	een omelet, roerei	an omelette, scrambled eggs	grupo	alternativoj	prononco
level	ŝafaĵo	schapenvlees	mutton	grupo	alternativoj	prononco
level	komuna	gewoon	common	grupo	alternativoj	prononco
level	dubi	betwijfelen	to doubt	grupo	alternativoj	prononco
level	pakaĵo	een pakket, een bagage, een bagage	a package, a luggage, a baggage	grupo	alternativoj	prononco
level	freŝa	fris, recent	fresh, recent	grupo	alternativoj	prononco
level	adreso	een adres	an address	grupo	alternativoj	prononco
level	araneaĵo	een spinnenweb	a spiderweb	grupo	alternativoj	prononco
level	horloĝo	een klok, een horloge	a clock, a watch	grupo	alternativoj	prononco
level	manĝaĵo	een voedsel	a food	grupo	alternativoj	prononco
level	male	Integendeel	on the contrary	grupo	alternativoj	prononco
level	radio	een straal, een radio, een straling, een straal	a ray, a radio, a radiation, a beam	grupo	alternativoj	prononco
level	manĝado	eten, eetactie	eating, eating action	grupo	alternativoj	prononco
