B.ru content.tsv
Level	Esperanto	ru	en-us	Grupo	Alternativoj	Pronoco
level	internacia arta vespero	международный вечер искусства	international art evening	grupo	alternativoj	prononco
level	solena fermo	торжественное закрытие	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	книжный сервис с книгами на эсперанто	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	АИС (Международная академия наук)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Всемирная анархическая ассоциация)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	скучные лекции	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	дежурные по различным ведомствам	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	офицеры-буты работают как одна команда	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	туристический агент	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	билет на самолет	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	отменил отель и билет на самолет	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	курьер конференции	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	первый информационный бюллетень, второй информационный бюллетень	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	тема конгресса	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	разговорные курсы	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	временные программы	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	общие условия заказа	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	предконгрессные туры	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	тур после конгресса	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	туры на целый день	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	туры на полдня	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	таблица туров во время конгресса	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	события вокруг Великобритании (Всемирный Конгресс)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	контакты со СМИ	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	вице-президент руководил программой	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	с властями страны	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	секретарь, казначей	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	художественные мероприятия	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Детский Конгресс	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	социальные сайты	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	директор темы конгресса	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	ректор IKU (Международный конгрессный университет)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	медицинская страховка и туристическая страховка	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	документы и визы	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	действительный идентификатор	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	действительный паспорт	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	правила выдачи виз	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	получение визы	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (центральный офис) UEA (Всеобщей эсперанто-ассоциации)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	скачать официальное письмо-подтверждение (письмо-приглашение)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	используя форму заказа	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	в орган, выдающий визу	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	официальная продолжительность конгресса	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	забронировано жилье через UEA (Универсальная эсперанто-ассоциация)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	информировать о возможных изменениях	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	чтобы получить туристическую страховку	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	кроме отмены поездки	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	страховка покрывает лечение	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	в случае несчастных случаев	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	оставить чемоданы на хранение	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	Международный аэропорт	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	поехать на автобусе, такси или машине	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	поездка занимает около 40 минут	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	воспользоваться метро до автобусной остановки	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	тоже приземлился в другом аэропорту	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	по вопросам конгресса	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	официальная валюта – евро	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	магазин принимает кредитные карты	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	по обычному обменному курсу	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	признан официальным языком	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	водопроводная вода пригодна для питья	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	купить минеральную воду с газом	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	чаевые приветствуются, но не обязательны	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	городской транспорт	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	можно приобрести в автоматической кассе на автобусной остановке.	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	информационный стенд в конференц-зале	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	программа Просветительского понедельника	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	ярмарка движения	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Экуменическая служба	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Бал Конгресса	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Ответ Совета директоров	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	встреча специалистов	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	конвенционный аукцион	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	комитет UEA (Всеобщей эсперанто-ассоциации)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	зарегистрированный участник конгресса	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	регистрационная форма с номером конгресса	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	предоставить все услуги, как во втором информационном бюллетене	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	случайное совместное проживание незнакомцев в комнате	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	доступно только предварительно согласившим	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	если не указано иное	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	экскурсии будут сопровождаться гидом	tours will be accompanied by a guide	grupo	alternativoj	prononco
