C.pl content.tsv
Level	Esperanto	pl	en-us	Grupo	Alternativoj	Pronoco
level	blanka	biały, pusty	white, blank	grupo	alternativoj	prononco
level	simpla	prosty	simple	grupo	alternativoj	prononco
level	rimarki	zauważyć	to notice	grupo	alternativoj	prononco
level	lingvo	język, język	a language, tongue	grupo	alternativoj	prononco
level	ŝanĝi	zmienić, obrócić	to change, to turn	grupo	alternativoj	prononco
level	renkonti	spotykać, spotykać, napotykać	to meet, to encounter, to come accross	grupo	alternativoj	prononco
level	uzi	używać	to use	grupo	alternativoj	prononco
level	timi	bać się, bać się	to fear, to be afraid of	grupo	alternativoj	prononco
level	vera	prawdziwa prawda	real, true	grupo	alternativoj	prononco
level	sola	samotny, jedyny, jedyny, samotny	alone, only, sole, solitary	grupo	alternativoj	prononco
level	paco	pokój, pokój	peace, a peace	grupo	alternativoj	prononco
level	rakonti	opowiadać, opowiadać, opowiadać	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	kolor, kolor	color, a color	grupo	alternativoj	prononco
level	pura	czysty, czysty	clean, pure	grupo	alternativoj	prononco
level	aŭdi	słyszeć	to hear	grupo	alternativoj	prononco
level	punkto	punkt, kropka, miejsce	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	usta	a mouth	grupo	alternativoj	prononco
level	araneo	Pająk	a spider	grupo	alternativoj	prononco
level	serĉi	szukać, szukać, szukać	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	list	a letter	grupo	alternativoj	prononco
level	frua	wcześnie, przedwcześnie	early, premature	grupo	alternativoj	prononco
level	grava	ważne, poważne	important, serious	grupo	alternativoj	prononco
level	nigra	czarny	black	grupo	alternativoj	prononco
level	trankvila	spokojny, spokojny	tranquil, calm	grupo	alternativoj	prononco
level	flanko	na bok	a side	grupo	alternativoj	prononco
level	libroj	książki	books	grupo	alternativoj	prononco
level	kuri	biegać	to run	grupo	alternativoj	prononco
level	dolĉa	słodki	sweet	grupo	alternativoj	prononco
level	popolo	ludzie, lud, naród	people, folk, nation	grupo	alternativoj	prononco
level	hundo	pies	a dog	grupo	alternativoj	prononco
level	fenestro	okno	a window	grupo	alternativoj	prononco
level	aĝo	wiek (lata)	age (years old)	grupo	alternativoj	prononco
level	libron	książka (obiektyw, biernik)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	palec	a finger	grupo	alternativoj	prononco
level	resto	reszta, odpoczynek, pobyt	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	ząb	a tooth	grupo	alternativoj	prononco
level	kuiri	gotować	to cook	grupo	alternativoj	prononco
level	lavi	myć	to wash	grupo	alternativoj	prononco
level	mia	Mój	my	grupo	alternativoj	prononco
level	piedo	stopa, łapa	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	słuchać	to listen	grupo	alternativoj	prononco
level	tablo	stół	a table	grupo	alternativoj	prononco
level	fali	upaść, upaść	to fall, to drop	grupo	alternativoj	prononco
level	familio	Rodzina	a family	grupo	alternativoj	prononco
level	via	twój	your	grupo	alternativoj	prononco
level	vizaĝo	twarz	a face	grupo	alternativoj	prononco
level	ĝusta	trafny (poprawny), dokładny, właściwy	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	noc	a night	grupo	alternativoj	prononco
level	mezo	średni, średni, średni	a middle, average, mean	grupo	alternativoj	prononco
level	historio	historia, historia	history, a history	grupo	alternativoj	prononco
level	interesi	interesować	to interest	grupo	alternativoj	prononco
level	administri	zarządzać, administrować	to manage, to administer	grupo	alternativoj	prononco
level	aero	powietrze, powietrze (gaz)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	jego	its	grupo	alternativoj	prononco
level	maro	morze	a sea	grupo	alternativoj	prononco
level	fakto	fakt	a fact	grupo	alternativoj	prononco
level	lasi	opuścić, uwolnić, pozwolić, pozwolić	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	zwierzę, bestia	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	prowadzić, kierować	to lead, to guide	grupo	alternativoj	prononco
level	avo	dziadek	a grandfather	grupo	alternativoj	prononco
level	afabla	uprzejmy, przyjacielski, miły, sympatyczny	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	ich	their	grupo	alternativoj	prononco
level	korpo	Ciało	a body	grupo	alternativoj	prononco
level	pordo	drzwi, brama	a door, a gate	grupo	alternativoj	prononco
level	forgesi	zapomnieć	to forget	grupo	alternativoj	prononco
level	kafo	kawa, kawa	coffee, a coffee	grupo	alternativoj	prononco
level	brui	hałasować	to make noise	grupo	alternativoj	prononco
level	brili	świecić	to shine	grupo	alternativoj	prononco
level	gazeto	magazyn, gazeta, periodyk (=magazyn)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	oko	an eye	grupo	alternativoj	prononco
level	servi	służyć	to serve	grupo	alternativoj	prononco
level	vento	wiatr, wiatr	wind, a wind	grupo	alternativoj	prononco
level	ludi	grać	to play	grupo	alternativoj	prononco
level	haro	włosy	a hair	grupo	alternativoj	prononco
level	arbo	drzewo	a tree	grupo	alternativoj	prononco
level	ŝia	jej	her	grupo	alternativoj	prononco
level	lia	jego	his	grupo	alternativoj	prononco
level	plumo	pióro, długopis	a feather, a pen	grupo	alternativoj	prononco
level	bildo	obraz, obraz	a picture, an image	grupo	alternativoj	prononco
level	paŝi	kroczyć, chodzić, chodzić, kroczyć	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	gruby, gruby, odważny	thick, fat, bold	grupo	alternativoj	prononco
level	sia	własny	one's own	grupo	alternativoj	prononco
level	konsenti	przyznać (na to), zgodzić się (z), zatwierdzić (z), zgodzić się (z), zgodzić się	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	lato, lato	summer, a summer	grupo	alternativoj	prononco
level	lumi	świecić, dawać światło	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	niebo	a sky	grupo	alternativoj	prononco
level	vintro	zima, zima	winter, a winter	grupo	alternativoj	prononco
level	volonta	chętny (z serca), dobrowolny	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	jesień, jesień, jesień	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	pamiętać, przypominać	to remember, to recall	grupo	alternativoj	prononco
level	printempo	wiosna, wiosna	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	ogród	a garden	grupo	alternativoj	prononco
level	aĉeti	kupować, kupować	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	tydzień	a week	grupo	alternativoj	prononco
level	vitro	szkło (materiał szklisty)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	deszcz, deszcz	rain, a rain	grupo	alternativoj	prononco
level	frukto	owoc	a fruit	grupo	alternativoj	prononco
level	necesa	niezbędny	necessary	grupo	alternativoj	prononco
level	bono	dobroć	goodness	grupo	alternativoj	prononco
level	erari	mylić się, popełniać błąd, popełniać błąd	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	Dom	a home	grupo	alternativoj	prononco
level	naturo	natura, natura, charakter	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	chmura, chmura	cloud, a cloud	grupo	alternativoj	prononco
level	bone	Dobrze	well	grupo	alternativoj	prononco
level	momento	chwila	a moment	grupo	alternativoj	prononco
level	direkto	kierunek	a direction	grupo	alternativoj	prononco
level	kontenta	zadowolony, zadowolony, usatysfakcjonowany	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	róża	a rose	grupo	alternativoj	prononco
level	fajro	ogień	a fire	grupo	alternativoj	prononco
level	kuraci	leczyć, leczyć, leczyć	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	uderzać, pukać, uderzać, uderzać, uderzać	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	ukochany, ceniony, kochany, drogi, drogi	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	akceptować	to accept	grupo	alternativoj	prononco
level	minuto	minutę	a minute	grupo	alternativoj	prononco
level	espero	nadzieja	a hope	grupo	alternativoj	prononco
level	linio	linia	a line	grupo	alternativoj	prononco
level	neĝo	śnieg, śnieg	snow, a snow	grupo	alternativoj	prononco
level	koleri	złościć się, odczuwać złość	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	sukces	a success	grupo	alternativoj	prononco
level	plori	płakać, płakać	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	zero, zero	zero, nil	grupo	alternativoj	prononco
level	angulo	kąt, róg (odległe miejsce)	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	porządek, uporządkowana relacja	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	Statek	a ship	grupo	alternativoj	prononco
level	blua	niebieski	blue	grupo	alternativoj	prononco
level	sufiĉa	wystarczający, wystarczający, wystarczający	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	ulica	a street	grupo	alternativoj	prononco
level	vilaĝo	wieś, miasto	a village, a town	grupo	alternativoj	prononco
level	utila	użyteczne	useful	grupo	alternativoj	prononco
level	rondo	koło, klub	a circle, a club	grupo	alternativoj	prononco
level	preta	gotowy	ready	grupo	alternativoj	prononco
level	orelo	ucho	an ear	grupo	alternativoj	prononco
level	papero	papier, papier	paper, a paper	grupo	alternativoj	prononco
level	rivero	rzeka	a river	grupo	alternativoj	prononco
level	zorgi	opiekować się, opiekować się	to care for, to look after	grupo	alternativoj	prononco
level	arto	Sztuka	an art	grupo	alternativoj	prononco
level	kreski	rosnąć, zwiększać się	to grow, to increase	grupo	alternativoj	prononco
level	nazo	nos	a nose	grupo	alternativoj	prononco
level	konsili	doradzać, doradzać	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	przechodzić, mijać	to pass, to pass by	grupo	alternativoj	prononco
level	fero	żelazo (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	rządzić, rządzić, kontrolować	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	radzić sobie	to fare	grupo	alternativoj	prononco
level	larĝa	szeroki, szeroki, duży	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	odważny, odważny	courageous, brave	grupo	alternativoj	prononco
level	kolo	szyja	a neck	grupo	alternativoj	prononco
level	propra	własny, własny	own, one's own	grupo	alternativoj	prononco
level	plezuro	przyjemność, zabawa	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	przebaczyć, przebaczyć	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	zadowolony, pełny, syty	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	wzywać, wzywać	to call, to summon	grupo	alternativoj	prononco
level	marto	Marsz	March	grupo	alternativoj	prononco
level	seĝo	krzesło	a chair	grupo	alternativoj	prononco
level	majo	Móc	May	grupo	alternativoj	prononco
level	tuŝi	dotknąć	to touch	grupo	alternativoj	prononco
level	premi	naciskać, ściskać	to press, to squeeze	grupo	alternativoj	prononco
level	julio	Lipiec	July	grupo	alternativoj	prononco
level	kato	Kot	a cat	grupo	alternativoj	prononco
level	glaso	kieliszek wina)	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	Wrzesień	September	grupo	alternativoj	prononco
level	verda	zielony	green	grupo	alternativoj	prononco
level	postuli	żądać, postulować, wymagać	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	Wujek	an uncle	grupo	alternativoj	prononco
level	novembro	Listopad	November	grupo	alternativoj	prononco
level	laca	zmęczony, zmęczony, zmęczony	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	mleko, mleko	milk, a milk	grupo	alternativoj	prononco
level	bruli	palić się	to burn	grupo	alternativoj	prononco
level	decidi	zdecydować	to decide	grupo	alternativoj	prononco
level	plendi	narzekać	to complain	grupo	alternativoj	prononco
level	saluti	pozdrawiać, pozdrawiać, pozdrawiać	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	wartość, wartość	a value, worth	grupo	alternativoj	prononco
level	sukero	cukier, cukier	sugar, a sugar	grupo	alternativoj	prononco
level	planko	podłoga, ziemia	a floor, a ground	grupo	alternativoj	prononco
level	vesto	ubrania, ubranie	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	ciągnąć, rysować, przeciągać	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	pogoda, pogoda	weather, a weather	grupo	alternativoj	prononco
level	turni	zawrócić, zawrócić	to turn, to turn around	grupo	alternativoj	prononco
level	peco	kawałek	a piece	grupo	alternativoj	prononco
level	fraŭlo	kawaler, nieżonaty mężczyzna	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	chleb	a bread	grupo	alternativoj	prononco
level	salti	skakać, skakać, skakać	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	samochód (w pociągu), wagon, wagon, autokar	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	link, liga	a link, a league	grupo	alternativoj	prononco
level	efektiva	rzeczywisty, prawdziwy, prawdziwy	actual, real, true	grupo	alternativoj	prononco
level	decembro	Grudzień	December	grupo	alternativoj	prononco
level	korto	dziedziniec, dziedziniec, patio, czworobok	a court, a courtyard, a patio, a quadrangle	grupo	alternativoj	prononco
level	tranĉi	pokroić, pokroić	to cut, to slice	grupo	alternativoj	prononco
level	ŝati	lubić	to like	grupo	alternativoj	prononco
level	oktobro	Październik	October	grupo	alternativoj	prononco
level	kalkuli	liczyć, kalkulować	to count, to calculate	grupo	alternativoj	prononco
level	rimedo	zasoby, środki, lekarstwo	resources, means, remedy	grupo	alternativoj	prononco
level	paki	pakować	to pack	grupo	alternativoj	prononco
level	klaso	Klasa	a class	grupo	alternativoj	prononco
level	gajni	zyskać, wygrać, zarobić	to gain, to win, to earn	grupo	alternativoj	prononco
level	intereso	zainteresowanie	an interest	grupo	alternativoj	prononco
level	floro	kwiat, kwiat	a flower, a bloom	grupo	alternativoj	prononco
level	marŝi	maszerować, chodzić	to march, to walk	grupo	alternativoj	prononco
level	grupo	Grupa	a group	grupo	alternativoj	prononco
level	aŭgusto	Sierpień	August	grupo	alternativoj	prononco
level	junio	Czerwiec	June	grupo	alternativoj	prononco
level	brako	ramię, ramię	an arm, an upper arm	grupo	alternativoj	prononco
level	konstruaĵo	Budynek	a building	grupo	alternativoj	prononco
level	aprilo	Kwiecień	April	grupo	alternativoj	prononco
level	februaro	Luty	February	grupo	alternativoj	prononco
level	pentraĵo	obraz, obraz	a picture, a painting	grupo	alternativoj	prononco
level	luno	księżyc, księżyc	moon, a moon	grupo	alternativoj	prononco
level	ideo	pomysł	an idea	grupo	alternativoj	prononco
level	novaĵo	wiadomości	a news	grupo	alternativoj	prononco
level	vendi	sprzedawać, rozdawać	to sell, to vend	grupo	alternativoj	prononco
level	kruco	przez	a cross	grupo	alternativoj	prononco
level	kokaĵo	drób, kurczak	poultry, chicken	grupo	alternativoj	prononco
level	monato	miesiąc	a month	grupo	alternativoj	prononco
level	porkaĵo	wieprzowina	pork	grupo	alternativoj	prononco
level	maniero	sposób, sposób, tryb	a manner, a way, a mode	grupo	alternativoj	prononco
level	bovaĵo	wołowina	beef	grupo	alternativoj	prononco
level	opinii	myśleć, mieć zdanie, wyrażać opinię	to think, to have an opinion, to opine	grupo	alternativoj	prononco
level	glaciaĵo	lody, lody	an ice cream, icecream	grupo	alternativoj	prononco
level	elekti	wybierać, wybierać, wybierać	to choose, to elect, to pick out	grupo	alternativoj	prononco
level	agi	działać	to act	grupo	alternativoj	prononco
level	ovaĵo	omlet, jajecznica	an omelette, scrambled eggs	grupo	alternativoj	prononco
level	ŝafaĵo	baranina	mutton	grupo	alternativoj	prononco
level	komuna	wspólny	common	grupo	alternativoj	prononco
level	dubi	wątpić	to doubt	grupo	alternativoj	prononco
level	pakaĵo	paczka, bagaż, bagaż	a package, a luggage, a baggage	grupo	alternativoj	prononco
level	freŝa	świeży, niedawny	fresh, recent	grupo	alternativoj	prononco
level	adreso	adres	an address	grupo	alternativoj	prononco
level	araneaĵo	pajęczyna	a spiderweb	grupo	alternativoj	prononco
level	horloĝo	zegar, zegarek	a clock, a watch	grupo	alternativoj	prononco
level	manĝaĵo	jedzenie	a food	grupo	alternativoj	prononco
level	male	przeciwnie	on the contrary	grupo	alternativoj	prononco
level	radio	promień, radio, promieniowanie, wiązka	a ray, a radio, a radiation, a beam	grupo	alternativoj	prononco
level	manĝado	jedzenie, jedzenie, działanie	eating, eating action	grupo	alternativoj	prononco
level	dolori	boleć, boleć, sprawiać ból, sprawiać ból	to pain, to ache, to be painful, to hurt	grupo	alternativoj	prononco
