C.uk content.tsv
Level	Esperanto	uk	en-us	Grupo	Alternativoj	Pronoco
level	frua	рано, передчасно	early, premature	grupo	alternativoj	prononco
level	grava	важливо, серйозно	important, serious	grupo	alternativoj	prononco
level	nigra	чорний	black	grupo	alternativoj	prononco
level	trankvila	спокійний, спокійний	tranquil, calm	grupo	alternativoj	prononco
level	flanko	сторона	a side	grupo	alternativoj	prononco
level	libroj	книги	books	grupo	alternativoj	prononco
level	kuri	бігти	to run	grupo	alternativoj	prononco
level	dolĉa	солодкий	sweet	grupo	alternativoj	prononco
level	popolo	народ, народ, нація	people, folk, nation	grupo	alternativoj	prononco
level	hundo	собака	a dog	grupo	alternativoj	prononco
level	fenestro	вікно	a window	grupo	alternativoj	prononco
level	aĝo	вік (років)	age (years old)	grupo	alternativoj	prononco
level	libron	книга (об'єкт, акузатив)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	палець	a finger	grupo	alternativoj	prononco
level	resto	залишок, відпочинок, перебування	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	зуб	a tooth	grupo	alternativoj	prononco
level	kuiri	готувати	to cook	grupo	alternativoj	prononco
level	lavi	мити	to wash	grupo	alternativoj	prononco
level	mia	мій	my	grupo	alternativoj	prononco
level	piedo	нога, лапа	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	слухати	to listen	grupo	alternativoj	prononco
level	tablo	стіл	a table	grupo	alternativoj	prononco
level	fali	впасти, впасти	to fall, to drop	grupo	alternativoj	prononco
level	familio	родина	a family	grupo	alternativoj	prononco
level	via	ваш	your	grupo	alternativoj	prononco
level	vizaĝo	обличчя	a face	grupo	alternativoj	prononco
level	ĝusta	правильно (правильно), точно, правильно	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	ніч	a night	grupo	alternativoj	prononco
level	mezo	середній, середній, середній	a middle, average, mean	grupo	alternativoj	prononco
level	historio	історія, історія	history, a history	grupo	alternativoj	prononco
level	interesi	зацікавити	to interest	grupo	alternativoj	prononco
level	administri	керувати, адмініструвати	to manage, to administer	grupo	alternativoj	prononco
level	aero	повітря, повітря (газ)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	його	its	grupo	alternativoj	prononco
level	maro	море	a sea	grupo	alternativoj	prononco
level	fakto	факт	a fact	grupo	alternativoj	prononco
level	lasi	залишити, звільнити, дозволити, дозволити	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	тварина, звір	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	вести, направляти	to lead, to guide	grupo	alternativoj	prononco
level	avo	дідусь	a grandfather	grupo	alternativoj	prononco
level	afabla	привітний, доброзичливий, добрий, привітний	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	їх	their	grupo	alternativoj	prononco
level	korpo	тіло	a body	grupo	alternativoj	prononco
level	pordo	двері, ворота	a door, a gate	grupo	alternativoj	prononco
level	forgesi	забути	to forget	grupo	alternativoj	prononco
level	kafo	кава, кава	coffee, a coffee	grupo	alternativoj	prononco
level	brui	шуміти	to make noise	grupo	alternativoj	prononco
level	brili	світити	to shine	grupo	alternativoj	prononco
level	gazeto	журнал, газета, періодичне видання (=magazino)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	око	an eye	grupo	alternativoj	prononco
level	servi	служити	to serve	grupo	alternativoj	prononco
level	vento	вітер, вітер	wind, a wind	grupo	alternativoj	prononco
level	ludi	грати	to play	grupo	alternativoj	prononco
level	haro	волосок	a hair	grupo	alternativoj	prononco
level	arbo	дерево	a tree	grupo	alternativoj	prononco
level	ŝia	її	her	grupo	alternativoj	prononco
level	lia	його	his	grupo	alternativoj	prononco
level	plumo	перо, перо	a feather, a pen	grupo	alternativoj	prononco
level	bildo	малюнок, образ	a picture, an image	grupo	alternativoj	prononco
level	paŝi	крокувати, ходити, крокувати, крокувати	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	товстий, жирний, жирний	thick, fat, bold	grupo	alternativoj	prononco
level	sia	власний	one's own	grupo	alternativoj	prononco
level	konsenti	визнати (що), погодитися (з), схвалити (з), погодитися (з), погодитися	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	літо, літо	summer, a summer	grupo	alternativoj	prononco
level	lumi	світити, давати світло	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	небо	a sky	grupo	alternativoj	prononco
level	vintro	зима, зима	winter, a winter	grupo	alternativoj	prononco
level	volonta	охоче (від душі), добровільно	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	осінь, осінь, осінь	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	згадувати, пригадувати	to remember, to recall	grupo	alternativoj	prononco
level	printempo	весна, весна	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	сад	a garden	grupo	alternativoj	prononco
level	aĉeti	купувати, купувати	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	тиждень	a week	grupo	alternativoj	prononco
level	vitro	скло (скловидний матеріал)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	дощ, дощ	rain, a rain	grupo	alternativoj	prononco
level	frukto	фрукт	a fruit	grupo	alternativoj	prononco
level	necesa	необхідно	necessary	grupo	alternativoj	prononco
level	bono	доброта	goodness	grupo	alternativoj	prononco
level	erari	помилятися, помилятися, помилятися	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	будинок	a home	grupo	alternativoj	prononco
level	naturo	природа, природа, характер	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	хмара, хмара	cloud, a cloud	grupo	alternativoj	prononco
level	bone	Ну	well	grupo	alternativoj	prononco
level	momento	момент	a moment	grupo	alternativoj	prononco
level	direkto	напрямок	a direction	grupo	alternativoj	prononco
level	kontenta	зміст, задоволений, задоволений, задоволений	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	троянда	a rose	grupo	alternativoj	prononco
level	fajro	вогонь	a fire	grupo	alternativoj	prononco
level	kuraci	лікувати, лікувати, лікувати	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	бити, стукати, ляпасати, шмагати, бити	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	коханий, заповітний, коханий, дорогий, дорогий	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	прийняти	to accept	grupo	alternativoj	prononco
level	minuto	хвилина	a minute	grupo	alternativoj	prononco
level	espero	надія	a hope	grupo	alternativoj	prononco
level	linio	лінія	a line	grupo	alternativoj	prononco
level	neĝo	сніг, сніг	snow, a snow	grupo	alternativoj	prononco
level	koleri	гніватися, відчувати гнів	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	успіх	a success	grupo	alternativoj	prononco
level	plori	плакати, плакати	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	нуль, нуль	zero, nil	grupo	alternativoj	prononco
level	angulo	кут, кут (віддаленість)	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	порядок, упорядковане відношення	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	корабель	a ship	grupo	alternativoj	prononco
level	blua	блакитний	blue	grupo	alternativoj	prononco
level	sufiĉa	достатній, достатній, адекватний	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	вулиця	a street	grupo	alternativoj	prononco
level	vilaĝo	село, місто	a village, a town	grupo	alternativoj	prononco
level	utila	корисний	useful	grupo	alternativoj	prononco
level	rondo	гурток, клуб	a circle, a club	grupo	alternativoj	prononco
level	preta	готовий	ready	grupo	alternativoj	prononco
level	orelo	вухо	an ear	grupo	alternativoj	prononco
level	papero	папір, папір	paper, a paper	grupo	alternativoj	prononco
level	rivero	річка	a river	grupo	alternativoj	prononco
level	zorgi	доглядати, доглядати	to care for, to look after	grupo	alternativoj	prononco
level	arto	мистецтво	an art	grupo	alternativoj	prononco
level	kreski	рости, збільшуватися	to grow, to increase	grupo	alternativoj	prononco
level	nazo	ніс	a nose	grupo	alternativoj	prononco
level	konsili	радити, радити	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	проходити, проходити	to pass, to pass by	grupo	alternativoj	prononco
level	fero	залізо (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	керувати, управляти, контролювати	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	платити за проїзд	to fare	grupo	alternativoj	prononco
level	larĝa	широкий, широкий, великий	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	мужній, відважний	courageous, brave	grupo	alternativoj	prononco
level	kolo	шия	a neck	grupo	alternativoj	prononco
level	propra	свій, свій	own, one's own	grupo	alternativoj	prononco
level	plezuro	задоволення, веселощі	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	прощати, прощати	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	задоволений, ситий, ситий	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	кликати, закликати	to call, to summon	grupo	alternativoj	prononco
level	marto	березень	March	grupo	alternativoj	prononco
level	seĝo	стілець	a chair	grupo	alternativoj	prononco
level	majo	Може	May	grupo	alternativoj	prononco
level	tuŝi	торкнутися	to touch	grupo	alternativoj	prononco
