C.bn content.tsv
Level	Esperanto	bn	en-us	Grupo	Alternativoj	Pronoco
level	akvo	জল	water	grupo	alternativoj	prononco
level	vorto	একটি শব্দ	a word	grupo	alternativoj	prononco
level	certa	নিশ্চিত, নিশ্চিত	certain, sure	grupo	alternativoj	prononco
level	lando	একটি দেশ, একটি দেশ	a land, a country	grupo	alternativoj	prononco
level	sama	একই	same	grupo	alternativoj	prononco
level	ĵeti	নিক্ষেপ করা	to throw	grupo	alternativoj	prononco
level	stelo	একটি তারা	a star	grupo	alternativoj	prononco
level	domo	একটি বাড়ি, একটি বাড়ি	a house, a home	grupo	alternativoj	prononco
level	nomo	একটি নাম, একটি নাম	a name, an appellation	grupo	alternativoj	prononco
level	vidi	দেখতে	to see	grupo	alternativoj	prononco
level	mola	নরম	soft	grupo	alternativoj	prononco
level	horo	এক ঘন্টা, বাজে, সময়	an hour, o'clock, time	grupo	alternativoj	prononco
level	formo	একটি রূপ, একটি আকৃতি	a form, a shape	grupo	alternativoj	prononco
level	tago	এক দিন	a day	grupo	alternativoj	prononco
level	fumo	একটি ধোঁয়া	a smoke	grupo	alternativoj	prononco
level	ĉevalo	একটি ঘোড়া	a horse	grupo	alternativoj	prononco
level	jaro	একটি বছর	a year	grupo	alternativoj	prononco
level	vojaĝi	ভ্রমণ করতে	to travel	grupo	alternativoj	prononco
level	celo	একটি লক্ষ্য, একটি লক্ষ্য, একটি উদ্দেশ্য, একটি উদ্দেশ্য	a goal, a target, a purpose, an objective	grupo	alternativoj	prononco
level	naski	জন্ম দেওয়া, বহন করা, উৎপন্ন করা	to give birth, to bear, to generate	grupo	alternativoj	prononco
level	manki	অনুপস্থিত, অনুপস্থিত, অনুপস্থিত	to miss, to be lacking, to be missing	grupo	alternativoj	prononco
level	birdo	একটি পাখি	a bird	grupo	alternativoj	prononco
level	halti	থামা, থামা, থামা	to stop, to halt, to come to a halt	grupo	alternativoj	prononco
level	frato	একজন ভাই	a brother	grupo	alternativoj	prononco
level	monto	একটি পর্বত	a mountain	grupo	alternativoj	prononco
level	pensi	চিন্তা করছি	to think	grupo	alternativoj	prononco
level	permesi	অনুমতি দেওয়া, অনুমতি দেওয়া	to permit, to allow	grupo	alternativoj	prononco
level	kosti	খরচ	to cost	grupo	alternativoj	prononco
level	lito	একটি বিছানা, একটি পালঙ্ক	a bed, a couch	grupo	alternativoj	prononco
level	perdi	হারান	to lose	grupo	alternativoj	prononco
level	miri	বিস্মিত করা, বিস্মিত হওয়া, বিস্মিত হওয়া	to surprise, to be amased, to be astonished	grupo	alternativoj	prononco
level	persono	একজন ব্যক্তি	a person	grupo	alternativoj	prononco
level	diversa	বৈচিত্র্যময়, বৈচিত্র্যময়, বিভিন্ন	diverse, varied, various	grupo	alternativoj	prononco
level	provi	চেষ্টা করা, চেষ্টা করা	to try, to attempt	grupo	alternativoj	prononco
level	pagi	পরিশোধ করতে	to pay	grupo	alternativoj	prononco
level	prezenti	উপস্থাপন করা, পরিচয় করানো	to present, to introduce	grupo	alternativoj	prononco
level	aparta	পৃথক, বিশেষ, পৃথক	apart, particular, separate	grupo	alternativoj	prononco
level	rajto	অধিকার, একটি অধিকার	right, a right	grupo	alternativoj	prononco
level	mateno	সকাল, একটি সকাল	morning, a morning	grupo	alternativoj	prononco
level	agrabla	আনন্দদায়ক, সম্মত, সুন্দর	pleasant, agreeable, nice	grupo	alternativoj	prononco
level	vespero	সন্ধ্যা, একটি সন্ধ্যা	evening, an evening	grupo	alternativoj	prononco
level	muro	একটি প্রাচীর	a wall	grupo	alternativoj	prononco
level	suno	সূর্য, একটি সূর্য	sun, a sun	grupo	alternativoj	prononco
level	rigardi	দেখতে, দেখতে	to look, to look at	grupo	alternativoj	prononco
level	senti	অনুভব করা, অনুভব করা	to feel, to sense	grupo	alternativoj	prononco
level	blanka	সাদা, ফাঁকা	white, blank	grupo	alternativoj	prononco
level	simpla	সহজ	simple	grupo	alternativoj	prononco
level	rimarki	লক্ষ্য করা	to notice	grupo	alternativoj	prononco
level	lingvo	একটি ভাষা, ভাষা	a language, tongue	grupo	alternativoj	prononco
level	ŝanĝi	পরিবর্তন করা, পরিবর্তন করা	to change, to turn	grupo	alternativoj	prononco
level	renkonti	দেখা করা, দেখা করা, পার হওয়া	to meet, to encounter, to come accross	grupo	alternativoj	prononco
level	uzi	ব্যবহার করা	to use	grupo	alternativoj	prononco
level	timi	ভয় করা, ভয় পাওয়া	to fear, to be afraid of	grupo	alternativoj	prononco
level	vera	প্রকৃত সত্য	real, true	grupo	alternativoj	prononco
level	sola	একা, একমাত্র, একমাত্র, একাকী	alone, only, sole, solitary	grupo	alternativoj	prononco
level	paco	শান্তি, শান্তি	peace, a peace	grupo	alternativoj	prononco
level	rakonti	বর্ণনা করা, বলা, সম্পর্ক করা	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	রঙ, একটি রঙ	color, a color	grupo	alternativoj	prononco
level	pura	পরিষ্কার, বিশুদ্ধ	clean, pure	grupo	alternativoj	prononco
level	aŭdi	শুনতে	to hear	grupo	alternativoj	prononco
level	punkto	একটি বিন্দু, একটি বিন্দু, একটি স্থান	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	একটি মুখ	a mouth	grupo	alternativoj	prononco
level	araneo	একটি মাকড়সা	a spider	grupo	alternativoj	prononco
level	serĉi	সন্ধান করা, সন্ধান করা, সন্ধান করা	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	একটি চিঠি	a letter	grupo	alternativoj	prononco
level	frua	তাড়াতাড়ি, অকাল	early, premature	grupo	alternativoj	prononco
level	grava	গুরুত্বপূর্ণ, গুরুতর	important, serious	grupo	alternativoj	prononco
level	nigra	কালো	black	grupo	alternativoj	prononco
level	trankvila	শান্ত, শান্ত	tranquil, calm	grupo	alternativoj	prononco
level	flanko	একটি পক্ষ	a side	grupo	alternativoj	prononco
level	libroj	বই	books	grupo	alternativoj	prononco
level	kuri	চালানোর জন্য	to run	grupo	alternativoj	prononco
level	dolĉa	মিষ্টি	sweet	grupo	alternativoj	prononco
level	popolo	মানুষ, লোক, জাতি	people, folk, nation	grupo	alternativoj	prononco
level	hundo	একটি কুকুর	a dog	grupo	alternativoj	prononco
level	fenestro	একটা জানালা	a window	grupo	alternativoj	prononco
level	aĝo	বয়স (বছর বয়সী)	age (years old)	grupo	alternativoj	prononco
level	libron	একটি বই (উদ্দেশ্য, অভিযুক্ত)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	একটি আঙ্গুল	a finger	grupo	alternativoj	prononco
level	resto	অবশিষ্ট, বিশ্রাম, থাকা	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	একটি দাঁত	a tooth	grupo	alternativoj	prononco
level	kuiri	রান্না করতে	to cook	grupo	alternativoj	prononco
level	lavi	ধুতে	to wash	grupo	alternativoj	prononco
level	mia	আমার	my	grupo	alternativoj	prononco
level	piedo	একটি পা, একটি থাবা	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	শোনা	to listen	grupo	alternativoj	prononco
level	tablo	একটি টেবিল	a table	grupo	alternativoj	prononco
level	fali	পড়ে যাওয়া, পড়ে যাওয়া	to fall, to drop	grupo	alternativoj	prononco
level	familio	একটি পরিবার	a family	grupo	alternativoj	prononco
level	via	তোমার	your	grupo	alternativoj	prononco
level	vizaĝo	একটি মুখ	a face	grupo	alternativoj	prononco
level	ĝusta	সঠিক (সঠিক), সঠিক, যথাযথ	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	একটি রাত	a night	grupo	alternativoj	prononco
level	mezo	একটি মধ্যম, গড়, গড়	a middle, average, mean	grupo	alternativoj	prononco
level	historio	ইতিহাস, একটি ইতিহাস	history, a history	grupo	alternativoj	prononco
level	interesi	আগ্রহ	to interest	grupo	alternativoj	prononco
level	administri	পরিচালনা করা, পরিচালনা করা	to manage, to administer	grupo	alternativoj	prononco
level	aero	বায়ু, একটি বায়ু (গ্যাস)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	এর	its	grupo	alternativoj	prononco
level	maro	একটি সমুদ্র	a sea	grupo	alternativoj	prononco
level	fakto	একটি সত্য	a fact	grupo	alternativoj	prononco
level	lasi	ছেড়ে দেওয়া, ছেড়ে দেওয়া, অনুমতি দেওয়া, ছেড়ে দেওয়া	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	একটি পশু, একটি পশু	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	নেতৃত্ব দেওয়া, নির্দেশ দেওয়া	to lead, to guide	grupo	alternativoj	prononco
level	avo	একজন দাদা	a grandfather	grupo	alternativoj	prononco
level	afabla	স্নেহপূর্ণ, বন্ধুত্বপূর্ণ, সদয়, বন্ধুত্বপূর্ণ	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	তাদের	their	grupo	alternativoj	prononco
level	korpo	আমার স্নাতকের	a body	grupo	alternativoj	prononco
level	pordo	একটি দরজা, একটি দরজা	a door, a gate	grupo	alternativoj	prononco
level	forgesi	ভুলতে	to forget	grupo	alternativoj	prononco
level	kafo	কফি, একটি কফি	coffee, a coffee	grupo	alternativoj	prononco
level	brui	শব্দ করতে	to make noise	grupo	alternativoj	prononco
level	brili	উজ্জ্বল করতে	to shine	grupo	alternativoj	prononco
level	gazeto	একটি পত্রিকা, একটি গেজেট, একটি সাময়িকী (=ম্যাগাজিনো)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	একটি চোখ	an eye	grupo	alternativoj	prononco
level	servi	সেবা করা	to serve	grupo	alternativoj	prononco
level	vento	wind, a wind	wind, a wind	grupo	alternativoj	prononco
level	ludi	খেলতে	to play	grupo	alternativoj	prononco
level	haro	একগুচ্ছ চুল	a hair	grupo	alternativoj	prononco
level	arbo	একটি গাছ	a tree	grupo	alternativoj	prononco
level	ŝia	তার	her	grupo	alternativoj	prononco
level	lia	তার	his	grupo	alternativoj	prononco
level	plumo	একটি পালক, একটি কলম	a feather, a pen	grupo	alternativoj	prononco
level	bildo	একটি ছবি, একটি ছবি	a picture, an image	grupo	alternativoj	prononco
level	paŝi	পদক্ষেপ, হাঁটা, গতি, অগ্রসর হতে	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	মোটা, মোটা, গাঢ়	thick, fat, bold	grupo	alternativoj	prononco
level	sia	নিজের	one's own	grupo	alternativoj	prononco
level	konsenti	স্বীকার করা (যে), সম্মত হওয়া (সাথে), অনুমোদন করা (এর), একমত হওয়া (সাথে), সম্মতি দেওয়া	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	গ্রীষ্ম, একটি গ্রীষ্ম	summer, a summer	grupo	alternativoj	prononco
