C.km content.tsv
Level	Esperanto	km	en-us	Grupo	Alternativoj	Pronoco
level	pentri	លាប​ពណ៌	to paint	grupo	alternativoj	prononco
level	instrui	បង្រៀន, ណែនាំ	to teach, to instruct	grupo	alternativoj	prononco
level	sidi	អង្គុយ	to sit	grupo	alternativoj	prononco
level	stari	ឈរ	to stand	grupo	alternativoj	prononco
level	afero	វត្ថុ, វត្ថុ, ករណី, កង្វល់, មេ	a thing, an object, a case, a concern, a mater	grupo	alternativoj	prononco
level	plena	ពេញលេញ, ពេញលេញ	full, complete	grupo	alternativoj	prononco
level	klara	ច្បាស់	clear	grupo	alternativoj	prononco
level	komenci	ដើម្បីចាប់ផ្តើម, ដើម្បីចាប់ផ្តើម	to begin, to commence	grupo	alternativoj	prononco
level	dormi	ដេកលក់	to sleep, to be asleep	grupo	alternativoj	prononco
level	parto	ផ្នែកមួយ ការចែករំលែក	a part, a share	grupo	alternativoj	prononco
level	mono	លុយ	money	grupo	alternativoj	prononco
level	ricevi	ទទួល	to receive	grupo	alternativoj	prononco
level	ami	ស្រឡាញ់	to love	grupo	alternativoj	prononco
level	devi	ត្រូវតែ, ត្រូវតែ, គួរ, គួរតែ	to have to, must, should, ought to	grupo	alternativoj	prononco
level	povi	អាច, អាច	be able to, can	grupo	alternativoj	prononco
level	labori	ធ្វើការ, ធ្វើការ	to work, to labor	grupo	alternativoj	prononco
level	dio	ព្រះមួយ។	a god	grupo	alternativoj	prononco
level	urbo	ទីក្រុងមួយ ទីក្រុងមួយ។	a city, a town	grupo	alternativoj	prononco
level	ofta	ញឹកញាប់, ញឹកញាប់	freqent, often	grupo	alternativoj	prononco
level	soni	សំឡេង, បង្កើតសំឡេង	to sound, to make sound	grupo	alternativoj	prononco
level	tero	ដី ដី ដី	earth, land, soil	grupo	alternativoj	prononco
level	vivi	ដើម្បីរស់, ដើម្បីរស់	to live, to be alive	grupo	alternativoj	prononco
level	resti	ដើម្បីស្នាក់នៅ, ដើម្បីនៅ	to stay, to remain	grupo	alternativoj	prononco
level	ridi	សើច	to laugh	grupo	alternativoj	prononco
level	homo	មនុស្ស, បុរស	a human, a man	grupo	alternativoj	prononco
level	akvo	ទឹក។	water	grupo	alternativoj	prononco
level	vorto	ពាក្យមួយ។	a word	grupo	alternativoj	prononco
level	certa	ប្រាកដ, ប្រាកដ	certain, sure	grupo	alternativoj	prononco
level	lando	ប្រទេសមួយ, ប្រទេសមួយ។	a land, a country	grupo	alternativoj	prononco
level	sama	ដូចគ្នា	same	grupo	alternativoj	prononco
level	ĵeti	បោះ	to throw	grupo	alternativoj	prononco
level	stelo	តារា​មួយ	a star	grupo	alternativoj	prononco
level	domo	ផ្ទះមួយ, ផ្ទះមួយ។	a house, a home	grupo	alternativoj	prononco
level	nomo	ឈ្មោះ, អក្សរកាត់	a name, an appellation	grupo	alternativoj	prononco
level	vidi	ចង់​ឃើញ	to see	grupo	alternativoj	prononco
level	mola	ទន់	soft	grupo	alternativoj	prononco
level	horo	មួយម៉ោង, ម៉ោង, ពេលវេលា	an hour, o'clock, time	grupo	alternativoj	prononco
level	formo	ទម្រង់បែបបទមួយ។	a form, a shape	grupo	alternativoj	prononco
level	tago	មួយថ្ងៃ	a day	grupo	alternativoj	prononco
level	fumo	ផ្សែង	a smoke	grupo	alternativoj	prononco
level	ĉevalo	សេះ​មួយ	a horse	grupo	alternativoj	prononco
level	jaro	មួយ​ឆ្នាំ	a year	grupo	alternativoj	prononco
level	vojaĝi	ក្នុង​ការ​ធ្វើ​ដំណើរ	to travel	grupo	alternativoj	prononco
level	celo	គោលដៅ គោលដៅ គោលបំណង គោលបំណង	a goal, a target, a purpose, an objective	grupo	alternativoj	prononco
level	naski	កើត, កើត, បង្កើត	to give birth, to bear, to generate	grupo	alternativoj	prononco
level	manki	នឹក, ខ្វះ, នឹក	to miss, to be lacking, to be missing	grupo	alternativoj	prononco
level	birdo	បក្សី​មួយ	a bird	grupo	alternativoj	prononco
level	halti	ឈប់, ឈប់, មកឈប់	to stop, to halt, to come to a halt	grupo	alternativoj	prononco
level	frato	បងប្រុសម្នាក់	a brother	grupo	alternativoj	prononco
level	monto	ភ្នំ​មួយ	a mountain	grupo	alternativoj	prononco
level	pensi	គិត	to think	grupo	alternativoj	prononco
level	permesi	អនុញ្ញាត, អនុញ្ញាត	to permit, to allow	grupo	alternativoj	prononco
level	kosti	ចំណាយ	to cost	grupo	alternativoj	prononco
level	lito	គ្រែមួយ, សាឡុងមួយ។	a bed, a couch	grupo	alternativoj	prononco
level	perdi	ចាញ់	to lose	grupo	alternativoj	prononco
level	miri	ភ្ញាក់ផ្អើល, ភ្ញាក់ផ្អើល, ភ្ញាក់ផ្អើល	to surprise, to be amased, to be astonished	grupo	alternativoj	prononco
level	persono	មនុស្ស​ម្នាក់	a person	grupo	alternativoj	prononco
level	diversa	ចម្រុះ, ចម្រុះ, ផ្សេងគ្នា	diverse, varied, various	grupo	alternativoj	prononco
level	provi	ដើម្បីព្យាយាម, ព្យាយាម	to try, to attempt	grupo	alternativoj	prononco
level	pagi	លេង	to pay	grupo	alternativoj	prononco
level	prezenti	ដើម្បីបង្ហាញ, ដើម្បីណែនាំ	to present, to introduce	grupo	alternativoj	prononco
level	aparta	ដាច់ដោយឡែក, ពិសេស, ដាច់ដោយឡែក	apart, particular, separate	grupo	alternativoj	prononco
level	rajto	សិទ្ធិ, សិទ្ធិ	right, a right	grupo	alternativoj	prononco
level	mateno	ព្រឹកមួយព្រឹក	morning, a morning	grupo	alternativoj	prononco
level	agrabla	រីករាយ, យល់ព្រម, ស្រស់ស្អាត	pleasant, agreeable, nice	grupo	alternativoj	prononco
level	vespero	ល្ងាច, ល្ងាចមួយ។	evening, an evening	grupo	alternativoj	prononco
level	muro	ជញ្ជាំង	a wall	grupo	alternativoj	prononco
level	suno	ព្រះអាទិត្យ, ព្រះអាទិត្យមួយ។	sun, a sun	grupo	alternativoj	prononco
level	rigardi	ដើម្បីមើល, មើល	to look, to look at	grupo	alternativoj	prononco
level	senti	ដើម្បីមានអារម្មណ៍, ដើម្បីយល់	to feel, to sense	grupo	alternativoj	prononco
level	blanka	ពណ៌ស, ទទេ	white, blank	grupo	alternativoj	prononco
level	simpla	សាមញ្ញ	simple	grupo	alternativoj	prononco
level	rimarki	ដើម្បីកត់សម្គាល់	to notice	grupo	alternativoj	prononco
level	lingvo	ភាសា, ភាសា	a language, tongue	grupo	alternativoj	prononco
level	ŝanĝi	ដើម្បីផ្លាស់ប្តូរ, ងាក	to change, to turn	grupo	alternativoj	prononco
level	renkonti	ជួប, ជួប, ជួប	to meet, to encounter, to come accross	grupo	alternativoj	prononco
level	uzi	ប្រើ	to use	grupo	alternativoj	prononco
level	timi	ខ្លាច, ខ្លាច	to fear, to be afraid of	grupo	alternativoj	prononco
level	vera	ពិត, ពិត	real, true	grupo	alternativoj	prononco
level	sola	ឯកា, ទោល, ទោល, ទោល	alone, only, sole, solitary	grupo	alternativoj	prononco
level	paco	សន្តិភាព, សន្តិភាព	peace, a peace	grupo	alternativoj	prononco
level	rakonti	រៀបរាប់, ប្រាប់, ទាក់ទង	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	ពណ៌, ពណ៌មួយ។	color, a color	grupo	alternativoj	prononco
level	pura	ស្អាត, បរិសុទ្ធ	clean, pure	grupo	alternativoj	prononco
level	aŭdi	ដើម្បីស្តាប់	to hear	grupo	alternativoj	prononco
level	punkto	ចំណុច ចំណុច ចំណុច	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	មាត់	a mouth	grupo	alternativoj	prononco
level	araneo	សត្វពីងពាង	a spider	grupo	alternativoj	prononco
level	serĉi	ដើម្បីស្វែងរក, ស្វែងរក, ស្វែងរក	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	សំបុត្រ​មួយ	a letter	grupo	alternativoj	prononco
level	frua	មុន, ឆាប់	early, premature	grupo	alternativoj	prononco
level	grava	សំខាន់, ធ្ងន់ធ្ងរ	important, serious	grupo	alternativoj	prononco
level	nigra	ខ្មៅ	black	grupo	alternativoj	prononco
level	trankvila	ស្ងប់ស្ងាត់, ស្ងប់ស្ងាត់	tranquil, calm	grupo	alternativoj	prononco
level	flanko	ម្ខាង	a side	grupo	alternativoj	prononco
level	libroj	សៀវភៅ	books	grupo	alternativoj	prononco
level	kuri	រត់	to run	grupo	alternativoj	prononco
level	dolĉa	ផ្អែម	sweet	grupo	alternativoj	prononco
level	popolo	មនុស្ស, មនុស្ស, ជាតិ	people, folk, nation	grupo	alternativoj	prononco
level	hundo	សត្វ​ឆ្កែំ​មួយ​ក្បាល	a dog	grupo	alternativoj	prononco
level	fenestro	បង្អួចមួយ។	a window	grupo	alternativoj	prononco
level	aĝo	អាយុ (ឆ្នាំ)	age (years old)	grupo	alternativoj	prononco
level	libron	សៀវភៅ (គោលបំណង, ការចោទប្រកាន់)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	ម្រាមដៃមួយ។	a finger	grupo	alternativoj	prononco
level	resto	នៅសល់, សម្រាក, ស្នាក់នៅ	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	ធ្មេញមួយ។	a tooth	grupo	alternativoj	prononco
level	kuiri	ចំអិន	to cook	grupo	alternativoj	prononco
level	lavi	ដើម្បីលាងសម្អាត	to wash	grupo	alternativoj	prononco
level	mia	របស់ខ្ញុំ	my	grupo	alternativoj	prononco
level	piedo	ជើងមួយ, paw មួយ។	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	ស្ដាប់	to listen	grupo	alternativoj	prononco
level	tablo	តុ	a table	grupo	alternativoj	prononco
level	fali	ធ្លាក់ចុះ, ធ្លាក់ចុះ	to fall, to drop	grupo	alternativoj	prononco
level	familio	គ្រួសារ​មួយ	a family	grupo	alternativoj	prononco
level	via	របស់អ្នក។	your	grupo	alternativoj	prononco
level	vizaĝo	មុខមួយ។	a face	grupo	alternativoj	prononco
level	ĝusta	ត្រឹមត្រូវ (ត្រឹមត្រូវ), ត្រឹមត្រូវ, ត្រឹមត្រូវ	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	យប់មួយ។	a night	grupo	alternativoj	prononco
level	mezo	មធ្យម, មធ្យម, មធ្យម	a middle, average, mean	grupo	alternativoj	prononco
level	historio	ប្រវត្តិសាស្រ្ត, ប្រវត្តិសាស្រ្តមួយ។	history, a history	grupo	alternativoj	prononco
level	interesi	ចំណាប់អារម្មណ៍	to interest	grupo	alternativoj	prononco
level	administri	គ្រប់គ្រង, គ្រប់គ្រង	to manage, to administer	grupo	alternativoj	prononco
level	aero	ខ្យល់, ខ្យល់ (ឧស្ម័ន)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	របស់វា។	its	grupo	alternativoj	prononco
level	maro	សមុទ្រមួយ។	a sea	grupo	alternativoj	prononco
level	fakto	ការ​ពិត​មួយ	a fact	grupo	alternativoj	prononco
level	lasi	ចាកចេញ, ដោះលែង, អនុញ្ញាត, អនុញ្ញាត	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	សត្វ, សត្វ	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	ដើម្បីដឹកនាំ, ណែនាំ	to lead, to guide	grupo	alternativoj	prononco
level	avo	ជីតា	a grandfather	grupo	alternativoj	prononco
level	afabla	រួសរាយរាក់ទាក់ រួសរាយរាក់ទាក់	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	របស់ពួកគេ។	their	grupo	alternativoj	prononco
level	korpo	រាងកាយមួយ។	a body	grupo	alternativoj	prononco
level	pordo	ទ្វារមួយ, ច្រកទ្វារមួយ។	a door, a gate	grupo	alternativoj	prononco
level	forgesi	ដើម្បី​បំភ្លេច	to forget	grupo	alternativoj	prononco
level	kafo	កាហ្វេ, កាហ្វេមួយ។	coffee, a coffee	grupo	alternativoj	prononco
level	brui	ដើម្បីធ្វើឱ្យសំលេងរំខាន	to make noise	grupo	alternativoj	prononco
level	brili	ចែងចាំង	to shine	grupo	alternativoj	prononco
level	gazeto	ទស្សនាវដ្ដី កាសែត ទស្សនាវដ្តី សម័យកាល (=ទស្សនាវដ្តី)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	ភ្នែក​មួយ	an eye	grupo	alternativoj	prononco
level	servi	ដើម្បីបម្រើ	to serve	grupo	alternativoj	prononco
level	vento	ខ្យល់, ខ្យល់	wind, a wind	grupo	alternativoj	prononco
level	ludi	លេង	to play	grupo	alternativoj	prononco
level	haro	សក់មួយ។	a hair	grupo	alternativoj	prononco
level	arbo	ដើមឈើ	a tree	grupo	alternativoj	prononco
level	ŝia	របស់នាង	her	grupo	alternativoj	prononco
level	lia	របស់គាត់។	his	grupo	alternativoj	prononco
level	plumo	ស្លាបមួយ, ប៊ិចមួយ។	a feather, a pen	grupo	alternativoj	prononco
level	bildo	រូបភាពមួយ រូបភាព	a picture, an image	grupo	alternativoj	prononco
level	paŝi	បោះជំហាន, ដើរ, ដើរ, ដើរ	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	ក្រាស់, ខ្លាញ់, ដិត	thick, fat, bold	grupo	alternativoj	prononco
level	sia	របស់ខ្លួន។	one's own	grupo	alternativoj	prononco
level	konsenti	ទទួលស្គាល់ (នោះ) យល់ព្រម (ជាមួយ) យល់ព្រម (នៃ) យល់ព្រម (ជាមួយ) យល់ព្រម	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
