A.ur content.tsv
Level	Esperanto	ur	en-us	Grupo	Alternativoj	Pronoco
level	oni facile scii ~	کوئی آسانی سے جان سکتا ہے ~	one may know easily ~	grupo	alternativoj	prononco
level	oni povis ekscii, ke ~	یہ معلوم کرنا ممکن تھا کہ ~	it was possible to find out that ~	grupo	alternativoj	prononco
level	gondolisto de iu riĉulo	ایک امیر آدمی کا گونڈولیئر	a rich man's gondolier	grupo	alternativoj	prononco
level	povis ekscii, ke li estas gondolisto	پتہ چلا کہ وہ ایک گونڈولیئر تھا۔	could find out that he was a gondolier	grupo	alternativoj	prononco
level	li rigardis ~	اس نے دیکھا ~	he looked ~	grupo	alternativoj	prononco
level	rigardis la ĝojan hommulton	خوشی سے بھرے ہجوم کی طرف دیکھا	looked at the joyful crowd	grupo	alternativoj	prononco
level	rideto lumigis lian vizaĝon	ایک مسکراہٹ نے اس کے چہرے کو روشن کیا	a smile lit up his face	grupo	alternativoj	prononco
level	kiam li ekvidis mariston	جب اس نے ایک ملاح کو دیکھا	when he saw a sailor	grupo	alternativoj	prononco
level	la mariston, kiu alvenis	ملاح جو پہنچا	the sailor who arrived	grupo	alternativoj	prononco
level	la flanko de la maro	سمندر کی طرف	the side of the sea	grupo	alternativoj	prononco
level	alvenis el la flanko de la maro	سمندر کے کنارے سے آیا	arrived from the side of the sea	grupo	alternativoj	prononco
level	ĉu tio estas vi, Stefano?	کیا وہ تم ہو، سٹیفن؟	is that you, Stephen?	grupo	alternativoj	prononco
level	ekkriis la gondolisto	گونڈولیئر نے کہا	exclaimed the gondolier	grupo	alternativoj	prononco
level	ĉiuj diras, ke ~	ہر کوئی کہتا ہے ~	everyone says that ~	grupo	alternativoj	prononco
level	en la manojn de la Turkoj	ترکوں کے ہاتھوں میں	into the hands of the Turks	grupo	alternativoj	prononco
level	ke vi falis en la manojn de la Turkoj	کہ تم ترکوں کے ہتھے چڑھ گئے۔	that you fell into the hands of the Turks	grupo	alternativoj	prononco
level	ni renkontis unu	ہم ایک سے ملے	we met one	grupo	alternativoj	prononco
level	el niaj ŝipoj	ہمارے جہازوں سے	from our ships	grupo	alternativoj	prononco
level	ĝi sekvis nin	اس نے ہمارا پیچھا کیا	it followed us	grupo	alternativoj	prononco
level	dum pli ol unu horo	ایک گھنٹے سے زیادہ	for more than an hour	grupo	alternativoj	prononco
level	sed ne estas facile iri ~	لیکن جانا آسان نہیں ہے ~	but it is not easy to go ~	grupo	alternativoj	prononco
level	iri pli rapide ol nia ŝipo	ہمارے جہاز سے زیادہ تیزی سے جانا	to go faster than our ship	grupo	alternativoj	prononco
level	kiaj novaĵoj estas tie ĉi?	یہاں کیا خبر ہے	what news is here?	grupo	alternativoj	prononco
level	tie ĉi en Venecio	یہاں وینس میں	here in Venice	grupo	alternativoj	prononco
level	nenio interesa	کچھ بھی دلچسپ نہیں	nothing interesting	grupo	alternativoj	prononco
level	nur granda malfeliĉo	صرف ایک بڑی بدقسمتی	just a big misfortune	grupo	alternativoj	prononco
level	ĉu vi konas Pietron?	کیا آپ پیٹرو کو جانتے ہیں؟	do you know Pietro?	grupo	alternativoj	prononco
level	mi konas lin	میں اسے جانتا ہوں	I know him	grupo	alternativoj	prononco
level	granda ŝipo subakvigis lian gondolon	ایک بڑے جہاز نے اس کے گونڈولا کو ڈبو دیا۔	a large ship submerged his gondola	grupo	alternativoj	prononco
level	kaj kio pri li?	اور اس کے بارے میں کیا؟	and what about him?	grupo	alternativoj	prononco
level	la gondolo subakviĝis	گونڈولا ڈوب گیا۔	the gondola sank	grupo	alternativoj	prononco
level	okazis, ke ~	یہ ہوا کہ ~	it happened that ~	grupo	alternativoj	prononco
level	ni troviĝis proksime	ہم قریب تھے	we were close	grupo	alternativoj	prononco
level	ni prenis lin en nian gondolon	ہم اسے اپنے گونڈولا میں لے گئے۔	we took him in our gondola	grupo	alternativoj	prononco
level	en la sama tempo	عین اسی وقت پر	at the same time	grupo	alternativoj	prononco
level	mia estro subakviĝis	میرا باس ڈوب گیا۔	my boss drowned	grupo	alternativoj	prononco
level	por helpi junulinon	ایک نوجوان عورت کی مدد کرنا	to help a young woman	grupo	alternativoj	prononco
level	junulinon, kiu preskaŭ mortis	ایک نوجوان عورت جو تقریباً مر گئی۔	a young woman who almost died	grupo	alternativoj	prononco
level	kun sia onklo	اپنے چچا کے ساتھ	with his uncle	grupo	alternativoj	prononco
level	preskaŭ mortis kun sia onklo	تقریبا اپنے چچا کے ساتھ مر گیا	almost died with his uncle	grupo	alternativoj	prononco
level	tie estis junulino	ایک نوجوان عورت تھی	there was a young woman	grupo	alternativoj	prononco
level	lin ni ne povis helpi	ہم اس کی مدد نہیں کر سکے۔	we could not help him	grupo	alternativoj	prononco
level	estis grava homo	ایک اہم شخص تھا	was an important person	grupo	alternativoj	prononco
level	kio alvenigis vin en Venecion?	آپ کو وینس کیا لایا؟	what brought you to Venice?	grupo	alternativoj	prononco
level	amiko mia	میرے دوست	my friend	grupo	alternativoj	prononco
level	la maristo ekrigardis	ملاح نے اوپر دیکھا	the sailor looked up	grupo	alternativoj	prononco
level	rapide ekrigardis sian amikon	جلدی سے اپنے دوست کی طرف دیکھا	quickly glanced at his friend	grupo	alternativoj	prononco
level	kaj komencis diri	اور کہنے لگا	and began to say	grupo	alternativoj	prononco
level	do vi scias ~	تو آپ جانتے ہیں ~	so you know ~	grupo	alternativoj	prononco
level	mi alportis ~	میں لایا ہوں ~	I brought ~	grupo	alternativoj	prononco
level	la gondolisto subite haltigis lin	گونڈولیئر نے اچانک اسے روک دیا۔	the gondolier suddenly stopped him	grupo	alternativoj	prononco
level	li diris	انہوں نے کہا	he said	grupo	alternativoj	prononco
level	tiam iu homo pasis	پھر ایک آدمی وہاں سے گزرا۔	then a man passed by	grupo	alternativoj	prononco
level	iu homo pasis apud li	ایک آدمی اس کے پاس سے گزرا۔	a man passed by him	grupo	alternativoj	prononco
level	li ankoraŭ ne estis tridekjara	وہ ابھی تیس کا نہیں تھا۔	he was not yet thirty	grupo	alternativoj	prononco
level	kaj lia vizaĝo estis senkolora	اور اس کا چہرہ بے رنگ تھا۔	and his face was colorless	grupo	alternativoj	prononco
level	lia iro estis certa kaj facila	اس کا جانا یقینی اور آسان تھا۔	his going was sure and easy	grupo	alternativoj	prononco
level	lia vizaĝo estis malĝoja	اس کا چہرہ اداس تھا	his face was sad	grupo	alternativoj	prononco
level	kiam li ekvidis la homon, ~	جب اس نے آدمی کو دیکھا، ~	when he saw the man, ~	grupo	alternativoj	prononco
level	oni diras, ke ~	کہا جاتا ہے کہ ~	it is said that ~	grupo	alternativoj	prononco
level	multaj gravuloj donas ~	بہت سے اہم لوگ ~ دیتے ہیں۔	many important people give ~	grupo	alternativoj	prononco
level	sekreta laboro	خفیہ کام	secret work	grupo	alternativoj	prononco
level	sekretaj laboroj	خفیہ ملازمتیں	secret jobs	grupo	alternativoj	prononco
level	donas sekretajn laborojn al li	اسے خفیہ ملازمتیں دیتا ہے۔	gives secret jobs to him	grupo	alternativoj	prononco
level	tro da sekretoj	بہت سارے راز	too many secrets	grupo	alternativoj	prononco
level	li scias tro da sekretoj	وہ بہت سے راز جانتا ہے	he knows too many secrets	grupo	alternativoj	prononco
level	tial ili timas	اس لیے وہ خوفزدہ ہیں۔	therefore they are afraid	grupo	alternativoj	prononco
level	sendi lin en malliberejon	اسے جیل بھیجنے کے لیے	to send him to prison	grupo	alternativoj	prononco
level	diris la maristo	ملاح نے کہا	said the sailor	grupo	alternativoj	prononco
level	kaj dum li parolis	اور جیسا کہ وہ بولا	and as he spoke	grupo	alternativoj	prononco
level	li montris la domegon	اس نے حویلی کی طرف اشارہ کیا۔	he pointed to the mansion	grupo	alternativoj	prononco
level	la domego de Doĝoj	Doges کی حویلی	the mansion of Doges	grupo	alternativoj	prononco
level	multaj gravuloj bezonas lian helpon	بہت سے اہم لوگوں کو اس کی مدد کی ضرورت ہے۔	many important people need his help	grupo	alternativoj	prononco
level	kiom ili pagas?	وہ کتنا ادا کرتے ہیں؟	how much they pay?	grupo	alternativoj	prononco
level	pagas al li	اسے ادا کرتا ہے	pays him	grupo	alternativoj	prononco
level	pagas por unu mortigo	ایک قتل کی ادائیگی کرتا ہے۔	pays for one kill	grupo	alternativoj	prononco
level	certe ne malpli ol ~	یقینی طور پر ~ سے کم نہیں۔	certainly not less than ~	grupo	alternativoj	prononco
level	ol cent moneroj	سو سکے سے زیادہ	than a hundred coins	grupo	alternativoj	prononco
level	ne forgesu, ke ~	اسے مت بھولنا ~	don't forget that ~	grupo	alternativoj	prononco
level	ke li laboras por tiuj	کہ وہ ان کے لیے کام کرتا ہے۔	that he works for them	grupo	alternativoj	prononco
level	por tiuj, kiuj havas sufiĉe da mono	ان لوگوں کے لیے جن کے پاس کافی رقم ہے۔	for those who have enough money	grupo	alternativoj	prononco
level	por pagi al li	اسے ادا کرنے کے لئے	to pay him	grupo	alternativoj	prononco
level	en Venecio estas ~	وینس میں ہے ~	in Venice there is ~	grupo	alternativoj	prononco
level	tiuj aferoj	وہ چیزیں	those things	grupo	alternativoj	prononco
level	forgesi tiujn aferojn	ان چیزوں کو بھولنے کے لیے	to forget those things	grupo	alternativoj	prononco
level	aferoj, kiujn estas pli bone forgesi	وہ چیزیں جو بہتر طور پر بھول جاتی ہیں۔	things that are better forgotten	grupo	alternativoj	prononco
level	se vi volas trankvile manĝi	اگر آپ سکون سے کھانا چاہتے ہیں۔	if you want to eat in peace	grupo	alternativoj	prononco
level	trankvile manĝi vian panon	اپنی روٹی سکون سے کھاؤ	to eat your bread in peace	grupo	alternativoj	prononco
level	estis iom da silento	کچھ خاموشی تھی	there was some silence	grupo	alternativoj	prononco
level	kaj poste	اور بعد میں	and later	grupo	alternativoj	prononco
level	la gondolisto denove ekparolis	گونڈولر دوبارہ بولا۔	the gondolier spoke again	grupo	alternativoj	prononco
level	vi venis ĝustatempe	تم ٹھیک وقت پر آئے	you came just in time	grupo	alternativoj	prononco
level	por vidi ŝipkuron	کشتی کی دوڑ دیکھنے کے لیے	to see a boat race	grupo	alternativoj	prononco
level	iu diris malforte	کسی نے کمزوری سے کہا	someone said weakly	grupo	alternativoj	prononco
level	proksime de la gondolisto	گونڈولیئر کے قریب	near the gondolier	grupo	alternativoj	prononco
level	la estro de la urbo	شہر کے میئر	the mayor of the city	grupo	alternativoj	prononco
level	senvorte montris al la gondolo	بے ساختہ گونڈولا کی طرف اشارہ کیا۔	wordlessly pointed to the gondola	grupo	alternativoj	prononco
level	diris la gondolisto	گونڈولیئر نے کہا	said the gondolier	grupo	alternativoj	prononco
level	kaj prenis la manon de sia amiko	اور اپنے دوست کا ہاتھ پکڑ لیا۔	and took his friend's hand	grupo	alternativoj	prononco
level	ĵetas la paperon	کاغذ پھینکتا ہے	throws the paper	grupo	alternativoj	prononco
level	en la paperujon	کاغذ کے ڈبے میں	into the paper bin	grupo	alternativoj	prononco
level	la knabinoj ĵetis la paperojn	لڑکیوں نے کاغذات پھینک دیئے۔	the girls threw the papers	grupo	alternativoj	prononco
level	kie estas mia skribilo?	میرا قلم کہاں ہے	where is my pen	grupo	alternativoj	prononco
level	mi volas respondi al li	میں اسے جواب دینا چاہتا ہوں۔	I want to answer him	grupo	alternativoj	prononco
level	la suno malaperis	سورج غائب ہو گیا	the sun disappeared	grupo	alternativoj	prononco
level	kaj nun estas preskaŭ malhele	اور اب تقریباً اندھیرا ہے۔	and now it is almost dark	grupo	alternativoj	prononco
level	bonvolu manĝi	براہ مہربانی کھاؤ	please eat	grupo	alternativoj	prononco
level	bonvolu manĝi la panon	براہ کرم روٹی کھاؤ	please eat the bread	grupo	alternativoj	prononco
level	per manĝiloj	کٹلری کے ساتھ	with cutlery	grupo	alternativoj	prononco
level	pardonu min	معاف کیجئے گا	excuse me	grupo	alternativoj	prononco
level	rajtas resti	رہنے کی اجازت ہے۔	is allowed to stay	grupo	alternativoj	prononco
level	mi ne rajtas resti	مجھے رہنے کا کوئی حق نہیں۔	I have no right to stay	grupo	alternativoj	prononco
level	ĉu vi povas kunporti ~ ?	کیا آپ ~ لا سکتے ہیں؟	can you bring ~ ?	grupo	alternativoj	prononco
level	de mia fratino	میری بہن سے	from my sister	grupo	alternativoj	prononco
level	kiam vi aĉetis ~ ?	آپ نے کب خریدا ~؟	when did you buy ~ ?	grupo	alternativoj	prononco
level	aĉetis tiun muzikilon	وہ موسیقی کا آلہ خریدا۔	bought that musical instrument	grupo	alternativoj	prononco
level	kiu laste uzis ?	آخری کس نے استعمال کیا؟	who used last?	grupo	alternativoj	prononco
level	uzis mian ŝlosilon	میری چابی کا استعمال کیا	used my key	grupo	alternativoj	prononco
level	ĉu vi veturis?	کیا تم نے چلایا	did you drive?	grupo	alternativoj	prononco
level	en Venecio	وینس میں	in Venice	grupo	alternativoj	prononco
level	ankaŭ per gondolo	گونڈولا کے ذریعہ بھی	also by gondola	grupo	alternativoj	prononco
level	ĉu vi povos ekdormi?	کیا آپ سو سکیں گے؟	will you be able to fall asleep?	grupo	alternativoj	prononco
level	tiam, kiam silentiĝis	پھر جب خاموشی چھا گئی۔	then, when there was silence	grupo	alternativoj	prononco
level	la sinjoro estis alta	شریف آدمی لمبا تھا۔	the gentleman was tall	grupo	alternativoj	prononco
level	alta, dika	لمبا، موٹا	tall, fat	grupo	alternativoj	prononco
level	dika, peza	موٹی، بھاری	thick, heavy	grupo	alternativoj	prononco
level	peza kaj larĝa	بھاری اور بڑے	heavy and large	grupo	alternativoj	prononco
level	estis alta, dika, peza, kaj larĝa	لمبا، موٹا، بھاری اور بڑا تھا۔	was tall, thick, heavy, and large	grupo	alternativoj	prononco
level	donis forton	طاقت دی	gave strength	grupo	alternativoj	prononco
level	havinda forto	رکھنے کے قابل ایک طاقت	a force worth having	grupo	alternativoj	prononco
level	havinda korpoforto	جسمانی طاقت رکھنے کے قابل	physical strength worth having	grupo	alternativoj	prononco
level	tio donis	کہ دیا	that gave	grupo	alternativoj	prononco
level	donis al li	اسے دیا	gave him	grupo	alternativoj	prononco
level	tio donis forton	جس نے طاقت دی	that gave strength	grupo	alternativoj	prononco
level	donis havindan korpoforton	جسم کو قابل قدر طاقت دی۔	gave body strength worth having	grupo	alternativoj	prononco
level	lia aspekto	اس کی ظاہری شکل	his appearance	grupo	alternativoj	prononco
level	grandula aspekto	ایک لمبے شخص کی ظاہری شکل	appearance of a tall person	grupo	alternativoj	prononco
level	eta rolo	ایک چھوٹا سا کردار	a small role	grupo	alternativoj	prononco
level	ludis rolon	کردار ادا کیا	played a role	grupo	alternativoj	prononco
level	ne eta rolo	کوئی چھوٹا کردار نہیں۔	not a small role	grupo	alternativoj	prononco
level	ludis etan rolon	ایک چھوٹا سا کردار ادا کیا	played a small role	grupo	alternativoj	prononco
level	ludis ne etan rolon	کوئی چھوٹا کردار ادا نہیں کیا	played no small role	grupo	alternativoj	prononco
level	en la fakto, ke ~	حقیقت یہ ہے کہ ~	in the fact that ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	لوگوں کی اکثریت	the majority of the people	grupo	alternativoj	prononco
level	se ne timis	اگر ڈر نہیں تو	if not afraid	grupo	alternativoj	prononco
level	lin timis	اس سے ڈرتا تھا	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	اگر وہ ڈرتا تھا	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	اگر اس سے نہیں ڈرتے	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	یقینی طور پر احترام کیا جاتا ہے	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	کم از کم ~ کے بارے میں سوچا	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	اس سے پہلے ~	before ~	grupo	alternativoj	prononco
level	kontentigi lin	اسے مطمئن کرنے کے لیے	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	اسے ناراض کرنے کے لیے	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	غیر مطمئن ہونے سے پہلے ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	فیصلہ کرنے سے پہلے ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	ناراض کرنے کا فیصلہ کرنا ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	اسے مطمئن کرنے کا فیصلہ کرنا	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	اسے ناراض کرنے کا فیصلہ کرنے سے پہلے	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	یہ، جو مفید ہے	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	دن کے دوران اکثر مفید	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	ایک ناخوشگوار پریشانی	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	خود سے	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	ایک ناخوشگوار پریشانی پیش کرتا ہے۔	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	خود کو ایک ناخوشگوار پریشانی کے طور پر پیش کرتا ہے۔	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	درختوں سے بھری جگہ پر	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	پھر جب کوئی گمراہ ہو گیا۔	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	ایک غیر انسانی بیابان میں	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	اور افراتفری میں سڑک سے ہٹ جاتا ہے۔	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	ایک لمبا بڑا جسم	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	پاس کرنے میں ناکام ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	جھاڑیوں کے درمیان	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	قدرتی چیزوں کو چھونے کے علاوہ	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	عام طور پر گیلے	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	گیلی فطرت کے وسط میں	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	گیلی قدرتی چیزیں، جس کے بیچ میں ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	وہ مشکل سے چلا	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	یہ ایک تجربہ تھا	it was an experience	grupo	alternativoj	prononco
level	ne malofte	غیر معمولی نہیں	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	دردناک اور ہمیشہ ناخوشگوار	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	زیادہ ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	زندگی میں آگے بڑھا	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	قلعے کے جنگل میں	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	جتنا آگے بڑھا اتنا ہی ناپسندیدہ ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	رات کی فطرت کو ناپسند کیا۔	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	آنکھوں والا آدمی جو صاف دیکھا جا سکتا ہے۔	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	وہ آنکھیں جو اچھی طرح دیکھ سکتی تھیں۔	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	اندھیرے میں اچھی طرح سے دیکھنے کے لئے	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	مشکل سے گزرتے ہوئے دیکھا	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	ہمارے صنعتکار سے	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	وہ مسکرایا	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	اس آدمی کے ساتھ	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	پولیس والے کے لباس میں	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	ایک اور شخص کھڑا تھا	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	اسی طرح کے لباس میں	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	مؤخر الذکر ایک عورت تھی	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	چلو	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	آدمی نے آہستہ سے کہا	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	اپنے ساتھی کے کان میں	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	اب صحیح وقت ہے	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	دونوں اس شخص کی طرف بڑھے۔	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	وہ کرنے میں محتاط تھے ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	جتنا ممکن ہو ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	جتنا ممکن ہو کم شور (کیل ایبل)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	جتنا کم شور ممکن ہو	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	وہ تقریبا مکمل طور پر کامیاب ہو گئے	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	اس ناگوار صورتحال میں	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	ایک گندی صورتحال جہاں درختوں نے اپنی شاخیں پھینک دیں۔	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	اپنی گیلی شاخوں کو پھینک دیا	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	براہ راست چہروں میں	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	صنعتکار کے	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	کثیر پیروں والی چھوٹی مخلوق	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	اس کے پاؤں لیا	took his feet	grupo	alternativoj	prononco
level	por promenejo	پیدل سڑک کے لیے	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	قدرت نے اس کے قدم گرائے	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	سب سے زیادہ دردناک	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	اپنا پاؤں گڑھے میں گرا دیا	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	پانی سے بھرا ایک گڑھا	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	بدبودار پانی	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	جلدی سے خیال آیا	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	ایک تیار ہونا ضروری ہے	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	یہاں	here	grupo	alternativoj	prononco
level	iu ajn ~	کوئی بھی ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	کسی بھی ناخوشگوار تصادم کے لیے تیار ہیں۔	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	کچھ بھی (جو بھی)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	وہ کسی بھی چیز کا انتظار کر رہا تھا	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	ایک طرف انسانی آواز	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	جب ایک آواز سنائی دی، ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	فوری طور پر بند سنا	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	اس نے سائٹ پر ایک اچھی چھلانگ لگائی	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	جس نے اس کے دل کو ہلا دیا۔	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	منہ تک	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	سکون کو دوبارہ حاصل کرنے کی کوشش کے ساتھ	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	تھوڑا سا سکون	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	ایک چراغ کی روشنی	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	کسی نے براہ راست اس کی آنکھوں کی طرف اشارہ کیا۔	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	وہ چراغ جسے کسی نے آنکھوں کی طرف دیکھا	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	مفاہمت کو روکا	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	اسے ایسا لگتا تھا کہ ~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	انسانی شکل جس نے چراغ کو تھام رکھا تھا۔	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	پولیس کے کپڑے پہنیں۔	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	آپ یہاں کیا کر رہے ہیں؟	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	مستند آواز لگتی ہے۔	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	براہ مہربانی بات کریں ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	تھوڑا صاف	a little clear	grupo	alternativoj	prononco
level	la alia diris	دوسرے نے کہا	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	اس سے بھی زیادہ اہم لہجے میں	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	میں چل رہا ہوں۔	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	آپ فارم پر چلتے ہیں	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	کاؤنٹیس کی	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	کاؤنٹیس کا فارم	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	آدھی رات کو	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	کیا کاؤنٹیس نے آپ کو مدعو کیا تھا؟	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	کیا وہ ~ کے بارے میں جانتی ہے۔	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	آپ کی موجودگی کے بارے میں	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	آپ کی یہاں موجودگی	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	مجھے آپ سے پوچھنا ہے ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	آپ سے میری پیروی کرنے کو کہتا ہے۔	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	اور اس نے وضاحت کی ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	وضاحت کی کہ ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	غلط کوشش کے بعد سے	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	کاؤنٹیس کو پکڑنے کی غلط کوشش	the wrong attempt to catch the countess	grupo	alternativoj	prononco
