B.km content.tsv
Level	Esperanto	km	en-us	Grupo	Alternativoj	Pronoco
level	sed mi pensas ke hodiaŭ la nivelo estas pli alta	ប៉ុន្តែ​ខ្ញុំ​គិត​ថា​ថ្ងៃ​នេះ​កម្រិត​ខ្ពស់​ជាង	but I think that today the level is higher	grupo	alternativoj	prononco
level	do, mi devas bone lerni la lingvon	ដូច្នេះខ្ញុំត្រូវរៀនភាសាឱ្យបានល្អ។	so I have to learn the language well	grupo	alternativoj	prononco
level	por esti bona homo	សម្រាប់ការធ្វើជាមនុស្សល្អ។	for being a good person	grupo	alternativoj	prononco
level	kaj vi devas uzi simplan stilon	ហើយអ្នកគួរតែប្រើស្ទីលសាមញ្ញ	and you should use simple style	grupo	alternativoj	prononco
level	ĉar tio estis tre grava por li	ព្រោះវាមានសារៈសំខាន់ខ្លាំងណាស់សម្រាប់គាត់	because that was very important for him	grupo	alternativoj	prononco
level	tio plaĉas al mi	ដែលពេញចិត្តខ្ញុំ (ខ្ញុំចូលចិត្តវា)	that pleases me (I like that)	grupo	alternativoj	prononco
level	en Esperanto eĉ ekzistas vorto ~	នៅក្នុង Esperanto មានសូម្បីតែពាក្យ ~	in Esperanto, there is even a word ~	grupo	alternativoj	prononco
level	eĉ ekzistas vorto "kabei"	មាន​សូម្បី​តែ​ពាក្យ &quot;kabei&quot;	there is even a word "kabei"	grupo	alternativoj	prononco
level	forlasi la movadon	ដើម្បីបោះបង់ចោលចលនា	to abandon the movement	grupo	alternativoj	prononco
level	vorto "kabei", kiu signifas forlasi la movadon	ពាក្យ &quot;កាប៉ី&quot; ដែលមានន័យថាបោះបង់ចោលចលនា	a word "kabei", which means abandoning the movement	grupo	alternativoj	prononco
level	interese!	វា​គួរ​ឱ្យ​ចាប់អារម្មណ៍!	that's interesting!	grupo	alternativoj	prononco
level	mi nun scias unu vorton en Esperanto	ឥឡូវនេះខ្ញុំស្គាល់ពាក្យមួយនៅក្នុងភាសា Esperanto	now I know one word in Esperanto	grupo	alternativoj	prononco
level	neniam forgesos	នឹងមិនភ្លេចឡើយ។	will never forget	grupo	alternativoj	prononco
level	kaj verŝajne mi neniam forgesos ĝin	ហើយខ្ញុំប្រហែលជាមិនភ្លេចវាទេ។	and I will probably never forget it	grupo	alternativoj	prononco
level	en kafejo, post pluraj semajnoj	នៅក្នុងហាងកាហ្វេមួយ' បន្ទាប់ពីជាច្រើនសប្តាហ៍	in a cafe' after several weeks	grupo	alternativoj	prononco
level	li sukcesis lerni Esperanton	គាត់បានរៀនភាសា Esperanto	he managed to learn Esperanto	grupo	alternativoj	prononco
level	kaj ili nun uzas la lingvon	ហើយពួកគេកំពុងប្រើភាសា	and they are using the language	grupo	alternativoj	prononco
level	inviti, invitilo	ដើម្បីអញ្ជើញ, ការអញ្ជើញ	to invite, an invitation	grupo	alternativoj	prononco
level	jen, rigardu, invitilo por IJK!	សូមមើលការអញ្ជើញសម្រាប់ IJK!	here, look, an invitation for IJK!	grupo	alternativoj	prononco
level	kio? I-J-kio?	អ្វី? អ៊ី-យ៉ូ-អ្វី?	what? Ee-yo-what?	grupo	alternativoj	prononco
level	junulo, junularo	យុវជន ក្រុមយុវជន	a young person, a group of young people	grupo	alternativoj	prononco
level	I-J-K estas "Internacia Junulara Kongreso"	IJK គឺជាសមាជយុវជនអន្តរជាតិ	IJK is an International Youth Congress	grupo	alternativoj	prononco
level	mi planas iri al ĝi	ខ្ញុំ​មាន​គម្រោង​ទៅ​រក​វា។	I am planning to go for it	grupo	alternativoj	prononco
level	ĉu ankaŭ vi volas iri?	តើអ្នកចង់ទៅដែរទេ?	do you want to go too?	grupo	alternativoj	prononco
level	nu, "kongreso" ne sonas tre interese	ជាការប្រសើរណាស់, &quot;សមាជ&quot; ស្តាប់ទៅមិនគួរឱ្យចាប់អារម្មណ៍ខ្លាំងណាស់	well, "congress" doesn't sound very interesting	grupo	alternativoj	prononco
level	sed estas (interese)!	ប៉ុន្តែវាគឺជា (គួរឱ្យចាប់អារម្មណ៍)	but it is (interesting)	grupo	alternativoj	prononco
level	ne pensu pri iu teda malvigla kongreso	កុំគិតពីសមាជយឺតគួរឱ្យធុញ	do not think of something boring sluggish congress	grupo	alternativoj	prononco
level	simple temas pri ~	វាគ្រាន់តែអំពី ~	it's just about ~ 	grupo	alternativoj	prononco
level	simple temas pri renkonto kun junuloj	វាគ្រាន់តែជាការជួបមនុស្សវ័យក្មេងប៉ុណ្ណោះ។	it's just about meeting young people	grupo	alternativoj	prononco
level	renkonto kun junuloj de multaj landoj	កិច្ចប្រជុំជាមួយយុវជនមកពីប្រទេសជាច្រើន។	a meeting with young people from many countries	grupo	alternativoj	prononco
level	300 ĝis 400 homoj estos tie	ពី 300 ទៅ 400 នាក់នឹងនៅទីនោះ	300 to 400 people will be there	grupo	alternativoj	prononco
level	verŝajne estos 300 ĝis 400 homoj tie	ប្រហែលជាមានមនុស្សពី ៣០០ ទៅ ៤០០ នាក់នៅទីនោះ	there will probably be 300 to 400 people there	grupo	alternativoj	prononco
level	preskaŭ ĉiuj	ស្ទើរតែគ្រប់គ្នា	almost everybody	grupo	alternativoj	prononco
level	kaj preskaŭ ĉiuj parolos Esperanton	ហើយស្ទើរតែគ្រប់គ្នានឹងនិយាយភាសា Esperanto	and almost everybody will speak Esperanto	grupo	alternativoj	prononco
level	ne bone parolas	មិននិយាយបានល្អទេ។	does not speak well	grupo	alternativoj	prononco
level	bone, sed mi ne bone parolas Esperanton	យល់ព្រម ប៉ុន្តែខ្ញុំមិនចេះភាសា Esperanto បានល្អទេ។	ok, but I don't speak Esperanto well	grupo	alternativoj	prononco
level	ne gravas	វាមិនសំខាន់ទេ។	it doesn't matter	grupo	alternativoj	prononco
level	eblas partopreni en ~	វាអាចទៅរួចក្នុងការចូលរួមក្នុង ~	it is possible to take part in ~	grupo	alternativoj	prononco
level	partopreni en Esperanto-kursoj tie	ដើម្បីចូលរួមក្នុងវគ្គសិក្សា Esperanto នៅទីនោះ	to take part in Esperanto courses there	grupo	alternativoj	prononco
level	kutime	ជាធម្មតា	usually	grupo	alternativoj	prononco
level	kutime estas du niveloj	ជាធម្មតាមានពីរកម្រិត	usually there are two levels	grupo	alternativoj	prononco
level	homoj, kiuj jam eklernis la lingvon	មនុស្សដែលបានរៀនភាសារួចហើយ	people who had already learned the language	grupo	alternativoj	prononco
level	unu por komencantoj	មួយសម្រាប់អ្នកចាប់ផ្តើមដំបូង	one for beginners	grupo	alternativoj	prononco
level	kaj alia por homoj kiuj jam eklernis la lingvon	និងមួយទៀតសម្រាប់អ្នកដែលបានរៀនភាសារួចហើយ	and the other for those who already learned the language	grupo	alternativoj	prononco
level	jes, kio?	jes, អ្វី?	jes, what?	grupo	alternativoj	prononco
level	vi diris, "kutime"	អ្នកបាននិយាយថា &quot;ជាធម្មតា&quot;	you said, "usually"	grupo	alternativoj	prononco
level	ha, IJK okazas ĉiu-jare	អូ IJK កើតឡើងជារៀងរាល់ឆ្នាំ	oh, IJK happens every year	grupo	alternativoj	prononco
level	ĉiu-foje en alia lando	រាល់ពេលនៅប្រទេសផ្សេង	every time in other country	grupo	alternativoj	prononco
level	pro tio, ĉiu IJK estas alispeca	សម្រាប់ហេតុផលនេះ IJK នីមួយៗគឺខុសគ្នា	for this reason, every IJK is different	grupo	alternativoj	prononco
level	sed ankaŭ estas programeroj	ប៉ុន្តែក៏មានកម្មវិធីផងដែរ។	but there are also programs	grupo	alternativoj	prononco
level	programeroj, kiuj ofte revenas	កម្មវិធីដែលត្រឡប់ជាញឹកញាប់	programs that returns often	grupo	alternativoj	prononco
level	sed ankaŭ estas programeroj, kiuj ofte revenas	ប៉ុន្តែក៏មានកម្មវិធីដែលត្រឡប់ជាញឹកញាប់ផងដែរ។	but there're also programs that returns often	grupo	alternativoj	prononco
level	ekzemple	ឧទាហរណ៍	for example	grupo	alternativoj	prononco
level	ekzemple, preskaŭ ĉiam eblas sportumi, kart-ludi	ជាឧទាហរណ៍ វាស្ទើរតែតែងតែអាចលេងកីឡា និងកាតបាន។	for example, it is almost always possible to play sports and cards	grupo	alternativoj	prononco
level	babili kun amikoj dum la tuta nokto	ដើម្បីនិយាយជាមួយមិត្តភក្តិពេញមួយយប់	to talk with friends all night	grupo	alternativoj	prononco
level	kanti ĉirkaŭ fajro kaj danci	ច្រៀងជុំវិញភ្លើង និងរាំ	to sing around fire and to dance	grupo	alternativoj	prononco
level	partopreni koncertojn, ktp	ដើម្បីចូលរួមក្នុងការប្រគុំតន្ត្រីជាដើម។	to take part in concerts, and so forth	grupo	alternativoj	prononco
level	nu, tion mi povas fari ankaŭ hejme	អញ្ចឹងខ្ញុំក៏អាចធ្វើបាននៅផ្ទះដែរ។	well, I can do that at home too	grupo	alternativoj	prononco
level	prave, sed	ត្រូវហើយ ប៉ុន្តែ	right, but	grupo	alternativoj	prononco
level	sed la grava afero dum IJK estas ~	ប៉ុន្តែអ្វីដែលសំខាន់ក្នុងអំឡុងពេល IJK គឺ ~	but the important thing during IJK is ~	grupo	alternativoj	prononco
level	venas de multaj diversaj landoj	មកពីប្រទេសផ្សេងៗគ្នាជាច្រើន។	comes from many different countries	grupo	alternativoj	prononco
level	estas ke la partoprenantoj venas de diversaj landoj	គឺថាអ្នកចូលរួមមកពីប្រទេសផ្សេងៗ	is that the participants come from different countries	grupo	alternativoj	prononco
level	pro tiu mikso de diversaj homoj	ដោយសារតែការលាយបញ្ចូលគ្នានៃមនុស្សផ្សេងគ្នា	because of that mix of different people	grupo	alternativoj	prononco
level	estas bona etoso, kiu tre plaĉas al mi	វាជាបរិយាកាសល្អដែលខ្ញុំចូលចិត្តខ្លាំងណាស់	it's a good atmosphere that I like very much	grupo	alternativoj	prononco
level	bone, sonas interese	មិនអីទេ ស្តាប់ទៅដូចជាចំណាប់អារម្មណ៍	all right, sounds like interest	grupo	alternativoj	prononco
level	mi pripensos	ខ្ញុំនឹងគិតអំពី	I will think about	grupo	alternativoj	prononco
level	certe	ដោយ​ប្រាកដ	for sure	grupo	alternativoj	prononco
level	tamen, problemo estas ~	ទោះយ៉ាងណាក៏ដោយ បញ្ហាគឺ ~	however, a problem is ~	grupo	alternativoj	prononco
level	tiom da mono	លុយច្រើន។	that much money	grupo	alternativoj	prononco
level	mi ne havas tiom da mono nun	ខ្ញុំមិនមានលុយច្រើនទេឥឡូវនេះ	I don't have that much money right now	grupo	alternativoj	prononco
level	problemo estas ke mi ne havas tiom da mono	បញ្ហាគឺខ្ញុំមិនមានលុយច្រើនទេ។	problem is I don't have that much money	grupo	alternativoj	prononco
level	mi komprenas, sed ne estus multe-koste	ខ្ញុំយល់ ប៉ុន្តែវានឹងមិនចំណាយច្រើនទេ។	I understand, but it wouldn't cost much	grupo	alternativoj	prononco
level	ne estus multe-koste, mia-krede	វានឹងមិនមានតម្លៃថ្លៃច្រើនទេខ្ញុំជឿ	it would not be much expensive, I believe	grupo	alternativoj	prononco
level	tabelo de kotizo de programeroj	តារាងតម្លៃនៃកម្មវិធី	a table of fees of programs	grupo	alternativoj	prononco
level	jen, se vi rigardas la kotiztabelon	នោះគឺប្រសិនបើអ្នកក្រឡេកមើលតារាងចែករំលែក/ថ្លៃសេវា	that is, if you look at the share/fees table	grupo	alternativoj	prononco
