A.pl content.tsv
Level	Esperanto	pl	en-us	Grupo	Alternativoj	Pronoco
level	lin timis	bał się go	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	gdyby się bał	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	jeśli się go nie boi	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	z pewnością szanowany	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	przynajmniej pomyślałem o ~	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	przed ~	before ~	grupo	alternativoj	prononco
level	kontentigi lin	żeby go zadowolić	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	żeby go nie zadowolić	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	przed niezadowalającym ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	przed podjęciem decyzji ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	zdecydować się na niezadowolenie ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	postanowić go zadowolić	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	zanim zdecydowałeś się go nie zadowolić	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	to, co jest przydatne	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	często przydatne w ciągu dnia	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	nieprzyjemna dolegliwość	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	samodzielnie	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	stanowi nieprzyjemną dolegliwość	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	prezentuje się jako nieprzyjemna dokuczliwość	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	w miejscu pełnym drzew	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	potem, gdy ktoś zbłądził	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	na nieludzkiej pustyni	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	i w chaosie wypada z drogi	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	wysokie, duże ciało	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	nie udało się przejść ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	wśród krzaków	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	oprócz dotykania rzeczy naturalnych	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	ogólnie mokry	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	pośrodku mokrej przyrody	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	mokre naturalne rzeczy, w środku których ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	szedł z trudem	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	to było przeżycie	it was an experience	grupo	alternativoj	prononco
level	ne malofte	nierzadki	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	bolesne i zawsze nieprzyjemne	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	tym bardziej ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	posunął się w życiu do przodu	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	w lesie zamkowym	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	im dalej posuwał się do przodu, tym bardziej był nielubiany ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	nie lubił nocnej natury	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	człowiek o oczach, które można wyraźnie zobaczyć	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	oczy, które dobrze widziały	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	aby dobrze widzieć w ciemności	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	spojrzał na trudną drogę	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	od naszego przemysłowca	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	uśmiechnął się	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	obok tego mężczyzny	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	w stroju policjanta	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	stała kolejna osoba	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	w podobnym ubraniu	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	ta ostatnia była kobietą	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	chodźmy	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	powiedział cicho mężczyzna	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	do ucha swego towarzysza	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	teraz jest właściwy moment	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	obaj podeszli do tej osoby	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	byli ostrożni, aby to zrobić ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	jak to możliwe ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	jak najmniej hałasu (kiel eble)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	jak najmniej hałasu (laŭeble)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	prawie całkowicie im się to udało	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	w tej paskudnej sytuacji	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	paskudna sytuacja, w której drzewa rzucały gałęzie	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	rzucali własnymi mokrymi gałęziami	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	prosto w twarze	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	przemysłowca	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	wielonożne małe stworzenia	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	wziął nogi	took his feet	grupo	alternativoj	prononco
level	por promenejo	na drogę spacerową	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	natura sprawiła, że upadła mu noga	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	najbardziej boleśnie	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	wrzucił nogę do dołu	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	dół pełen wody	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	śmierdząca woda	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	szybko doszedłem do tej myśli	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	trzeba być gotowym	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	Tutaj	here	grupo	alternativoj	prononco
level	iu ajn ~	ktokolwiek ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	gotowy na każde nieprzyjemne spotkanie	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	cokolwiek (cokolwiek)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	czekał na cokolwiek	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	na bok ludzki głos	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	kiedy usłyszał głos, ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	słychać natychmiast blisko	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	oddał niezły skok na miejscu	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	który poruszył jego serce	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	słowo w górę do ust	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	z próbą odzyskania spokoju	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	trochę spokoju	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	światło lampy	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	ktoś skierowany bezpośrednio w jego oczy	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	lampa, którą ktoś skierował na oczy	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	uniemożliwił pojednanie	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	wydawało mu się, że ~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	ludzka postać trzymająca lampę	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	nosić ubrania policyjne	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	co Ty tutaj robisz?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	brzmi autorytatywny głos	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	proszę porozmawiać ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	trochę jasne	a little clear	grupo	alternativoj	prononco
level	la alia diris	drugi powiedział	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	w jeszcze ważniejszym tonie	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	idę	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	chodzisz po farmie	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	hrabiny	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	gospodarstwo hrabiny	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	w środku nocy	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	czy hrabina cię zaprosiła?	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	czy ona wie o ~	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	o Twojej obecności	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	twoją obecność tutaj	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	Muszę cię zapytać ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	prosi, żebyś poszedł za mną	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	i wyjaśnił ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	wyjaśnił, że ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	od błędnej próby	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	nieudana próba złapania hrabiny	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	z powodu ~	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	z powodu terrorystów	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	policja dokładnie sprawdza	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	sprawdza co się dzieje	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	występuje w otoczeniu	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	zamku	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	otoczenie zamku	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	do przemysłowca	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	wydawało się, że ~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	tym razem jego serce upadło	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	upadł na nogi	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	wiedział o tym ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	po prostu trudno, spróbuje znaleźć	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	znaleźć akceptowalne wyjaśnienie	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	o własnej obecności	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	przekonanie, że hrabina wie wszystko	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	ta myśl pozbawiła go niewielkiej nadziei	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	mała nadzieja	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	pozostała niewielka nadzieja	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	po pierwszych słowach policji	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	im więcej ~ tym więcej ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	im dłużej, tym lepiej	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	nie ważne ile	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	kwadrans temu	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	oni wrócili	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	po strasznym nieszczęściu	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	ludzie odeszli	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	i stare miasta się rozpadły	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	powinniśmy cię znowu zobaczyć	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	tym częściej	the more often	grupo	alternativoj	prononco
level	mi pripensas	Myślę	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	tym bardziej jestem zły	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	ona mieszka w ~	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	w każdym domu	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	zobaczymy się jeszcze raz?	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	gdziekolwiek i kiedykolwiek	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	kiedy wrócę ~?	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	druga połowa książek	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	będziesz potrzebować ~?	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	potrzebuje więcej niż ćwierć roku	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	na te prace	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	dlaczego jest ~?	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	tym zimniej	the colder	grupo	alternativoj	prononco
level	ju pli longe	dłuższy	the longer	grupo	alternativoj	prononco
level	ni atendas ~	czekamy ~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	czy jesteś zadowolony z ~?	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	z jakimkolwiek mężczyzną	with any man	grupo	alternativoj	prononco
