C.zh-cn content.tsv
Level	Esperanto	zh-cn	en-us	Grupo	Alternativoj	Pronoco
level	hundo	一只狗	a dog	grupo	alternativoj	prononco
level	fenestro	一个窗口	a window	grupo	alternativoj	prononco
level	aĝo	年龄（岁）	age (years old)	grupo	alternativoj	prononco
level	libron	一本书（宾格，宾格）	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	一个指头	a finger	grupo	alternativoj	prononco
level	resto	剩余, 休息, 停留	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	一颗牙齿	a tooth	grupo	alternativoj	prononco
level	kuiri	做饭	to cook	grupo	alternativoj	prononco
level	lavi	洗	to wash	grupo	alternativoj	prononco
level	mia	我的	my	grupo	alternativoj	prononco
level	piedo	一只脚，一只爪子	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	听	to listen	grupo	alternativoj	prononco
level	tablo	一张桌子	a table	grupo	alternativoj	prononco
level	fali	跌倒，掉落	to fall, to drop	grupo	alternativoj	prononco
level	familio	一个家庭	a family	grupo	alternativoj	prononco
level	via	你的	your	grupo	alternativoj	prononco
level	vizaĝo	一张脸	a face	grupo	alternativoj	prononco
level	ĝusta	正确的（正确的），准确的，正确的	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	一晚	a night	grupo	alternativoj	prononco
level	mezo	中间，平均，平均值	a middle, average, mean	grupo	alternativoj	prononco
level	historio	历史，一段历史	history, a history	grupo	alternativoj	prononco
level	interesi	有兴趣	to interest	grupo	alternativoj	prononco
level	administri	管理，管理	to manage, to administer	grupo	alternativoj	prononco
level	aero	空气，空气（气体）	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	它是	its	grupo	alternativoj	prononco
level	maro	一片海	a sea	grupo	alternativoj	prononco
level	fakto	事实	a fact	grupo	alternativoj	prononco
level	lasi	离开、释放、允许、让	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	一种动物，一种野兽	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	领导，指导	to lead, to guide	grupo	alternativoj	prononco
level	avo	一位祖父	a grandfather	grupo	alternativoj	prononco
level	afabla	和蔼可亲的, 友好的, 和蔼可亲的, 和蔼可亲的	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	他们的	their	grupo	alternativoj	prononco
level	korpo	身体	a body	grupo	alternativoj	prononco
level	pordo	一扇门，一扇门	a door, a gate	grupo	alternativoj	prononco
level	forgesi	忘记	to forget	grupo	alternativoj	prononco
level	kafo	咖啡，一杯咖啡	coffee, a coffee	grupo	alternativoj	prononco
level	brui	制造噪音	to make noise	grupo	alternativoj	prononco
level	brili	闪耀	to shine	grupo	alternativoj	prononco
level	gazeto	杂志、公报、期刊 (=magazino)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	眼睛	an eye	grupo	alternativoj	prononco
level	servi	服务	to serve	grupo	alternativoj	prononco
level	vento	风，一阵风	wind, a wind	grupo	alternativoj	prononco
level	ludi	玩	to play	grupo	alternativoj	prononco
level	haro	一根头发	a hair	grupo	alternativoj	prononco
level	arbo	一颗树	a tree	grupo	alternativoj	prononco
level	ŝia	她	her	grupo	alternativoj	prononco
level	lia	他的	his	grupo	alternativoj	prononco
level	plumo	一根羽毛，一支笔	a feather, a pen	grupo	alternativoj	prononco
level	bildo	一张图片，一幅图像	a picture, an image	grupo	alternativoj	prononco
level	paŝi	迈步、迈步、迈步、迈步	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	厚、肥、粗	thick, fat, bold	grupo	alternativoj	prononco
level	sia	己方	one's own	grupo	alternativoj	prononco
level	konsenti	承认（那）、同意（）、批准（）、赞同（）、同意	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	夏天，一个夏天	summer, a summer	grupo	alternativoj	prononco
level	lumi	发光，发光	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	一片天空	a sky	grupo	alternativoj	prononco
level	vintro	冬天，一个冬天	winter, a winter	grupo	alternativoj	prononco
level	volonta	愿意（发自内心），自愿	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	秋天，秋天，秋天	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	记住，回忆	to remember, to recall	grupo	alternativoj	prononco
level	printempo	春天，一个春天	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	一个花园	a garden	grupo	alternativoj	prononco
level	aĉeti	购买，购买	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	一周	a week	grupo	alternativoj	prononco
level	vitro	玻璃（玻璃质材料）	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	雨，一场雨	rain, a rain	grupo	alternativoj	prononco
level	frukto	一个水果	a fruit	grupo	alternativoj	prononco
level	necesa	必要的	necessary	grupo	alternativoj	prononco
level	bono	善良	goodness	grupo	alternativoj	prononco
level	erari	犯错误，犯错误，犯错误	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	一个家	a home	grupo	alternativoj	prononco
level	naturo	自然，本性，性格	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	云，一朵云	cloud, a cloud	grupo	alternativoj	prononco
level	bone	出色地	well	grupo	alternativoj	prononco
level	momento	片刻	a moment	grupo	alternativoj	prononco
level	direkto	一个方向	a direction	grupo	alternativoj	prononco
level	kontenta	内容, 满足, 高兴, 满足	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	一朵玫瑰	a rose	grupo	alternativoj	prononco
level	fajro	一场火	a fire	grupo	alternativoj	prononco
level	kuraci	治愈，治愈，治疗	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	击打、敲击、拍打、拍打、击打	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	心爱的、珍惜的、被爱的、亲爱的、昂贵的	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	接受	to accept	grupo	alternativoj	prononco
level	minuto	一分钟	a minute	grupo	alternativoj	prononco
level	espero	一个希望	a hope	grupo	alternativoj	prononco
level	linio	一条线	a line	grupo	alternativoj	prononco
level	neĝo	雪，一场雪	snow, a snow	grupo	alternativoj	prononco
level	koleri	生气，感到愤怒	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	成功	a success	grupo	alternativoj	prononco
level	plori	哭泣，哭泣	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	零，无	zero, nil	grupo	alternativoj	prononco
level	angulo	一个角度，一个角落（偏僻的地方）	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	秩序，有序的关系	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	一艘船	a ship	grupo	alternativoj	prononco
level	blua	蓝色的	blue	grupo	alternativoj	prononco
level	sufiĉa	足够的，足够的，足够的	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	一条街	a street	grupo	alternativoj	prononco
level	vilaĝo	一个村庄，一个城镇	a village, a town	grupo	alternativoj	prononco
level	utila	有用	useful	grupo	alternativoj	prononco
level	rondo	一个圆圈，一个俱乐部	a circle, a club	grupo	alternativoj	prononco
level	preta	准备好	ready	grupo	alternativoj	prononco
level	orelo	一只耳朵	an ear	grupo	alternativoj	prononco
level	papero	纸，一张纸	paper, a paper	grupo	alternativoj	prononco
level	rivero	一条河	a river	grupo	alternativoj	prononco
level	zorgi	照顾，照顾	to care for, to look after	grupo	alternativoj	prononco
level	arto	一门艺术	an art	grupo	alternativoj	prononco
level	kreski	成长，增加	to grow, to increase	grupo	alternativoj	prononco
level	nazo	一个鼻子	a nose	grupo	alternativoj	prononco
level	konsili	劝告，劝告	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	经过，经过	to pass, to pass by	grupo	alternativoj	prononco
level	fero	铁 (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	统治，统治，控制	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	票价	to fare	grupo	alternativoj	prononco
level	larĝa	宽、宽、大	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	勇敢的，勇敢的	courageous, brave	grupo	alternativoj	prononco
level	kolo	一个脖子	a neck	grupo	alternativoj	prononco
level	propra	自己的，自己的	own, one's own	grupo	alternativoj	prononco
level	plezuro	一种乐趣，一种乐趣	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	宽恕，宽恕	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	满足的，充实的，充实的	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	呼叫，召唤	to call, to summon	grupo	alternativoj	prononco
level	marto	行进	March	grupo	alternativoj	prononco
level	seĝo	一把椅子	a chair	grupo	alternativoj	prononco
level	majo	可能	May	grupo	alternativoj	prononco
level	tuŝi	触摸	to touch	grupo	alternativoj	prononco
level	premi	压, 挤压	to press, to squeeze	grupo	alternativoj	prononco
level	julio	七月	July	grupo	alternativoj	prononco
level	kato	一只猫	a cat	grupo	alternativoj	prononco
level	glaso	一杯酒）	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	九月	September	grupo	alternativoj	prononco
level	verda	绿色的	green	grupo	alternativoj	prononco
level	postuli	要求、假设、要求	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	一个叔叔	an uncle	grupo	alternativoj	prononco
level	novembro	十一月	November	grupo	alternativoj	prononco
level	laca	疲倦，疲倦，疲倦	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	牛奶，一杯牛奶	milk, a milk	grupo	alternativoj	prononco
level	bruli	烧掉	to burn	grupo	alternativoj	prononco
level	decidi	决定	to decide	grupo	alternativoj	prononco
level	plendi	抱怨	to complain	grupo	alternativoj	prononco
level	saluti	打招呼、打招呼、敬礼	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	一个价值，价值	a value, worth	grupo	alternativoj	prononco
level	sukero	糖，一颗糖	sugar, a sugar	grupo	alternativoj	prononco
level	planko	一层、地面	a floor, a ground	grupo	alternativoj	prononco
level	vesto	布，一件衣服	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	拉、画、拖	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	天气，天气	weather, a weather	grupo	alternativoj	prononco
level	turni	转身，转身	to turn, to turn around	grupo	alternativoj	prononco
level	peco	一块	a piece	grupo	alternativoj	prononco
level	fraŭlo	单身汉，未婚男子	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	一个面包	a bread	grupo	alternativoj	prononco
level	salti	跳跃、跳跃、跳跃	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	汽车（火车上的）、马车、马车、长途客车	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	一个链接，一个联盟	a link, a league	grupo	alternativoj	prononco
level	efektiva	实际的，真实的，真实的	actual, real, true	grupo	alternativoj	prononco
level	decembro	十二月	December	grupo	alternativoj	prononco
level	korto	庭院、庭院、天井、四合院	a court, a courtyard, a patio, a quadrangle	grupo	alternativoj	prononco
level	tranĉi	切，切片	to cut, to slice	grupo	alternativoj	prononco
level	ŝati	喜欢	to like	grupo	alternativoj	prononco
level	oktobro	十月	October	grupo	alternativoj	prononco
level	kalkuli	计数，计算	to count, to calculate	grupo	alternativoj	prononco
level	rimedo	资源、手段、补救措施	resources, means, remedy	grupo	alternativoj	prononco
level	paki	打包	to pack	grupo	alternativoj	prononco
level	klaso	一类	a class	grupo	alternativoj	prononco
level	gajni	赢得，赢得，赢得	to gain, to win, to earn	grupo	alternativoj	prononco
level	intereso	一个兴趣	an interest	grupo	alternativoj	prononco
level	floro	一朵花，一朵花	a flower, a bloom	grupo	alternativoj	prononco
level	marŝi	行军、步行	to march, to walk	grupo	alternativoj	prononco
level	grupo	一个小组	a group	grupo	alternativoj	prononco
level	aŭgusto	八月	August	grupo	alternativoj	prononco
level	junio	六月	June	grupo	alternativoj	prononco
level	brako	手臂，上臂	an arm, an upper arm	grupo	alternativoj	prononco
level	konstruaĵo	建筑	a building	grupo	alternativoj	prononco
level	aprilo	四月	April	grupo	alternativoj	prononco
level	februaro	二月	February	grupo	alternativoj	prononco
level	pentraĵo	一幅画，一幅画	a picture, a painting	grupo	alternativoj	prononco
level	luno	月亮，一个月亮	moon, a moon	grupo	alternativoj	prononco
level	ideo	一个主意	an idea	grupo	alternativoj	prononco
level	novaĵo	一条新闻	a news	grupo	alternativoj	prononco
level	vendi	出售，出售	to sell, to vend	grupo	alternativoj	prononco
level	kruco	穿过	a cross	grupo	alternativoj	prononco
level	kokaĵo	家禽、鸡	poultry, chicken	grupo	alternativoj	prononco
level	monato	一个月	a month	grupo	alternativoj	prononco
level	porkaĵo	猪肉	pork	grupo	alternativoj	prononco
level	maniero	一种方式，一种方式，一种模式	a manner, a way, a mode	grupo	alternativoj	prononco
level	bovaĵo	牛肉	beef	grupo	alternativoj	prononco
level	opinii	思考、发表意见、发表意见	to think, to have an opinion, to opine	grupo	alternativoj	prononco
level	glaciaĵo	一个冰淇淋，冰淇淋	an ice cream, icecream	grupo	alternativoj	prononco
level	elekti	选择，选出，选出	to choose, to elect, to pick out	grupo	alternativoj	prononco
level	agi	行动	to act	grupo	alternativoj	prononco
level	ovaĵo	煎蛋、炒鸡蛋	an omelette, scrambled eggs	grupo	alternativoj	prononco
level	ŝafaĵo	羊肉	mutton	grupo	alternativoj	prononco
level	komuna	常见的	common	grupo	alternativoj	prononco
level	dubi	怀疑	to doubt	grupo	alternativoj	prononco
level	pakaĵo	包裹，行李，行李	a package, a luggage, a baggage	grupo	alternativoj	prononco
level	freŝa	新鲜的，最近的	fresh, recent	grupo	alternativoj	prononco
level	adreso	一个地址	an address	grupo	alternativoj	prononco
level	araneaĵo	蜘蛛网	a spiderweb	grupo	alternativoj	prononco
level	horloĝo	一个钟，一块手表	a clock, a watch	grupo	alternativoj	prononco
level	manĝaĵo	一种食物	a food	grupo	alternativoj	prononco
level	male	相反	on the contrary	grupo	alternativoj	prononco
level	radio	射线、射电波、辐射、光束	a ray, a radio, a radiation, a beam	grupo	alternativoj	prononco
level	manĝado	吃东西，吃东西的动作	eating, eating action	grupo	alternativoj	prononco
level	dolori	痛苦，痛苦，痛苦，伤害	to pain, to ache, to be painful, to hurt	grupo	alternativoj	prononco
