C.id content.tsv
Level	Esperanto	id	en-us	Grupo	Alternativoj	Pronoco
level	aparta	terpisah, khusus, terpisah	apart, particular, separate	grupo	alternativoj	prononco
level	rajto	benar, benar	right, a right	grupo	alternativoj	prononco
level	mateno	pagi, suatu pagi	morning, a morning	grupo	alternativoj	prononco
level	agrabla	menyenangkan, menyenangkan, bagus	pleasant, agreeable, nice	grupo	alternativoj	prononco
level	vespero	malam, suatu malam	evening, an evening	grupo	alternativoj	prononco
level	muro	dinding	a wall	grupo	alternativoj	prononco
level	suno	matahari, matahari	sun, a sun	grupo	alternativoj	prononco
level	rigardi	untuk melihat, untuk melihat	to look, to look at	grupo	alternativoj	prononco
level	senti	merasakan, merasakan	to feel, to sense	grupo	alternativoj	prononco
level	blanka	putih, kosong	white, blank	grupo	alternativoj	prononco
level	simpla	sederhana	simple	grupo	alternativoj	prononco
level	rimarki	untuk memperhatikan	to notice	grupo	alternativoj	prononco
level	lingvo	sebuah bahasa, lidah	a language, tongue	grupo	alternativoj	prononco
level	ŝanĝi	untuk berubah, untuk berbalik	to change, to turn	grupo	alternativoj	prononco
level	renkonti	bertemu, bertemu, bertemu	to meet, to encounter, to come accross	grupo	alternativoj	prononco
level	uzi	menggunakan	to use	grupo	alternativoj	prononco
level	timi	untuk takut, untuk ditakuti	to fear, to be afraid of	grupo	alternativoj	prononco
level	vera	nyata, benar	real, true	grupo	alternativoj	prononco
level	sola	sendirian, hanya, satu-satunya, menyendiri	alone, only, sole, solitary	grupo	alternativoj	prononco
level	paco	kedamaian, kedamaian	peace, a peace	grupo	alternativoj	prononco
level	rakonti	menceritakan, menceritakan, menceritakan	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	warna, sebuah warna	color, a color	grupo	alternativoj	prononco
level	pura	bersih, murni	clean, pure	grupo	alternativoj	prononco
level	aŭdi	mendengar	to hear	grupo	alternativoj	prononco
level	punkto	sebuah titik, sebuah titik, sebuah titik	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	mulut	a mouth	grupo	alternativoj	prononco
level	araneo	seekor laba-laba	a spider	grupo	alternativoj	prononco
level	serĉi	untuk mencari, mencari, mencari	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	sebuah surat	a letter	grupo	alternativoj	prononco
level	frua	dini, prematur	early, premature	grupo	alternativoj	prononco
level	grava	penting, serius	important, serious	grupo	alternativoj	prononco
level	nigra	hitam	black	grupo	alternativoj	prononco
level	trankvila	tenang, tenang	tranquil, calm	grupo	alternativoj	prononco
level	flanko	sebuah sisi	a side	grupo	alternativoj	prononco
level	libroj	buku	books	grupo	alternativoj	prononco
level	kuri	untuk berlari	to run	grupo	alternativoj	prononco
level	dolĉa	manis	sweet	grupo	alternativoj	prononco
level	popolo	rakyat, rakyat, bangsa	people, folk, nation	grupo	alternativoj	prononco
level	hundo	anjing	a dog	grupo	alternativoj	prononco
level	fenestro	sebuah jendela	a window	grupo	alternativoj	prononco
level	aĝo	umur (tahun)	age (years old)	grupo	alternativoj	prononco
level	libron	sebuah buku (objektif, akusatif)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	sebuah jari	a finger	grupo	alternativoj	prononco
level	resto	sisanya, istirahat, tinggal	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	gigi	a tooth	grupo	alternativoj	prononco
level	kuiri	untuk memasak	to cook	grupo	alternativoj	prononco
level	lavi	untuk mencuci	to wash	grupo	alternativoj	prononco
level	mia	-ku	my	grupo	alternativoj	prononco
level	piedo	satu kaki, satu cakar	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	untuk mendengarkan	to listen	grupo	alternativoj	prononco
level	tablo	sebuah meja	a table	grupo	alternativoj	prononco
level	fali	jatuh, jatuh	to fall, to drop	grupo	alternativoj	prononco
level	familio	sebuah keluarga	a family	grupo	alternativoj	prononco
level	via	milikmu	your	grupo	alternativoj	prononco
level	vizaĝo	wajah	a face	grupo	alternativoj	prononco
level	ĝusta	benar (benar), tepat, pantas	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	suatu malam	a night	grupo	alternativoj	prononco
level	mezo	tengah, rata-rata, rata-rata	a middle, average, mean	grupo	alternativoj	prononco
level	historio	sejarah, sebuah sejarah	history, a history	grupo	alternativoj	prononco
level	interesi	menarik	to interest	grupo	alternativoj	prononco
level	administri	untuk mengelola, untuk mengelola	to manage, to administer	grupo	alternativoj	prononco
level	aero	udara, udara (gas)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	-nya	its	grupo	alternativoj	prononco
level	maro	laut	a sea	grupo	alternativoj	prononco
level	fakto	sebuah fakta	a fact	grupo	alternativoj	prononco
level	lasi	meninggalkan, melepaskan, mengizinkan, membiarkan	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	binatang, binatang buas	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	untuk memimpin, untuk membimbing	to lead, to guide	grupo	alternativoj	prononco
level	avo	seorang kakek	a grandfather	grupo	alternativoj	prononco
level	afabla	ramah, ramah, baik hati, ramah tamah	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	milik mereka	their	grupo	alternativoj	prononco
level	korpo	sebuah tubuh	a body	grupo	alternativoj	prononco
level	pordo	sebuah pintu, sebuah gerbang	a door, a gate	grupo	alternativoj	prononco
level	forgesi	untuk dilupakan	to forget	grupo	alternativoj	prononco
level	kafo	kopi, kopi	coffee, a coffee	grupo	alternativoj	prononco
level	brui	untuk membuat kebisingan	to make noise	grupo	alternativoj	prononco
level	brili	bersinar	to shine	grupo	alternativoj	prononco
level	gazeto	majalah, surat kabar, terbitan berkala (=majalah)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	sebuah mata	an eye	grupo	alternativoj	prononco
level	servi	melayani	to serve	grupo	alternativoj	prononco
level	vento	angin, angin	wind, a wind	grupo	alternativoj	prononco
level	ludi	bermain	to play	grupo	alternativoj	prononco
level	haro	sehelai rambut	a hair	grupo	alternativoj	prononco
level	arbo	pohon	a tree	grupo	alternativoj	prononco
level	ŝia	dia	her	grupo	alternativoj	prononco
level	lia	miliknya	his	grupo	alternativoj	prononco
level	plumo	bulu, pena	a feather, a pen	grupo	alternativoj	prononco
level	bildo	sebuah gambar, sebuah gambar	a picture, an image	grupo	alternativoj	prononco
level	paŝi	melangkah, berjalan, melangkah, melangkah	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	tebal, gemuk, tebal	thick, fat, bold	grupo	alternativoj	prononco
level	sia	milik sendiri	one's own	grupo	alternativoj	prononco
level	konsenti	mengakui (itu), menyetujui (dengan), menyetujui (dengan), menyetujui (dengan), menyetujui	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	musim panas, musim panas	summer, a summer	grupo	alternativoj	prononco
level	lumi	untuk bersinar, untuk memberi cahaya	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	sebuah langit	a sky	grupo	alternativoj	prononco
level	vintro	musim dingin, musim dingin	winter, a winter	grupo	alternativoj	prononco
level	volonta	bersedia (dari hati), sukarela	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	musim gugur, musim gugur, musim gugur	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	untuk mengingat, untuk mengingat	to remember, to recall	grupo	alternativoj	prononco
level	printempo	musim semi, musim semi	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	sebuah kebun	a garden	grupo	alternativoj	prononco
level	aĉeti	untuk membeli, untuk membeli	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	seminggu	a week	grupo	alternativoj	prononco
level	vitro	kaca (bahan vitreus)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	hujan, hujan	rain, a rain	grupo	alternativoj	prononco
level	frukto	satu buah	a fruit	grupo	alternativoj	prononco
level	necesa	diperlukan	necessary	grupo	alternativoj	prononco
level	bono	kebaikan	goodness	grupo	alternativoj	prononco
level	erari	berbuat salah, membuat kesalahan, membuat kesalahan	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	sebuah rumah	a home	grupo	alternativoj	prononco
level	naturo	alam, sifat, karakter	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	awan, awan	cloud, a cloud	grupo	alternativoj	prononco
level	bone	Sehat	well	grupo	alternativoj	prononco
level	momento	sesaat	a moment	grupo	alternativoj	prononco
level	direkto	sebuah arah	a direction	grupo	alternativoj	prononco
level	kontenta	puas, puas, senang, puas	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	mawar	a rose	grupo	alternativoj	prononco
level	fajro	api	a fire	grupo	alternativoj	prononco
level	kuraci	menyembuhkan, menyembuhkan, mengobati	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	memukul, mengetuk, menampar, menampar, menyerang	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	dicintai, disayangi, dicintai, sayang, mahal	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	menerima	to accept	grupo	alternativoj	prononco
level	minuto	Semenit	a minute	grupo	alternativoj	prononco
level	espero	sebuah harapan	a hope	grupo	alternativoj	prononco
level	linio	sebuah garis	a line	grupo	alternativoj	prononco
level	neĝo	salju, salju	snow, a snow	grupo	alternativoj	prononco
level	koleri	menjadi marah, merasa marah	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	sukses	a success	grupo	alternativoj	prononco
level	plori	menangis, menangis	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	nol, nihil	zero, nil	grupo	alternativoj	prononco
level	angulo	sebuah sudut, sebuah sudut (tempat terpencil)	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	suatu perintah, suatu hubungan yang teratur	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	sebuah kapal	a ship	grupo	alternativoj	prononco
level	blua	biru	blue	grupo	alternativoj	prononco
level	sufiĉa	cukup, cukup, memadai	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	sebuah jalan	a street	grupo	alternativoj	prononco
level	vilaĝo	sebuah desa, sebuah kota	a village, a town	grupo	alternativoj	prononco
level	utila	berguna	useful	grupo	alternativoj	prononco
level	rondo	lingkaran, klub	a circle, a club	grupo	alternativoj	prononco
level	preta	siap	ready	grupo	alternativoj	prononco
level	orelo	telinga	an ear	grupo	alternativoj	prononco
level	papero	kertas, kertas	paper, a paper	grupo	alternativoj	prononco
level	rivero	sebuah sungai	a river	grupo	alternativoj	prononco
level	zorgi	untuk merawat, menjaga	to care for, to look after	grupo	alternativoj	prononco
level	arto	sebuah seni	an art	grupo	alternativoj	prononco
level	kreski	untuk tumbuh, meningkat	to grow, to increase	grupo	alternativoj	prononco
level	nazo	hidung	a nose	grupo	alternativoj	prononco
level	konsili	menasihati, menasihati	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	untuk lewat, untuk lewat	to pass, to pass by	grupo	alternativoj	prononco
level	fero	besi (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	memerintah, memerintah, mengendalikan	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	untuk tarif	to fare	grupo	alternativoj	prononco
level	larĝa	luas, luas, besar	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	berani, berani	courageous, brave	grupo	alternativoj	prononco
level	kolo	leher	a neck	grupo	alternativoj	prononco
level	propra	milik sendiri, milik sendiri	own, one's own	grupo	alternativoj	prononco
level	plezuro	menyenangkan, menyenangkan	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	untuk memaafkan, untuk memaafkan	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	puas, penuh, penuh	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	memanggil, memanggil	to call, to summon	grupo	alternativoj	prononco
level	marto	Berbaris	March	grupo	alternativoj	prononco
level	seĝo	kursi	a chair	grupo	alternativoj	prononco
level	majo	Mungkin	May	grupo	alternativoj	prononco
level	tuŝi	menyentuh	to touch	grupo	alternativoj	prononco
level	premi	untuk menekan, untuk memeras	to press, to squeeze	grupo	alternativoj	prononco
level	julio	Juli	July	grupo	alternativoj	prononco
level	kato	Seekor kucing	a cat	grupo	alternativoj	prononco
level	glaso	segelas anggur)	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	September	September	grupo	alternativoj	prononco
level	verda	hijau	green	grupo	alternativoj	prononco
level	postuli	menuntut, mendalilkan, menuntut	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	paman	an uncle	grupo	alternativoj	prononco
level	novembro	November	November	grupo	alternativoj	prononco
level	laca	lelah, lelah, letih	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	susu, susu	milk, a milk	grupo	alternativoj	prononco
level	bruli	untuk membakar	to burn	grupo	alternativoj	prononco
level	decidi	untuk memutuskan	to decide	grupo	alternativoj	prononco
level	plendi	Mengeluh	to complain	grupo	alternativoj	prononco
level	saluti	untuk menyapa, untuk menyapa, untuk memberi hormat	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	sebuah nilai, bernilai	a value, worth	grupo	alternativoj	prononco
level	sukero	gula, gula	sugar, a sugar	grupo	alternativoj	prononco
level	planko	sebuah lantai, sebuah tanah	a floor, a ground	grupo	alternativoj	prononco
level	vesto	kain, pakaian	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	menarik, menggambar, menyeret	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	cuaca, cuaca	weather, a weather	grupo	alternativoj	prononco
level	turni	untuk berbalik, untuk berbalik	to turn, to turn around	grupo	alternativoj	prononco
level	peco	sepotong	a piece	grupo	alternativoj	prononco
level	fraŭlo	seorang bujangan, seorang pria yang belum menikah	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	sebuah roti	a bread	grupo	alternativoj	prononco
level	salti	untuk melompat, melompat, ke musim semi	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	mobil (di dalam kereta), gerobak, gerbong, gerbong	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	sebuah tautan, sebuah liga	a link, a league	grupo	alternativoj	prononco
level	efektiva	aktual, nyata, benar	actual, real, true	grupo	alternativoj	prononco
level	decembro	Desember	December	grupo	alternativoj	prononco
level	korto	lapangan, halaman, teras, segi empat	a court, a courtyard, a patio, a quadrangle	grupo	alternativoj	prononco
level	tranĉi	untuk memotong, untuk mengiris	to cut, to slice	grupo	alternativoj	prononco
level	ŝati	menyukai	to like	grupo	alternativoj	prononco
level	oktobro	Oktober	October	grupo	alternativoj	prononco
level	kalkuli	menghitung, menghitung	to count, to calculate	grupo	alternativoj	prononco
level	rimedo	sumber daya, sarana, obat	resources, means, remedy	grupo	alternativoj	prononco
level	paki	untuk berkemas	to pack	grupo	alternativoj	prononco
level	klaso	kelas	a class	grupo	alternativoj	prononco
level	gajni	untuk mendapatkan, untuk menang, untuk mendapatkan	to gain, to win, to earn	grupo	alternativoj	prononco
level	intereso	minat	an interest	grupo	alternativoj	prononco
level	floro	sekuntum bunga, mekar	a flower, a bloom	grupo	alternativoj	prononco
level	marŝi	untuk berbaris, berjalan	to march, to walk	grupo	alternativoj	prononco
level	grupo	sebuah kelompok	a group	grupo	alternativoj	prononco
level	aŭgusto	Agustus	August	grupo	alternativoj	prononco
level	junio	Juni	June	grupo	alternativoj	prononco
level	brako	lengan, lengan atas	an arm, an upper arm	grupo	alternativoj	prononco
level	konstruaĵo	sebuah bangunan	a building	grupo	alternativoj	prononco
level	aprilo	April	April	grupo	alternativoj	prononco
level	februaro	Februari	February	grupo	alternativoj	prononco
level	pentraĵo	sebuah gambar, sebuah lukisan	a picture, a painting	grupo	alternativoj	prononco
level	luno	bulan, bulan	moon, a moon	grupo	alternativoj	prononco
level	ideo	sebuah ide	an idea	grupo	alternativoj	prononco
level	novaĵo	sebuah berita	a news	grupo	alternativoj	prononco
level	vendi	untuk menjual, untuk berjualan	to sell, to vend	grupo	alternativoj	prononco
level	kruco	lintas	a cross	grupo	alternativoj	prononco
level	kokaĵo	unggas, ayam	poultry, chicken	grupo	alternativoj	prononco
level	monato	sebulan	a month	grupo	alternativoj	prononco
level	porkaĵo	babi	pork	grupo	alternativoj	prononco
