B.lv content.tsv
Level	Esperanto	lv	en-us	Grupo	Alternativoj	Pronoco
level	mi apenaŭ povas pensi	Es gandrīz nespēju domāt	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	vai es pareizi sapratu, ka ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	Jā! Paskaties	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	ar priecīgu seju	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	uzzīmēja lielu sirdi	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	uzzīmēja lielu sirdi smiltīs	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	smiltīs un ierakstīja tajās	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	tajā rakstīja &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	pēc otrreizējas domāšanas teica	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	pēc padomāšanas pateica &quot;šis ir mūsu IJK&quot;	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	un viņi izplūda smieklos!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	viņi visi izplūda smieklos!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	pēc sekundes domāšanas un viņi iesmējās	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe teica: &quot;Tas ir mūsu IJK&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	vai esi nosūtījis pieteikuma anketu?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	iesniedza reģistrācijas veidlapu vietējai biedrībai	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	pasūtīts kā grupa caur biedrību	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	iesniegts pa e-pastu	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	saņēma reģistrācijas apstiprinājumu	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	nevarēja atrast, kur iesniegt reģistrācijas veidlapu	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	vai ir tiešsaistes pieteikuma veidlapa?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	vai jūs iesniedzāt papīra pasūtījumu?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	vai kādam ir jāmaksā eiro?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	vai ir iespēja samaksāt uz vietas?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	samaksāja, bet nesaņēma kvīti	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	var maksāt kā grupa ar vietējās sabiedrības starpniecību	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	vai ir atmaksa, ja tā nav klāt?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	nepasūtīja īpašu programmu	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	kā kāds var pasūtīt papildus?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	kā kāds var samaksāt par papildu pasūtījumu?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	vai varam redzēt reģistrētāju sarakstu?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	mana vārda nav reģistrētāju sarakstā	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	vai varētu, lūdzu, pārbaudīt sarakstu?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	pēc pasūtījuma termiņa beigām	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	var vēl kāds pievienoties?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	lai kopīgi rezervētu viesnīcu	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	kāds rezervē viesnīcu, vai vēlaties nākt līdzi?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	ja bija brīva istabiņa, gribu to rezervēt	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	vai ir iespējams rezervēt viesnīcu uz vietas?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	vai mums jāpērk lidmašīnas biļete kopā?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	biļete no kura datuma	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	vai pavadīsim jūs uz lidostu?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	vai lidostā ir gids?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	vai kādam pašam jādodas uz kongresa vietu?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	kongresa vietas kasē	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Es samaksāju, bet manu vārda zīmi nevar atrast	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	vēlas reģistrēties uz vietas	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	maksā grupā, bet kāpēc nav atzīmēts?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	konferenču soma ar konferenču grāmatu un citiem informatīviem materiāliem	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	rektorāta zāle, izstāde	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	atvēršana un aizvēršana	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	KER (Common European Framework of Reference) eksāmena vieta	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	Kongresa komiteja	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	asociācijas komiteja	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	konvencijas bankets	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Iepazīšanās vakars	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	svinīgā atklāšana	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Zamenhofas zāle	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Starptautiskā kongresa universitāte)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	KER eksāmens četros līmeņos (Common European Framework)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	starptautiskais mākslas vakars	international art evening	grupo	alternativoj	prononco
level	solena fermo	svinīgs noslēgums	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	grāmatu serviss ar esperanto grāmatām	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Starptautiskā Zinātņu akadēmija)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Pasaules Anarhistu asociācija)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	garlaicīgas lekcijas	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	dažādu nodaļu dežuranti	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	buty virsnieki sadarbojas kā komanda	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	ceļojumu aģents	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	lidmašīnas biļete	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	atcēla viesnīcu un lidmašīnas biļeti	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	konvencijas kurjers	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	pirmais biļetens, otrais biļetens	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	kongresa tēma	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	runas kursi	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	pagaidu programmas	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	vispārīgie pasūtīšanas nosacījumi	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	pirmskongresa tūres	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	pēckongresa tūre	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	visas dienas ekskursijas	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	pusi dienas ekskursijas	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	kongresa ekskursiju tabula	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	notikumi Apvienotajā Karalistē (Universal Congress)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	kontakti ar masu medijiem	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	viceprezidents vadīja programmu	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	ar valsts iestādēm	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	sekretārs, kasieris	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	mākslas pasākumi	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Bērnu kongress	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	sociālās vietnes	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	kongresa tēmas režisors	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	IKU (Starptautiskā kongresa universitātes) rektors	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	veselības apdrošināšana un ceļojumu apdrošināšana	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	dokumenti un vīzas	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	derīgs ID	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	derīga pase	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	vīzu izsniegšanas noteikumi	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	vīzas iegūšana	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	UEA (Universālās esperanto asociācijas) CO (centrālais birojs)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	lai lejupielādētu oficiālo apstiprinājuma vēstuli (ielūguma vēstuli)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	izmantojot pasūtījuma veidlapu	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	vīzu izdevējai iestādei	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	oficiālais kongresa ilgums	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	rezervētas naktsmītnes caur UEA (Universal Esperanto Association)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	informēt par iespējamām izmaiņām	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	lai iegūtu ceļojumu apdrošināšanu	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	izņemot ceļojuma atcelšanu	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	apdrošināšana sedz veselības aprūpi	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	negadījumu gadījumā	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	lai noliktu koferus	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	starptautiskā lidosta	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	doties ar autobusu vai taksometru vai automašīnu	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	brauciens ilgst apmēram 40 minūtes	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	izmantot metro, lai nokļūtu autobusu pieturā	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	arī nolaidās citā lidostā	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	ar kongresu saistītiem jautājumiem	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	oficiālā valūta ir eiro	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	veikals pieņem kredītkartes	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	pēc parastā valūtas kursa	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	atzīta par oficiālu valodu	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	krāna ūdens ir dzerams	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	iegādāties minerālūdeni ar gāzi	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	dzeramnauda tiek novērtēta, bet nav obligāta	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	pilsētas transports	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	var iegādāties autobusa pieturas automātiskajā biļešu kasē	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	informācijas stends kongresa vietā	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	Apgaismības pirmdienas programma	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	kustību gadatirgus	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Ekumēniskais dievkalpojums	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Kongresa balle	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Direktoru padome atbild	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	speciālistu sanāksme	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	konvencijas izsole	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	UEA (Universālās esperanto asociācijas) komiteja	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	reģistrēts kongresa dalībnieks	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	reģistrācijas anketa ar kongresa numuru	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	sniegt visus pakalpojumus, kā norādīts otrajā biļetenā	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	nejauša svešinieku telpu koplietošana	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	pieejams tikai iepriekšējiem piekrišanas devējiem	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	ja vien nav norādīts citā vietā	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	ekskursijas gida pavadībā	tours will be accompanied by a guide	grupo	alternativoj	prononco
