A.bn content.tsv
Level	Esperanto	bn	en-us	Grupo	Alternativoj	Pronoco
level	iom plue sed ne malproksime	একটু এগিয়ে কিন্তু দূরে নয়	a little further but not far	grupo	alternativoj	prononco
level	fine de ĝi	এটার শেষে	at the end of it	grupo	alternativoj	prononco
level	proksime de la maro	সমুদ্রের কাছে	near the sea	grupo	alternativoj	prononco
level	proksime staris homo	একজন লোক কাছাকাছি দাঁড়িয়ে	a man stood nearby	grupo	alternativoj	prononco
level	laŭ la vestaĵo	পোশাক অনুযায়ী	according to the clothing	grupo	alternativoj	prononco
level	oni facile scii ~	কেউ সহজেই জানতে পারে ~	one may know easily ~	grupo	alternativoj	prononco
level	oni povis ekscii, ke ~	এটা খুঁজে বের করা সম্ভব ছিল ~	it was possible to find out that ~	grupo	alternativoj	prononco
level	gondolisto de iu riĉulo	একজন ধনী লোকের গন্ডোলিয়ার	a rich man's gondolier	grupo	alternativoj	prononco
level	povis ekscii, ke li estas gondolisto	জানতে পারেন যে তিনি একজন গন্ডোলিয়ার ছিলেন	could find out that he was a gondolier	grupo	alternativoj	prononco
level	li rigardis ~	তিনি তাকিয়ে ~	he looked ~	grupo	alternativoj	prononco
level	rigardis la ĝojan hommulton	আনন্দিত ভিড়ের দিকে তাকাল	looked at the joyful crowd	grupo	alternativoj	prononco
level	rideto lumigis lian vizaĝon	একটি হাসি তার মুখ আলোকিত	a smile lit up his face	grupo	alternativoj	prononco
level	kiam li ekvidis mariston	যখন তিনি একজন নাবিককে দেখলেন	when he saw a sailor	grupo	alternativoj	prononco
level	la mariston, kiu alvenis	যে নাবিক এসেছে	the sailor who arrived	grupo	alternativoj	prononco
level	la flanko de la maro	সমুদ্রের পাশে	the side of the sea	grupo	alternativoj	prononco
level	alvenis el la flanko de la maro	সমুদ্রের পাশ থেকে এসেছে	arrived from the side of the sea	grupo	alternativoj	prononco
level	ĉu tio estas vi, Stefano?	এটা কি তুমি, স্টিফেন?	is that you, Stephen?	grupo	alternativoj	prononco
level	ekkriis la gondolisto	গন্ডোলিয়ার চিৎকার করে উঠল	exclaimed the gondolier	grupo	alternativoj	prononco
level	ĉiuj diras, ke ~	সবাই বলে ~	everyone says that ~	grupo	alternativoj	prononco
level	en la manojn de la Turkoj	তুর্কিদের হাতে	into the hands of the Turks	grupo	alternativoj	prononco
level	ke vi falis en la manojn de la Turkoj	যে আপনি তুর্কিদের হাতে পড়ে গেলেন	that you fell into the hands of the Turks	grupo	alternativoj	prononco
level	ni renkontis unu	আমরা একজনের সাথে দেখা করেছি	we met one	grupo	alternativoj	prononco
level	el niaj ŝipoj	আমাদের জাহাজ থেকে	from our ships	grupo	alternativoj	prononco
level	ĝi sekvis nin	এটা আমাদের অনুসরণ	it followed us	grupo	alternativoj	prononco
level	dum pli ol unu horo	এক ঘন্টার বেশি সময় ধরে	for more than an hour	grupo	alternativoj	prononco
level	sed ne estas facile iri ~	কিন্তু যাওয়া সহজ নয় ~	but it is not easy to go ~	grupo	alternativoj	prononco
level	iri pli rapide ol nia ŝipo	আমাদের জাহাজের চেয়ে দ্রুত যেতে	to go faster than our ship	grupo	alternativoj	prononco
level	kiaj novaĵoj estas tie ĉi?	এখানে কি খবর?	what news is here?	grupo	alternativoj	prononco
level	tie ĉi en Venecio	এখানে ভেনিসে	here in Venice	grupo	alternativoj	prononco
level	nenio interesa	বিশেষ কিছুই নেই	nothing interesting	grupo	alternativoj	prononco
level	nur granda malfeliĉo	শুধু একটি বড় দুর্ভাগ্য	just a big misfortune	grupo	alternativoj	prononco
level	ĉu vi konas Pietron?	আপনি কি পিয়েত্রো জানেন?	do you know Pietro?	grupo	alternativoj	prononco
level	mi konas lin	আমি তাঁকে জানি	I know him	grupo	alternativoj	prononco
level	granda ŝipo subakvigis lian gondolon	একটি বড় জাহাজ তার গন্ডোলা নিমজ্জিত	a large ship submerged his gondola	grupo	alternativoj	prononco
level	kaj kio pri li?	এবং তার সম্পর্কে কি?	and what about him?	grupo	alternativoj	prononco
level	la gondolo subakviĝis	গন্ডোলা ডুবে গেল	the gondola sank	grupo	alternativoj	prononco
level	okazis, ke ~	এটা ঘটেছে যে ~	it happened that ~	grupo	alternativoj	prononco
level	ni troviĝis proksime	আমরা কাছাকাছি ছিলাম	we were close	grupo	alternativoj	prononco
level	ni prenis lin en nian gondolon	আমরা তাকে আমাদের গন্ডোলায় নিয়ে গেলাম	we took him in our gondola	grupo	alternativoj	prononco
level	en la sama tempo	একই সময়ে	at the same time	grupo	alternativoj	prononco
level	mia estro subakviĝis	আমার বস ডুবে গেছে	my boss drowned	grupo	alternativoj	prononco
level	por helpi junulinon	একজন তরুণীকে সাহায্য করার জন্য	to help a young woman	grupo	alternativoj	prononco
level	junulinon, kiu preskaŭ mortis	একজন যুবতী মহিলা যিনি প্রায় মারা গেছেন	a young woman who almost died	grupo	alternativoj	prononco
level	kun sia onklo	তার চাচার সাথে	with his uncle	grupo	alternativoj	prononco
level	preskaŭ mortis kun sia onklo	প্রায় তার চাচার সাথে মারা যায়	almost died with his uncle	grupo	alternativoj	prononco
level	tie estis junulino	সেখানে একজন তরুণী ছিল	there was a young woman	grupo	alternativoj	prononco
level	lin ni ne povis helpi	আমরা তাকে সাহায্য করতে পারিনি	we could not help him	grupo	alternativoj	prononco
level	estis grava homo	একজন গুরুত্বপূর্ণ ব্যক্তি ছিলেন	was an important person	grupo	alternativoj	prononco
level	kio alvenigis vin en Venecion?	কি তোমাকে ভেনিসে নিয়ে এসেছে?	what brought you to Venice?	grupo	alternativoj	prononco
level	amiko mia	আমার বন্ধু	my friend	grupo	alternativoj	prononco
level	la maristo ekrigardis	নাবিক উপরের দিকে তাকাল	the sailor looked up	grupo	alternativoj	prononco
level	rapide ekrigardis sian amikon	দ্রুত তার বন্ধুর দিকে তাকাল	quickly glanced at his friend	grupo	alternativoj	prononco
level	kaj komencis diri	এবং বলতে লাগলো	and began to say	grupo	alternativoj	prononco
level	do vi scias ~	তাই আপনি জানেন ~	so you know ~	grupo	alternativoj	prononco
level	mi alportis ~	আমি ~ নিয়ে এসেছি	I brought ~	grupo	alternativoj	prononco
level	la gondolisto subite haltigis lin	গন্ডোলিয়ার হঠাৎ তাকে থামিয়ে দিল	the gondolier suddenly stopped him	grupo	alternativoj	prononco
level	li diris	সে বলেছিল	he said	grupo	alternativoj	prononco
level	tiam iu homo pasis	তখন একজন লোক পাশ দিয়ে গেল	then a man passed by	grupo	alternativoj	prononco
level	iu homo pasis apud li	একজন লোক তার পাশ দিয়ে গেল	a man passed by him	grupo	alternativoj	prononco
level	li ankoraŭ ne estis tridekjara	তার বয়স তখনো ত্রিশ হয়নি	he was not yet thirty	grupo	alternativoj	prononco
level	kaj lia vizaĝo estis senkolora	এবং তার মুখ বর্ণহীন ছিল	and his face was colorless	grupo	alternativoj	prononco
level	lia iro estis certa kaj facila	তার যাওয়া নিশ্চিত এবং সহজ ছিল	his going was sure and easy	grupo	alternativoj	prononco
level	lia vizaĝo estis malĝoja	তার মুখ বিষণ্ণ ছিল	his face was sad	grupo	alternativoj	prononco
level	kiam li ekvidis la homon, ~	যখন সে লোকটিকে দেখল, ~	when he saw the man, ~	grupo	alternativoj	prononco
level	oni diras, ke ~	এটা বলা হয় ~	it is said that ~	grupo	alternativoj	prononco
level	multaj gravuloj donas ~	অনেক গুরুত্বপূর্ণ মানুষ ~ দেয়	many important people give ~	grupo	alternativoj	prononco
level	sekreta laboro	গোপন কাজ	secret work	grupo	alternativoj	prononco
level	sekretaj laboroj	গোপন কাজ	secret jobs	grupo	alternativoj	prononco
level	donas sekretajn laborojn al li	তাকে গোপন কাজ দেয়	gives secret jobs to him	grupo	alternativoj	prononco
level	tro da sekretoj	অনেক গোপন	too many secrets	grupo	alternativoj	prononco
level	li scias tro da sekretoj	তিনি অনেক গোপন জানেন	he knows too many secrets	grupo	alternativoj	prononco
level	tial ili timas	তাই তারা ভয় পায়	therefore they are afraid	grupo	alternativoj	prononco
level	sendi lin en malliberejon	তাকে কারাগারে পাঠানোর জন্য	to send him to prison	grupo	alternativoj	prononco
level	diris la maristo	নাবিক বলল	said the sailor	grupo	alternativoj	prononco
level	kaj dum li parolis	এবং তিনি যেমন কথা বলেছেন	and as he spoke	grupo	alternativoj	prononco
level	li montris la domegon	তিনি প্রাসাদের দিকে ইশারা করলেন	he pointed to the mansion	grupo	alternativoj	prononco
level	la domego de Doĝoj	Doges এর প্রাসাদ	the mansion of Doges	grupo	alternativoj	prononco
level	multaj gravuloj bezonas lian helpon	অনেক গুরুত্বপূর্ণ মানুষ তার সাহায্য প্রয়োজন	many important people need his help	grupo	alternativoj	prononco
level	kiom ili pagas?	তারা কত টাকা দেয়?	how much they pay?	grupo	alternativoj	prononco
level	pagas al li	তাকে অর্থ প্রদান করে	pays him	grupo	alternativoj	prononco
level	pagas por unu mortigo	একটি হত্যার জন্য অর্থ প্রদান করে	pays for one kill	grupo	alternativoj	prononco
level	certe ne malpli ol ~	অবশ্যই ~ এর চেয়ে কম নয়	certainly not less than ~	grupo	alternativoj	prononco
level	ol cent moneroj	একশ কয়েনের চেয়ে	than a hundred coins	grupo	alternativoj	prononco
level	ne forgesu, ke ~	যে ~ ভুলবেন না	don't forget that ~	grupo	alternativoj	prononco
level	ke li laboras por tiuj	যে সে তাদের জন্য কাজ করে	that he works for them	grupo	alternativoj	prononco
level	por tiuj, kiuj havas sufiĉe da mono	যাদের পর্যাপ্ত টাকা আছে তাদের জন্য	for those who have enough money	grupo	alternativoj	prononco
level	por pagi al li	তাকে অর্থ প্রদান করতে	to pay him	grupo	alternativoj	prononco
level	en Venecio estas ~	ভেনিসে আছে ~	in Venice there is ~	grupo	alternativoj	prononco
level	tiuj aferoj	ঐ জিনিসগুলো	those things	grupo	alternativoj	prononco
level	forgesi tiujn aferojn	এই জিনিসগুলি ভুলে যেতে	to forget those things	grupo	alternativoj	prononco
level	aferoj, kiujn estas pli bone forgesi	যে জিনিসগুলি ভুলে যাওয়া ভাল	things that are better forgotten	grupo	alternativoj	prononco
level	se vi volas trankvile manĝi	আপনি যদি শান্তিতে খেতে চান	if you want to eat in peace	grupo	alternativoj	prononco
level	trankvile manĝi vian panon	শান্তিতে তোমার রুটি খেতে	to eat your bread in peace	grupo	alternativoj	prononco
level	estis iom da silento	কিছু নীরবতা ছিল	there was some silence	grupo	alternativoj	prononco
level	kaj poste	এবং পরে	and later	grupo	alternativoj	prononco
level	la gondolisto denove ekparolis	গন্ডোলিয়ার আবার কথা বলল	the gondolier spoke again	grupo	alternativoj	prononco
level	vi venis ĝustatempe	তুমি ঠিক সময়ে এসেছ	you came just in time	grupo	alternativoj	prononco
level	por vidi ŝipkuron	একটি নৌকা প্রতিযোগিতা দেখতে	to see a boat race	grupo	alternativoj	prononco
level	iu diris malforte	কেউ দুর্বলভাবে বলল	someone said weakly	grupo	alternativoj	prononco
level	proksime de la gondolisto	গন্ডোলিয়ারের কাছে	near the gondolier	grupo	alternativoj	prononco
level	la estro de la urbo	শহরের মেয়র	the mayor of the city	grupo	alternativoj	prononco
level	senvorte montris al la gondolo	নিঃশব্দে গন্ডোলার দিকে নির্দেশ করে	wordlessly pointed to the gondola	grupo	alternativoj	prononco
level	diris la gondolisto	গন্ডোলিয়ার বলল	said the gondolier	grupo	alternativoj	prononco
level	kaj prenis la manon de sia amiko	এবং তার বন্ধুর হাত ধরল	and took his friend's hand	grupo	alternativoj	prononco
level	ĵetas la paperon	কাগজ ছুড়ে ফেলে	throws the paper	grupo	alternativoj	prononco
level	en la paperujon	কাগজের বিনে	into the paper bin	grupo	alternativoj	prononco
level	la knabinoj ĵetis la paperojn	মেয়েরা কাগজপত্র ছুড়ে ফেলে	the girls threw the papers	grupo	alternativoj	prononco
level	kie estas mia skribilo?	আমার কলম কোথায়	where is my pen	grupo	alternativoj	prononco
level	mi volas respondi al li	আমি তাকে উত্তর দিতে চাই	I want to answer him	grupo	alternativoj	prononco
level	la suno malaperis	সূর্য অদৃশ্য হয়ে গেছে	the sun disappeared	grupo	alternativoj	prononco
level	kaj nun estas preskaŭ malhele	এবং এখন প্রায় অন্ধকার	and now it is almost dark	grupo	alternativoj	prononco
level	bonvolu manĝi	দয়া করে খান	please eat	grupo	alternativoj	prononco
level	bonvolu manĝi la panon	দয়া করে রুটি খান	please eat the bread	grupo	alternativoj	prononco
level	per manĝiloj	কাটলারি সহ	with cutlery	grupo	alternativoj	prononco
level	pardonu min	মাফ করবেন	excuse me	grupo	alternativoj	prononco
level	rajtas resti	থাকার অনুমতি দেওয়া হয়	is allowed to stay	grupo	alternativoj	prononco
level	mi ne rajtas resti	আমার থাকার অধিকার নেই	I have no right to stay	grupo	alternativoj	prononco
level	ĉu vi povas kunporti ~ ?	আপনি কি ~ আনতে পারেন?	can you bring ~ ?	grupo	alternativoj	prononco
level	de mia fratino	আমার বোন থেকে	from my sister	grupo	alternativoj	prononco
level	kiam vi aĉetis ~ ?	আপনি কখন কিনলেন ~?	when did you buy ~ ?	grupo	alternativoj	prononco
level	aĉetis tiun muzikilon	সেই বাদ্যযন্ত্রটি কিনলাম	bought that musical instrument	grupo	alternativoj	prononco
level	kiu laste uzis ?	কে শেষ ব্যবহার করেছে?	who used last?	grupo	alternativoj	prononco
level	uzis mian ŝlosilon	আমার চাবি ব্যবহার করেছি	used my key	grupo	alternativoj	prononco
level	ĉu vi veturis?	তুমি কি চালাও?	did you drive?	grupo	alternativoj	prononco
level	en Venecio	ভেনিসে	in Venice	grupo	alternativoj	prononco
level	ankaŭ per gondolo	এছাড়াও গন্ডোলা দ্বারা	also by gondola	grupo	alternativoj	prononco
level	ĉu vi povos ekdormi?	তুমি কি ঘুমিয়ে পড়তে পারবে?	will you be able to fall asleep?	grupo	alternativoj	prononco
level	tiam, kiam silentiĝis	তারপর, যখন নীরবতা ছিল	then, when there was silence	grupo	alternativoj	prononco
level	la sinjoro estis alta	ভদ্রলোক লম্বা ছিলেন	the gentleman was tall	grupo	alternativoj	prononco
level	alta, dika	লম্বা, চর্বি	tall, fat	grupo	alternativoj	prononco
level	dika, peza	ঘন, ভারী	thick, heavy	grupo	alternativoj	prononco
level	peza kaj larĝa	ভারী এবং বড়	heavy and large	grupo	alternativoj	prononco
level	estis alta, dika, peza, kaj larĝa	লম্বা, পুরু, ভারী এবং বড় ছিল	was tall, thick, heavy, and large	grupo	alternativoj	prononco
level	donis forton	শক্তি দিয়েছে	gave strength	grupo	alternativoj	prononco
level	havinda forto	একটি শক্তি থাকার মূল্য	a force worth having	grupo	alternativoj	prononco
level	havinda korpoforto	শারীরিক শক্তি থাকার যোগ্য	physical strength worth having	grupo	alternativoj	prononco
level	tio donis	যে দিয়েছে	that gave	grupo	alternativoj	prononco
level	donis al li	তাকে দাও	gave him	grupo	alternativoj	prononco
level	tio donis forton	যে শক্তি দিয়েছে	that gave strength	grupo	alternativoj	prononco
level	donis havindan korpoforton	শরীরকে শক্তি দিয়েছে	gave body strength worth having	grupo	alternativoj	prononco
level	lia aspekto	তার আগমন	his appearance	grupo	alternativoj	prononco
level	grandula aspekto	একটি লম্বা ব্যক্তির চেহারা	appearance of a tall person	grupo	alternativoj	prononco
level	eta rolo	একটি ছোট ভূমিকা	a small role	grupo	alternativoj	prononco
level	ludis rolon	ভূমিকা পালন করেছে	played a role	grupo	alternativoj	prononco
level	ne eta rolo	ছোট ভূমিকা নয়	not a small role	grupo	alternativoj	prononco
level	ludis etan rolon	একটি ছোট ভূমিকা পালন করেছে	played a small role	grupo	alternativoj	prononco
level	ludis ne etan rolon	কোন ছোট ভূমিকা পালন করেনি	played no small role	grupo	alternativoj	prononco
level	en la fakto, ke ~	আসলে যে ~	in the fact that ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	মানুষ সংখ্যাগরিষ্ঠ	the majority of the people	grupo	alternativoj	prononco
level	se ne timis	ভয় না হলে	if not afraid	grupo	alternativoj	prononco
level	lin timis	তার ভয় ছিল	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	যদি সে ভয় পায়	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	তাকে ভয় না পেলে	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	অবশ্যই সম্মানিত	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	অন্তত ~ সম্পর্কে চিন্তা	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	আগে ~	before ~	grupo	alternativoj	prononco
level	kontentigi lin	তাকে সন্তুষ্ট করতে	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	তাকে অসন্তুষ্ট করতে	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	অসন্তুষ্ট হওয়ার আগে ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	সিদ্ধান্ত নেওয়ার আগে ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	অসন্তুষ্ট করার সিদ্ধান্ত নেওয়া ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	তাকে সন্তুষ্ট করার সিদ্ধান্ত নিতে	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	তাকে অসন্তুষ্ট করার সিদ্ধান্ত নেওয়ার আগে	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	যে, যা দরকারী	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	দিনের বেলা প্রায়ই দরকারী	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	একটি অপ্রীতিকর উপদ্রব	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	নিজের দ্বারা	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	একটি অপ্রীতিকর উপদ্রব উপস্থাপন	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	নিজেকে একটি অপ্রীতিকর উপদ্রব হিসাবে উপস্থাপন করে	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	গাছে ভরা জায়গায়	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	অতঃপর যখন কেউ পথভ্রষ্ট হয়	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	একটি অমানবিক প্রান্তরে	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	এবং বিশৃঙ্খল মধ্যে রাস্তা বন্ধ যায়	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	একটি লম্বা বড় শরীর	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	পাস করতে ব্যর্থ ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	ঝোপের মধ্যে	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	প্রাকৃতিক জিনিস স্পর্শ ছাড়াও	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	সাধারণত ভিজা	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	ভেজা প্রকৃতির মাঝখানে	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	ভেজা প্রাকৃতিক জিনিস, যার মাঝখানে ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	সে কষ্ট করে হেঁটেছিল	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	এটি একটি অভিজ্ঞতা ছিল	it was an experience	grupo	alternativoj	prononco
level	ne malofte	বিরল না	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	বেদনাদায়ক এবং সর্বদা অপ্রীতিকর	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	আরো ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	জীবনে এগিয়ে গেছে	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	দুর্গের বনে	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	যত এগিয়ে গেল ততই অপছন্দ ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	নিশাচর প্রকৃতি অপছন্দ	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	একজন মানুষ যার চোখ পরিষ্কারভাবে দেখা যায়	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	যে চোখ ভাল দেখতে পারে	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	অন্ধকারে ভালোভাবে দেখতে	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	কঠিন যাওয়া দিকে তাকিয়ে	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	আমাদের শিল্পপতি থেকে	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	সে হেসেছিল	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	সেই মানুষটির পাশে	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	পুলিশের পোশাকে	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	অন্য একজন দাঁড়িয়ে ছিল	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	অনুরূপ পোশাকে	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	পরবর্তী একজন মহিলা ছিল	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	চলো যাই	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	লোকটি মৃদুস্বরে বলল	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	তার সঙ্গীর কানে	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	এখন সঠিক মুহূর্ত	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	দুজনেই লোকটার দিকে এগিয়ে গেল	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	তারা করতে সতর্ক ছিল ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	যতটা সম্ভব ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	যতটা সম্ভব কম শব্দ (কিয়েল এবল)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	যতটা সম্ভব কম আওয়াজ (অনেক)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	তারা প্রায় সম্পূর্ণরূপে সফল	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	এই খারাপ পরিস্থিতিতে	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	একটি বাজে পরিস্থিতি যেখানে গাছ তাদের ডাল ফেলে দেয়	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	তাদের নিজস্ব ভেজা শাখা নিক্ষেপ	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	সরাসরি মুখের মধ্যে	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	শিল্পপতির	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	বহু-পায়ের ছোট প্রাণী	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	তার পা নিল	took his feet	grupo	alternativoj	prononco
level	por promenejo	হাঁটার রাস্তার জন্য	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	প্রকৃতি তার পা পড়ে গেছে	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	সবচেয়ে বেদনাদায়ক	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	একটি গর্তে তার পা ফেলে	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	জল ভরা একটি গর্ত	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	দুর্গন্ধযুক্ত জল	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	দ্রুত চিন্তা এ পৌঁছেছেন	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	একজন প্রস্তুত হতে হবে	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	এখানে	here	grupo	alternativoj	prononco
level	iu ajn ~	কেউ ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	যে কোনো অপ্রীতিকর মুখোমুখি হওয়ার জন্য প্রস্তুত	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	কিছু (যাই হোক)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	তিনি কিছুর জন্য অপেক্ষা করছিলেন	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	মানুষের কণ্ঠস্বর একপাশে	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	যখন একটি কণ্ঠস্বর শোনা গেল, ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	অবিলম্বে বন্ধ শুনতে	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	তিনি একটি চমৎকার অন-সাইট জাম্প করেছেন	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	যে তার হৃদয়কে নাড়া দিয়েছে	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	মুখে উচ্চারণ করা	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	শান্ত পুনরুদ্ধার করার প্রচেষ্টার সাথে	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	একটু প্রশান্তি	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	একটি প্রদীপের আলো	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	কেউ সরাসরি তার চোখের দিকে তাকালো	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	বাতি যা কেউ চোখের দিকে নির্দেশ করে	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	পুনর্মিলন প্রতিরোধ করা হয়েছে	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	এটা তার মনে হয়েছিল ~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	মানুষের রূপ যে প্রদীপ ধারণ করে	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	পুলিশের পোশাক পরুন	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	আপনি এখানে কি করছেন?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	কর্তৃত্বপূর্ণ ভয়েস শোনাচ্ছে	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	দয়া করে কথা বলুন ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	একটু পরিষ্কার	a little clear	grupo	alternativoj	prononco
level	la alia diris	অন্য বলল	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	আরও গুরুত্বপূর্ণ-স্বরে	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	আমি হাটছি	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	আপনি খামারে হাঁটছেন	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	কাউন্টেসের	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	কাউন্টেসের খামার	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	মধ্যরাতে	in the middle of the night	grupo	alternativoj	prononco
