C.zh-tw content.tsv
Level	Esperanto	zh-tw	en-us	Grupo	Alternativoj	Pronoco
level	aŭdi	聽到	to hear	grupo	alternativoj	prononco
level	punkto	一個點，一個點，一點	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	一張嘴	a mouth	grupo	alternativoj	prononco
level	araneo	蜘蛛	a spider	grupo	alternativoj	prononco
level	serĉi	尋找，尋找，尋求	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	一封信	a letter	grupo	alternativoj	prononco
level	frua	早的，過早的	early, premature	grupo	alternativoj	prononco
level	grava	重要的，嚴肅的	important, serious	grupo	alternativoj	prononco
level	nigra	黑色的	black	grupo	alternativoj	prononco
level	trankvila	平靜的，平靜的	tranquil, calm	grupo	alternativoj	prononco
level	flanko	在旁邊	a side	grupo	alternativoj	prononco
level	libroj	圖書	books	grupo	alternativoj	prononco
level	kuri	跑步	to run	grupo	alternativoj	prononco
level	dolĉa	甜的	sweet	grupo	alternativoj	prononco
level	popolo	人民、民間、民族	people, folk, nation	grupo	alternativoj	prononco
level	hundo	一隻狗	a dog	grupo	alternativoj	prononco
level	fenestro	一個視窗	a window	grupo	alternativoj	prononco
level	aĝo	年齡（歲）	age (years old)	grupo	alternativoj	prononco
level	libron	一本書（賓格，賓格）	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	一個指頭	a finger	grupo	alternativoj	prononco
level	resto	剩餘, 休息, 停留	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	一顆牙齒	a tooth	grupo	alternativoj	prononco
level	kuiri	煮飯	to cook	grupo	alternativoj	prononco
level	lavi	洗	to wash	grupo	alternativoj	prononco
level	mia	我的	my	grupo	alternativoj	prononco
level	piedo	一隻腳，一隻爪子	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	聽	to listen	grupo	alternativoj	prononco
level	tablo	一張桌子	a table	grupo	alternativoj	prononco
level	fali	跌倒，掉落	to fall, to drop	grupo	alternativoj	prononco
level	familio	一個家庭	a family	grupo	alternativoj	prononco
level	via	你的	your	grupo	alternativoj	prononco
level	vizaĝo	一張臉	a face	grupo	alternativoj	prononco
level	ĝusta	正確的（正確的），準確的，正確的	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	一晚	a night	grupo	alternativoj	prononco
level	mezo	中間，平均，平均值	a middle, average, mean	grupo	alternativoj	prononco
level	historio	歷史，一段歷史	history, a history	grupo	alternativoj	prononco
level	interesi	有興趣	to interest	grupo	alternativoj	prononco
level	administri	管理，管理	to manage, to administer	grupo	alternativoj	prononco
level	aero	空氣，空氣（氣體）	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	它是	its	grupo	alternativoj	prononco
level	maro	一片海	a sea	grupo	alternativoj	prononco
level	fakto	事實	a fact	grupo	alternativoj	prononco
level	lasi	離開、釋放、允許、讓	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	一種動物，一種野獸	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	領導，指導	to lead, to guide	grupo	alternativoj	prononco
level	avo	一位祖父	a grandfather	grupo	alternativoj	prononco
level	afabla	和藹可親的, 友善的, 和藹可親的, 和藹可親的	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	他們的	their	grupo	alternativoj	prononco
level	korpo	身體	a body	grupo	alternativoj	prononco
level	pordo	一扇門，一扇門	a door, a gate	grupo	alternativoj	prononco
level	forgesi	忘記	to forget	grupo	alternativoj	prononco
level	kafo	咖啡，一杯咖啡	coffee, a coffee	grupo	alternativoj	prononco
level	brui	製造噪音	to make noise	grupo	alternativoj	prononco
level	brili	閃耀	to shine	grupo	alternativoj	prononco
level	gazeto	雜誌、公報、期刊(=magazino)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	眼睛	an eye	grupo	alternativoj	prononco
level	servi	服務	to serve	grupo	alternativoj	prononco
level	vento	風，一陣風	wind, a wind	grupo	alternativoj	prononco
level	ludi	玩	to play	grupo	alternativoj	prononco
level	haro	一根頭髮	a hair	grupo	alternativoj	prononco
level	arbo	一顆樹	a tree	grupo	alternativoj	prononco
level	ŝia	她	her	grupo	alternativoj	prononco
level	lia	他的	his	grupo	alternativoj	prononco
level	plumo	一根羽毛，一支筆	a feather, a pen	grupo	alternativoj	prononco
level	bildo	一張圖片，一幅圖像	a picture, an image	grupo	alternativoj	prononco
level	paŝi	邁步、邁步、邁步、邁步	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	厚、肥、粗	thick, fat, bold	grupo	alternativoj	prononco
level	sia	己方	one's own	grupo	alternativoj	prononco
level	konsenti	承認（那）、同意（）、批准（）、贊同（）、同意	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	夏天，一個夏天	summer, a summer	grupo	alternativoj	prononco
level	lumi	發光，發光	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	一片天空	a sky	grupo	alternativoj	prononco
level	vintro	冬天，一個冬天	winter, a winter	grupo	alternativoj	prononco
level	volonta	願意（發自內心），自願	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	秋天，秋天，秋天	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	記住，回憶	to remember, to recall	grupo	alternativoj	prononco
level	printempo	春天，一個春天	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	一個花園	a garden	grupo	alternativoj	prononco
level	aĉeti	購買，購買	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	一週	a week	grupo	alternativoj	prononco
level	vitro	玻璃（玻璃質材質）	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	雨，一場雨	rain, a rain	grupo	alternativoj	prononco
level	frukto	一個水果	a fruit	grupo	alternativoj	prononco
level	necesa	必要的	necessary	grupo	alternativoj	prononco
level	bono	善良	goodness	grupo	alternativoj	prononco
level	erari	犯錯，犯錯，犯錯	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	一個家	a home	grupo	alternativoj	prononco
level	naturo	自然，本性，性格	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	雲，一朵雲	cloud, a cloud	grupo	alternativoj	prononco
level	bone	出色地	well	grupo	alternativoj	prononco
level	momento	片刻	a moment	grupo	alternativoj	prononco
level	direkto	一個方向	a direction	grupo	alternativoj	prononco
level	kontenta	內容, 滿足, 高興, 滿足	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	一朵玫瑰	a rose	grupo	alternativoj	prononco
level	fajro	一場火	a fire	grupo	alternativoj	prononco
level	kuraci	治愈，治愈，治療	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	擊打、敲擊、拍打、拍打、擊打	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	心愛的、珍惜的、被愛的、親愛的、昂貴的	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	接受	to accept	grupo	alternativoj	prononco
level	minuto	一分鐘	a minute	grupo	alternativoj	prononco
level	espero	一個希望	a hope	grupo	alternativoj	prononco
level	linio	一條線	a line	grupo	alternativoj	prononco
level	neĝo	雪，一場雪	snow, a snow	grupo	alternativoj	prononco
level	koleri	生氣，感到憤怒	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	成功	a success	grupo	alternativoj	prononco
level	plori	哭泣，哭泣	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	零，無	zero, nil	grupo	alternativoj	prononco
level	angulo	一個角度，一個角落（偏僻的地方）	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	秩序，有序的關係	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	一艘船	a ship	grupo	alternativoj	prononco
level	blua	藍色的	blue	grupo	alternativoj	prononco
level	sufiĉa	足夠的，足夠的，足夠的	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	一條街	a street	grupo	alternativoj	prononco
level	vilaĝo	一個村莊，一個城鎮	a village, a town	grupo	alternativoj	prononco
level	utila	有用	useful	grupo	alternativoj	prononco
level	rondo	一個圓圈，一個俱樂部	a circle, a club	grupo	alternativoj	prononco
level	preta	準備好	ready	grupo	alternativoj	prononco
level	orelo	一隻耳朵	an ear	grupo	alternativoj	prononco
level	papero	紙，一張紙	paper, a paper	grupo	alternativoj	prononco
level	rivero	一條河	a river	grupo	alternativoj	prononco
level	zorgi	照顧，照顧	to care for, to look after	grupo	alternativoj	prononco
level	arto	一門藝術	an art	grupo	alternativoj	prononco
level	kreski	成長，增加	to grow, to increase	grupo	alternativoj	prononco
level	nazo	一個鼻子	a nose	grupo	alternativoj	prononco
level	konsili	勸告，勸告	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	經過，經過	to pass, to pass by	grupo	alternativoj	prononco
level	fero	鐵(Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	統治，統治，控制	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	票價	to fare	grupo	alternativoj	prononco
level	larĝa	寬、寬、大	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	勇敢的，勇敢的	courageous, brave	grupo	alternativoj	prononco
level	kolo	一個脖子	a neck	grupo	alternativoj	prononco
level	propra	自己的，自己的	own, one's own	grupo	alternativoj	prononco
level	plezuro	一種樂趣，一種樂趣	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	寬恕，寬恕	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	滿足的，充實的，充實的	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	呼叫，召喚	to call, to summon	grupo	alternativoj	prononco
level	marto	行進	March	grupo	alternativoj	prononco
level	seĝo	一張椅子	a chair	grupo	alternativoj	prononco
level	majo	可能	May	grupo	alternativoj	prononco
level	tuŝi	觸摸	to touch	grupo	alternativoj	prononco
level	premi	壓, 擠壓	to press, to squeeze	grupo	alternativoj	prononco
level	julio	七月	July	grupo	alternativoj	prononco
level	kato	一隻貓	a cat	grupo	alternativoj	prononco
level	glaso	一杯酒）	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	九月	September	grupo	alternativoj	prononco
level	verda	綠色的	green	grupo	alternativoj	prononco
level	postuli	要求、假設、要求	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	一個叔叔	an uncle	grupo	alternativoj	prononco
level	novembro	十一月	November	grupo	alternativoj	prononco
level	laca	疲倦，疲倦，疲倦	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	牛奶，一杯牛奶	milk, a milk	grupo	alternativoj	prononco
level	bruli	燒掉	to burn	grupo	alternativoj	prononco
level	decidi	決定	to decide	grupo	alternativoj	prononco
level	plendi	抱怨	to complain	grupo	alternativoj	prononco
level	saluti	打招呼、打招呼、敬禮	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	一個價值，價值	a value, worth	grupo	alternativoj	prononco
level	sukero	糖，一顆糖	sugar, a sugar	grupo	alternativoj	prononco
level	planko	一層、地面	a floor, a ground	grupo	alternativoj	prononco
level	vesto	布，一件衣服	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	拉、畫、拖	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	天氣，天氣	weather, a weather	grupo	alternativoj	prononco
level	turni	轉身，轉身	to turn, to turn around	grupo	alternativoj	prononco
level	peco	一塊	a piece	grupo	alternativoj	prononco
level	fraŭlo	單身漢，未婚男子	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	一個麵包	a bread	grupo	alternativoj	prononco
level	salti	跳躍、跳躍、跳躍	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	汽車（火車上的）、馬車、馬車、長途客車	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	一個鏈接，一個聯盟	a link, a league	grupo	alternativoj	prononco
level	efektiva	實際的，真實的，真實的	actual, real, true	grupo	alternativoj	prononco
level	decembro	十二月	December	grupo	alternativoj	prononco
level	korto	庭院、庭院、天井、四合院	a court, a courtyard, a patio, a quadrangle	grupo	alternativoj	prononco
level	tranĉi	切，切片	to cut, to slice	grupo	alternativoj	prononco
level	ŝati	喜歡	to like	grupo	alternativoj	prononco
level	oktobro	十月	October	grupo	alternativoj	prononco
level	kalkuli	計數，計算	to count, to calculate	grupo	alternativoj	prononco
level	rimedo	資源、手段、補救措施	resources, means, remedy	grupo	alternativoj	prononco
level	paki	打包	to pack	grupo	alternativoj	prononco
level	klaso	一類	a class	grupo	alternativoj	prononco
level	gajni	贏得，贏得，贏得	to gain, to win, to earn	grupo	alternativoj	prononco
level	intereso	一個興趣	an interest	grupo	alternativoj	prononco
level	floro	一朵花，一朵花	a flower, a bloom	grupo	alternativoj	prononco
level	marŝi	行軍、步行	to march, to walk	grupo	alternativoj	prononco
level	grupo	一個小組	a group	grupo	alternativoj	prononco
level	aŭgusto	八月	August	grupo	alternativoj	prononco
level	junio	六月	June	grupo	alternativoj	prononco
level	brako	手臂，上臂	an arm, an upper arm	grupo	alternativoj	prononco
level	konstruaĵo	大樓	a building	grupo	alternativoj	prononco
level	aprilo	四月	April	grupo	alternativoj	prononco
level	februaro	二月	February	grupo	alternativoj	prononco
level	pentraĵo	一幅畫，一幅畫	a picture, a painting	grupo	alternativoj	prononco
level	luno	月亮，一個月亮	moon, a moon	grupo	alternativoj	prononco
level	ideo	一個主意	an idea	grupo	alternativoj	prononco
level	novaĵo	一則新聞	a news	grupo	alternativoj	prononco
level	vendi	出售，出售	to sell, to vend	grupo	alternativoj	prononco
level	kruco	穿過	a cross	grupo	alternativoj	prononco
level	kokaĵo	家禽、雞	poultry, chicken	grupo	alternativoj	prononco
level	monato	一個月	a month	grupo	alternativoj	prononco
level	porkaĵo	豬肉	pork	grupo	alternativoj	prononco
level	maniero	一種方式，一種方式，一種模式	a manner, a way, a mode	grupo	alternativoj	prononco
level	bovaĵo	牛肉	beef	grupo	alternativoj	prononco
level	opinii	思考、發表意見、發表意見	to think, to have an opinion, to opine	grupo	alternativoj	prononco
level	glaciaĵo	一個冰淇淋，冰淇淋	an ice cream, icecream	grupo	alternativoj	prononco
level	elekti	選擇，選出，選出	to choose, to elect, to pick out	grupo	alternativoj	prononco
level	agi	行動	to act	grupo	alternativoj	prononco
level	ovaĵo	煎蛋、炒蛋	an omelette, scrambled eggs	grupo	alternativoj	prononco
level	ŝafaĵo	羊肉	mutton	grupo	alternativoj	prononco
level	komuna	常見的	common	grupo	alternativoj	prononco
level	dubi	懷疑	to doubt	grupo	alternativoj	prononco
level	pakaĵo	包裹，行李，行李	a package, a luggage, a baggage	grupo	alternativoj	prononco
level	freŝa	新鮮的，最近的	fresh, recent	grupo	alternativoj	prononco
level	adreso	一個地址	an address	grupo	alternativoj	prononco
level	araneaĵo	蜘蛛網	a spiderweb	grupo	alternativoj	prononco
level	horloĝo	一個鐘，一隻手錶	a clock, a watch	grupo	alternativoj	prononco
level	manĝaĵo	一種食物	a food	grupo	alternativoj	prononco
level	male	相反	on the contrary	grupo	alternativoj	prononco
