A.fa content.tsv
Level	Esperanto	fa	en-us	Grupo	Alternativoj	Pronoco
level	kaj nun estas preskaŭ malhele	و الان تقریبا تاریک است	and now it is almost dark	grupo	alternativoj	prononco
level	bonvolu manĝi	لطفا بخور	please eat	grupo	alternativoj	prononco
level	bonvolu manĝi la panon	لطفا نان را بخور	please eat the bread	grupo	alternativoj	prononco
level	per manĝiloj	با کارد و چنگال	with cutlery	grupo	alternativoj	prononco
level	pardonu min	ببخشید	excuse me	grupo	alternativoj	prononco
level	rajtas resti	اجازه ماندن دارد	is allowed to stay	grupo	alternativoj	prononco
level	mi ne rajtas resti	من حق ماندن ندارم	I have no right to stay	grupo	alternativoj	prononco
level	ĉu vi povas kunporti ~ ?	میتونی بیاری ~	can you bring ~ ?	grupo	alternativoj	prononco
level	de mia fratino	از خواهرم	from my sister	grupo	alternativoj	prononco
level	kiam vi aĉetis ~ ?	کی خریدی ~	when did you buy ~ ?	grupo	alternativoj	prononco
level	aĉetis tiun muzikilon	آن آلت موسیقی را خرید	bought that musical instrument	grupo	alternativoj	prononco
level	kiu laste uzis ?	آخرین بار چه کسی استفاده کرد؟	who used last?	grupo	alternativoj	prononco
level	uzis mian ŝlosilon	از کلید من استفاده کرد	used my key	grupo	alternativoj	prononco
level	ĉu vi veturis?	رانندگی کردی؟	did you drive?	grupo	alternativoj	prononco
level	en Venecio	در ونیز	in Venice	grupo	alternativoj	prononco
level	ankaŭ per gondolo	همچنین توسط گوندولا	also by gondola	grupo	alternativoj	prononco
level	ĉu vi povos ekdormi?	آیا می توانید بخوابید؟	will you be able to fall asleep?	grupo	alternativoj	prononco
level	tiam, kiam silentiĝis	سپس، زمانی که سکوت حاکم شد	then, when there was silence	grupo	alternativoj	prononco
level	la sinjoro estis alta	آقا قد بلندی داشت	the gentleman was tall	grupo	alternativoj	prononco
level	alta, dika	قد بلند، چاق	tall, fat	grupo	alternativoj	prononco
level	dika, peza	ضخیم، سنگین	thick, heavy	grupo	alternativoj	prononco
level	peza kaj larĝa	سنگین و بزرگ	heavy and large	grupo	alternativoj	prononco
level	estis alta, dika, peza, kaj larĝa	قد بلند، ضخیم، سنگین و بزرگ بود	was tall, thick, heavy, and large	grupo	alternativoj	prononco
level	donis forton	قدرت داد	gave strength	grupo	alternativoj	prononco
level	havinda forto	نیرویی که ارزش داشتن را دارد	a force worth having	grupo	alternativoj	prononco
level	havinda korpoforto	قدرت بدنی ارزش داشتن	physical strength worth having	grupo	alternativoj	prononco
level	tio donis	که داد	that gave	grupo	alternativoj	prononco
level	donis al li	به او داد	gave him	grupo	alternativoj	prononco
level	tio donis forton	که قدرت می داد	that gave strength	grupo	alternativoj	prononco
level	donis havindan korpoforton	قدرتی به بدن داد که ارزش داشتن را داشته باشد	gave body strength worth having	grupo	alternativoj	prononco
level	lia aspekto	ظاهرش	his appearance	grupo	alternativoj	prononco
level	grandula aspekto	ظاهر یک فرد قد بلند	appearance of a tall person	grupo	alternativoj	prononco
level	eta rolo	یک نقش کوچک	a small role	grupo	alternativoj	prononco
level	ludis rolon	نقش ایفا کرد	played a role	grupo	alternativoj	prononco
level	ne eta rolo	نقش کوچکی نیست	not a small role	grupo	alternativoj	prononco
level	ludis etan rolon	نقش کوچکی داشت	played a small role	grupo	alternativoj	prononco
level	ludis ne etan rolon	نقش کوچکی نداشت	played no small role	grupo	alternativoj	prononco
level	en la fakto, ke ~	در این حقیقت که ~	in the fact that ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	اکثریت مردم	the majority of the people	grupo	alternativoj	prononco
level	se ne timis	اگر نه ترس	if not afraid	grupo	alternativoj	prononco
level	lin timis	از او می ترسید	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	اگر می ترسید	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	اگر از او نمی ترسیم	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	قطعا محترم	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	حداقل به ~ فکر کرد	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	قبل از ~	before ~	grupo	alternativoj	prononco
level	kontentigi lin	تا او را راضی کند	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	برای نارضایتی او	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	قبل از نارضایتی ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	قبل از تصمیم گیری ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	تصمیم به نارضایتی ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	تصمیم بگیرد که او را راضی کند	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	قبل از اینکه تصمیم بگیرد او را ناراضی کند	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	که مفید است	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	اغلب در طول روز مفید است	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	یک مزاحمت ناخوشایند	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	توسط خودش	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	یک مزاحمت ناخوشایند ایجاد می کند	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	خود را به عنوان یک مزاحم ناخوشایند نشان می دهد	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	در مکانی پر از درخت	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	سپس، هنگامی که شخص به بیراهه رفت	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	در یک بیابان غیرانسانی	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	و در هرج و مرج از جاده خارج می شود	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	یک بدن بزرگ بلند	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	موفق نشد ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	در میان بوته ها	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	علاوه بر لمس چیزهای طبیعی	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	به طور کلی مرطوب	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	در میان طبیعت خیس	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	چیزهای طبیعی مرطوب که در وسط آن ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	به سختی راه می رفت	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	این یک تجربه بود	it was an experience	grupo	alternativoj	prononco
level	ne malofte	غیر معمول نیست	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	دردناک و همیشه ناخوشایند	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	بیشتر ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	در زندگی رو به جلو حرکت کرد	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	در جنگل قلعه	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	هر چه جلوتر می رفت، نفرت بیشتر ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	طبیعت شبانه را دوست نداشت	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	مردی با چشمانی که به وضوح دیده می شود	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	چشم هایی که خوب می دیدند	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	برای دیدن خوب در تاریکی	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	به مسیر دشوار نگاه کرد	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	از صنعتگر ما	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	او لبخند زد	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	در کنار آن مرد	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	در لباس پلیس	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	یک نفر دیگر ایستاده بود	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	در لباس های مشابه	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	دومی یک زن بود	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	بیا بریم	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	مرد به آرامی گفت	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	در گوش همراهش	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	اکنون لحظه مناسبی است	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	هر دو به سمت آن شخص رفتند	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	آنها مراقب بودند که انجام دهند ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	تا حد امکان ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	کمترین صدای ممکن (کیل ایبل)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	کمترین نویز ممکن (laŭeble)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	آنها تقریباً به طور کامل موفق شدند	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	در این وضعیت بد	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	وضعیتی بد که در آن درختان شاخه های خود را پرتاب کردند	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	شاخه های خیس خود را پرتاب کردند	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	مستقیم به صورت ها	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	از صنعتگر	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	موجودات کوچک چند پا	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	پاهایش را گرفت	took his feet	grupo	alternativoj	prononco
level	por promenejo	برای یک جاده پیاده روی	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	طبیعت باعث شد پای او بیفتد	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	دردناک ترین	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	پایش را در یک گودال انداخت	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	یک گودال پر از آب	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	آب بدبو	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	سریع به این فکر رسید	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	آدم باید آماده باشه	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	اینجا	here	grupo	alternativoj	prononco
level	iu ajn ~	هر کسی ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	آماده برای هر برخورد ناخوشایند	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	هر چیزی (هر چیزی)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	او منتظر هر چیزی بود	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	به کنار صدای انسان	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	وقتی صدایی شنید، ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	شنیده شد بلافاصله نزدیک	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	او یک پرش خوب در محل انجام داد	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	که قلبش را تکان داد	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	به دهان	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	با تلاش برای بازپس گیری آرامش	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	کمی آرامش	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	نور یک لامپ	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	کسی مستقیماً به چشمان او هدایت می شود	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	چراغی که کسی به چشم ها می زند	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	مانع از آشتی شد	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	به نظرش رسید که ~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	شکل انسانی که چراغ را نگه داشته است	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	لباس پلیس بپوش	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	اینجا چه میکنی؟	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	به نظر می رسد صدای معتبر	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	لطفا صحبت کن ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	کمی روشن	a little clear	grupo	alternativoj	prononco
level	la alia diris	دیگری گفت	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	با لحن مهم تر	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	من راه می روم	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	شما در مزرعه قدم می زنید	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	از کنتس	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	مزرعه کنتس	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	در نیمه های شب	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	کنتس شما را دعوت کرد؟	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	آیا او در مورد ~ می داند	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	در مورد حضور شما	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	حضور شما در اینجا	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	من باید از شما بپرسم ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	از شما می خواهد که مرا دنبال کنید	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	و او توضیح داد ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	توضیح داد که ~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	از تلاش اشتباه	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	تلاش اشتباه برای گرفتن کنتس	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	به دلیل ~	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	به دلیل تروریست ها	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	پلیس با دقت بررسی می کند	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	بررسی می کند که چه اتفاقی می افتد	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	در اطراف رخ می دهد	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	از قلعه	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	اطراف قلعه	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	به صنعتگر	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	به نظر می رسید که ~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	این بار قلبش به زمین افتاد	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	روی پایش افتاد	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	او می دانست که ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	به سختی او سعی خواهد کرد پیدا کند	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	برای یافتن یک توضیح قابل قبول	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	در مورد حضور خود	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	این ایده که کنتس همه چیز را می داند	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	این ایده او را از امید کمی محروم کرد	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	امید کمی	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	امید کمی که باقی مانده بود	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	بعد از اولین صحبت های پلیس	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	هر چه بیشتر ~ بیشتر ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	هر چه طولانی تر بهتر	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	مهم نیست چقدر	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	یک ربع ساعت پیش	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	انها برگشتند	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	پس از بدبختی وحشتناک	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	مردم رفتند	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	و شهرهای قدیمی از هم پاشیدند	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	باید دوباره ببینمت	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	هر چه بیشتر	the more often	grupo	alternativoj	prononco
level	mi pripensas	دارم فکر می کنم	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	من بیشتر عصبانی هستم	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	او در ~ زندگی می کند	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	در هر خانه ای	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	آیا دوباره همدیگر را خواهیم دید؟	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	هر کجا و هر زمان	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	کی برمیگردم ~	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	نیمی دیگر از کتاب ها	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	آیا شما نیاز دارید ~	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	به بیش از یک ربع سال نیاز دارد	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	برای آن مشاغل	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	چرا ~	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	سردتر	the colder	grupo	alternativoj	prononco
level	ju pli longe	طولانی تر	the longer	grupo	alternativoj	prononco
level	ni atendas ~	ما منتظریم ~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	آیا از ~ راضی هستید؟	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	با هر مردی	with any man	grupo	alternativoj	prononco
