C.ne content.tsv
Level	Esperanto	ne	en-us	Grupo	Alternativoj	Pronoco
level	birdo	एउटा चरा	a bird	grupo	alternativoj	prononco
level	halti	रोक्नु, रोक्नु, रोकिनु	to stop, to halt, to come to a halt	grupo	alternativoj	prononco
level	frato	एक भाइ	a brother	grupo	alternativoj	prononco
level	monto	हिमाल	a mountain	grupo	alternativoj	prononco
level	pensi	सोच्नु	to think	grupo	alternativoj	prononco
level	permesi	अनुमति दिनु, अनुमति दिनु	to permit, to allow	grupo	alternativoj	prononco
level	kosti	खर्च गर्न	to cost	grupo	alternativoj	prononco
level	lito	एक ओछ्यान, एक सोफा	a bed, a couch	grupo	alternativoj	prononco
level	perdi	हराउन	to lose	grupo	alternativoj	prononco
level	miri	चकित हुनु, चकित हुनु, चकित हुनु	to surprise, to be amased, to be astonished	grupo	alternativoj	prononco
level	persono	एक व्यक्ति	a person	grupo	alternativoj	prononco
level	diversa	विविध, विविध, विविध	diverse, varied, various	grupo	alternativoj	prononco
level	provi	प्रयास गर्न, प्रयास गर्न	to try, to attempt	grupo	alternativoj	prononco
level	pagi	तिर्न बाकी	to pay	grupo	alternativoj	prononco
level	prezenti	प्रस्तुत गर्न, परिचय दिन	to present, to introduce	grupo	alternativoj	prononco
level	aparta	अलग, विशेष, अलग	apart, particular, separate	grupo	alternativoj	prononco
level	rajto	सही, अधिकार	right, a right	grupo	alternativoj	prononco
level	mateno	बिहान, बिहान	morning, a morning	grupo	alternativoj	prononco
level	agrabla	सुखद, अनुकूल, राम्रो	pleasant, agreeable, nice	grupo	alternativoj	prononco
level	vespero	साँझ, एक साँझ	evening, an evening	grupo	alternativoj	prononco
level	muro	एउटा पर्खाल	a wall	grupo	alternativoj	prononco
level	suno	सूर्य, सूर्य	sun, a sun	grupo	alternativoj	prononco
level	rigardi	हेर्नु, हेर्नु	to look, to look at	grupo	alternativoj	prononco
level	senti	महसुस गर्न, महसुस गर्न	to feel, to sense	grupo	alternativoj	prononco
level	blanka	सेतो, खाली	white, blank	grupo	alternativoj	prononco
level	simpla	सरल	simple	grupo	alternativoj	prononco
level	rimarki	नोटिस गर्न	to notice	grupo	alternativoj	prononco
level	lingvo	एक भाषा, भाषा	a language, tongue	grupo	alternativoj	prononco
level	ŝanĝi	परिवर्तन गर्न, फेर्न	to change, to turn	grupo	alternativoj	prononco
level	renkonti	भेट्नु, भेट्नु, भेट्नु	to meet, to encounter, to come accross	grupo	alternativoj	prononco
level	uzi	प्रयोग गर्न	to use	grupo	alternativoj	prononco
level	timi	डराउनु, डराउनु	to fear, to be afraid of	grupo	alternativoj	prononco
level	vera	वास्तविक, सत्य	real, true	grupo	alternativoj	prononco
level	sola	एक्लो, एक्लो, एक्लो, एक्लो	alone, only, sole, solitary	grupo	alternativoj	prononco
level	paco	शान्ति, शान्ति	peace, a peace	grupo	alternativoj	prononco
level	rakonti	वर्णन गर्न, बताउन, सम्बन्धित	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	रंग, रंग	color, a color	grupo	alternativoj	prononco
level	pura	सफा, शुद्ध	clean, pure	grupo	alternativoj	prononco
level	aŭdi	सुन्नु	to hear	grupo	alternativoj	prononco
level	punkto	एक बिन्दु, एक बिन्दु, एक स्थान	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	एक मुख	a mouth	grupo	alternativoj	prononco
level	araneo	एक माकुरो	a spider	grupo	alternativoj	prononco
level	serĉi	खोज्नु, खोज्नु, खोज्नु	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	चिठ्ठी	a letter	grupo	alternativoj	prononco
level	frua	प्रारम्भिक, समयपूर्व	early, premature	grupo	alternativoj	prononco
level	grava	महत्त्वपूर्ण, गम्भीर	important, serious	grupo	alternativoj	prononco
level	nigra	कालो	black	grupo	alternativoj	prononco
level	trankvila	शान्त, शान्त	tranquil, calm	grupo	alternativoj	prononco
level	flanko	एक पक्ष	a side	grupo	alternativoj	prononco
level	libroj	पुस्तकहरू	books	grupo	alternativoj	prononco
level	kuri	दगुर्नु	to run	grupo	alternativoj	prononco
level	dolĉa	मीठो	sweet	grupo	alternativoj	prononco
level	popolo	जनता, लोक, राष्ट्र	people, folk, nation	grupo	alternativoj	prononco
level	hundo	एउटा कुकुर	a dog	grupo	alternativoj	prononco
level	fenestro	एउटा झ्याल	a window	grupo	alternativoj	prononco
level	aĝo	उमेर (वर्ष)	age (years old)	grupo	alternativoj	prononco
level	libron	पुस्तक (उद्देश्य, आरोपात्मक)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	एउटा औंला	a finger	grupo	alternativoj	prononco
level	resto	बाँकी, आराम, रहन	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	एउटा दाँत	a tooth	grupo	alternativoj	prononco
level	kuiri	खाना पकाउनु	to cook	grupo	alternativoj	prononco
level	lavi	धुनु	to wash	grupo	alternativoj	prononco
level	mia	मेरो	my	grupo	alternativoj	prononco
level	piedo	एक खुट्टा, एक पन्जा	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	सुन्नु	to listen	grupo	alternativoj	prononco
level	tablo	एउटा टेबल	a table	grupo	alternativoj	prononco
level	fali	झर्नु, झर्नु	to fall, to drop	grupo	alternativoj	prononco
level	familio	परिवार	a family	grupo	alternativoj	prononco
level	via	तिम्रो	your	grupo	alternativoj	prononco
level	vizaĝo	एउटा अनुहार	a face	grupo	alternativoj	prononco
level	ĝusta	सही (सही), सही, उचित	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	एक रात	a night	grupo	alternativoj	prononco
level	mezo	मध्यम, औसत, औसत	a middle, average, mean	grupo	alternativoj	prononco
level	historio	इतिहास, इतिहास	history, a history	grupo	alternativoj	prononco
level	interesi	ब्याज को लागी	to interest	grupo	alternativoj	prononco
level	administri	व्यवस्थापन गर्न, व्यवस्थापन गर्न	to manage, to administer	grupo	alternativoj	prononco
level	aero	वायु, वायु (ग्यास)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	यसको	its	grupo	alternativoj	prononco
level	maro	एक समुद्र	a sea	grupo	alternativoj	prononco
level	fakto	एक तथ्य	a fact	grupo	alternativoj	prononco
level	lasi	छोड्नु, छोड्नु, अनुमति दिनु, छोड्नु	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	एक जनावर, एक जनावर	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	नेतृत्व गर्न, मार्गदर्शन गर्न	to lead, to guide	grupo	alternativoj	prononco
level	avo	एक हजुरबुबा	a grandfather	grupo	alternativoj	prononco
level	afabla	मिलनसार, मिलनसार, दयालु, मिलनसार	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	तिनीहरूको	their	grupo	alternativoj	prononco
level	korpo	एक शरीर	a body	grupo	alternativoj	prononco
level	pordo	एउटा ढोका, एउटा ढोका	a door, a gate	grupo	alternativoj	prononco
level	forgesi	बिर्सनु	to forget	grupo	alternativoj	prononco
level	kafo	कफी, कफी	coffee, a coffee	grupo	alternativoj	prononco
level	brui	आवाज बनाउन	to make noise	grupo	alternativoj	prononco
level	brili	चम्किनु	to shine	grupo	alternativoj	prononco
level	gazeto	एक पत्रिका, एक राजपत्र, एक आवधिक (= पत्रिका)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	एउटा आँखा	an eye	grupo	alternativoj	prononco
level	servi	सेवा गर्न	to serve	grupo	alternativoj	prononco
level	vento	हावा, हावा	wind, a wind	grupo	alternativoj	prononco
level	ludi	खेल्नु	to play	grupo	alternativoj	prononco
level	haro	एक कपाल	a hair	grupo	alternativoj	prononco
level	arbo	एउटा रुख	a tree	grupo	alternativoj	prononco
level	ŝia	उनको	her	grupo	alternativoj	prononco
level	lia	उसको	his	grupo	alternativoj	prononco
level	plumo	एउटा पंख, एक कलम	a feather, a pen	grupo	alternativoj	prononco
level	bildo	एक तस्वीर, एक छवि	a picture, an image	grupo	alternativoj	prononco
level	paŝi	पाइला चाल्नु, हिड्नु, गति गर्नु, हिड्नु	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	मोटो, मोटो, बोल्ड	thick, fat, bold	grupo	alternativoj	prononco
level	sia	आफ्नै	one's own	grupo	alternativoj	prononco
level	konsenti	स्वीकार गर्न (त्यो), सहमत (साथ), अनुमोदन (को), सहमत (साथ), सहमति	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	गर्मी, एक गर्मी	summer, a summer	grupo	alternativoj	prononco
level	lumi	उज्यालो दिन, उज्यालो दिन	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	एउटा आकाश	a sky	grupo	alternativoj	prononco
level	vintro	जाडो, जाडो	winter, a winter	grupo	alternativoj	prononco
level	volonta	इच्छुक (हृदय देखि), स्वैच्छिक	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	शरद ऋतु, पतन, एक शरद ऋतु	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	सम्झना, सम्झना	to remember, to recall	grupo	alternativoj	prononco
level	printempo	वसन्त, एक वसन्त	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	एउटा बगैँचा	a garden	grupo	alternativoj	prononco
level	aĉeti	किन्न, किन्न	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	हप्ता	a week	grupo	alternativoj	prononco
level	vitro	गिलास (विट्रिस सामग्री)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	वर्षा, वर्षा	rain, a rain	grupo	alternativoj	prononco
level	frukto	एउटा फल	a fruit	grupo	alternativoj	prononco
level	necesa	आवश्यक	necessary	grupo	alternativoj	prononco
level	bono	भलाइ	goodness	grupo	alternativoj	prononco
level	erari	गल्ती गर्नु, गल्ती गर्नु, गल्ती गर्नु	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	एउटा घर	a home	grupo	alternativoj	prononco
level	naturo	प्रकृति, एक प्रकृति, चरित्र	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	बादल, बादल	cloud, a cloud	grupo	alternativoj	prononco
level	bone	राम्रो	well	grupo	alternativoj	prononco
level	momento	एक पल	a moment	grupo	alternativoj	prononco
level	direkto	एक दिशा	a direction	grupo	alternativoj	prononco
level	kontenta	सामग्री, सन्तुष्ट, सन्तुष्ट, सन्तुष्ट	content, contented, pleased, satisfied	grupo	alternativoj	prononco
