C.te content.tsv
Level	Esperanto	te	en-us	Grupo	Alternativoj	Pronoco
level	plena	పూర్తి, పూర్తి	full, complete	grupo	alternativoj	prononco
level	klara	స్పష్టమైన	clear	grupo	alternativoj	prononco
level	komenci	ప్రారంభించడానికి, ప్రారంభించటానికి	to begin, to commence	grupo	alternativoj	prononco
level	dormi	నిద్రపోవుట, నిద్రపోవుట	to sleep, to be asleep	grupo	alternativoj	prononco
level	parto	ఒక భాగం, ఒక వాటా	a part, a share	grupo	alternativoj	prononco
level	mono	డబ్బు	money	grupo	alternativoj	prononco
level	ricevi	స్వీకరించేందుకు	to receive	grupo	alternativoj	prononco
level	ami	ప్రెమించదానికి	to love	grupo	alternativoj	prononco
level	devi	కలిగి ఉండాలి, తప్పక, తప్పక, తప్పక	to have to, must, should, ought to	grupo	alternativoj	prononco
level	povi	చేయగలరు, చేయగలరు	be able to, can	grupo	alternativoj	prononco
level	labori	పని, శ్రమ	to work, to labor	grupo	alternativoj	prononco
level	dio	ఒక దేవుడు	a god	grupo	alternativoj	prononco
level	urbo	ఒక నగరం, ఒక పట్టణం	a city, a town	grupo	alternativoj	prononco
level	ofta	తరచుగా, తరచుగా	freqent, often	grupo	alternativoj	prononco
level	soni	శబ్దము చేయుట, శబ్దము చేయుట	to sound, to make sound	grupo	alternativoj	prononco
level	tero	భూమి, భూమి, నేల	earth, land, soil	grupo	alternativoj	prononco
level	vivi	జీవించడానికి, జీవించడానికి	to live, to be alive	grupo	alternativoj	prononco
level	resti	ఉండడానికి, ఉండడానికి	to stay, to remain	grupo	alternativoj	prononco
level	ridi	నవ్వడానికి	to laugh	grupo	alternativoj	prononco
level	homo	ఒక మనిషి, ఒక మనిషి	a human, a man	grupo	alternativoj	prononco
level	akvo	నీటి	water	grupo	alternativoj	prononco
level	vorto	ఒక పదం	a word	grupo	alternativoj	prononco
level	certa	ఖచ్చితంగా, ఖచ్చితంగా	certain, sure	grupo	alternativoj	prononco
level	lando	ఒక భూమి, ఒక దేశం	a land, a country	grupo	alternativoj	prononco
level	sama	అదే	same	grupo	alternativoj	prononco
level	ĵeti	విసరడానికి	to throw	grupo	alternativoj	prononco
level	stelo	ఒక నక్షత్రం	a star	grupo	alternativoj	prononco
level	domo	ఒక ఇల్లు, ఒక ఇల్లు	a house, a home	grupo	alternativoj	prononco
level	nomo	ఒక పేరు, ఒక పేరు	a name, an appellation	grupo	alternativoj	prononco
level	vidi	చూడటానికి	to see	grupo	alternativoj	prononco
level	mola	మృదువైన	soft	grupo	alternativoj	prononco
level	horo	ఒక గంట, గంట, సమయం	an hour, o'clock, time	grupo	alternativoj	prononco
level	formo	ఒక రూపం, ఒక ఆకారం	a form, a shape	grupo	alternativoj	prononco
level	tago	ఒక రోజు	a day	grupo	alternativoj	prononco
level	fumo	ఒక పొగ	a smoke	grupo	alternativoj	prononco
level	ĉevalo	ఒక గుర్రం	a horse	grupo	alternativoj	prononco
level	jaro	ఒక సంవత్సరం	a year	grupo	alternativoj	prononco
level	vojaĝi	ప్రయాణించు	to travel	grupo	alternativoj	prononco
level	celo	ఒక లక్ష్యం, లక్ష్యం, లక్ష్యం, లక్ష్యం	a goal, a target, a purpose, an objective	grupo	alternativoj	prononco
level	naski	జన్మనివ్వడం, భరించడం, ఉత్పత్తి చేయడం	to give birth, to bear, to generate	grupo	alternativoj	prononco
level	manki	తప్పిపోవుట, లేకపోవుట, తప్పిపోవుట	to miss, to be lacking, to be missing	grupo	alternativoj	prononco
level	birdo	ఒక పక్షి	a bird	grupo	alternativoj	prononco
level	halti	ఆపడానికి, ఆపడానికి, ఆపడానికి	to stop, to halt, to come to a halt	grupo	alternativoj	prononco
level	frato	ఒక సోదరుడు	a brother	grupo	alternativoj	prononco
level	monto	ఒక పర్వతం	a mountain	grupo	alternativoj	prononco
level	pensi	ఆలోచించడానికి	to think	grupo	alternativoj	prononco
level	permesi	అనుమతించుటకు, అనుమతించుటకు	to permit, to allow	grupo	alternativoj	prononco
level	kosti	ఖరీదుకు	to cost	grupo	alternativoj	prononco
level	lito	ఒక మంచం, ఒక మంచం	a bed, a couch	grupo	alternativoj	prononco
level	perdi	కోల్పోవడం	to lose	grupo	alternativoj	prononco
level	miri	ఆశ్చర్యానికి, ఆశ్చర్యానికి, ఆశ్చర్యానికి	to surprise, to be amased, to be astonished	grupo	alternativoj	prononco
level	persono	ఒక వ్యక్తి	a person	grupo	alternativoj	prononco
level	diversa	వైవిధ్యమైన, వైవిధ్యమైన, వివిధ	diverse, varied, various	grupo	alternativoj	prononco
level	provi	ప్రయత్నించడానికి, ప్రయత్నించడానికి	to try, to attempt	grupo	alternativoj	prononco
level	pagi	చెల్లించవలసి	to pay	grupo	alternativoj	prononco
level	prezenti	ప్రదర్శించడానికి, పరిచయం చేయడానికి	to present, to introduce	grupo	alternativoj	prononco
level	aparta	వేరు, ప్రత్యేక, వేరు	apart, particular, separate	grupo	alternativoj	prononco
level	rajto	కుడి, ఒక హక్కు	right, a right	grupo	alternativoj	prononco
level	mateno	ఉదయం, ఒక ఉదయం	morning, a morning	grupo	alternativoj	prononco
level	agrabla	ఆహ్లాదకరమైన, సమ్మతమైన, బాగుంది	pleasant, agreeable, nice	grupo	alternativoj	prononco
level	vespero	సాయంత్రం, ఒక సాయంత్రం	evening, an evening	grupo	alternativoj	prononco
level	muro	ఒక గోడ	a wall	grupo	alternativoj	prononco
level	suno	సూర్యుడు, సూర్యుడు	sun, a sun	grupo	alternativoj	prononco
level	rigardi	చూడడానికి, చూడడానికి	to look, to look at	grupo	alternativoj	prononco
level	senti	అనుభూతి, అనుభూతి	to feel, to sense	grupo	alternativoj	prononco
level	blanka	తెలుపు, ఖాళీ	white, blank	grupo	alternativoj	prononco
level	simpla	సాధారణ	simple	grupo	alternativoj	prononco
level	rimarki	గుర్తించడానికి	to notice	grupo	alternativoj	prononco
level	lingvo	a language, నాలుక	a language, tongue	grupo	alternativoj	prononco
level	ŝanĝi	మార్చడానికి, తిరగడానికి	to change, to turn	grupo	alternativoj	prononco
level	renkonti	కలవడానికి, కలుసుకోవడానికి, ఎదురుగా రావడానికి	to meet, to encounter, to come accross	grupo	alternativoj	prononco
level	uzi	ఉపయోగించడానికి	to use	grupo	alternativoj	prononco
level	timi	భయపడటానికి, భయపడటానికి	to fear, to be afraid of	grupo	alternativoj	prononco
level	vera	నిజమైన, నిజం	real, true	grupo	alternativoj	prononco
level	sola	ఒంటరిగా, మాత్రమే, ఏకైక, ఒంటరి	alone, only, sole, solitary	grupo	alternativoj	prononco
level	paco	శాంతి, ఒక శాంతి	peace, a peace	grupo	alternativoj	prononco
level	rakonti	చెప్పుట, చెప్పుట, చెప్పుట	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	రంగు, ఒక రంగు	color, a color	grupo	alternativoj	prononco
level	pura	శుభ్రమైన, స్వచ్ఛమైన	clean, pure	grupo	alternativoj	prononco
level	aŭdi	వినుట	to hear	grupo	alternativoj	prononco
level	punkto	a point, a dot, a spot	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	నోరు	a mouth	grupo	alternativoj	prononco
level	araneo	ఒక సాలీడు	a spider	grupo	alternativoj	prononco
level	serĉi	వెతకడం, వెతకడం, వెతకడం	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	ఉత్తరం	a letter	grupo	alternativoj	prononco
level	frua	ప్రారంభ, అకాల	early, premature	grupo	alternativoj	prononco
level	grava	ముఖ్యమైన, తీవ్రమైన	important, serious	grupo	alternativoj	prononco
level	nigra	నలుపు	black	grupo	alternativoj	prononco
level	trankvila	ప్రశాంతత, ప్రశాంతత	tranquil, calm	grupo	alternativoj	prononco
level	flanko	ఒక వైపు	a side	grupo	alternativoj	prononco
level	libroj	పుస్తకాలు	books	grupo	alternativoj	prononco
level	kuri	పరిగెత్తడానికి	to run	grupo	alternativoj	prononco
level	dolĉa	తీపి	sweet	grupo	alternativoj	prononco
level	popolo	ప్రజలు, జానపద, దేశం	people, folk, nation	grupo	alternativoj	prononco
level	hundo	ఒక కుక్క	a dog	grupo	alternativoj	prononco
level	fenestro	ఒక కిటికీ	a window	grupo	alternativoj	prononco
level	aĝo	వయస్సు (సంవత్సరాలు)	age (years old)	grupo	alternativoj	prononco
level	libron	ఒక పుస్తకం (ఆబ్జెక్టివ్, ఆరోపణ)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	ఒక వేలు	a finger	grupo	alternativoj	prononco
level	resto	శేషము, విశ్రాంతి, ఉండుట	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	ఒక పంటి	a tooth	grupo	alternativoj	prononco
level	kuiri	ఉడికించాలి	to cook	grupo	alternativoj	prononco
level	lavi	కడుగుటకు	to wash	grupo	alternativoj	prononco
level	mia	నా	my	grupo	alternativoj	prononco
level	piedo	ఒక అడుగు, ఒక పావు	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	వినడానికి	to listen	grupo	alternativoj	prononco
level	tablo	ఒక టేబుల్	a table	grupo	alternativoj	prononco
level	fali	పడుట, పడిపోవుట	to fall, to drop	grupo	alternativoj	prononco
level	familio	ఒక కుటుంబం	a family	grupo	alternativoj	prononco
level	via	మీ	your	grupo	alternativoj	prononco
level	vizaĝo	ఒక ముఖం	a face	grupo	alternativoj	prononco
level	ĝusta	కుడి (సరైనది), ఖచ్చితమైనది, సరైనది	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	ఒక రాత్రి	a night	grupo	alternativoj	prononco
level	mezo	ఒక మధ్యస్థ, సగటు, సగటు	a middle, average, mean	grupo	alternativoj	prononco
level	historio	చరిత్ర, ఒక చరిత్ర	history, a history	grupo	alternativoj	prononco
level	interesi	ఆసక్తికి	to interest	grupo	alternativoj	prononco
level	administri	నిర్వహించడానికి, నిర్వహించడానికి	to manage, to administer	grupo	alternativoj	prononco
level	aero	గాలి, ఒక గాలి (గ్యాస్)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	దాని	its	grupo	alternativoj	prononco
level	maro	ఒక సముద్రం	a sea	grupo	alternativoj	prononco
level	fakto	నిజం	a fact	grupo	alternativoj	prononco
level	lasi	వదిలివేయడం, విడుదల చేయడం, అనుమతించడం, అనుమతించడం	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	ఒక జంతువు, ఒక మృగం	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	నడిపించు, నడిపించు	to lead, to guide	grupo	alternativoj	prononco
level	avo	ఒక తాత	a grandfather	grupo	alternativoj	prononco
level	afabla	స్నేహపూర్వక, స్నేహపూర్వక, దయగల, స్నేహపూర్వక	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	వారి	their	grupo	alternativoj	prononco
level	korpo	ఒక శరీరం	a body	grupo	alternativoj	prononco
