B.pa content.tsv
Level	Esperanto	pa	en-us	Grupo	Alternativoj	Pronoco
level	almenaŭ ne por mi	ਘੱਟੋ ਘੱਟ ਮੇਰੇ ਲਈ ਨਹੀਂ	at least not for me	grupo	alternativoj	prononco
level	se vi volas aŭskulti ~	ਜੇ ਤੁਸੀਂ ਸੁਣਨਾ ਚਾਹੁੰਦੇ ਹੋ ~	if you want to listen ~	grupo	alternativoj	prononco
level	aŭskulti kanton en Esperanto	ਐਸਪੇਰਾਂਟੋ ਵਿੱਚ ਇੱਕ ਗੀਤ ਸੁਣਨ ਲਈ	to listen to a song in Esperanto	grupo	alternativoj	prononco
level	jen la kanto, "Liza pentras bildojn"	ਇਹ ਹੈ ਗੀਤ, &quot;ਲੀਜ਼ਾ ਤਸਵੀਰਾਂ ਪੇਂਟ ਕਰਦੀ ਹੈ&quot;	here's the song, "Lisa paints pictures"	grupo	alternativoj	prononco
level	aŭskultas la kanton	ਗੀਤ ਸੁਣਦਾ ਹੈ	listens to the song	grupo	alternativoj	prononco
level	ne malbone	ਭੈੜਾ ਨਹੀਂ	not bad	grupo	alternativoj	prononco
level	kaj vi trovos multajn librojn en Esperanto	ਅਤੇ ਤੁਹਾਨੂੰ ਐਸਪੇਰਾਂਟੋ ਵਿੱਚ ਬਹੁਤ ਸਾਰੀਆਂ ਕਿਤਾਬਾਂ ਮਿਲਣਗੀਆਂ	and you will find many books in Esperanto	grupo	alternativoj	prononco
level	rigardas la librojn	ਕਿਤਾਬਾਂ ਦੇਖਦਾ ਹੈ	looks the books	grupo	alternativoj	prononco
level	sufiĉe multaj	ਕਾਫ਼ੀ ਬਹੁਤ ਸਾਰੇ	enough many	grupo	alternativoj	prononco
level	ĉu vi legas multe en Esperanto?	ਕੀ ਤੁਸੀਂ ਐਸਪੇਰਾਂਟੋ ਵਿੱਚ ਬਹੁਤ ਪੜ੍ਹਦੇ ਹੋ?	do you read much in Esperanto?	grupo	alternativoj	prononco
level	jes, de tempo al tempo	ਹਾਂ, ਕਈ ਵਾਰ (ਸਮੇਂ ਸਮੇਂ ਤੇ)	yes, sometimes (from time to time)	grupo	alternativoj	prononco
level	se vi iam lernos la lingvon	ਜੇਕਰ ਤੁਸੀਂ ਕਦੇ ਭਾਸ਼ਾ ਸਿੱਖਦੇ ਹੋ	if you ever learn the language	grupo	alternativoj	prononco
level	mi rekomendos al vi kelkajn bonajn librojn	ਮੈਂ ਤੁਹਾਨੂੰ ਕੁਝ ਚੰਗੀਆਂ ਕਿਤਾਬਾਂ ਦੀ ਸਿਫ਼ਾਰਸ਼ ਕਰਾਂਗਾ	I will recommend you some good books	grupo	alternativoj	prononco
level	temas pri ~	~ ਬਾਰੇ ਹੈ	is about ~ 	grupo	alternativoj	prononco
level	mia alia demando temas pri mia nomo	ਮੇਰਾ ਦੂਜਾ ਸਵਾਲ ਮੇਰੇ ਨਾਮ ਬਾਰੇ ਹੈ	my other question is about my name	grupo	alternativoj	prononco
level	vi diris antaŭe ke ~	ਤੁਸੀਂ ਪਹਿਲਾਂ ਕਿਹਾ ਸੀ ~	you said earlier that ~	grupo	alternativoj	prononco
level	havas rilaton al ~	ਦਾ ~ ਨਾਲ ਸਬੰਧ ਹੈ	has a relation to ~	grupo	alternativoj	prononco
level	diris ke ĝi havas rilaton al Esperanto	ਨੇ ਕਿਹਾ ਕਿ ਇਸਦਾ ਐਸਪੇਰਾਂਟੋ ਨਾਲ ਸਬੰਧ ਹੈ	said that it has a relation to Esperanto	grupo	alternativoj	prononco
level	ha, jes, pri tio	ਓ, ਹਾਂ, ਇਸ ਬਾਰੇ	oh, yes, about that	grupo	alternativoj	prononco
level	viro kun la nomo ~	ਨਾਮ ਦੇ ਨਾਲ ਇੱਕ ਆਦਮੀ ~	a man with the name ~	grupo	alternativoj	prononco
level	iam vivis viro kun la nomo ~	ਇੱਕ ਵਾਰ ਨਾਮ ਦੇ ਨਾਲ ਇੱਕ ਆਦਮੀ ਰਹਿੰਦਾ ਸੀ ~	once lived a man with the name ~	grupo	alternativoj	prononco
level	li estis tre aktiva en la Esperanto-movado	ਉਹ ਐਸਪੇਰਾਂਤੋ ਅੰਦੋਲਨ ਵਿੱਚ ਬਹੁਤ ਸਰਗਰਮ ਸੀ	he was very active in the Esperanto movement	grupo	alternativoj	prononco
level	kiam ĝi estis tute nova	ਜਦੋਂ ਇਹ ਬਿਲਕੁਲ ਨਵਾਂ ਸੀ	when it was completely new	grupo	alternativoj	prononco
level	tradukis la libron al ~	ਕਿਤਾਬ ਦਾ ਅਨੁਵਾਦ ~ ਵਿੱਚ ਕੀਤਾ	translated the book to ~	grupo	alternativoj	prononco
level	kaj tradukis multajn librojn al Esperanto	ਅਤੇ ਬਹੁਤ ਸਾਰੀਆਂ ਕਿਤਾਬਾਂ ਦਾ ਐਸਪੇਰਾਂਤੋ ਵਿੱਚ ਅਨੁਵਾਦ ਕੀਤਾ	and translated many books to Esperanto	grupo	alternativoj	prononco
level	kaj tio faris lin fama?	ਅਤੇ ਇਸਨੇ ਉਸਨੂੰ ਮਸ਼ਹੂਰ ਕੀਤਾ?	and that made him famous?	grupo	alternativoj	prononco
level	unu el la plej gravaj por Esperanto tiam	ਉਸ ਸਮੇਂ ਐਸਪੇਰਾਂਟੋ ਲਈ ਸਭ ਤੋਂ ਮਹੱਤਵਪੂਰਨ ਵਿੱਚੋਂ ਇੱਕ	one of the most important for Esperanto at that time	grupo	alternativoj	prononco
level	kaj li multe influis la stilon de la lingvo	ਅਤੇ ਉਸ ਦਾ ਭਾਸ਼ਾ ਸ਼ੈਲੀ 'ਤੇ ਬਹੁਤ ਪ੍ਰਭਾਵ ਸੀ	and he had a lot of influence on the language style	grupo	alternativoj	prononco
level	ne, certe li estis grava kaj influis multe	ਨਹੀਂ, ਯਕੀਨਨ ਉਹ ਮਹੱਤਵਪੂਰਣ ਸੀ ਅਤੇ ਉਸ ਦਾ ਪ੍ਰਭਾਵ ਸੀ	no, certainly he was important and had influence	grupo	alternativoj	prononco
level	tamen, li subite forlasis la movadon	ਹਾਲਾਂਕਿ, ਉਸਨੇ ਅਚਾਨਕ ਅੰਦੋਲਨ ਛੱਡ ਦਿੱਤਾ	however, he suddenly abandoned the movement	grupo	alternativoj	prononco
level	mi imagas ke ~	ਮੈਂ ਕਲਪਨਾ ਕਰਦਾ ਹਾਂ ਕਿ ~	I imagine that ~	grupo	alternativoj	prononco
level	mi imagas ke estis granda ŝoko por multaj	ਮੈਂ ਕਲਪਨਾ ਕਰਦਾ ਹਾਂ ਕਿ ਇਹ ਬਹੁਤ ਸਾਰੇ ਲੋਕਾਂ ਲਈ ਇੱਕ ਵੱਡਾ ਸਦਮਾ ਸੀ	I imagine that it was a big shock to many	grupo	alternativoj	prononco
level	kial li forlasis Esperanton?	ਉਸਨੇ ਐਸਪੇਰਾਂਟੋ ਕਿਉਂ ਛੱਡਿਆ?	why did he leave Esperanto?	grupo	alternativoj	prononco
level	mi kredas ke ~	ਮੈਨੂੰ ਵਿਸ਼ਵਾਸ ਹੈ ਕਿ ~	I believe that ~	grupo	alternativoj	prononco
level	li estis malkontenta pri la Esperantistoj	ਉਹ ਐਸਪੇਰੈਂਟਿਸਟਾਂ ਤੋਂ ਅਸੰਤੁਸ਼ਟ ਸੀ	he was dissatisfied with the Esperantists	grupo	alternativoj	prononco
level	li diris ion similan al ~	ਉਸਨੇ ~ ਵਰਗਾ ਕੁਝ ਕਿਹਾ	he said something similar to ~	grupo	alternativoj	prononco
level	Esperanton devas lerni la Esperantistoj mem!	ਏਸਪੇਰਾਂਤੋ ਨੂੰ ਏਸਪੇਰੈਂਟੋ ਦੁਆਰਾ ਖੁਦ ਸਿੱਖਣਾ ਚਾਹੀਦਾ ਹੈ!	Esperanto must be learned by Esperantists themselves!	grupo	alternativoj	prononco
level	kion li volis diri per ~ ?	ਉਹ ~ ਦੁਆਰਾ ਕਹਿਣ ਦਾ ਕੀ ਮਤਲਬ ਸੀ?	what did he mean to say by ~?	grupo	alternativoj	prononco
level	kion li volis diri per tio?	ਉਸ ਦਾ ਇਹ ਕਹਿਣ ਦਾ ਕੀ ਮਤਲਬ ਸੀ?	what did he mean to say by that?	grupo	alternativoj	prononco
level	verŝajne ke ~	ਇਹ ਸੰਭਾਵਨਾ ਹੈ ਕਿ ~	it is likely that ~	grupo	alternativoj	prononco
level	homoj malbone parolis Esperanton	ਲੋਕ ਐਸਪੇਰਾਂਤੋ ਬੁਰੀ ਤਰ੍ਹਾਂ ਬੋਲਦੇ ਸਨ	people spoke Esperanto badly 	grupo	alternativoj	prononco
level	verŝajne ke homoj tiam malbone parolis	ਇਹ ਸੰਭਾਵਨਾ ਹੈ ਕਿ ਲੋਕ ਬੁਰਾ ਬੋਲਦੇ ਹਨ	it is likely that people spoke badly	grupo	alternativoj	prononco
level	en la jaro 1911, li forlasis Esperanton	ਸਾਲ 1911 ਵਿੱਚ, ਉਸਨੇ ਐਸਪੇਰਾਂਤੋ ਛੱਡ ਦਿੱਤਾ	in the year 1911, he left Esperanto	grupo	alternativoj	prononco
level	sed mi pensas ke ~	ਪਰ ਮੈਨੂੰ ਲੱਗਦਾ ਹੈ ਕਿ ~	but I think that ~	grupo	alternativoj	prononco
level	estas pli alta	ਵੱਧ ਹੈ	is higher	grupo	alternativoj	prononco
level	hodiaŭ la lingvonivelo estas pli alta	ਅੱਜ ਭਾਸ਼ਾ ਦਾ ਪੱਧਰ ਉੱਚਾ ਹੈ	today the language level is higher	grupo	alternativoj	prononco
level	la lingvonivelo de la Esperantistoj	Esperantists ਦੀ ਭਾਸ਼ਾ ਦਾ ਪੱਧਰ	the language level of the Esperantists	grupo	alternativoj	prononco
level	sed mi pensas ke hodiaŭ la nivelo estas pli alta	ਪਰ ਮੈਨੂੰ ਲੱਗਦਾ ਹੈ ਕਿ ਅੱਜ ਦਾ ਪੱਧਰ ਉੱਚਾ ਹੈ	but I think that today the level is higher	grupo	alternativoj	prononco
level	do, mi devas bone lerni la lingvon	ਇਸ ਲਈ ਮੈਨੂੰ ਭਾਸ਼ਾ ਚੰਗੀ ਤਰ੍ਹਾਂ ਸਿੱਖਣੀ ਪਵੇਗੀ	so I have to learn the language well	grupo	alternativoj	prononco
level	por esti bona homo	ਇੱਕ ਚੰਗਾ ਵਿਅਕਤੀ ਹੋਣ ਲਈ	for being a good person	grupo	alternativoj	prononco
level	kaj vi devas uzi simplan stilon	ਅਤੇ ਤੁਹਾਨੂੰ ਸਧਾਰਨ ਸ਼ੈਲੀ ਦੀ ਵਰਤੋਂ ਕਰਨੀ ਚਾਹੀਦੀ ਹੈ	and you should use simple style	grupo	alternativoj	prononco
level	ĉar tio estis tre grava por li	ਕਿਉਂਕਿ ਇਹ ਉਸਦੇ ਲਈ ਬਹੁਤ ਮਹੱਤਵਪੂਰਨ ਸੀ	because that was very important for him	grupo	alternativoj	prononco
level	tio plaĉas al mi	ਜੋ ਮੈਨੂੰ ਖੁਸ਼ ਕਰਦਾ ਹੈ (ਮੈਨੂੰ ਇਹ ਪਸੰਦ ਹੈ)	that pleases me (I like that)	grupo	alternativoj	prononco
level	en Esperanto eĉ ekzistas vorto ~	ਐਸਪੇਰਾਂਟੋ ਵਿੱਚ, ਇੱਕ ਸ਼ਬਦ ਵੀ ਹੈ ~	in Esperanto, there is even a word ~	grupo	alternativoj	prononco
level	eĉ ekzistas vorto "kabei"	ਇੱਥੇ ਇੱਕ ਸ਼ਬਦ &quot;ਕਬੀ&quot; ਵੀ ਹੈ	there is even a word "kabei"	grupo	alternativoj	prononco
level	forlasi la movadon	ਅੰਦੋਲਨ ਨੂੰ ਛੱਡਣ ਲਈ	to abandon the movement	grupo	alternativoj	prononco
level	vorto "kabei", kiu signifas forlasi la movadon	ਇੱਕ ਸ਼ਬਦ &quot;ਕਬੇਈ&quot;, ਜਿਸਦਾ ਅਰਥ ਹੈ ਅੰਦੋਲਨ ਨੂੰ ਛੱਡਣਾ	a word "kabei", which means abandoning the movement	grupo	alternativoj	prononco
level	interese!	ਦਿਲਚਸਪ ਹੈ!	that's interesting!	grupo	alternativoj	prononco
level	mi nun scias unu vorton en Esperanto	ਹੁਣ ਮੈਨੂੰ ਐਸਪੇਰਾਂਟੋ ਵਿੱਚ ਇੱਕ ਸ਼ਬਦ ਪਤਾ ਹੈ	now I know one word in Esperanto	grupo	alternativoj	prononco
level	neniam forgesos	ਕਦੇ ਨਹੀਂ ਭੁੱਲੇਗਾ	will never forget	grupo	alternativoj	prononco
level	kaj verŝajne mi neniam forgesos ĝin	ਅਤੇ ਮੈਂ ਸ਼ਾਇਦ ਇਸਨੂੰ ਕਦੇ ਨਹੀਂ ਭੁੱਲਾਂਗਾ	and I will probably never forget it	grupo	alternativoj	prononco
level	en kafejo, post pluraj semajnoj	ਕਈ ਹਫ਼ਤਿਆਂ ਬਾਅਦ ਇੱਕ ਕੈਫੇ ਵਿੱਚ	in a cafe' after several weeks	grupo	alternativoj	prononco
level	li sukcesis lerni Esperanton	ਉਹ ਐਸਪੇਰਾਂਤੋ ਸਿੱਖਣ ਵਿੱਚ ਕਾਮਯਾਬ ਰਿਹਾ	he managed to learn Esperanto	grupo	alternativoj	prononco
level	kaj ili nun uzas la lingvon	ਅਤੇ ਉਹ ਭਾਸ਼ਾ ਦੀ ਵਰਤੋਂ ਕਰ ਰਹੇ ਹਨ	and they are using the language	grupo	alternativoj	prononco
level	inviti, invitilo	ਸੱਦਾ ਦੇਣ ਲਈ, ਇੱਕ ਸੱਦਾ	to invite, an invitation	grupo	alternativoj	prononco
level	jen, rigardu, invitilo por IJK!	ਇੱਥੇ, ਦੇਖੋ, IJK ਲਈ ਇੱਕ ਸੱਦਾ!	here, look, an invitation for IJK!	grupo	alternativoj	prononco
level	kio? I-J-kio?	ਕੀ? ਈ-ਯੋ-ਕੀ?	what? Ee-yo-what?	grupo	alternativoj	prononco
level	junulo, junularo	ਇੱਕ ਨੌਜਵਾਨ ਵਿਅਕਤੀ, ਨੌਜਵਾਨਾਂ ਦਾ ਇੱਕ ਸਮੂਹ	a young person, a group of young people	grupo	alternativoj	prononco
level	I-J-K estas "Internacia Junulara Kongreso"	IJK ਇੱਕ ਅੰਤਰਰਾਸ਼ਟਰੀ ਯੂਥ ਕਾਂਗਰਸ ਹੈ	IJK is an International Youth Congress	grupo	alternativoj	prononco
level	mi planas iri al ĝi	ਮੈਂ ਇਸ ਲਈ ਜਾਣ ਦੀ ਯੋਜਨਾ ਬਣਾ ਰਿਹਾ ਹਾਂ	I am planning to go for it	grupo	alternativoj	prononco
level	ĉu ankaŭ vi volas iri?	ਕੀ ਤੁਸੀਂ ਵੀ ਜਾਣਾ ਚਾਹੁੰਦੇ ਹੋ?	do you want to go too?	grupo	alternativoj	prononco
level	nu, "kongreso" ne sonas tre interese	ਠੀਕ ਹੈ, &quot;ਕਾਂਗਰਸ&quot; ਬਹੁਤ ਦਿਲਚਸਪ ਨਹੀਂ ਲੱਗਦੀ	well, "congress" doesn't sound very interesting	grupo	alternativoj	prononco
level	sed estas (interese)!	ਪਰ ਇਹ (ਦਿਲਚਸਪ) ਹੈ	but it is (interesting)	grupo	alternativoj	prononco
level	ne pensu pri iu teda malvigla kongreso	ਕੁਝ ਬੋਰਿੰਗ ਸੁਸਤ ਕਾਂਗਰਸ ਬਾਰੇ ਨਾ ਸੋਚੋ	do not think of something boring sluggish congress	grupo	alternativoj	prononco
level	simple temas pri ~	ਇਹ ਸਿਰਫ਼ ~ ਬਾਰੇ ਹੈ	it's just about ~ 	grupo	alternativoj	prononco
level	simple temas pri renkonto kun junuloj	ਇਹ ਸਿਰਫ਼ ਨੌਜਵਾਨਾਂ ਨੂੰ ਮਿਲਣ ਬਾਰੇ ਹੈ	it's just about meeting young people	grupo	alternativoj	prononco
level	renkonto kun junuloj de multaj landoj	ਬਹੁਤ ਸਾਰੇ ਦੇਸ਼ਾਂ ਦੇ ਨੌਜਵਾਨਾਂ ਨਾਲ ਮੁਲਾਕਾਤ	a meeting with young people from many countries	grupo	alternativoj	prononco
level	300 ĝis 400 homoj estos tie	300 ਤੋਂ 400 ਲੋਕ ਹੋਣਗੇ	300 to 400 people will be there	grupo	alternativoj	prononco
level	verŝajne estos 300 ĝis 400 homoj tie	ਉੱਥੇ ਸ਼ਾਇਦ 300 ਤੋਂ 400 ਲੋਕ ਹੋਣਗੇ	there will probably be 300 to 400 people there	grupo	alternativoj	prononco
level	preskaŭ ĉiuj	ਲਗਭਗ ਹਰ ਕੋਈ	almost everybody	grupo	alternativoj	prononco
level	kaj preskaŭ ĉiuj parolos Esperanton	ਅਤੇ ਲਗਭਗ ਹਰ ਕੋਈ ਐਸਪੇਰਾਂਤੋ ਬੋਲੇਗਾ	and almost everybody will speak Esperanto	grupo	alternativoj	prononco
level	ne bone parolas	ਚੰਗੀ ਤਰ੍ਹਾਂ ਨਹੀਂ ਬੋਲਦਾ	does not speak well	grupo	alternativoj	prononco
level	bone, sed mi ne bone parolas Esperanton	ਠੀਕ ਹੈ, ਪਰ ਮੈਂ ਐਸਪੇਰਾਂਟੋ ਚੰਗੀ ਤਰ੍ਹਾਂ ਨਹੀਂ ਬੋਲਦਾ	ok, but I don't speak Esperanto well	grupo	alternativoj	prononco
level	ne gravas	ਇਸ ਨਾਲ ਕੋਈ ਫ਼ਰਕ ਨਹੀਂ ਪੈਂਦਾ	it doesn't matter	grupo	alternativoj	prononco
level	eblas partopreni en ~	~ ਵਿੱਚ ਹਿੱਸਾ ਲੈਣਾ ਸੰਭਵ ਹੈ	it is possible to take part in ~	grupo	alternativoj	prononco
level	partopreni en Esperanto-kursoj tie	ਉੱਥੇ ਐਸਪੇਰਾਂਟੋ ਕੋਰਸਾਂ ਵਿੱਚ ਹਿੱਸਾ ਲੈਣ ਲਈ	to take part in Esperanto courses there	grupo	alternativoj	prononco
level	kutime	ਆਮ ਤੌਰ 'ਤੇ	usually	grupo	alternativoj	prononco
level	kutime estas du niveloj	ਆਮ ਤੌਰ 'ਤੇ ਦੋ ਪੱਧਰ ਹੁੰਦੇ ਹਨ	usually there are two levels	grupo	alternativoj	prononco
level	homoj, kiuj jam eklernis la lingvon	ਜਿਹੜੇ ਲੋਕ ਪਹਿਲਾਂ ਹੀ ਭਾਸ਼ਾ ਸਿੱਖ ਚੁੱਕੇ ਸਨ	people who had already learned the language	grupo	alternativoj	prononco
level	unu por komencantoj	ਸ਼ੁਰੂਆਤ ਕਰਨ ਵਾਲਿਆਂ ਲਈ ਇੱਕ	one for beginners	grupo	alternativoj	prononco
level	kaj alia por homoj kiuj jam eklernis la lingvon	ਅਤੇ ਦੂਜਾ ਉਹਨਾਂ ਲਈ ਜੋ ਪਹਿਲਾਂ ਹੀ ਭਾਸ਼ਾ ਸਿੱਖ ਚੁੱਕੇ ਹਨ	and the other for those who already learned the language	grupo	alternativoj	prononco
level	jes, kio?	ਹਾਂ, ਕੀ?	jes, what?	grupo	alternativoj	prononco
level	vi diris, "kutime"	ਤੁਸੀਂ ਕਿਹਾ, &quot;ਆਮ ਤੌਰ 'ਤੇ&quot;	you said, "usually"	grupo	alternativoj	prononco
level	ha, IJK okazas ĉiu-jare	ਓਹ, IJK ਹਰ ਸਾਲ ਹੁੰਦਾ ਹੈ	oh, IJK happens every year	grupo	alternativoj	prononco
level	ĉiu-foje en alia lando	ਹਰ ਵਾਰ ਦੂਜੇ ਦੇਸ਼ ਵਿੱਚ	every time in other country	grupo	alternativoj	prononco
level	pro tio, ĉiu IJK estas alispeca	ਇਸ ਕਾਰਨ ਕਰਕੇ, ਹਰ IJK ਵੱਖਰਾ ਹੈ	for this reason, every IJK is different	grupo	alternativoj	prononco
level	sed ankaŭ estas programeroj	ਪਰ ਪ੍ਰੋਗਰਾਮ ਵੀ ਹਨ	but there are also programs	grupo	alternativoj	prononco
level	programeroj, kiuj ofte revenas	ਪ੍ਰੋਗਰਾਮ ਜੋ ਅਕਸਰ ਵਾਪਸ ਆਉਂਦੇ ਹਨ	programs that returns often	grupo	alternativoj	prononco
level	sed ankaŭ estas programeroj, kiuj ofte revenas	ਪਰ ਅਜਿਹੇ ਪ੍ਰੋਗਰਾਮ ਵੀ ਹਨ ਜੋ ਅਕਸਰ ਵਾਪਸ ਆਉਂਦੇ ਹਨ	but there're also programs that returns often	grupo	alternativoj	prononco
level	ekzemple	ਉਦਾਹਰਣ ਲਈ	for example	grupo	alternativoj	prononco
level	ekzemple, preskaŭ ĉiam eblas sportumi, kart-ludi	ਉਦਾਹਰਨ ਲਈ, ਖੇਡਾਂ ਅਤੇ ਤਾਸ਼ ਖੇਡਣਾ ਲਗਭਗ ਹਮੇਸ਼ਾ ਸੰਭਵ ਹੁੰਦਾ ਹੈ	for example, it is almost always possible to play sports and cards	grupo	alternativoj	prononco
level	babili kun amikoj dum la tuta nokto	ਸਾਰੀ ਰਾਤ ਦੋਸਤਾਂ ਨਾਲ ਗੱਲਾਂ ਕਰਨ ਲਈ	to talk with friends all night	grupo	alternativoj	prononco
level	kanti ĉirkaŭ fajro kaj danci	ਅੱਗ ਦੇ ਦੁਆਲੇ ਗਾਉਣ ਅਤੇ ਨੱਚਣ ਲਈ	to sing around fire and to dance	grupo	alternativoj	prononco
level	partopreni koncertojn, ktp	ਸੰਗੀਤ ਸਮਾਰੋਹਾਂ ਵਿੱਚ ਹਿੱਸਾ ਲੈਣ ਲਈ, ਅਤੇ ਹੋਰ ਬਹੁਤ ਕੁਝ	to take part in concerts, and so forth	grupo	alternativoj	prononco
level	nu, tion mi povas fari ankaŭ hejme	ਠੀਕ ਹੈ, ਮੈਂ ਇਹ ਘਰ ਵਿੱਚ ਵੀ ਕਰ ਸਕਦਾ ਹਾਂ	well, I can do that at home too	grupo	alternativoj	prononco
level	prave, sed	ਸਹੀ, ਪਰ	right, but	grupo	alternativoj	prononco
level	sed la grava afero dum IJK estas ~	ਪਰ IJK ਦੌਰਾਨ ਮਹੱਤਵਪੂਰਨ ਗੱਲ ਇਹ ਹੈ ~	but the important thing during IJK is ~	grupo	alternativoj	prononco
level	venas de multaj diversaj landoj	ਬਹੁਤ ਸਾਰੇ ਵੱਖ-ਵੱਖ ਦੇਸ਼ਾਂ ਤੋਂ ਆਉਂਦਾ ਹੈ	comes from many different countries	grupo	alternativoj	prononco
level	estas ke la partoprenantoj venas de diversaj landoj	ਇਹ ਹੈ ਕਿ ਭਾਗੀਦਾਰ ਵੱਖ-ਵੱਖ ਦੇਸ਼ਾਂ ਤੋਂ ਆਉਂਦੇ ਹਨ	is that the participants come from different countries	grupo	alternativoj	prononco
level	pro tiu mikso de diversaj homoj	ਵੱਖ-ਵੱਖ ਲੋਕਾਂ ਦੇ ਉਸ ਮਿਸ਼ਰਣ ਕਾਰਨ	because of that mix of different people	grupo	alternativoj	prononco
level	estas bona etoso, kiu tre plaĉas al mi	ਇਹ ਇੱਕ ਚੰਗਾ ਮਾਹੌਲ ਹੈ ਜੋ ਮੈਨੂੰ ਬਹੁਤ ਪਸੰਦ ਹੈ	it's a good atmosphere that I like very much	grupo	alternativoj	prononco
level	bone, sonas interese	ਠੀਕ ਹੈ, ਦਿਲਚਸਪੀ ਵਰਗੀ ਆਵਾਜ਼	all right, sounds like interest	grupo	alternativoj	prononco
level	mi pripensos	ਮੈਂ ਇਸ ਬਾਰੇ ਸੋਚਾਂਗਾ	I will think about	grupo	alternativoj	prononco
level	certe	ਹਾਂ ਪੱਕਾ	for sure	grupo	alternativoj	prononco
level	tamen, problemo estas ~	ਹਾਲਾਂਕਿ, ਇੱਕ ਸਮੱਸਿਆ ~ ਹੈ	however, a problem is ~	grupo	alternativoj	prononco
level	tiom da mono	ਇੰਨਾ ਪੈਸਾ	that much money	grupo	alternativoj	prononco
level	mi ne havas tiom da mono nun	ਮੇਰੇ ਕੋਲ ਇਸ ਵੇਲੇ ਇੰਨੇ ਪੈਸੇ ਨਹੀਂ ਹਨ	I don't have that much money right now	grupo	alternativoj	prononco
level	problemo estas ke mi ne havas tiom da mono	ਸਮੱਸਿਆ ਇਹ ਹੈ ਕਿ ਮੇਰੇ ਕੋਲ ਇੰਨੇ ਪੈਸੇ ਨਹੀਂ ਹਨ	problem is I don't have that much money	grupo	alternativoj	prononco
level	mi komprenas, sed ne estus multe-koste	ਮੈਂ ਸਮਝਦਾ ਹਾਂ, ਪਰ ਇਸਦੀ ਕੀਮਤ ਜ਼ਿਆਦਾ ਨਹੀਂ ਹੋਵੇਗੀ	I understand, but it wouldn't cost much	grupo	alternativoj	prononco
level	ne estus multe-koste, mia-krede	ਇਹ ਬਹੁਤ ਮਹਿੰਗਾ ਨਹੀਂ ਹੋਵੇਗਾ, ਮੇਰਾ ਮੰਨਣਾ ਹੈ	it would not be much expensive, I believe	grupo	alternativoj	prononco
level	tabelo de kotizo de programeroj	ਪ੍ਰੋਗਰਾਮਾਂ ਦੀ ਫੀਸ ਦੀ ਇੱਕ ਸਾਰਣੀ	a table of fees of programs	grupo	alternativoj	prononco
level	jen, se vi rigardas la kotiztabelon	ਭਾਵ, ਜੇਕਰ ਤੁਸੀਂ ਸ਼ੇਅਰ/ਫ਼ੀਸ ਟੇਬਲ ਨੂੰ ਦੇਖਦੇ ਹੋ	that is, if you look at the share/fees table	grupo	alternativoj	prononco
level	la kotiztabelo de la IJK-invitilo	IJK-ਸੱਦੇ ਦੀ ਸ਼ੇਅਰ/ਫ਼ੀਸ ਸਾਰਣੀ	the share/fees table of IJK-invitation	grupo	alternativoj	prononco
level	vi vidas, ke ~	ਤੁਸੀਂ ਇਹ ਲੱਭਦੇ ਹੋ ~	you find that ~	grupo	alternativoj	prononco
level	temas pri entute nur 50 eŭroj	ਇਹ ਕੁੱਲ ਮਿਲਾ ਕੇ ਸਿਰਫ਼ 50 ਯੂਰੋ ਹੈ	it's only 50 euros in total	grupo	alternativoj	prononco
level	vi vidas, ke por vi temas pri entute nur 50 eŭroj	ਤੁਸੀਂ ਦੇਖਦੇ ਹੋ ਕਿ ਤੁਹਾਡੇ ਲਈ ਇਹ ਕੁੱਲ ਮਿਲਾ ਕੇ ਸਿਰਫ਼ 50 ਯੂਰੋ ਹੈ	you see that for you it's only 50 euros in total	grupo	alternativoj	prononco
level	se ni dormas surplanke	ਜੇਕਰ ਅਸੀਂ ਫਰਸ਼ 'ਤੇ ਸੌਂਦੇ ਹਾਂ	if we sleep on the floor	grupo	alternativoj	prononco
level	en ordo	ਚੰਗਾ	all right	grupo	alternativoj	prononco
level	bone, tio sonas en ordo	ਨਾਲ ਨਾਲ, ਜੋ ਕਿ ਵਧੀਆ ਆਵਾਜ਼	well, that sounds fine	grupo	alternativoj	prononco
level	sed kio pri la vojaĝo	ਪਰ ਯਾਤਰਾ ਬਾਰੇ ਕੀ	but what about the travel	grupo	alternativoj	prononco
