C.ms content.tsv
Level	Esperanto	ms	en-us	Grupo	Alternativoj	Pronoco
level	agrabla	menyenangkan, menyenangkan, baik	pleasant, agreeable, nice	grupo	alternativoj	prononco
level	vespero	petang, petang	evening, an evening	grupo	alternativoj	prononco
level	muro	dinding	a wall	grupo	alternativoj	prononco
level	suno	matahari, matahari	sun, a sun	grupo	alternativoj	prononco
level	rigardi	untuk melihat, untuk melihat	to look, to look at	grupo	alternativoj	prononco
level	senti	rasa, rasa	to feel, to sense	grupo	alternativoj	prononco
level	blanka	putih, kosong	white, blank	grupo	alternativoj	prononco
level	simpla	ringkas	simple	grupo	alternativoj	prononco
level	rimarki	untuk perasan	to notice	grupo	alternativoj	prononco
level	lingvo	bahasa, lidah	a language, tongue	grupo	alternativoj	prononco
level	ŝanĝi	untuk berubah, untuk berpaling	to change, to turn	grupo	alternativoj	prononco
level	renkonti	bertemu, bertemu, bertemu	to meet, to encounter, to come accross	grupo	alternativoj	prononco
level	uzi	untuk menggunakan	to use	grupo	alternativoj	prononco
level	timi	takut, takut	to fear, to be afraid of	grupo	alternativoj	prononco
level	vera	nyata, benar	real, true	grupo	alternativoj	prononco
level	sola	bersendirian, hanya, tunggal, bersendirian	alone, only, sole, solitary	grupo	alternativoj	prononco
level	paco	kedamaian, kedamaian	peace, a peace	grupo	alternativoj	prononco
level	rakonti	menceritakan, menceritakan, mengaitkan	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	warna, warna	color, a color	grupo	alternativoj	prononco
level	pura	bersih, suci	clean, pure	grupo	alternativoj	prononco
level	aŭdi	untuk mendengar	to hear	grupo	alternativoj	prononco
level	punkto	titik, titik, titik	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	mulut	a mouth	grupo	alternativoj	prononco
level	araneo	labah-labah	a spider	grupo	alternativoj	prononco
level	serĉi	untuk mencari, untuk mencari, untuk mencari	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	sepucuk surat	a letter	grupo	alternativoj	prononco
level	frua	awal, pramatang	early, premature	grupo	alternativoj	prononco
level	grava	penting, serius	important, serious	grupo	alternativoj	prononco
level	nigra	hitam	black	grupo	alternativoj	prononco
level	trankvila	tenang, tenang	tranquil, calm	grupo	alternativoj	prononco
level	flanko	sebelah	a side	grupo	alternativoj	prononco
level	libroj	buku	books	grupo	alternativoj	prononco
level	kuri	untuk berlari	to run	grupo	alternativoj	prononco
level	dolĉa	manis	sweet	grupo	alternativoj	prononco
level	popolo	rakyat, rakyat, bangsa	people, folk, nation	grupo	alternativoj	prononco
level	hundo	anjing	a dog	grupo	alternativoj	prononco
level	fenestro	tingkap	a window	grupo	alternativoj	prononco
level	aĝo	umur (tahun)	age (years old)	grupo	alternativoj	prononco
level	libron	buku (objektif, akusatif)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	jari	a finger	grupo	alternativoj	prononco
level	resto	baki, rehat, tinggal	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	gigi	a tooth	grupo	alternativoj	prononco
level	kuiri	untuk memasak	to cook	grupo	alternativoj	prononco
level	lavi	untuk mencuci	to wash	grupo	alternativoj	prononco
level	mia	saya	my	grupo	alternativoj	prononco
level	piedo	kaki, cakar	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	untuk mendengar	to listen	grupo	alternativoj	prononco
level	tablo	meja	a table	grupo	alternativoj	prononco
level	fali	jatuh, jatuh	to fall, to drop	grupo	alternativoj	prononco
level	familio	sebuah keluarga	a family	grupo	alternativoj	prononco
level	via	awak	your	grupo	alternativoj	prononco
level	vizaĝo	muka	a face	grupo	alternativoj	prononco
level	ĝusta	betul (betul), tepat, betul	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	satu malam	a night	grupo	alternativoj	prononco
level	mezo	pertengahan, purata, min	a middle, average, mean	grupo	alternativoj	prononco
level	historio	sejarah, sejarah	history, a history	grupo	alternativoj	prononco
level	interesi	untuk menarik minat	to interest	grupo	alternativoj	prononco
level	administri	mengurus, mentadbir	to manage, to administer	grupo	alternativoj	prononco
level	aero	udara, udara (gas)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	itu	its	grupo	alternativoj	prononco
level	maro	laut	a sea	grupo	alternativoj	prononco
level	fakto	satu fakta	a fact	grupo	alternativoj	prononco
level	lasi	meninggalkan, melepaskan, membenarkan, membiarkan	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	binatang, binatang	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	memimpin, membimbing	to lead, to guide	grupo	alternativoj	prononco
level	avo	seorang datuk	a grandfather	grupo	alternativoj	prononco
level	afabla	peramah, peramah, baik hati, peramah	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	mereka	their	grupo	alternativoj	prononco
level	korpo	badan	a body	grupo	alternativoj	prononco
level	pordo	pintu, pintu gerbang	a door, a gate	grupo	alternativoj	prononco
level	forgesi	untuk melupakan	to forget	grupo	alternativoj	prononco
level	kafo	kopi, kopi	coffee, a coffee	grupo	alternativoj	prononco
level	brui	untuk membuat bising	to make noise	grupo	alternativoj	prononco
level	brili	untuk bersinar	to shine	grupo	alternativoj	prononco
level	gazeto	majalah, warta, terbitan berkala (=majalah)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	satu mata	an eye	grupo	alternativoj	prononco
level	servi	untuk berkhidmat	to serve	grupo	alternativoj	prononco
level	vento	angin, angin	wind, a wind	grupo	alternativoj	prononco
level	ludi	untuk bermain	to play	grupo	alternativoj	prononco
level	haro	rambut	a hair	grupo	alternativoj	prononco
level	arbo	pokok	a tree	grupo	alternativoj	prononco
level	ŝia	dia	her	grupo	alternativoj	prononco
level	lia	miliknya	his	grupo	alternativoj	prononco
level	plumo	bulu, pen	a feather, a pen	grupo	alternativoj	prononco
level	bildo	gambar, gambar	a picture, an image	grupo	alternativoj	prononco
level	paŝi	melangkah, berjalan, melangkah, melangkah	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	tebal, gemuk, berani	thick, fat, bold	grupo	alternativoj	prononco
level	sia	milik sendiri	one's own	grupo	alternativoj	prononco
level	konsenti	untuk mengakui (itu), untuk bersetuju (dengan), untuk meluluskan (of), untuk bersetuju (dengan), untuk bersetuju	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	musim panas, musim panas	summer, a summer	grupo	alternativoj	prononco
level	lumi	untuk bersinar, untuk memberi cahaya	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	sebuah langit	a sky	grupo	alternativoj	prononco
level	vintro	musim sejuk, musim sejuk	winter, a winter	grupo	alternativoj	prononco
level	volonta	rela (dari hati), sukarela	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	musim luruh, musim gugur, musim luruh	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	untuk mengingati, untuk mengingati	to remember, to recall	grupo	alternativoj	prononco
level	printempo	musim bunga, musim bunga	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	sebuah taman	a garden	grupo	alternativoj	prononco
level	aĉeti	untuk membeli, untuk membeli	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	seminggu	a week	grupo	alternativoj	prononco
level	vitro	kaca (bahan vitreous)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	hujan, hujan	rain, a rain	grupo	alternativoj	prononco
level	frukto	buah	a fruit	grupo	alternativoj	prononco
level	necesa	perlu	necessary	grupo	alternativoj	prononco
level	bono	kebaikan	goodness	grupo	alternativoj	prononco
level	erari	buat silap, buat silap, buat silap	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	sebuah rumah	a home	grupo	alternativoj	prononco
level	naturo	sifat, sifat, watak	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	awan, awan	cloud, a cloud	grupo	alternativoj	prononco
level	bone	baiklah	well	grupo	alternativoj	prononco
level	momento	seketika	a moment	grupo	alternativoj	prononco
level	direkto	arah	a direction	grupo	alternativoj	prononco
level	kontenta	puas hati, puas hati, puas hati	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	timbul	a rose	grupo	alternativoj	prononco
level	fajro	api	a fire	grupo	alternativoj	prononco
level	kuraci	untuk menyembuhkan, untuk menyembuhkan, untuk merawat	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	memukul, mengetuk, menampar, memukul, memukul	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	disayangi, disayangi, disayangi, sayang, mahal	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	untuk menerima	to accept	grupo	alternativoj	prononco
level	minuto	seminit	a minute	grupo	alternativoj	prononco
level	espero	sebuah harapan	a hope	grupo	alternativoj	prononco
level	linio	satu barisan	a line	grupo	alternativoj	prononco
level	neĝo	salji, salji	snow, a snow	grupo	alternativoj	prononco
level	koleri	untuk marah, untuk berasa marah	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	satu kejayaan	a success	grupo	alternativoj	prononco
level	plori	menangis, menangis	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	sifar, tiada	zero, nil	grupo	alternativoj	prononco
level	angulo	sudut, sudut (tempat terpencil)	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	perintah, hubungan tertib	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	sebuah kapal	a ship	grupo	alternativoj	prononco
level	blua	biru	blue	grupo	alternativoj	prononco
level	sufiĉa	cukup, cukup, memadai	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	sebuah jalan	a street	grupo	alternativoj	prononco
level	vilaĝo	sebuah kampung, sebuah bandar	a village, a town	grupo	alternativoj	prononco
level	utila	berguna	useful	grupo	alternativoj	prononco
level	rondo	bulatan, kelab	a circle, a club	grupo	alternativoj	prononco
level	preta	sedia	ready	grupo	alternativoj	prononco
level	orelo	telinga	an ear	grupo	alternativoj	prononco
level	papero	kertas, kertas	paper, a paper	grupo	alternativoj	prononco
level	rivero	Sungai	a river	grupo	alternativoj	prononco
level	zorgi	menjaga, menjaga	to care for, to look after	grupo	alternativoj	prononco
level	arto	sebuah seni	an art	grupo	alternativoj	prononco
level	kreski	untuk berkembang, untuk meningkat	to grow, to increase	grupo	alternativoj	prononco
level	nazo	hidung	a nose	grupo	alternativoj	prononco
level	konsili	menasihati, menasihati	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	untuk berlalu, untuk berlalu	to pass, to pass by	grupo	alternativoj	prononco
level	fero	besi (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	untuk memerintah, untuk memerintah, untuk mengawal	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	untuk tambang	to fare	grupo	alternativoj	prononco
level	larĝa	luas, luas, besar	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	berani, berani	courageous, brave	grupo	alternativoj	prononco
level	kolo	sebuah leher	a neck	grupo	alternativoj	prononco
level	propra	sendiri, milik sendiri	own, one's own	grupo	alternativoj	prononco
level	plezuro	satu keseronokan, keseronokan	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	memaafkan, memaafkan	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	puas, kenyang, kenyang	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	untuk memanggil, untuk memanggil	to call, to summon	grupo	alternativoj	prononco
level	marto	Mac	March	grupo	alternativoj	prononco
level	seĝo	kerusi	a chair	grupo	alternativoj	prononco
level	majo	Mungkin	May	grupo	alternativoj	prononco
level	tuŝi	menyentuh	to touch	grupo	alternativoj	prononco
level	premi	untuk menekan, untuk memerah	to press, to squeeze	grupo	alternativoj	prononco
level	julio	Julai	July	grupo	alternativoj	prononco
level	kato	kucing	a cat	grupo	alternativoj	prononco
level	glaso	segelas wain)	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	September	September	grupo	alternativoj	prononco
level	verda	hijau	green	grupo	alternativoj	prononco
level	postuli	untuk menuntut, mendalilkan, menghendaki	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	pakcik	an uncle	grupo	alternativoj	prononco
level	novembro	November	November	grupo	alternativoj	prononco
level	laca	penat, penat, penat	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	susu, susu	milk, a milk	grupo	alternativoj	prononco
level	bruli	untuk membakar	to burn	grupo	alternativoj	prononco
level	decidi	untuk membuat keputusan	to decide	grupo	alternativoj	prononco
level	plendi	untuk mengadu	to complain	grupo	alternativoj	prononco
level	saluti	memberi salam, bertanya khabar, memberi salam	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	nilai, bernilai	a value, worth	grupo	alternativoj	prononco
level	sukero	gula, gula	sugar, a sugar	grupo	alternativoj	prononco
level	planko	lantai, tanah	a floor, a ground	grupo	alternativoj	prononco
level	vesto	kain, pakaian	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	untuk menarik, untuk menarik, untuk menyeret	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	cuaca, cuaca	weather, a weather	grupo	alternativoj	prononco
level	turni	untuk berpaling, untuk berpaling	to turn, to turn around	grupo	alternativoj	prononco
level	peco	sekeping	a piece	grupo	alternativoj	prononco
level	fraŭlo	seorang bujang, seorang yang belum berkahwin	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	sebiji roti	a bread	grupo	alternativoj	prononco
level	salti	untuk melompat, untuk melompat, untuk musim bunga	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	kereta (dalam kereta api), gerabak, gerabak, koc	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	pautan, liga	a link, a league	grupo	alternativoj	prononco
level	efektiva	sebenar, nyata, benar	actual, real, true	grupo	alternativoj	prononco
level	decembro	Disember	December	grupo	alternativoj	prononco
level	korto	gelanggang, halaman, patio, segi empat	a court, a courtyard, a patio, a quadrangle	grupo	alternativoj	prononco
level	tranĉi	untuk memotong, untuk menghiris	to cut, to slice	grupo	alternativoj	prononco
level	ŝati	menyukai	to like	grupo	alternativoj	prononco
level	oktobro	Oktober	October	grupo	alternativoj	prononco
level	kalkuli	mengira, mengira	to count, to calculate	grupo	alternativoj	prononco
level	rimedo	sumber, cara, remedi	resources, means, remedy	grupo	alternativoj	prononco
level	paki	untuk membungkus	to pack	grupo	alternativoj	prononco
level	klaso	kelas	a class	grupo	alternativoj	prononco
level	gajni	untuk mendapat, untuk menang, untuk mendapatkan	to gain, to win, to earn	grupo	alternativoj	prononco
level	intereso	minat	an interest	grupo	alternativoj	prononco
level	floro	sekuntum bunga, sekuntum bunga	a flower, a bloom	grupo	alternativoj	prononco
level	marŝi	untuk berarak, untuk berjalan	to march, to walk	grupo	alternativoj	prononco
level	grupo	kumpulan	a group	grupo	alternativoj	prononco
level	aŭgusto	Ogos	August	grupo	alternativoj	prononco
level	junio	Jun	June	grupo	alternativoj	prononco
level	brako	lengan, lengan atas	an arm, an upper arm	grupo	alternativoj	prononco
level	konstruaĵo	sebuah bangunan	a building	grupo	alternativoj	prononco
level	aprilo	April	April	grupo	alternativoj	prononco
level	februaro	Februari	February	grupo	alternativoj	prononco
level	pentraĵo	gambar, lukisan	a picture, a painting	grupo	alternativoj	prononco
level	luno	bulan, bulan	moon, a moon	grupo	alternativoj	prononco
level	ideo	idea	an idea	grupo	alternativoj	prononco
level	novaĵo	sebuah berita	a news	grupo	alternativoj	prononco
level	vendi	untuk menjual, untuk menjual	to sell, to vend	grupo	alternativoj	prononco
level	kruco	salib	a cross	grupo	alternativoj	prononco
level	kokaĵo	ayam, ayam	poultry, chicken	grupo	alternativoj	prononco
level	monato	sebulan	a month	grupo	alternativoj	prononco
level	porkaĵo	daging babi	pork	grupo	alternativoj	prononco
level	maniero	cara, cara, mod	a manner, a way, a mode	grupo	alternativoj	prononco
level	bovaĵo	daging lembu	beef	grupo	alternativoj	prononco
level	opinii	untuk berfikir, untuk mempunyai pendapat, untuk berpendapat	to think, to have an opinion, to opine	grupo	alternativoj	prononco
level	glaciaĵo	aiskrim, aiskrim	an ice cream, icecream	grupo	alternativoj	prononco
level	elekti	untuk memilih, untuk memilih, untuk memilih	to choose, to elect, to pick out	grupo	alternativoj	prononco
level	agi	untuk bertindak	to act	grupo	alternativoj	prononco
