B.id content.tsv
Level	Esperanto	id	en-us	Grupo	Alternativoj	Pronoco
level	mi enamiĝis al vi ambaŭ!	Aku jatuh cinta pada kalian berdua!	I fell in love with you both!	grupo	alternativoj	prononco
level	kaj ni ambaŭ al vi	dan kami berdua untukmu	and we both to you	grupo	alternativoj	prononco
level	ŝajne ni al vi	rupanya kami untukmu	apparently us to you	grupo	alternativoj	prononco
level	momenton, mi estas laca	tunggu sebentar, aku lelah	wait a minute, I'm tired	grupo	alternativoj	prononco
level	tiom laca ke mi apenaŭ povas ~	sangat lelah sehingga aku hampir tidak bisa ~	so tired that I can hardly ~	grupo	alternativoj	prononco
level	mi apenaŭ povas pensi	Saya sulit berpikir	I can hardly think	grupo	alternativoj	prononco
level	ĉu mi ĝuste komprenis ke ~	apakah aku memahaminya dengan benar ~	did I understand correctly that ~	grupo	alternativoj	prononco
level	Jes! vidu	Ya! Lihatlah	Yes! take a look	grupo	alternativoj	prononco
level	kun ĝojplena vizaĝo	dengan wajah gembira	with a joyful face	grupo	alternativoj	prononco
level	desegnis grandan koron	menarik hati yang besar	drew a big heart	grupo	alternativoj	prononco
level	desegnis grandan koron en la sablo	menggambar hati yang besar di pasir	drew a big heart in the sand	grupo	alternativoj	prononco
level	en la sablo kaj skribis en ĝi	di pasir dan menulis di dalamnya	in the sand and wrote in it	grupo	alternativoj	prononco
level	skribis en ĝi "I J K"	tertulis di dalamnya &quot;IJK&quot;	wrote in it "I J K"	grupo	alternativoj	prononco
level	post sekunda pripensado diris	setelah berpikir dua kali berkata	after a second thought said	grupo	alternativoj	prononco
level	post pripensado diris "Jen nia IJK"	setelah berpikir berkata “ini IJK kita”	after thinking said "this is our IJK"	grupo	alternativoj	prononco
level	kaj ili ekridis!	dan mereka tertawa terbahak-bahak!	and they burst out laughing!	grupo	alternativoj	prononco
level	ili ĉiuj ekridis!	mereka semua tertawa terbahak-bahak!	they all burst out laughing!	grupo	alternativoj	prononco
level	post sekunda pripensado kaj ili ridis	setelah berpikir sejenak dan mereka tertawa	after a second's thought and they laughed	grupo	alternativoj	prononco
level	Kabe diris "Jen nia IJK"	Kabe berkata &quot;ini IJK kita&quot;	Kabe said "this is our IJK"	grupo	alternativoj	prononco
level	ĉu vi sendis la aliĝilon?	sudahkah kamu mengirimkan formulir lamarannya?	have you sent the application form?	grupo	alternativoj	prononco
level	submetis aliĝilon al loka asocio	menyerahkan formulir pendaftaran ke asosiasi lokal	submitted a registration form to a local association	grupo	alternativoj	prononco
level	mendis grupe pere de la asocio	diperintahkan sebagai kelompok melalui asosiasi	ordered as a group through the association	grupo	alternativoj	prononco
level	submetis pere de retpoŝto	disampaikan melalui email	submitted via email	grupo	alternativoj	prononco
level	ricevis konfirmilon de aliĝo	menerima konfirmasi pendaftaran	received a confirmation of registration	grupo	alternativoj	prononco
level	ne trovis kien submeti aliĝilon	tidak dapat menemukan di mana harus menyerahkan formulir pendaftaran	could not find where to submit a registration form	grupo	alternativoj	prononco
level	ĉu estas reta aliĝilo?	apakah ada formulir pendaftaran online?	is there an online application form?	grupo	alternativoj	prononco
level	ĉu vi submetis paperan mendilon?	apakah Anda sudah mengirimkan pesanan kertas?	did you submit a paper order?	grupo	alternativoj	prononco
level	ĉu oni devas pagi per eŭro?	apakah seseorang harus membayar dalam euro?	do someone have to pay in euro?	grupo	alternativoj	prononco
level	ĉu eblas pagi surloke?	apakah bisa bayar di tempat?	is it possible to pay on the spot?	grupo	alternativoj	prononco
level	pagis sed ne ricevis kvitancon	membayar tetapi tidak menerima tanda terima	paid but did not receive a receipt	grupo	alternativoj	prononco
level	povas pagi grupe pere de loka societo	dapat membayar secara berkelompok melalui masyarakat setempat	can pay as a group through local society	grupo	alternativoj	prononco
level	ĉu oni repagas se ne ĉeestus?	apakah ada refund jika tidak hadir?	is there a refund if not present?	grupo	alternativoj	prononco
level	ne mendis specialan programon	tidak memesan program khusus	did not order a special program	grupo	alternativoj	prononco
level	kiel oni povas mendi aldone?	bagaimana seseorang bisa memesan tambahan?	how can someone order additionally?	grupo	alternativoj	prononco
level	kiel oni povas pagi por aldona mendo?	bagaimana seseorang bisa membayar pesanan tambahan?	how can someone pay for an additional order?	grupo	alternativoj	prononco
level	ĉu ni povas vidi liston de aliĝintoj?	bolehkah kami melihat daftar pendaftarnya?	can we see a list of registrants?	grupo	alternativoj	prononco
level	mia nomo ne troviĝas en la listo de aliĝintoj	nama saya tidak ada dalam daftar pendaftar	my name is not in the list of registrants	grupo	alternativoj	prononco
level	ĉu vi bonvolus kontroli la liston?	bisakah Anda memeriksa daftarnya?	could you please check the list?	grupo	alternativoj	prononco
level	post la limdato de mendado	setelah batas waktu pemesanan	after the order deadline	grupo	alternativoj	prononco
level	ĉu oni povas aliĝi plu?	bisakah seseorang bergabung lebih lanjut?	can someone join furthermore?	grupo	alternativoj	prononco
level	rezervi hotelon kune	untuk memesan hotel bersama	to book a hotel together	grupo	alternativoj	prononco
level	oni rezervas hotelon, ĉu vi volas akompani?	ada yang booking hotel, mau ikut?	someone is booking a hotel, do you want to come along?	grupo	alternativoj	prononco
level	se estus libera ĉambro, mi volas tion rezervi	jika ada kamar gratis, saya ingin memesannya	if there was a free room, I want to book it	grupo	alternativoj	prononco
level	ĉu eblas rezervi hotelon surloke?	apakah mungkin untuk memesan hotel di tempat?	is it possible to book a hotel on site?	grupo	alternativoj	prononco
level	ĉu ni aĉetu aviadilan bileton kune?	haruskah kita membeli tiket pesawat bersama?	should we buy a plane ticket together?	grupo	alternativoj	prononco
level	bileto de kiu dato	tiket dari tanggal berapa	ticket from which date	grupo	alternativoj	prononco
level	ĉu ni akompanu al la flug-haveno?	bisakah kami menemanimu ke bandara?	shall we accompany you to the airport?	grupo	alternativoj	prononco
level	ĉu estas iu gvidanto ĉe la flug-haveno?	apakah ada pemandu di bandara?	is there a guide at the airport?	grupo	alternativoj	prononco
level	ĉu oni devas iri al la kongresejo per si mem?	apakah seseorang harus pergi ke tempat konvensi sendirian?	does someone have to go to the convention place by oneself?	grupo	alternativoj	prononco
level	giĉeto de la kongresejo	box office tempat konvensi	box office of the convention place	grupo	alternativoj	prononco
level	mi pagis tamen mia nomŝildo ne troviĝas	Saya sudah membayar tetapi tag nama saya tidak dapat ditemukan	I paid but my name tag can't be found	grupo	alternativoj	prononco
level	volas registriĝi surloke	ingin mendaftar di tempat	wants to register on the spot	grupo	alternativoj	prononco
level	pagis grupe, tamen kial ne estas markita?	dibayar secara berkelompok, tapi kenapa tidak ditandai?	paid in group, yet why is it not marked?	grupo	alternativoj	prononco
level	kongresa sako kun kongresa libro kaj aliaj informiloj	tas konferensi dengan buku konferensi dan materi informasi lainnya	a conference bag with conference book and other information materials	grupo	alternativoj	prononco
level	rektora halo, ekspozicio	aula rektor, pameran	rector's hall, exhibition	grupo	alternativoj	prononco
level	malfermo kaj fermo	pembukaan dan penutupan	opening and closing	grupo	alternativoj	prononco
level	ekzamenejo de KER (Kadro de Eŭropa Referenco)	Tempat ujian KER (Kerangka Acuan Umum Eropa).	KER (Common European Framework of Reference) examination place	grupo	alternativoj	prononco
level	kongresa komitato	komite kongres	congressional committee	grupo	alternativoj	prononco
level	komitato de asocio	komite asosiasi	association committee	grupo	alternativoj	prononco
level	kongresa bankedo	perjamuan konvensi	convention banquet	grupo	alternativoj	prononco
level	Interkona Vespero	Malam untuk saling mengenal	Evening of getting to know each other	grupo	alternativoj	prononco
level	solena inaŭguro	Pembukaan besar	grand opening	grupo	alternativoj	prononco
level	Zamenhofa halo	Aula Zamenhof	Zamenhof hall	grupo	alternativoj	prononco
level	IKU (Internacia Kongresa Universitato)	IKU (Universitas Kongres Internasional)	IKU (International Congress University)	grupo	alternativoj	prononco
level	KER-ekzameno je kvar niveloj (Kadro de Eŭropa Referenco)	Ujian KER di empat tingkat (Kerangka Acuan Umum Eropa)	KER examination at four levels (Common European Framework of Reference)	grupo	alternativoj	prononco
level	internacia arta vespero	malam seni internasional	international art evening	grupo	alternativoj	prononco
level	solena fermo	penutupan yang khidmat	solemn closing	grupo	alternativoj	prononco
level	libroservo kun esperanto-libroj	layanan buku dengan buku-buku Esperanto	book service with Esperanto books	grupo	alternativoj	prononco
level	AIS (Akademio Internacia de la Sciencoj)	AIS (Akademi Ilmu Pengetahuan Internasional)	AIS (International Academy of Sciences)	grupo	alternativoj	prononco
level	SAT (Sennacieca Asocio Tutmonda)	SAT (Asosiasi Anarkis Dunia)	SAT (World Anarchist Association)	grupo	alternativoj	prononco
level	prelegoj enuaj	kuliah yang membosankan	boring lectures	grupo	alternativoj	prononco
level	deĵorantoj por diversaj fakoj	petugas tugas untuk berbagai departemen	duty officers for various departments	grupo	alternativoj	prononco
level	deĵorantoj skipe kunlaboras	petugas buty bekerja sama sebagai sebuah tim	buty officers cooperate as a team	grupo	alternativoj	prononco
level	vojaĝa agento	agen perjalanan	a travel agent	grupo	alternativoj	prononco
level	aviadila bileto	tiket pesawat	a plane ticket	grupo	alternativoj	prononco
level	nuligis la hotelon kaj aviadilan bileton	membatalkan hotel dan tiket pesawat	canceled the hotel and plane ticket	grupo	alternativoj	prononco
level	kongresa kuriero	kurir konvensi	convention courier	grupo	alternativoj	prononco
level	unua bulteno, dua bulteno	buletin pertama, buletin kedua	first newsletter, second newsletter	grupo	alternativoj	prononco
level	kongresa temo	tema kongres	congress theme	grupo	alternativoj	prononco
level	paroligaj kursoj	kursus berbicara	speaking courses	grupo	alternativoj	prononco
level	provizoraj programoj	program sementara	temporary programs	grupo	alternativoj	prononco
level	ĝeneralaj kondiĉoj de mendado	ketentuan umum pemesanan	general conditions of ordering	grupo	alternativoj	prononco
level	antaŭ-kongresaj ekskursoj	tur pra-kongres	pre-congress tours	grupo	alternativoj	prononco
level	post-kongresa ekskurso	tur pasca-kongres	a post-congress tour	grupo	alternativoj	prononco
level	tut-tagaj ekskursoj	tur sehari penuh	full-day tours	grupo	alternativoj	prononco
level	duon-tagaj ekskursoj	tur setengah hari	half-day tours	grupo	alternativoj	prononco
level	tabelo de dum-kongresaj ekskursoj	tabel tur selama kongres	a table of during-congress tours	grupo	alternativoj	prononco
level	aranĝoj ĉirkaŭ la UK (Universala Kongreso)	acara di seluruh Inggris (Kongres Universal)	events around the UK (Universal Congress)	grupo	alternativoj	prononco
level	kontaktoj kun amas-komunikiloj	kontak dengan media massa	contacts with mass media	grupo	alternativoj	prononco
level	vic-prezidanto prezidis la programon	wakil presiden memimpin program tersebut	vice president presided over the program	grupo	alternativoj	prononco
level	kun landaj aŭtoritatoj	dengan otoritas negara	with country authorities	grupo	alternativoj	prononco
level	sekretario, kasisto	sekretaris, bendahara	secretary, treasurer	grupo	alternativoj	prononco
level	artaj aranĝoj	acara seni	arts events	grupo	alternativoj	prononco
level	Infana Kongreseto	Kongres Anak	Children's Congress	grupo	alternativoj	prononco
level	sociaj retejoj	situs web sosial	social websites	grupo	alternativoj	prononco
level	reĝisoro de la kongresa temo	direktur tema kongres	director of the congress theme	grupo	alternativoj	prononco
level	rektoro de IKU (Internacia Kongresa Universitato)	Rektor IKU (Universitas Kongres Internasional)	rector of IKU (International Congress University)	grupo	alternativoj	prononco
level	san-asekuro kaj asekuro de vojaĝo	asuransi kesehatan dan asuransi perjalanan	health insurance and travel insurance	grupo	alternativoj	prononco
level	dokumentoj kaj vizoj	dokumen dan visa	documents and visas	grupo	alternativoj	prononco
level	valida identigilo	tanda pengenal yang sah	a valid ID	grupo	alternativoj	prononco
level	pasporto valida	paspor yang sah	a valid passport	grupo	alternativoj	prononco
level	reguloj pri viz-donado	aturan penerbitan visa	visa-issuance rules	grupo	alternativoj	prononco
level	akiro de vizo	memperoleh visa	obtaining a visa	grupo	alternativoj	prononco
level	CO (centra oficejo) de UEA (Universala Esperanto Asocio)	CO (kantor pusat) UEA (Universal Esperanto Association)	CO (central office) of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	elŝuti la oficialan konfirmilon (invitilon)	untuk mendownload surat konfirmasi resmi (surat undangan)	to download the official confirmation letter (invitation letter)	grupo	alternativoj	prononco
level	uzante la mendilon	menggunakan formulir pemesanan	using the order form	grupo	alternativoj	prononco
level	al la viz-dona instanco	kepada otoritas penerbit visa	to the visa issuing authority	grupo	alternativoj	prononco
level	la oficiala kongres-daŭro	durasi kongres resmi	the official congress duration	grupo	alternativoj	prononco
level	mendis loĝadon pere de UEA (Universala Esperanto Asocio)	memesan akomodasi melalui UEA (Universal Esperanto Association)	booked accommodation through UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	informi pri eventualaj ŝanĝoj	untuk menginformasikan kemungkinan perubahan	to inform about possible changes	grupo	alternativoj	prononco
level	akiri vojaĝan asekuron	untuk mendapatkan asuransi perjalanan	to get travel insurance	grupo	alternativoj	prononco
level	krom la nuligon de la vojaĝo	kecuali pembatalan perjalanan	except for the cancellation of the trip	grupo	alternativoj	prononco
level	asekuro kovras san-traktadon	asuransi mencakup pengobatan kesehatan	insurance covers health treatment	grupo	alternativoj	prononco
level	kaze de la akcidentoj	jika terjadi kecelakaan	in case of the accidents	grupo	alternativoj	prononco
level	deponi la valizojn	untuk menitipkan kopernya	to deposit the suitcases	grupo	alternativoj	prononco
level	internacia flug-haveno	Bandara Internasional	international airport	grupo	alternativoj	prononco
level	iri buse aŭ taksie aŭ aŭtomobile	untuk pergi dengan bus atau taksi atau mobil	to go by bus or taxi or car	grupo	alternativoj	prononco
level	la veturo daŭras ĉirkaŭ 40 minutojn	perjalanan memakan waktu sekitar 40 menit	the ride takes about 40 minutes	grupo	alternativoj	prononco
level	utiligi metroon ĝis la bus-haltejo	untuk menggunakan kereta bawah tanah ke halte bus	to use the subway to the bus stop	grupo	alternativoj	prononco
level	ankaŭ alteriĝis en alia flug-haveno	juga mendarat di bandara lain	also landed at another airport	grupo	alternativoj	prononco
level	por kongres-rilataj aferoj	untuk hal-hal yang berkaitan dengan kongres	for congress-related matters	grupo	alternativoj	prononco
level	oficiala mon-unuo estas eŭro	mata uang resmi adalah euro	official currency is euro	grupo	alternativoj	prononco
level	vendejo akceptas kredit-kartojn	toko menerima kartu kredit	store accepts credit cards	grupo	alternativoj	prononco
level	je ordinara kurzo	dengan nilai tukar biasa	at ordinary exchange rate	grupo	alternativoj	prononco
level	agnoskita kiel oficiala lingvo	diakui sebagai bahasa resmi	recognized as an official language	grupo	alternativoj	prononco
level	kran-akvo estas trinkebla	air keran bisa diminum	tap water is drinkable	grupo	alternativoj	prononco
level	aĉeti mineralan akvon kun-gasan	untuk membeli air mineral dengan gas	to buy mineral water with gas	grupo	alternativoj	prononco
level	trinkmono aprezata sed ne deviga	tip dihargai tetapi tidak diperlukan	tip appreciated but not required	grupo	alternativoj	prononco
level	urba transportilo	angkutan kota	city transport	grupo	alternativoj	prononco
level	aĉetebla ĉe aŭtomata giĉeto de haltejo	dapat dibeli di kotak tiket otomatis halte bus	can be purchased at a bus stop's automatic ticket box	grupo	alternativoj	prononco
level	informa budo en kongresejo	stan informasi di tempat konvensi	information booth in convention place	grupo	alternativoj	prononco
level	programo de la Kleriga Lundo	program Senin Pencerahan	program of the Enlightenment Monday	grupo	alternativoj	prononco
level	movada foiro	pergerakan yang adil	movement fair	grupo	alternativoj	prononco
level	Ekumena Diservo	Pelayanan Ekumenis	Ecumenical Service	grupo	alternativoj	prononco
level	Kongresa Balo	Bola Kongres	Congressional Ball	grupo	alternativoj	prononco
level	Estraro Respondas	Tanggapan Direksi	Board of Directors Responds	grupo	alternativoj	prononco
level	faka kunsido	pertemuan spesialis	specialist meeting	grupo	alternativoj	prononco
level	kongresa aŭkcio	lelang konvensi	convention auction	grupo	alternativoj	prononco
level	komitato de UEA (Universala Esperanto Asocio)	komite UEA (Asosiasi Universal Esperanto)	committee of UEA (Universal Esperanto Association)	grupo	alternativoj	prononco
level	registrita kongresano	peserta kongres terdaftar	registered congress participant	grupo	alternativoj	prononco
level	aliĝilo kun kongresa numero	formulir pendaftaran dengan nomor kongres	registration form with congress number	grupo	alternativoj	prononco
level	liveri ĉiujn servojn laŭ dua bulteno	untuk memberikan semua layanan seperti pada buletin kedua	to deliver all services as in the second newsletter	grupo	alternativoj	prononco
level	hazarda kunloĝigo de nekonatoj	berbagi kamar secara acak dengan orang asing	random room sharing of strangers	grupo	alternativoj	prononco
level	disponigas nur al anticipaj konsentitoj	hanya tersedia untuk pemberi izin terlebih dahulu	available only to advance consenters	grupo	alternativoj	prononco
level	krom se aliloke indikite	kecuali ditunjukkan di tempat lain	unless indicated in other place	grupo	alternativoj	prononco
level	ekskursojn akompanos gvidanto	wisata akan didampingi oleh pemandu	tours will be accompanied by a guide	grupo	alternativoj	prononco
