C.vi-vn content.tsv
Level	Esperanto	vi-vn	en-us	Grupo	Alternativoj	Pronoco
level	diversa	đa dạng, đa dạng, đa dạng	diverse, varied, various	grupo	alternativoj	prononco
level	provi	cố gắng, cố gắng	to try, to attempt	grupo	alternativoj	prononco
level	pagi	trả	to pay	grupo	alternativoj	prononco
level	prezenti	trình bày, giới thiệu	to present, to introduce	grupo	alternativoj	prononco
level	aparta	riêng biệt, đặc biệt, riêng biệt	apart, particular, separate	grupo	alternativoj	prononco
level	rajto	đúng, một quyền	right, a right	grupo	alternativoj	prononco
level	mateno	buổi sáng, một buổi sáng	morning, a morning	grupo	alternativoj	prononco
level	agrabla	dễ chịu, dễ chịu, tốt đẹp	pleasant, agreeable, nice	grupo	alternativoj	prononco
level	vespero	buổi tối, một buổi tối	evening, an evening	grupo	alternativoj	prononco
level	muro	bức tường	a wall	grupo	alternativoj	prononco
level	suno	mặt trời, một mặt trời	sun, a sun	grupo	alternativoj	prononco
level	rigardi	nhìn, nhìn vào	to look, to look at	grupo	alternativoj	prononco
level	senti	cảm nhận, cảm nhận	to feel, to sense	grupo	alternativoj	prononco
level	blanka	trắng, trống	white, blank	grupo	alternativoj	prononco
level	simpla	đơn giản	simple	grupo	alternativoj	prononco
level	rimarki	để ý	to notice	grupo	alternativoj	prononco
level	lingvo	một ngôn ngữ, lưỡi	a language, tongue	grupo	alternativoj	prononco
level	ŝanĝi	để thay đổi, để biến	to change, to turn	grupo	alternativoj	prononco
level	renkonti	gặp, bắt gặp, bắt gặp	to meet, to encounter, to come accross	grupo	alternativoj	prononco
level	uzi	sử dụng	to use	grupo	alternativoj	prononco
level	timi	sợ hãi, sợ hãi	to fear, to be afraid of	grupo	alternativoj	prononco
level	vera	Sự thật	real, true	grupo	alternativoj	prononco
level	sola	một mình, duy nhất, duy nhất, đơn độc	alone, only, sole, solitary	grupo	alternativoj	prononco
level	paco	hòa bình, hòa bình	peace, a peace	grupo	alternativoj	prononco
level	rakonti	kể lại, kể lại, kể lại	to narrate, to tell, to relate	grupo	alternativoj	prononco
level	koloro	một màu, một màu	color, a color	grupo	alternativoj	prononco
level	pura	sạch sẽ, tinh khiết	clean, pure	grupo	alternativoj	prononco
level	aŭdi	nghe	to hear	grupo	alternativoj	prononco
level	punkto	một điểm, một dấu chấm, một điểm	a point, a dot, a spot	grupo	alternativoj	prononco
level	buŝo	miệng	a mouth	grupo	alternativoj	prononco
level	araneo	một con nhện	a spider	grupo	alternativoj	prononco
level	serĉi	tìm kiếm, tìm kiếm, tìm kiếm	to search, to look for, to seek	grupo	alternativoj	prononco
level	letero	lá thư	a letter	grupo	alternativoj	prononco
level	frua	sớm, sớm	early, premature	grupo	alternativoj	prononco
level	grava	quan trọng, nghiêm túc	important, serious	grupo	alternativoj	prononco
level	nigra	đen	black	grupo	alternativoj	prononco
level	trankvila	bình tĩnh, bình tĩnh	tranquil, calm	grupo	alternativoj	prononco
level	flanko	qua một bên	a side	grupo	alternativoj	prononco
level	libroj	sách	books	grupo	alternativoj	prononco
level	kuri	chạy	to run	grupo	alternativoj	prononco
level	dolĉa	ngọt	sweet	grupo	alternativoj	prononco
level	popolo	con người, dân gian, dân tộc	people, folk, nation	grupo	alternativoj	prononco
level	hundo	con chó	a dog	grupo	alternativoj	prononco
level	fenestro	cửa sổ	a window	grupo	alternativoj	prononco
level	aĝo	tuổi (tuổi)	age (years old)	grupo	alternativoj	prononco
level	libron	một cuốn sách (khách quan, buộc tội)	a book (objective, accusative)	grupo	alternativoj	prononco
level	fingro	ngón tay	a finger	grupo	alternativoj	prononco
level	resto	phần còn lại, nghỉ ngơi, ở lại	remainder, rest, staying	grupo	alternativoj	prononco
level	dento	một chiếc răng	a tooth	grupo	alternativoj	prononco
level	kuiri	nấu ăn	to cook	grupo	alternativoj	prononco
level	lavi	để rửa	to wash	grupo	alternativoj	prononco
level	mia	Của tôi	my	grupo	alternativoj	prononco
level	piedo	một bàn chân, một bàn chân	a foot, a paw	grupo	alternativoj	prononco
level	aŭskulti	nghe	to listen	grupo	alternativoj	prononco
level	tablo	một cái bàn	a table	grupo	alternativoj	prononco
level	fali	rơi, rơi	to fall, to drop	grupo	alternativoj	prononco
level	familio	một gia đình	a family	grupo	alternativoj	prononco
level	via	của bạn	your	grupo	alternativoj	prononco
level	vizaĝo	một khuôn mặt	a face	grupo	alternativoj	prononco
level	ĝusta	đúng (đúng), chính xác, đúng đắn	right (correct), exact, proper	grupo	alternativoj	prononco
level	nokto	một đêm	a night	grupo	alternativoj	prononco
level	mezo	trung bình, trung bình, trung bình	a middle, average, mean	grupo	alternativoj	prononco
level	historio	lịch sử, một lịch sử	history, a history	grupo	alternativoj	prononco
level	interesi	để quan tâm	to interest	grupo	alternativoj	prononco
level	administri	quản lý, quản lý	to manage, to administer	grupo	alternativoj	prononco
level	aero	không khí, không khí (khí)	air, an air (gas)	grupo	alternativoj	prononco
level	ĝia	của nó	its	grupo	alternativoj	prononco
level	maro	một vùng biển	a sea	grupo	alternativoj	prononco
level	fakto	sự thật	a fact	grupo	alternativoj	prononco
level	lasi	để lại, để phát hành, cho phép, để cho	to leave, to release, to allow, to let	grupo	alternativoj	prononco
level	besto	một con vật, một con thú	an animal, a beast	grupo	alternativoj	prononco
level	gvidi	dẫn dắt, hướng dẫn	to lead, to guide	grupo	alternativoj	prononco
level	avo	một ông nội	a grandfather	grupo	alternativoj	prononco
level	afabla	dễ mến, thân thiện, tốt bụng, dễ mến	affable, friendly, kind, amiable	grupo	alternativoj	prononco
level	ilia	của họ	their	grupo	alternativoj	prononco
level	korpo	một cơ thể	a body	grupo	alternativoj	prononco
level	pordo	một cánh cửa, một cánh cổng	a door, a gate	grupo	alternativoj	prononco
level	forgesi	quên	to forget	grupo	alternativoj	prononco
level	kafo	cà phê, cà phê	coffee, a coffee	grupo	alternativoj	prononco
level	brui	gây ồn ào	to make noise	grupo	alternativoj	prononco
level	brili	tỏa sáng	to shine	grupo	alternativoj	prononco
level	gazeto	một tạp chí, một tờ báo, một tạp chí định kỳ (=magazino)	a magazine, a gazette, a periodical (=magazino)	grupo	alternativoj	prononco
level	okulo	một con mắt	an eye	grupo	alternativoj	prononco
level	servi	phục vụ	to serve	grupo	alternativoj	prononco
level	vento	gió, một cơn gió	wind, a wind	grupo	alternativoj	prononco
level	ludi	chơi	to play	grupo	alternativoj	prononco
level	haro	một sợi tóc	a hair	grupo	alternativoj	prononco
level	arbo	một cái cây	a tree	grupo	alternativoj	prononco
level	ŝia	cô ấy	her	grupo	alternativoj	prononco
level	lia	của anh ấy	his	grupo	alternativoj	prononco
level	plumo	một chiếc lông vũ, một cây bút	a feather, a pen	grupo	alternativoj	prononco
level	bildo	một bức tranh, một hình ảnh	a picture, an image	grupo	alternativoj	prononco
level	paŝi	bước đi, bước đi, bước đi, sải bước	to step, to walk, to pace, to stride	grupo	alternativoj	prononco
level	dika	dày, mập, đậm	thick, fat, bold	grupo	alternativoj	prononco
level	sia	của chính mình	one's own	grupo	alternativoj	prononco
level	konsenti	thừa nhận (rằng), đồng ý (với), chấp thuận (của), đồng ý (với), đồng ý	to admit (that), to agree (with), to approve (of), to concur (with), to consent	grupo	alternativoj	prononco
level	somero	mùa hè, một mùa hè	summer, a summer	grupo	alternativoj	prononco
level	lumi	tỏa sáng, mang lại ánh sáng	to shine, to give light	grupo	alternativoj	prononco
level	ĉielo	một bầu trời	a sky	grupo	alternativoj	prononco
level	vintro	mùa đông, một mùa đông	winter, a winter	grupo	alternativoj	prononco
level	volonta	sẵn sàng (từ trái tim), tự nguyện	willing (from heart), voluntary	grupo	alternativoj	prononco
level	aŭtuno	mùa thu, mùa thu, một mùa thu	autumn, fall, an autumn	grupo	alternativoj	prononco
level	memori	nhớ lại, nhớ lại	to remember, to recall	grupo	alternativoj	prononco
level	printempo	mùa xuân, một mùa xuân	spring, a spring	grupo	alternativoj	prononco
level	ĝardeno	một khu vườn	a garden	grupo	alternativoj	prononco
level	aĉeti	mua, mua	to buy, to purchase	grupo	alternativoj	prononco
level	semajno	một tuần	a week	grupo	alternativoj	prononco
level	vitro	thủy tinh (vật liệu thủy tinh)	glass (vitreous material)	grupo	alternativoj	prononco
level	pluvo	mưa, một cơn mưa	rain, a rain	grupo	alternativoj	prononco
level	frukto	một trái cây	a fruit	grupo	alternativoj	prononco
level	necesa	cần thiết	necessary	grupo	alternativoj	prononco
level	bono	lòng tốt	goodness	grupo	alternativoj	prononco
level	erari	phạm sai lầm, phạm sai lầm, phạm sai lầm	to err, to make an error, to make a mistake	grupo	alternativoj	prononco
level	hejmo	một ngôi nhà	a home	grupo	alternativoj	prononco
level	naturo	bản chất, bản chất, tính cách	nature, a nature, character	grupo	alternativoj	prononco
level	nubo	đám mây, một đám mây	cloud, a cloud	grupo	alternativoj	prononco
level	bone	Tốt	well	grupo	alternativoj	prononco
level	momento	một khoảnh khắc	a moment	grupo	alternativoj	prononco
level	direkto	một hướng	a direction	grupo	alternativoj	prononco
level	kontenta	nội dung, hài lòng, hài lòng, hài lòng	content, contented, pleased, satisfied	grupo	alternativoj	prononco
level	rozo	một bông hồng	a rose	grupo	alternativoj	prononco
level	fajro	Một đám cháy	a fire	grupo	alternativoj	prononco
level	kuraci	chữa bệnh, chữa lành, chữa trị	to cure, to heal, to treat	grupo	alternativoj	prononco
level	frapi	đánh, đánh, tát, tát, đánh	to hit, to knock, to slap, to smack, to strike	grupo	alternativoj	prononco
level	kara	yêu quý, yêu quý, yêu quý, đắt tiền	beloved, cherished, loved, dear, expensive	grupo	alternativoj	prononco
level	akcepti	chấp nhận	to accept	grupo	alternativoj	prononco
level	minuto	một phút	a minute	grupo	alternativoj	prononco
level	espero	một niềm hy vọng	a hope	grupo	alternativoj	prononco
level	linio	một dòng	a line	grupo	alternativoj	prononco
level	neĝo	tuyết, tuyết	snow, a snow	grupo	alternativoj	prononco
level	koleri	tức giận, cảm thấy tức giận	to be angry, to feel anger	grupo	alternativoj	prononco
level	sukceso	thành công	a success	grupo	alternativoj	prononco
level	plori	khóc, khóc	to weep, to cry	grupo	alternativoj	prononco
level	nul (nulo)	không, không	zero, nil	grupo	alternativoj	prononco
level	angulo	một góc, một góc (nơi xa xôi)	an angle, a corner (a remote place)	grupo	alternativoj	prononco
level	ordo	một trật tự, một mối quan hệ có trật tự	an order, an ordered relation	grupo	alternativoj	prononco
level	ŝipo	một con tàu	a ship	grupo	alternativoj	prononco
level	blua	màu xanh da trời	blue	grupo	alternativoj	prononco
level	sufiĉa	đủ, đủ, đủ	sufficient, enough, adequate	grupo	alternativoj	prononco
level	strato	một con đường	a street	grupo	alternativoj	prononco
level	vilaĝo	một ngôi làng, một thị trấn	a village, a town	grupo	alternativoj	prononco
level	utila	hữu ích	useful	grupo	alternativoj	prononco
level	rondo	một vòng tròn, một câu lạc bộ	a circle, a club	grupo	alternativoj	prononco
level	preta	sẵn sàng	ready	grupo	alternativoj	prononco
level	orelo	một cái tai	an ear	grupo	alternativoj	prononco
level	papero	giấy, một tờ giấy	paper, a paper	grupo	alternativoj	prononco
level	rivero	một dòng sông	a river	grupo	alternativoj	prononco
level	zorgi	chăm sóc, chăm sóc	to care for, to look after	grupo	alternativoj	prononco
level	arto	một tác phẩm	an art	grupo	alternativoj	prononco
level	kreski	tăng lên, tăng lên	to grow, to increase	grupo	alternativoj	prononco
level	nazo	cái mũi	a nose	grupo	alternativoj	prononco
level	konsili	để khuyên bảo, khuyên bảo	to counsel, to advise	grupo	alternativoj	prononco
level	pasi	đi ngang qua, đi ngang qua	to pass, to pass by	grupo	alternativoj	prononco
level	fero	sắt (Fe)	iron (Fe)	grupo	alternativoj	prononco
level	regi	cai trị, cai trị, kiểm soát	to rule, to govern, to control	grupo	alternativoj	prononco
level	farti	giá vé	to fare	grupo	alternativoj	prononco
level	larĝa	rộng, rộng, lớn	wide, broad, large	grupo	alternativoj	prononco
level	kuraĝa	can đảm, dũng cảm	courageous, brave	grupo	alternativoj	prononco
level	kolo	cái cổ	a neck	grupo	alternativoj	prononco
level	propra	riêng, của riêng mình	own, one's own	grupo	alternativoj	prononco
level	plezuro	một niềm vui, niềm vui	a pleasure, fun	grupo	alternativoj	prononco
level	pardoni	tha thứ, tha thứ	to forgive, to pardon	grupo	alternativoj	prononco
level	sata	thỏa mãn, đầy đủ, đầy đủ	satisfied, full, replete	grupo	alternativoj	prononco
level	voki	gọi, triệu tập	to call, to summon	grupo	alternativoj	prononco
level	marto	Bước đều	March	grupo	alternativoj	prononco
level	seĝo	cái ghế	a chair	grupo	alternativoj	prononco
level	majo	Có thể	May	grupo	alternativoj	prononco
level	tuŝi	chạm	to touch	grupo	alternativoj	prononco
level	premi	ấn, ép	to press, to squeeze	grupo	alternativoj	prononco
level	julio	Tháng bảy	July	grupo	alternativoj	prononco
level	kato	con mèo	a cat	grupo	alternativoj	prononco
level	glaso	một ly rượu)	a glass (of wine)	grupo	alternativoj	prononco
level	septembro	Tháng 9	September	grupo	alternativoj	prononco
level	verda	màu xanh lá	green	grupo	alternativoj	prononco
level	postuli	yêu cầu, đặt ra yêu cầu, yêu cầu	to demand, to postulate, to require	grupo	alternativoj	prononco
level	onklo	một người chú	an uncle	grupo	alternativoj	prononco
level	novembro	Tháng mười một	November	grupo	alternativoj	prononco
level	laca	mệt mỏi, mệt mỏi, mệt nhọc	weary, tired of, fatigued	grupo	alternativoj	prononco
level	lakto	sữa, sữa	milk, a milk	grupo	alternativoj	prononco
level	bruli	đốt cháy	to burn	grupo	alternativoj	prononco
level	decidi	quyết định	to decide	grupo	alternativoj	prononco
level	plendi	phàn nàn	to complain	grupo	alternativoj	prononco
level	saluti	chào hỏi, chào hỏi, chào hỏi	to greet, to say hello, to salute	grupo	alternativoj	prononco
level	valoro	một giá trị, giá trị	a value, worth	grupo	alternativoj	prononco
level	sukero	đường, một loại đường	sugar, a sugar	grupo	alternativoj	prononco
level	planko	một tầng, một mặt đất	a floor, a ground	grupo	alternativoj	prononco
level	vesto	vải, quần áo	cloths, a clothing	grupo	alternativoj	prononco
level	tiri	kéo, vẽ, kéo	to pull, to draw, to drag	grupo	alternativoj	prononco
level	vetero	thời tiết, một thời tiết	weather, a weather	grupo	alternativoj	prononco
level	turni	quay lại, quay lại	to turn, to turn around	grupo	alternativoj	prononco
level	peco	một mảnh	a piece	grupo	alternativoj	prononco
level	fraŭlo	một người đàn ông độc thân, một người đàn ông chưa lập gia đình	a bachelor, an unmarried man	grupo	alternativoj	prononco
level	pano	một cái bánh mì	a bread	grupo	alternativoj	prononco
level	salti	nhảy, nhảy vọt, nhảy lên	to jump, to leap, to spring	grupo	alternativoj	prononco
level	vagono	một chiếc xe hơi (trong một chiếc xe lửa), một toa xe, một cỗ xe, một toa xe	a car (in a train), a wagon, a carriage, a coach	grupo	alternativoj	prononco
level	ligo	một liên kết, một giải đấu	a link, a league	grupo	alternativoj	prononco
