A.he content.tsv
Level	Esperanto	he	en-us	Grupo	Alternativoj	Pronoco
level	tio donis	שנתנה	that gave	grupo	alternativoj	prononco
level	donis al li	נתן לו	gave him	grupo	alternativoj	prononco
level	tio donis forton	שנתן כוח	that gave strength	grupo	alternativoj	prononco
level	donis havindan korpoforton	נתן כוח לגוף שכדאי שיהיה לו	gave body strength worth having	grupo	alternativoj	prononco
level	lia aspekto	המראה שלו	his appearance	grupo	alternativoj	prononco
level	grandula aspekto	מראה של אדם גבוה	appearance of a tall person	grupo	alternativoj	prononco
level	eta rolo	תפקיד קטן	a small role	grupo	alternativoj	prononco
level	ludis rolon	שיחק תפקיד	played a role	grupo	alternativoj	prononco
level	ne eta rolo	תפקיד לא קטן	not a small role	grupo	alternativoj	prononco
level	ludis etan rolon	שיחק תפקיד קטן	played a small role	grupo	alternativoj	prononco
level	ludis ne etan rolon	שיחק תפקיד לא קטן	played no small role	grupo	alternativoj	prononco
level	en la fakto, ke ~	בעובדה ש~	in the fact that ~	grupo	alternativoj	prononco
level	la plimulto el la homoj	רוב העם	the majority of the people	grupo	alternativoj	prononco
level	se ne timis	אם לא מפחדים	if not afraid	grupo	alternativoj	prononco
level	lin timis	פחד ממנו	was afraid of him	grupo	alternativoj	prononco
level	se lin timis	אם הוא פחד	if he was afraid	grupo	alternativoj	prononco
level	se ne lin timis	אם לא מפחדים ממנו	if not afraid of him	grupo	alternativoj	prononco
level	certe respektis	בהחלט מכובד	certainly respected	grupo	alternativoj	prononco
level	almenaŭ pripensis ~	לפחות חשבתי על ~	at least thought about ~	grupo	alternativoj	prononco
level	antaŭ ol ~	לפני ~	before ~	grupo	alternativoj	prononco
level	kontentigi lin	כדי לספק אותו	to satisfy him	grupo	alternativoj	prononco
level	malkontentigi lin	לא לרצות אותו	to displease him	grupo	alternativoj	prononco
level	antaŭ ol malkontentigi ~	לפני שלא מספקים ~	before dissatisfying ~	grupo	alternativoj	prononco
level	antaŭ ol decidi ~	לפני שמחליטים ~	before deciding ~	grupo	alternativoj	prononco
level	decidi malkontentigi ~	להחליט שלא לרצות ~	to decide to displease ~	grupo	alternativoj	prononco
level	decidi kontentigi lin	להחליט לספק אותו	to decide to satisfy him	grupo	alternativoj	prononco
level	antaŭ ol decidi malkontentigi lin	לפני שהחליט לא לרצות אותו	before deciding to displease him	grupo	alternativoj	prononco
level	tio, kio estas utila	זה, שהוא שימושי	that, which is useful	grupo	alternativoj	prononco
level	ofte utila dumtage	שימושי לעתים קרובות במהלך היום	often useful during the day	grupo	alternativoj	prononco
level	malplaĉa ĝeno	מטרד לא נעים	an unpleasant nuisance	grupo	alternativoj	prononco
level	per si	על ידי עצמו	by himself	grupo	alternativoj	prononco
level	prezentas malplaĉan ĝenon	מציג מטרד לא נעים	presents an unpleasant nuisance	grupo	alternativoj	prononco
level	prezentas per si malplaĉan ĝenon	מציג את עצמו כמטרד לא נעים	presents itself as an unpleasant nuisance	grupo	alternativoj	prononco
level	en loko arboplena	במקום מלא עצים	in a place full of trees	grupo	alternativoj	prononco
level	tiam, kiam oni devojiĝis	לאחר מכן, כאשר אחד הלך שולל	then, when one went astray	grupo	alternativoj	prononco
level	en nehoma sovaĝejo	במדבר לא אנושי	in an inhuman wilderness	grupo	alternativoj	prononco
level	kaj ekstervoje iraĉas	ויורד מהכביש בכאוס	and goes off the road in chaos	grupo	alternativoj	prononco
level	alta larĝa korpo	גוף גבוה וגדול	a tall large body	grupo	alternativoj	prononco
level	ne sukcesis pasi ~	לא הצליח לעבור ~	failed to pass ~	grupo	alternativoj	prononco
level	inter la arbetoj	בין השיחים	among the bushes	grupo	alternativoj	prononco
level	krome tuŝi la naturaĵojn	בנוסף לגעת בדברים הטבעיים	in addition to touching the natural things	grupo	alternativoj	prononco
level	ĝenerale malsekajn	רטוב בדרך כלל	generally wet	grupo	alternativoj	prononco
level	meze de malsekaj naturaĵoj	באמצע הטבע הרטוב	in the middle of wet nature	grupo	alternativoj	prononco
level	malsekaj naturaĵoj, meze de kiuj ~	דברים טבעיים רטובים, שבאמצעם ~	wet natural things, in the middle of which ~	grupo	alternativoj	prononco
level	li malfacile paŝis	הוא הלך בקושי	he walked with difficulty	grupo	alternativoj	prononco
level	estis travivaĵo	זו הייתה חוויה	it was an experience	grupo	alternativoj	prononco
level	ne malofte	לא נדיר	not uncommon	grupo	alternativoj	prononco
level	doloriga kaj ĉiam malagrabla	כואב ותמיד לא נעים	painful and always unpleasant	grupo	alternativoj	prononco
level	ju pli ~	כמה שיותר ~	the more ~	grupo	alternativoj	prononco
level	antaŭeniris en la vivo	התקדם בחיים	moved forward in life	grupo	alternativoj	prononco
level	en la kastela arbaro	ביער הטירה	in the castle forest	grupo	alternativoj	prononco
level	ju pli antaŭeniris des pli malŝatis ~	ככל שהתקדם יותר כך לא אהבו יותר ~	the further went forward the more disliked ~	grupo	alternativoj	prononco
level	malŝatis la noktan naturon	לא אהב את הטבע הלילי	disliked the nocturnal nature	grupo	alternativoj	prononco
level	viro kun okuloj bone videblaj	אדם עם עיניים שניתן לראות בבירור	a man with eyes that can be seen clearly	grupo	alternativoj	prononco
level	okuloj, kiuj kapablis bone vidi	עיניים שיכולות לראות היטב	eyes that could see well	grupo	alternativoj	prononco
level	bone vidi en la mallumo	לראות טוב בחושך	to see well in the dark	grupo	alternativoj	prononco
level	rigardis la malfacilan iron	הסתכל על ההליכה הקשה	looked at the difficult going	grupo	alternativoj	prononco
level	de nia industriisto	מהתעשיין שלנו	from our industrialist	grupo	alternativoj	prononco
level	li ridetis	הוא חייך	he smiled	grupo	alternativoj	prononco
level	apud tiu viro	ליד האיש ההוא	next to that man	grupo	alternativoj	prononco
level	en vestaĵo de policano	בבגדי שוטר	in policeman's clothing	grupo	alternativoj	prononco
level	staris alia persono	אדם אחר עמד	another person was standing	grupo	alternativoj	prononco
level	en simila vestaĵo	בלבוש דומה	in similar clothing	grupo	alternativoj	prononco
level	ĉi lasta estis virino	האחרונה הייתה אישה	the latter was a woman	grupo	alternativoj	prononco
level	ni iru	בוא נלך	let's go	grupo	alternativoj	prononco
level	la viro diris mallaŭte	אמר האיש בשקט	the man said softly	grupo	alternativoj	prononco
level	en la orelon de sia kunulino	לתוך אוזנו של חברו	into the ear of his companion	grupo	alternativoj	prononco
level	nun estas la ĝusta momento	עכשיו זה הרגע הנכון	now is the right moment	grupo	alternativoj	prononco
level	ambaŭ paŝis direkte al la persono	שניהם צעדו לעבר האדם	both stepped toward the person	grupo	alternativoj	prononco
level	ili zorgis fari ~	הם הקפידו לעשות ~	they were careful to do ~	grupo	alternativoj	prononco
level	kiel eble plej ~	ככל האפשר ~	as possible as ~	grupo	alternativoj	prononco
level	kiel eble plej malmulte da bruo	כמה שפחות רעש (kiel eble)	as little noise as possible (kiel eble)	grupo	alternativoj	prononco
level	laŭeble plej malmulte da bruo	כמה שפחות רעש (laŭeble)	as little noise as possible (laŭeble)	grupo	alternativoj	prononco
level	ili preskaŭ plene sukcesis	הם הצליחו כמעט לחלוטין	they almost fully succeeded	grupo	alternativoj	prononco
level	en ĉi tiu aĉa situacio	במצב המגעיל הזה	in this nasty situation	grupo	alternativoj	prononco
level	aĉa situacio, kie arboj ĵetis siajn branĉojn	מצב מגעיל שבו עצים זרקו את הענפים שלהם	a nasty situation where trees threw their branches	grupo	alternativoj	prononco
level	ĵetis siajn malsekajn branĉojn	זרקו את הענפים הרטובים שלהם	threw their own wet branches	grupo	alternativoj	prononco
level	rekte en la vizaĝojn	ישר לתוך הפנים	straight into the faces	grupo	alternativoj	prononco
level	de la industriisto	של התעשיין	of the industrialist	grupo	alternativoj	prononco
level	multpiedaj bestetoj	יצורים קטנים מרובי רגליים	multi-footed small creatures	grupo	alternativoj	prononco
level	prenis liajn piedojn	לקח את רגליו	took his feet	grupo	alternativoj	prononco
level	por promenejo	לדרך הליכה	for a walk road	grupo	alternativoj	prononco
level	naturo faligis lian piedon	הטבע הפך את רגלו	nature made his foot fallen	grupo	alternativoj	prononco
level	plej dolorige	הכי כואב	most painfully	grupo	alternativoj	prononco
level	faligis lian piedon en kavon	שמט את רגלו לתוך בור	dropped his foot into a pit	grupo	alternativoj	prononco
level	kavo plena de akvo	בור מלא מים	a pit full of water	grupo	alternativoj	prononco
level	akvo aĉ-odora	מים בעלי ריח רע	foul-smelling water	grupo	alternativoj	prononco
level	rapide alvenis al la penso	הגיע במהירות למחשבה	quickly arrived at the thought	grupo	alternativoj	prononco
level	oni devas esti preta	אחד חייב להיות מוכן	one must be ready	grupo	alternativoj	prononco
level	ĉi tie	כאן	here	grupo	alternativoj	prononco
level	iu ajn ~	מישהו ~	anyone ~	grupo	alternativoj	prononco
level	preta por iu ajn malplaĉa renkonto	מוכן לכל מפגש לא נעים	ready for any unpleasant encounter	grupo	alternativoj	prononco
level	ion ajn	כל דבר (מה שלא יהיה)	anything (whatever)	grupo	alternativoj	prononco
level	li atendis ion ajn	הוא חיכה לכל דבר	he was waiting for anything	grupo	alternativoj	prononco
level	krom homa voĉo	בצד קול אנושי	aside human voice	grupo	alternativoj	prononco
level	kiam voĉo aŭdiĝis, ~	כאשר נשמע קול, ~	when a voice heard, ~	grupo	alternativoj	prononco
level	aŭdiĝis tuj proksime	שמעו מיד קרוב	heard immediately close	grupo	alternativoj	prononco
level	li faris belan surlokan salton	הוא עשה קפיצה יפה במקום	he made a nice on-site jump	grupo	alternativoj	prononco
level	kiu movis lian koron	שריגש את ליבו	who moved his heart	grupo	alternativoj	prononco
level	supren ĝis la buŝo	הסבר לפה	upword to the mouth	grupo	alternativoj	prononco
level	kun la provo rekapti trankvilon	עם הניסיון לשחזר את השלווה	with the attempt to recapture calm	grupo	alternativoj	prononco
level	iom da trankvilo	קצת שלווה	a little tranquility	grupo	alternativoj	prononco
level	la lumo de lampeto	אור של מנורה	the light of a lamp	grupo	alternativoj	prononco
level	oni direktis rekte al liaj okuloj	מישהו כיוון ישירות לעיניו	someone directed directly to his eyes	grupo	alternativoj	prononco
level	la lampo, kiun oni direktis al okuloj	המנורה שמישהו כיוון לעיניים	the lamp which someone directed to eyes	grupo	alternativoj	prononco
level	malhelpis repaciĝon	מנע פיוס	prevented reconciliation	grupo	alternativoj	prononco
level	ŝajnis al li, ke ~	נראה לו ש~	it seemed to him that ~	grupo	alternativoj	prononco
level	la homformo, kiu tenis la lampon	הצורה האנושית שהחזיקה את המנורה	the human form that held the lamp	grupo	alternativoj	prononco
level	surhavas vestojn policajn	ללבוש משטרת בגדים	wear clothes police	grupo	alternativoj	prononco
level	kion vi faras ĉi tie?	מה אתה עושה פה?	what are you doing here?	grupo	alternativoj	prononco
level	sonas la aŭtorita voĉo	נשמע הקול הסמכותי	sounds the authoritative voice	grupo	alternativoj	prononco
level	bonvolu paroli ~	בבקשה דבר ~	please talk ~	grupo	alternativoj	prononco
level	iom klare	קצת ברור	a little clear	grupo	alternativoj	prononco
level	la alia diris	אמר השני	the other said	grupo	alternativoj	prononco
level	eĉ pli grav-tone	בנימה חשובה עוד יותר	in even more important-tone	grupo	alternativoj	prononco
level	mi promenas	אני הולך	I'm walking	grupo	alternativoj	prononco
level	vi promenas en la bieno	אתה הולך בחווה	you walk on the farm	grupo	alternativoj	prononco
level	de la grafino	של הרוזנת	of the countess	grupo	alternativoj	prononco
level	la bieno de la grafino	החווה של הרוזנת	the countess's farm	grupo	alternativoj	prononco
level	meze de la nokto	באמצע הלילה	in the middle of the night	grupo	alternativoj	prononco
level	ĉu la grafino vin invitis?	הרוזנת הזמינה אותך?	did the countess invite you?	grupo	alternativoj	prononco
level	ĉu ŝi scias pri ~	האם היא יודעת על ~	does she know about ~	grupo	alternativoj	prononco
level	pri via ĉeesto	על הנוכחות שלך	about your presence	grupo	alternativoj	prononco
level	via ĉeesto ĉi tie	הנוכחות שלך כאן	your presence here	grupo	alternativoj	prononco
level	mi devas peti vin ~	אני חייב לשאול אותך ~	I have to ask you ~	grupo	alternativoj	prononco
level	petas vin sekvi min	מבקש ממך לעקוב אחרי	asks you to follow me	grupo	alternativoj	prononco
level	kaj li klarigis ~	והוא הסביר ~	and he explained ~	grupo	alternativoj	prononco
level	klarigis, ke ~	הסביר ש~	explained that ~	grupo	alternativoj	prononco
level	ekde la fuŝa provo	מאז הניסיון הלא נכון	since the wrong attempt	grupo	alternativoj	prononco
level	la fuŝa provo kapti la grafinon	הניסיון השגוי לתפוס את הרוזנת	the wrong attempt to catch the countess	grupo	alternativoj	prononco
level	fare de ~	עקב ~	due to ~	grupo	alternativoj	prononco
level	fare de teroristoj	בגלל מחבלים	due to terrorists	grupo	alternativoj	prononco
level	la polico kontrolas atente	המשטרה בודקת היטב	the police checks carefully	grupo	alternativoj	prononco
level	kontrolas, kio okazas	בודק מה קורה	checks what is happening	grupo	alternativoj	prononco
level	okazas en la ĉirkaŭaĵo	מתרחש בסביבה	occurs in the surrounding	grupo	alternativoj	prononco
level	de la kastelo	של הטירה	of the castle	grupo	alternativoj	prononco
level	la ĉirkaŭaĵo de la kastelo	סביבת הטירה	the surrounding of the castle	grupo	alternativoj	prononco
level	al la industriisto	לתעשיין	to the industrialist	grupo	alternativoj	prononco
level	ŝajnis, ke ~	נראה היה ש~	it seemed that ~	grupo	alternativoj	prononco
level	lia koro ĉifoje falis	הלב שלו נפל הפעם	his heart fell this time	grupo	alternativoj	prononco
level	falis ĝis liaj piedoj	נפל על רגליו	fell to his feet	grupo	alternativoj	prononco
level	li sciis, ke ~	הוא ידע את זה ~	he knew that ~	grupo	alternativoj	prononco
level	nur malfacile li provos trovi ~	רק קשה הוא ינסה למצוא	just hard he'll try to find	grupo	alternativoj	prononco
level	trovi akcepteblan klarigon	למצוא הסבר מקובל	to find an acceptable explanation	grupo	alternativoj	prononco
level	pri sia ĉeesto	על הנוכחות של האדם עצמו	about one's own presence	grupo	alternativoj	prononco
level	la ideo, ke la grafino ĉion scias	הרעיון שהרוזנת יודעת הכל	the idea that the countess knows everything	grupo	alternativoj	prononco
level	la ideo perdigis al li malmulton da espero	הרעיון שלל ממנו תקווה קטנה	the idea deprived him of little hope	grupo	alternativoj	prononco
level	malmulto da espero	תקווה קטנה	little hope	grupo	alternativoj	prononco
level	malmulta espero, kiu restis	מעט תקווה שנשארה	little hope that remained	grupo	alternativoj	prononco
level	post la unuaj vortoj de la policano	אחרי המילים הראשונות של המשטרה	after the first words of the police	grupo	alternativoj	prononco
level	ju pli ~ des pli ~	כמה שיותר ~ יותר ~	the more ~ the more ~	grupo	alternativoj	prononco
level	ju pli longe des pli bone	כמה שיותר זמן יותר טוב	the longer the better	grupo	alternativoj	prononco
level	kiom ajn	לא משנה כמה	no matter how much	grupo	alternativoj	prononco
level	antaŭ kvarona horo	לפני רבע שעה	a quarter of an hour ago	grupo	alternativoj	prononco
level	ili revenis	הם חזרו	they came back	grupo	alternativoj	prononco
level	post la terura malfeliĉo	אחרי המזל הנורא	after the terrible misfortune	grupo	alternativoj	prononco
level	la homoj foriris	האנשים עזבו	the people left	grupo	alternativoj	prononco
level	kaj la malnovaj urboj disfalis	והערים הישנות התפרקו	and the old cities fell apart	grupo	alternativoj	prononco
level	ni devus revidi vin	אנחנו צריכים לראות אותך שוב	we should see you again	grupo	alternativoj	prononco
level	ju pli ofte	לעתים קרובות יותר	the more often	grupo	alternativoj	prononco
level	mi pripensas	אני חושב	I'm thinking	grupo	alternativoj	prononco
level	des pli mi koleras	ככל שאני כועס יותר	the more angry I am	grupo	alternativoj	prononco
level	ŝi loĝas en ~	היא גרה ב~	she lives in ~	grupo	alternativoj	prononco
level	en iu ajn domo	בכל בית	in any house	grupo	alternativoj	prononco
level	ĉu ni revidos nin?	האם נתראה שוב?	will we see each other again?	grupo	alternativoj	prononco
level	kie ajn kaj kiam ajn	בכל מקום ובכל זמן	wherever and whenever	grupo	alternativoj	prononco
level	kiam mi rericevos ~ ?	מתי אחזור ~ ?	when will I get back ~ ?	grupo	alternativoj	prononco
level	la alian duonon de la libroj	החצי השני של הספרים	the other half of the books	grupo	alternativoj	prononco
level	ĉu vi bezonos ~ ?	תצטרך ~ ?	will you need ~ ?	grupo	alternativoj	prononco
level	bezonas pli ol kvaronan jaron	צריך יותר מרבע שנה	needs more than a quarter of a year	grupo	alternativoj	prononco
level	por tiuj laboroj	עבור אותן עבודות	for those jobs	grupo	alternativoj	prononco
level	kial estas ~ ?	למה זה ~ ?	why is ~ ?	grupo	alternativoj	prononco
level	des pli malvarma	קר יותר	the colder	grupo	alternativoj	prononco
level	ju pli longe	ככל שיותר זמן	the longer	grupo	alternativoj	prononco
level	ni atendas ~	אנחנו מחכים ~	we are waiting ~	grupo	alternativoj	prononco
level	ĉu vi kontentas kun ~ ?	האם אתה מרוצה מ~ ?	are you satisfied with ~ ?	grupo	alternativoj	prononco
level	kun iu ajn viro	עם כל גבר	with any man	grupo	alternativoj	prononco
